week;year;GID;name;pos;team;h/a;oppt;fd points;fd salary
1;2012;4481;Jeff Cumberland;TE;nyj;h;buf;4.8;4500
1;2012;4425;Fred Davis;TE;was;a;nor;4.8;5300
1;2012;4177;Todd Heap;TE;ari;h;sea;4.7;4600
1;2012;4493;Jermaine Gresham;TE;cin;a;bal;4.5;5000
1;2012;4248;Dallas Clark;TE;tam;h;car;3.8;4900
1;2012;4327;Anthony Fasano;TE;mia;a;hou;3.4;4600
1;2012;4482;Ed Dickson;TE;bal;h;cin;3.2;4700
1;2012;4271;Will Heller;TE;det;h;stl;2.9;4500
1;2012;4513;Logan Paulsen;TE;was;a;nor;2.7;4500
1;2012;4538;Lance Kendricks;TE;stl;a;det;2.6;4700
1;2012;4547;Kyle Adams;TE;chi;h;ind;2.2;4500
1;2012;4262;Jason Witten;TE;dal;a;nyg;2;6200
1;2012;4292;Ben Watson;TE;cle;h;phi;1.9;4600
1;2012;4340;Jeff King;TE;ari;h;sea;1.8;4600
1;2012;5098;David Ausberry;TE;oak;h;sdg;1.7;4600
1;2012;4553;James Hanna;TE;dal;a;nyg;1.5;0
1;2012;4555;Dominique Jones;TE;ind;a;chi;1.3;0
1;2012;4420;Dustin Keller;TE;nyj;h;buf;1.2;5000
1;2012;4458;Bear Pascoe;TE;nyg;h;dal;1.1;4500
1;2012;4433;John Phillips;TE;dal;a;nyg;1.1;4500
1;2012;4306;Joel Dreessen;TE;den;h;pit;1.1;4600
1;2012;4512;Michael Palmer;TE;atl;a;kan;1.1;4500
1;2012;4348;David Thomas;TE;nor;h;was;1;4500
1;2012;4535;Lee Smith;TE;buf;a;nyj;1;4500
1;2012;4424;Craig Stevens;TE;ten;h;nwe;1;4500
1;2012;4314;Alex Smith;TE;cle;h;phi;0.4;4500
1;2012;4533;Jordan Cameron;TE;cle;h;phi;0;4500
1;2012;4391;Clark Harris;TE;cin;a;bal;0;4500
1;2012;4480;Tom Crabtree;TE;gnb;h;sfo;0;4500
1;2012;4212;Daniel Graham;TE;nor;h;was;0;4500
1;2012;4431;Matthew Mulligan;TE;stl;a;det;0;4500
1;2012;4403;Kellen Davis;TE;chi;h;ind;0;4600
1;2012;4543;Charles Clay;TE;mia;a;hou;0;4600
1;2012;4371;Matt Spaeth;TE;chi;h;ind;0;4500
1;2012;4468;Zach Potter;TE;jac;a;min;0;4500
1;2012;4443;Evan Moore;TE;phi;a;cle;0;4600
1;2012;4534;Julius Thomas;TE;den;h;pit;0;4500
1;2012;4360;Delanie Walker;TE;sfo;a;gnb;0;4500
1;2012;4223;Randy McMichael;TE;sdg;a;oak;0;4500
1;2012;2838;Ryan Taylor;TE;gnb;h;sfo;0;4500
1;2012;4475;Richie Brockel;TE;car;a;tam;0;4500
1;2012;5110;Niles Paul;TE;was;a;nor;0;4500
1;2012;4440;Jake O'Connell;TE;kan;h;atl;0;4500
1;2012;4503;Jeron Mastrud;TE;mia;a;hou;0;4500
1;2012;4370;Dante Rosario;TE;sdg;a;oak;0;4500
1;2012;4286;Ben Hartsock;TE;car;a;tam;0;4500
1;2012;4504;Anthony McCoy;TE;sea;a;ari;0;4500
1;2012;4551;Dwayne Allen;TE;ind;a;chi;0;4600
1;2012;4499;Michael Hoomanawanui;TE;nwe;a;ten;0;4500
1;2012;4539;Rob Housler;TE;ari;h;sea;0;4500
1;2012;4545;Richard Gordon;TE;oak;h;sdg;0;4500
1;2012;4532;Luke Stocker;TE;tam;h;car;0;4600
1;2012;4536;D.J. Williams;TE;gnb;h;sfo;0;4500
1;2012;4491;Garrett Graham;TE;hou;h;mia;0;4500
1;2012;4484;Jim Dray;TE;ari;h;sea;0;4500
1;2012;4325;Leonard Pope;TE;pit;a;den;0;4500
2;2012;4370;Dante Rosario;TE;sdg;h;ten;24.8;4500
2;2012;4323;Vernon Davis;TE;sfo;h;det;21.8;6000
2;2012;4363;Brent Celek;TE;phi;h;bal;19.7;5300
2;2012;4492;Jimmy Graham;TE;nor;a;car;16.6;7400
2;2012;4051;Tony Gonzalez;TE;atl;h;den;16.5;5400
2;2012;4494;Rob Gronkowski;TE;nwe;h;ari;16.5;7500
2;2012;4407;Martellus Bennett;TE;nyg;h;tam;15.7;4900
2;2012;4504;Anthony McCoy;TE;sea;h;dal;12.6;4500
2;2012;4376;Scott Chandler;TE;buf;h;kan;12.3;4900
2;2012;4457;Brandon Myers;TE;oak;a;mia;11.6;4500
2;2012;4537;Kyle Rudolph;TE;min;a;ind;11;5200
2;2012;4516;Dennis Pitta;TE;bal;a;phi;10.5;4500
2;2012;4311;Heath Miller;TE;pit;h;nyj;9.4;4800
2;2012;4462;Brandon Pettigrew;TE;det;a;sfo;9.3;5700
2;2012;4480;Tom Crabtree;TE;gnb;h;chi;9.2;4500
2;2012;4327;Anthony Fasano;TE;mia;h;oak;8.9;4500
2;2012;4177;Todd Heap;TE;ari;a;nwe;8.7;4500
2;2012;4403;Kellen Davis;TE;chi;a;gnb;8.6;4500
2;2012;4431;Matthew Mulligan;TE;stl;h;was;8.4;4500
2;2012;4262;Jason Witten;TE;dal;a;sea;7.8;5800
2;2012;4335;Owen Daniels;TE;hou;a;jac;7.7;5300
2;2012;4551;Dwayne Allen;TE;ind;h;min;6.8;4500
2;2012;4493;Jermaine Gresham;TE;cin;h;cle;5.7;4900
2;2012;4248;Dallas Clark;TE;tam;a;nyg;5.3;4800
2;2012;4424;Craig Stevens;TE;ten;a;sdg;5.1;4500
2;2012;4314;Alex Smith;TE;cle;a;cin;4.5;4500
2;2012;4223;Randy McMichael;TE;sdg;h;ten;4.4;4500
2;2012;4437;Jared Cook;TE;ten;a;sdg;3.8;5300
2;2012;5098;David Ausberry;TE;oak;a;mia;3.6;4500
2;2012;4562;Ladarius Green;TE;sdg;h;ten;3.6;0
2;2012;4538;Lance Kendricks;TE;stl;h;was;3.5;4600
2;2012;4375;Kevin Boss;TE;kan;a;buf;3.4;4500
2;2012;4292;Ben Watson;TE;cle;a;cin;3.2;4500
2;2012;5110;Niles Paul;TE;was;a;stl;2.8;4500
2;2012;4482;Ed Dickson;TE;bal;a;phi;2.8;4600
2;2012;4433;John Phillips;TE;dal;a;sea;2.6;4500
2;2012;4306;Joel Dreessen;TE;den;a;atl;2.6;4500
2;2012;4552;Coby Fleener;TE;ind;h;min;2.6;5200
2;2012;4410;Jermichael Finley;TE;gnb;h;chi;2.6;6100
2;2012;4425;Fred Davis;TE;was;a;stl;2.5;5300
2;2012;4495;Clay Harbor;TE;phi;h;bal;2.4;4500
2;2012;4481;Jeff Cumberland;TE;nyj;a;pit;2.3;4500
2;2012;4411;Jacob Tamme;TE;den;a;atl;2.3;5300
2;2012;4491;Garrett Graham;TE;hou;a;jac;2;4500
2;2012;4368;Greg Olsen;TE;car;h;nor;1.8;5200
2;2012;4328;Tony Scheffler;TE;det;a;sfo;1.8;4500
2;2012;4506;Tony Moeaki;TE;kan;a;buf;1.4;4500
2;2012;4360;Delanie Walker;TE;sfo;h;det;1.2;4500
2;2012;4271;Will Heller;TE;det;a;sfo;1.2;4500
2;2012;4367;Zach Miller;TE;sea;h;dal;1.2;4500
2;2012;4539;Rob Housler;TE;ari;a;nwe;1.2;4500
2;2012;4325;Leonard Pope;TE;pit;h;nyj;1.2;4500
2;2012;4536;D.J. Williams;TE;gnb;h;chi;1.1;4500
2;2012;4371;Matt Spaeth;TE;chi;a;gnb;0.9;4500
2;2012;4468;Zach Potter;TE;jac;h;hou;0.9;4500
2;2012;4543;Charles Clay;TE;mia;h;oak;0.7;4500
2;2012;4533;Jordan Cameron;TE;cle;a;cin;0;4500
2;2012;4391;Clark Harris;TE;cin;h;cle;0;4500
2;2012;4557;David Paulson;TE;pit;h;nyj;0;4500
2;2012;4212;Daniel Graham;TE;nor;a;car;0;4500
2;2012;4340;Jeff King;TE;ari;a;nwe;0;4500
2;2012;4513;Logan Paulsen;TE;was;a;stl;0;4500
2;2012;4458;Bear Pascoe;TE;nyg;h;tam;0;4500
2;2012;4324;Marcedes Lewis;TE;jac;h;hou;0;4900
2;2012;4443;Evan Moore;TE;phi;h;bal;0;4500
2;2012;4534;Julius Thomas;TE;den;a;atl;0;4500
2;2012;2838;Ryan Taylor;TE;gnb;h;chi;0;4500
2;2012;4475;Richie Brockel;TE;car;h;nor;0;4500
2;2012;4440;Jake O'Connell;TE;kan;a;buf;0;4500
2;2012;4348;David Thomas;TE;nor;a;car;0;4500
2;2012;4503;Jeron Mastrud;TE;mia;h;oak;0;4500
2;2012;4560;Taylor Thompson;TE;ten;a;sdg;0;4500
2;2012;4555;Dominique Jones;TE;ind;h;min;0;4500
2;2012;4535;Lee Smith;TE;buf;h;kan;0;4500
2;2012;4401;Gary Barnidge;TE;car;h;nor;0;4500
2;2012;4499;Michael Hoomanawanui;TE;nwe;h;ari;0;4500
2;2012;4498;Aaron Hernandez;TE;nwe;h;ari;0;6400
2;2012;4422;John Carlson;TE;min;a;ind;0;4500
2;2012;4525;Tommy Gallarda;TE;atl;h;den;0;4500
2;2012;4545;Richard Gordon;TE;oak;a;mia;0;4500
2;2012;4532;Luke Stocker;TE;tam;a;nyg;0;4500
2;2012;4556;Danny Noble;TE;tam;a;nyg;0;4500
2;2012;4512;Michael Palmer;TE;atl;h;den;0;4500
2;2012;4553;James Hanna;TE;dal;a;sea;0;4500
2;2012;4561;Orson Charles;TE;cin;h;cle;0;4500
3;2012;4311;Heath Miller;TE;pit;a;oak;22;4900
3;2012;4051;Tony Gonzalez;TE;atl;a;sdg;19.6;5400
3;2012;4537;Kyle Rudolph;TE;min;h;sfo;18.1;5100
3;2012;4407;Martellus Bennett;TE;nyg;a;car;16.3;5200
3;2012;4437;Jared Cook;TE;ten;h;det;15.7;5100
3;2012;4493;Jermaine Gresham;TE;cin;a;was;14.9;4800
3;2012;4323;Vernon Davis;TE;sfo;a;min;13.8;6600
3;2012;4516;Dennis Pitta;TE;bal;h;nwe;13.5;4800
3;2012;4368;Greg Olsen;TE;car;h;nyg;13.3;4800
3;2012;4425;Fred Davis;TE;was;h;cin;12.5;4900
3;2012;4306;Joel Dreessen;TE;den;h;hou;10.6;4500
3;2012;4335;Owen Daniels;TE;hou;a;den;10.1;5200
3;2012;4492;Jimmy Graham;TE;nor;h;kan;9.6;7600
3;2012;4424;Craig Stevens;TE;ten;h;det;8.8;4500
3;2012;4462;Brandon Pettigrew;TE;det;a;ten;8.1;5700
3;2012;4410;Jermichael Finley;TE;gnb;a;sea;8;5800
3;2012;4457;Brandon Myers;TE;oak;h;pit;7.5;4700
3;2012;4327;Anthony Fasano;TE;mia;h;nyj;7.2;4500
3;2012;4533;Jordan Cameron;TE;cle;h;buf;7;4500
3;2012;4545;Richard Gordon;TE;oak;h;pit;6.6;4500
3;2012;4532;Luke Stocker;TE;tam;a;dal;6.6;4500
3;2012;4551;Dwayne Allen;TE;ind;h;jac;6;4500
3;2012;4491;Garrett Graham;TE;hou;a;den;4.9;4500
3;2012;4411;Jacob Tamme;TE;den;h;hou;4.6;5200
3;2012;4363;Brent Celek;TE;phi;a;ari;4.6;5700
3;2012;4270;Antonio Gates;TE;sdg;h;atl;3.7;6700
3;2012;4481;Jeff Cumberland;TE;nyj;a;mia;3.5;4500
3;2012;4292;Ben Watson;TE;cle;h;buf;3.5;4500
3;2012;4538;Lance Kendricks;TE;stl;a;chi;3.3;4500
3;2012;4376;Scott Chandler;TE;buf;a;cle;3.2;5100
3;2012;4494;Rob Gronkowski;TE;nwe;a;bal;3.1;7900
3;2012;4403;Kellen Davis;TE;chi;h;stl;3;4500
3;2012;4561;Orson Charles;TE;cin;a;was;3;4500
3;2012;4539;Rob Housler;TE;ari;h;phi;2.8;4500
3;2012;4506;Tony Moeaki;TE;kan;a;nor;2.2;4500
3;2012;4367;Zach Miller;TE;sea;h;gnb;2.2;4500
3;2012;4340;Jeff King;TE;ari;h;phi;2;4500
3;2012;5098;David Ausberry;TE;oak;h;pit;1.8;4500
3;2012;4262;Jason Witten;TE;dal;h;tam;1.8;5400
3;2012;4431;Matthew Mulligan;TE;stl;a;chi;1.7;4500
3;2012;4294;Kellen Winslow;TE;nwe;a;bal;1.7;4800
3;2012;4536;D.J. Williams;TE;gnb;a;sea;1.6;4500
3;2012;4482;Ed Dickson;TE;bal;h;nwe;1.5;4500
3;2012;4504;Anthony McCoy;TE;sea;h;gnb;1.4;4800
3;2012;4324;Marcedes Lewis;TE;jac;a;ind;1.3;4800
3;2012;4547;Kyle Adams;TE;chi;h;stl;1.2;4500
3;2012;4223;Randy McMichael;TE;sdg;h;atl;1;4500
3;2012;4499;Michael Hoomanawanui;TE;nwe;a;bal;0.9;4500
3;2012;4360;Delanie Walker;TE;sfo;a;min;0.6;4500
3;2012;4512;Michael Palmer;TE;atl;a;sdg;0.6;4500
3;2012;4248;Dallas Clark;TE;tam;a;dal;0.5;4800
3;2012;3592;Maurice Stovall;TE;jac;a;ind;0;4500
3;2012;4391;Clark Harris;TE;cin;a;was;0;4500
3;2012;4557;David Paulson;TE;pit;a;oak;0;4500
3;2012;4212;Daniel Graham;TE;nor;h;kan;0;4500
3;2012;4513;Logan Paulsen;TE;was;h;cin;0;4500
3;2012;4543;Charles Clay;TE;mia;h;nyj;0;4500
3;2012;4371;Matt Spaeth;TE;chi;h;stl;0;4500
3;2012;4468;Zach Potter;TE;jac;a;ind;0;4500
3;2012;4458;Bear Pascoe;TE;nyg;a;car;0;4500
3;2012;4443;Evan Moore;TE;phi;a;ari;0;4500
3;2012;4534;Julius Thomas;TE;den;h;hou;0;4500
3;2012;4337;Daniel Fells;TE;nwe;a;bal;0;4500
3;2012;2838;Ryan Taylor;TE;gnb;a;sea;0;4500
3;2012;4475;Richie Brockel;TE;car;h;nyg;0;4500
3;2012;5110;Niles Paul;TE;was;h;cin;0;4500
3;2012;4433;John Phillips;TE;dal;h;tam;0;4500
3;2012;4348;David Thomas;TE;nor;h;kan;0;4500
3;2012;4503;Jeron Mastrud;TE;mia;h;nyj;0;4500
3;2012;4560;Taylor Thompson;TE;ten;h;det;0;4500
3;2012;4271;Will Heller;TE;det;a;ten;0;4500
3;2012;4555;Dominique Jones;TE;ind;h;jac;0;4500
3;2012;4535;Lee Smith;TE;buf;a;cle;0;4500
3;2012;4552;Coby Fleener;TE;ind;h;jac;0;4800
3;2012;4286;Ben Hartsock;TE;car;h;nyg;0;4500
3;2012;4401;Gary Barnidge;TE;car;h;nyg;0;4500
3;2012;4422;John Carlson;TE;min;h;sfo;0;4500
3;2012;4525;Tommy Gallarda;TE;atl;a;sdg;0;4500
3;2012;4556;Danny Noble;TE;tam;a;dal;0;4500
3;2012;4484;Jim Dray;TE;ari;h;phi;0;4500
3;2012;4553;James Hanna;TE;dal;h;tam;0;4500
3;2012;4495;Clay Harbor;TE;phi;a;ari;0;4500
3;2012;4325;Leonard Pope;TE;pit;a;oak;0;4500
3;2012;4370;Dante Rosario;TE;sdg;h;atl;-1.5;5400
4;2012;4262;Jason Witten;TE;dal;h;chi;23.7;5200
4;2012;4376;Scott Chandler;TE;buf;h;nwe;20.2;4900
4;2012;4368;Greg Olsen;TE;car;a;atl;17.9;5200
4;2012;4494;Rob Gronkowski;TE;nwe;a;buf;16.9;7600
4;2012;4335;Owen Daniels;TE;hou;h;ten;16.2;5400
4;2012;4492;Jimmy Graham;TE;nor;a;gnb;11.1;7200
4;2012;4324;Marcedes Lewis;TE;jac;h;cin;10.7;4700
4;2012;4462;Brandon Pettigrew;TE;det;h;min;10.2;5600
4;2012;4424;Craig Stevens;TE;ten;a;hou;9.4;4500
4;2012;4425;Fred Davis;TE;was;a;tam;9;5200
4;2012;4306;Joel Dreessen;TE;den;h;oak;8.7;4700
4;2012;4403;Kellen Davis;TE;chi;a;dal;7.7;4500
4;2012;4292;Ben Watson;TE;cle;a;bal;7.7;4500
4;2012;4363;Brent Celek;TE;phi;h;nyg;7.7;5400
4;2012;4051;Tony Gonzalez;TE;atl;h;car;7.6;6000
4;2012;4270;Antonio Gates;TE;sdg;a;kan;7.4;6100
4;2012;4410;Jermichael Finley;TE;gnb;h;nor;7.4;5800
4;2012;4493;Jermaine Gresham;TE;cin;a;jac;7.2;5400
4;2012;4458;Bear Pascoe;TE;nyg;a;phi;7.1;4500
4;2012;4411;Jacob Tamme;TE;den;h;oak;6.3;5200
4;2012;4539;Rob Housler;TE;ari;h;mia;5.8;4500
4;2012;4327;Anthony Fasano;TE;mia;a;ari;5.5;4500
4;2012;4437;Jared Cook;TE;ten;a;hou;5.1;5400
4;2012;4367;Zach Miller;TE;sea;a;stl;4.7;4500
4;2012;4360;Delanie Walker;TE;sfo;a;nyj;4.1;4500
4;2012;4323;Vernon Davis;TE;sfo;a;nyj;3.8;6700
4;2012;4481;Jeff Cumberland;TE;nyj;h;sfo;3.7;4500
4;2012;5110;Niles Paul;TE;was;a;tam;3.5;4500
4;2012;4506;Tony Moeaki;TE;kan;h;sdg;3.3;4500
4;2012;4340;Jeff King;TE;ari;h;mia;3.2;4500
4;2012;4538;Lance Kendricks;TE;stl;h;sea;3.2;4500
4;2012;4248;Dallas Clark;TE;tam;h;was;3;4700
4;2012;4504;Anthony McCoy;TE;sea;a;stl;3;4700
4;2012;4457;Brandon Myers;TE;oak;a;den;2.7;4700
4;2012;4337;Daniel Fells;TE;nwe;a;buf;2.3;4500
4;2012;4480;Tom Crabtree;TE;gnb;h;nor;2.1;4700
4;2012;4328;Tony Scheffler;TE;det;h;min;2.1;4500
4;2012;4533;Jordan Cameron;TE;cle;a;bal;2;4500
4;2012;4537;Kyle Rudolph;TE;min;a;det;1.8;5800
4;2012;4561;Orson Charles;TE;cin;a;jac;1.5;4500
4;2012;5098;David Ausberry;TE;oak;a;den;1.4;4500
4;2012;4495;Clay Harbor;TE;phi;h;nyg;1.2;4500
4;2012;4348;David Thomas;TE;nor;a;gnb;1.1;4500
4;2012;4532;Luke Stocker;TE;tam;h;was;1;4500
4;2012;4407;Martellus Bennett;TE;nyg;a;phi;0.7;6000
4;2012;4422;John Carlson;TE;min;a;det;0.4;4500
4;2012;3592;Maurice Stovall;TE;jac;h;cin;0;4500
4;2012;4391;Clark Harris;TE;cin;a;jac;0;4500
4;2012;4212;Daniel Graham;TE;nor;a;gnb;0;4500
4;2012;4513;Logan Paulsen;TE;was;a;tam;0;4500
4;2012;4431;Matthew Mulligan;TE;stl;h;sea;0;4500
4;2012;4543;Charles Clay;TE;mia;a;ari;0;4500
4;2012;4371;Matt Spaeth;TE;chi;a;dal;0;4500
4;2012;4468;Zach Potter;TE;jac;h;cin;0;4500
4;2012;4443;Evan Moore;TE;phi;h;nyg;0;4500
4;2012;4534;Julius Thomas;TE;den;h;oak;0;4500
4;2012;4223;Randy McMichael;TE;sdg;a;kan;0;4500
4;2012;2838;Ryan Taylor;TE;gnb;h;nor;0;4500
4;2012;4475;Richie Brockel;TE;car;a;atl;0;4500
4;2012;4440;Jake O'Connell;TE;kan;h;sdg;0;4500
4;2012;4433;John Phillips;TE;dal;h;chi;0;4500
4;2012;4547;Kyle Adams;TE;chi;a;dal;0;4500
4;2012;4503;Jeron Mastrud;TE;mia;a;ari;0;4500
4;2012;4370;Dante Rosario;TE;sdg;a;kan;0;5000
4;2012;4560;Taylor Thompson;TE;ten;a;hou;0;4500
4;2012;4563;Konrad Reuland;TE;nyj;h;sfo;0;4500
4;2012;4271;Will Heller;TE;det;h;min;0;4500
4;2012;4535;Lee Smith;TE;buf;h;nwe;0;4500
4;2012;4286;Ben Hartsock;TE;car;a;atl;0;4500
4;2012;4482;Ed Dickson;TE;bal;h;cle;0;4500
4;2012;4401;Gary Barnidge;TE;car;a;atl;0;4500
4;2012;4499;Michael Hoomanawanui;TE;nwe;a;buf;0;4500
4;2012;4516;Dennis Pitta;TE;bal;h;cle;0;5000
4;2012;4525;Tommy Gallarda;TE;atl;h;car;0;4500
4;2012;4491;Garrett Graham;TE;hou;h;ten;0;4500
4;2012;4556;Danny Noble;TE;tam;h;was;0;4500
4;2012;4553;James Hanna;TE;dal;h;chi;0;4500
5;2012;4051;Tony Gonzalez;TE;atl;a;was;24.8;5900
5;2012;4335;Owen Daniels;TE;hou;a;nyj;15.9;5900
5;2012;4323;Vernon Davis;TE;sfo;h;buf;13.1;6600
5;2012;4437;Jared Cook;TE;ten;a;min;12.2;5400
5;2012;4481;Jeff Cumberland;TE;nyj;h;hou;12.1;4500
5;2012;4551;Dwayne Allen;TE;ind;h;gnb;11.8;4500
5;2012;4537;Kyle Rudolph;TE;min;h;ten;10.3;5500
5;2012;4306;Joel Dreessen;TE;den;a;nwe;10.1;4800
5;2012;4493;Jermaine Gresham;TE;cin;h;mia;8.5;5400
5;2012;4363;Brent Celek;TE;phi;a;pit;8.4;5400
5;2012;4411;Jacob Tamme;TE;den;a;nwe;8;5200
5;2012;4425;Fred Davis;TE;was;h;atl;7.9;5400
5;2012;4367;Zach Miller;TE;sea;a;car;7.4;4500
5;2012;4538;Lance Kendricks;TE;stl;h;ari;7.2;4500
5;2012;4552;Coby Fleener;TE;ind;h;gnb;6.6;4700
5;2012;4311;Heath Miller;TE;pit;h;phi;6.1;5700
5;2012;4539;Rob Housler;TE;ari;a;stl;6;4500
5;2012;4494;Rob Gronkowski;TE;nwe;h;den;5.5;7600
5;2012;4543;Charles Clay;TE;mia;a;cin;5;4500
5;2012;4324;Marcedes Lewis;TE;jac;h;chi;4.9;4800
5;2012;4368;Greg Olsen;TE;car;h;sea;4.7;5700
5;2012;4407;Martellus Bennett;TE;nyg;h;cle;4.5;5900
5;2012;4327;Anthony Fasano;TE;mia;a;cin;4.3;4500
5;2012;4376;Scott Chandler;TE;buf;a;sfo;4;5400
5;2012;4516;Dennis Pitta;TE;bal;a;kan;3.7;5000
5;2012;4533;Jordan Cameron;TE;cle;a;nyg;3.6;4500
5;2012;4403;Kellen Davis;TE;chi;a;jac;3.6;4500
5;2012;4270;Antonio Gates;TE;sdg;a;nor;3.4;6100
5;2012;4536;D.J. Williams;TE;gnb;a;ind;3;4500
5;2012;4410;Jermichael Finley;TE;gnb;a;ind;2.6;5700
5;2012;4424;Craig Stevens;TE;ten;a;min;2.4;4700
5;2012;4370;Dante Rosario;TE;sdg;a;nor;2.1;5000
5;2012;4482;Ed Dickson;TE;bal;a;kan;1.6;4500
5;2012;4557;David Paulson;TE;pit;h;phi;1.3;4500
5;2012;4495;Clay Harbor;TE;phi;a;pit;1.3;4500
5;2012;4458;Bear Pascoe;TE;nyg;h;cle;1.2;4500
5;2012;4560;Taylor Thompson;TE;ten;a;min;1.2;4500
5;2012;4525;Tommy Gallarda;TE;atl;a;was;1.2;4500
5;2012;4480;Tom Crabtree;TE;gnb;a;ind;1.1;4700
5;2012;4564;Garrett Celek;TE;sfo;h;buf;0.9;0
5;2012;4340;Jeff King;TE;ari;a;stl;0.9;4500
5;2012;4492;Jimmy Graham;TE;nor;h;sdg;0.9;7100
5;2012;4422;John Carlson;TE;min;h;ten;0.7;4500
5;2012;4292;Ben Watson;TE;cle;a;nyg;0.6;4700
5;2012;3592;Maurice Stovall;TE;jac;h;chi;0;4500
5;2012;4391;Clark Harris;TE;cin;h;mia;0;4500
5;2012;4212;Daniel Graham;TE;nor;h;sdg;0;4500
5;2012;4513;Logan Paulsen;TE;was;h;atl;0;4500
5;2012;4431;Matthew Mulligan;TE;stl;h;ari;0;4500
5;2012;4371;Matt Spaeth;TE;chi;a;jac;0;4500
5;2012;4468;Zach Potter;TE;jac;h;chi;0;4500
5;2012;4443;Evan Moore;TE;phi;a;pit;0;4500
5;2012;4360;Delanie Walker;TE;sfo;h;buf;0;4500
5;2012;4337;Daniel Fells;TE;nwe;h;den;0;4500
5;2012;4223;Randy McMichael;TE;sdg;a;nor;0;4500
5;2012;2838;Ryan Taylor;TE;gnb;a;ind;0;4500
5;2012;4475;Richie Brockel;TE;car;h;sea;0;4500
5;2012;5110;Niles Paul;TE;was;h;atl;0;4500
5;2012;4440;Jake O'Connell;TE;kan;h;bal;0;4500
5;2012;4547;Kyle Adams;TE;chi;a;jac;0;4500
5;2012;4348;David Thomas;TE;nor;h;sdg;0;4500
5;2012;4503;Jeron Mastrud;TE;mia;a;cin;0;4500
5;2012;4563;Konrad Reuland;TE;nyj;h;hou;0;4500
5;2012;4542;Virgil Green;TE;den;a;nwe;0;4500
5;2012;4535;Lee Smith;TE;buf;a;sfo;0;4500
5;2012;4506;Tony Moeaki;TE;kan;h;bal;0;4500
5;2012;4286;Ben Hartsock;TE;car;h;sea;0;4500
5;2012;4401;Gary Barnidge;TE;car;h;sea;0;4500
5;2012;4504;Anthony McCoy;TE;sea;a;car;0;4700
5;2012;4558;Adrien Robinson;TE;nyg;h;cle;0;4500
5;2012;4491;Garrett Graham;TE;hou;a;nyj;0;4500
5;2012;4561;Orson Charles;TE;cin;h;mia;0;4500
5;2012;4325;Leonard Pope;TE;pit;h;phi;0;4500
6;2012;4270;Antonio Gates;TE;sdg;h;den;23.1;5900
6;2012;4537;Kyle Rudolph;TE;min;a;was;16.6;5800
6;2012;4493;Jermaine Gresham;TE;cin;a;cle;14.3;5400
6;2012;4480;Tom Crabtree;TE;gnb;a;hou;13.2;4700
6;2012;4498;Aaron Hernandez;TE;nwe;a;sea;12;5500
6;2012;4262;Jason Witten;TE;dal;a;bal;11.8;5200
6;2012;4327;Anthony Fasano;TE;mia;h;stl;11.3;4500
6;2012;4311;Heath Miller;TE;pit;a;ten;9.7;5700
6;2012;4328;Tony Scheffler;TE;det;a;phi;9.6;4500
6;2012;4494;Rob Gronkowski;TE;nwe;a;sea;9.1;7400
6;2012;4306;Joel Dreessen;TE;den;a;sdg;8.7;5100
6;2012;4457;Brandon Myers;TE;oak;a;atl;8.7;4700
6;2012;4292;Ben Watson;TE;cle;h;cin;7.6;4700
6;2012;4437;Jared Cook;TE;ten;h;pit;7.4;5800
6;2012;4051;Tony Gonzalez;TE;atl;h;oak;6.2;6500
6;2012;4552;Coby Fleener;TE;ind;a;nyj;6.2;4700
6;2012;4335;Owen Daniels;TE;hou;h;gnb;6.1;5900
6;2012;4425;Fred Davis;TE;was;h;min;6.1;5400
6;2012;4538;Lance Kendricks;TE;stl;a;mia;6;4500
6;2012;4462;Brandon Pettigrew;TE;det;a;phi;5.3;5700
6;2012;4363;Brent Celek;TE;phi;h;det;5.3;5400
6;2012;4516;Dennis Pitta;TE;bal;h;dal;5.3;5000
6;2012;4323;Vernon Davis;TE;sfo;h;nyg;5.2;6600
6;2012;4533;Jordan Cameron;TE;cle;h;cin;4.8;4500
6;2012;4551;Dwayne Allen;TE;ind;a;nyj;4.3;4900
6;2012;4337;Daniel Fells;TE;nwe;a;sea;4;4500
6;2012;4491;Garrett Graham;TE;hou;h;gnb;4;4500
6;2012;4411;Jacob Tamme;TE;den;a;sdg;3.7;5200
6;2012;4431;Matthew Mulligan;TE;stl;a;mia;2.5;4500
6;2012;4433;John Phillips;TE;dal;a;bal;2.4;4500
6;2012;4506;Tony Moeaki;TE;kan;a;tam;2.3;4500
6;2012;4539;Rob Housler;TE;ari;h;buf;2.2;4500
6;2012;4410;Jermichael Finley;TE;gnb;a;hou;2.2;5700
6;2012;4340;Jeff King;TE;ari;h;buf;2;4500
6;2012;4367;Zach Miller;TE;sea;h;nwe;1.9;4500
6;2012;4495;Clay Harbor;TE;phi;h;det;1.9;4500
6;2012;4223;Randy McMichael;TE;sdg;h;den;1.7;4500
6;2012;5098;David Ausberry;TE;oak;a;atl;1.7;4500
6;2012;4561;Orson Charles;TE;cin;a;cle;1.7;4500
6;2012;4407;Martellus Bennett;TE;nyg;a;sfo;1.4;5900
6;2012;4557;David Paulson;TE;pit;a;ten;1.3;4500
6;2012;4543;Charles Clay;TE;mia;h;stl;1.3;4500
6;2012;4482;Ed Dickson;TE;bal;h;dal;1.3;4500
