week;year;GID;name;pos;team;h/a;oppt;fd points;fd salary
8;2016;7017;MIN;Def;min;a;chi;2;5200
8;2016;7018;NE;Def;nwe;a;buf;2;4500
8;2016;7013;IND;Def;ind;h;kan;2;4300
8;2016;7004;BUF;Def;buf;h;nwe;1;4400
8;2016;7008;CLE;Def;cle;h;nyj;1;4200
8;2016;7012;GB;Def;gnb;a;atl;1;4300
8;2016;7014;JAC;Def;jac;a;ten;-4;4000
9;2016;7026;SD;Def;sdg;h;ten;14;4500
9;2016;7016;MIA;Def;mia;h;nyj;13;4700
9;2016;7015;KC;Def;kan;h;jac;11;5100
9;2016;7013;IND;Def;ind;a;gnb;11;4000
9;2016;7005;CAR;Def;car;a;lar;10;5200
9;2016;7019;NO;Def;nor;a;sfo;9;4300
9;2016;7025;LARM;Def;lar;h;car;9;4500
9;2016;7009;DAL;Def;dal;a;cle;8;4900
9;2016;7020;NYG;Def;nyg;h;phi;8;4300
9;2016;7022;OAK;Def;oak;h;den;7;4200
9;2016;7028;SEA;Def;sea;h;buf;7;4900
9;2016;7003;BAL;Def;bal;h;pit;7;4400
9;2016;7002;ATL;Def;atl;a;tam;6;4500
9;2016;7012;GB;Def;gnb;h;ind;6;4400
9;2016;7024;PIT;Def;pit;a;bal;6;4400
9;2016;7004;BUF;Def;buf;a;sea;5;4200
9;2016;7011;DET;Def;det;a;min;5;4200
9;2016;7023;PHI;Def;phi;a;nyg;4;4600
9;2016;7014;JAC;Def;jac;a;kan;3;4000
9;2016;7017;MIN;Def;min;h;det;3;5300
9;2016;7010;DEN;Def;den;a;oak;1;5000
9;2016;7021;NYJ;Def;nyj;a;mia;1;4300
9;2016;7029;TB;Def;tam;h;atl;0;4100
9;2016;7030;TEN;Def;ten;a;sdg;0;4100
9;2016;7027;SF;Def;sfo;h;nor;-3;4000
9;2016;7008;CLE;Def;cle;h;dal;-4;4000
10;2016;7029;TB;Def;tam;h;chi;24;4300
10;2016;7016;MIA;Def;mia;a;sdg;17;4500
10;2016;7003;BAL;Def;bal;h;cle;14;5100
10;2016;7010;DEN;Def;den;a;nor;13;4600
10;2016;7015;KC;Def;kan;a;car;13;4700
10;2016;7032;HOU;Def;hou;a;jac;12;4700
10;2016;7030;TEN;Def;ten;h;gnb;11;4000
10;2016;7019;NO;Def;nor;h;den;10;4200
10;2016;7027;SF;Def;sfo;a;ari;10;4000
10;2016;7025;LARM;Def;lar;a;nyj;10;4600
10;2016;7021;NYJ;Def;nyj;h;lar;7;4800
10;2016;7005;CAR;Def;car;h;kan;6;5000
10;2016;7028;SEA;Def;sea;a;nwe;6;4500
10;2016;7001;ARI;Def;ari;h;sfo;6;5200
10;2016;7031;WAS;Def;was;h;min;6;4400
10;2016;7020;NYG;Def;nyg;h;cin;6;4400
10;2016;7023;PHI;Def;phi;h;atl;5;4400
10;2016;7007;CIN;Def;cin;a;nyg;5;4500
10;2016;7008;CLE;Def;cle;a;bal;5;4000
10;2016;7006;CHI;Def;chi;a;tam;5;4200
10;2016;7002;ATL;Def;atl;a;phi;4;4600
10;2016;7018;NE;Def;nwe;h;sea;4;4500
10;2016;7017;MIN;Def;min;a;was;3;4900
10;2016;7026;SD;Def;sdg;h;mia;3;4600
10;2016;7014;JAC;Def;jac;h;hou;2;4100
10;2016;7009;DAL;Def;dal;a;pit;0;4600
10;2016;7024;PIT;Def;pit;h;dal;0;4300
10;2016;7012;GB;Def;gnb;a;ten;-2;4500
11;2016;7024;PIT;Def;pit;a;cle;22;4900
11;2016;7017;MIN;Def;min;h;ari;20;4500
11;2016;7011;DET;Def;det;h;jac;19;4600
11;2016;7014;JAC;Def;jac;a;det;10;4000
11;2016;7005;CAR;Def;car;h;nor;10;4400
11;2016;7004;BUF;Def;buf;a;cin;9;4300
11;2016;7022;OAK;Def;oak;h;hou;7;4400
11;2016;7028;SEA;Def;sea;h;phi;7;5200
11;2016;7016;MIA;Def;mia;a;lar;7;4800
11;2016;7001;ARI;Def;ari;a;min;7;5100
11;2016;7025;LARM;Def;lar;h;mia;7;4700
11;2016;7020;NYG;Def;nyg;h;chi;7;4700
11;2016;7031;WAS;Def;was;h;gnb;6;4300
11;2016;7018;NE;Def;nwe;a;sfo;6;4900
11;2016;7013;IND;Def;ind;h;ten;6;4000
11;2016;7029;TB;Def;tam;a;kan;5;4100
11;2016;7007;CIN;Def;cin;h;buf;5;4500
11;2016;7015;KC;Def;kan;h;tam;4;5000
11;2016;7030;TEN;Def;ten;a;ind;4;4200
11;2016;7023;PHI;Def;phi;a;sea;3;4300
11;2016;7019;NO;Def;nor;a;car;2;4000
11;2016;7032;HOU;Def;hou;a;oak;2;4500
11;2016;7009;DAL;Def;dal;h;bal;2;4500
11;2016;7008;CLE;Def;cle;h;pit;1;4000
11;2016;7003;BAL;Def;bal;a;dal;1;4400
11;2016;7027;SF;Def;sfo;h;nwe;0;4000
11;2016;7006;CHI;Def;chi;a;nyg;0;4100
11;2016;7012;GB;Def;gnb;a;was;-2;4200
12;2016;7020;NYG;Def;nyg;a;cle;23;4800
12;2016;7029;TB;Def;tam;h;sea;19;4200
12;2016;7015;KC;Def;kan;a;den;15;4500
12;2016;7022;OAK;Def;oak;h;car;13;4500
12;2016;7026;SD;Def;sdg;a;hou;13;4600
12;2016;7024;PIT;Def;pit;a;ind;11;4300
12;2016;7003;BAL;Def;bal;h;cin;11;4500
12;2016;7012;GB;Def;gnb;a;phi;10;4100
12;2016;7018;NE;Def;nwe;a;nyj;8;4900
12;2016;7019;NO;Def;nor;h;lar;7;4300
12;2016;7007;CIN;Def;cin;a;bal;7;4300
12;2016;7028;SEA;Def;sea;a;tam;7;4900
12;2016;7010;DEN;Def;den;h;kan;6;4900
12;2016;7011;DET;Def;det;h;min;6;4700
12;2016;7016;MIA;Def;mia;h;sfo;6;5000
12;2016;7005;CAR;Def;car;a;oak;5;4400
12;2016;7002;ATL;Def;atl;h;ari;5;4700
12;2016;7014;JAC;Def;jac;a;buf;4;4000
12;2016;7030;TEN;Def;ten;a;chi;4;4500
12;2016;7032;HOU;Def;hou;h;sdg;3;4600
12;2016;7008;CLE;Def;cle;h;nyg;3;4000
12;2016;7017;MIN;Def;min;a;det;3;4600
12;2016;7004;BUF;Def;buf;h;jac;2;4800
12;2016;7027;SF;Def;sfo;a;mia;1;4000
12;2016;7001;ARI;Def;ari;a;atl;1;4300
12;2016;7023;PHI;Def;phi;h;gnb;0;4200
12;2016;7021;NYJ;Def;nyj;h;nwe;0;4000
12;2016;7009;DAL;Def;dal;h;was;0;4400
12;2016;7006;CHI;Def;chi;h;ten;0;4100
12;2016;7025;LARM;Def;lar;a;nor;0;4200
12;2016;7031;WAS;Def;was;a;dal;0;4100
12;2016;7013;IND;Def;ind;h;pit;-1;4000
13;2016;7010;DEN;Def;den;a;jac;17;5000
13;2016;7006;CHI;Def;chi;h;sfo;15;4500
13;2016;7003;BAL;Def;bal;h;mia;15;4600
13;2016;7029;TB;Def;tam;a;sdg;12;4300
13;2016;7018;NE;Def;nwe;h;lar;12;4600
13;2016;7011;DET;Def;det;a;nor;11;4100
13;2016;7015;KC;Def;kan;a;atl;11;4300
13;2016;7013;IND;Def;ind;a;nyj;11;4200
13;2016;7024;PIT;Def;pit;h;nyg;9;4500
13;2016;7022;OAK;Def;oak;h;buf;8;4500
13;2016;7007;CIN;Def;cin;h;phi;8;4400
13;2016;7028;SEA;Def;sea;h;car;8;5100
13;2016;7012;GB;Def;gnb;h;hou;8;4500
13;2016;7017;MIN;Def;min;h;dal;8;4400
13;2016;7009;DAL;Def;dal;a;min;6;4900
13;2016;7001;ARI;Def;ari;h;was;6;4400
13;2016;7020;NYG;Def;nyg;a;pit;6;4500
13;2016;7002;ATL;Def;atl;h;kan;5;4600
13;2016;7023;PHI;Def;phi;a;cin;3;4300
13;2016;7014;JAC;Def;jac;h;den;3;4000
13;2016;7032;HOU;Def;hou;a;gnb;3;4500
13;2016;7027;SF;Def;sfo;a;chi;3;4300
13;2016;7026;SD;Def;sdg;h;tam;3;4500
13;2016;7019;NO;Def;nor;h;det;1;4000
13;2016;7005;CAR;Def;car;a;sea;1;4300
13;2016;7031;WAS;Def;was;a;ari;1;4700
13;2016;7016;MIA;Def;mia;a;bal;0;4400
13;2016;7025;LARM;Def;lar;a;nwe;0;4300
13;2016;7021;NYJ;Def;nyj;h;ind;-1;4200
13;2016;7004;BUF;Def;buf;a;oak;-4;4500
14;2016;7002;ATL;Def;atl;a;lar;26;4700
14;2016;7012;GB;Def;gnb;h;sea;19;4400
14;2016;7005;CAR;Def;car;h;sdg;18;4400
14;2016;7016;MIA;Def;mia;h;ari;15;4500
14;2016;7006;CHI;Def;chi;a;det;14;4200
14;2016;7009;DAL;Def;dal;a;nyg;13;4600
14;2016;7020;NYG;Def;nyg;h;dal;13;4500
14;2016;7029;TB;Def;tam;h;nor;11;4100
14;2016;7015;KC;Def;kan;h;oak;11;4300
14;2016;7030;TEN;Def;ten;h;den;11;4500
14;2016;7023;PHI;Def;phi;h;was;10;4200
14;2016;7007;CIN;Def;cin;a;cle;9;5000
14;2016;7031;WAS;Def;was;a;phi;9;4600
14;2016;7022;OAK;Def;oak;a;kan;8;4300
14;2016;7032;HOU;Def;hou;a;ind;8;4700
14;2016;7027;SF;Def;sfo;h;nyj;8;4200
14;2016;7024;PIT;Def;pit;a;buf;8;4500
14;2016;7018;NE;Def;nwe;h;bal;8;4700
14;2016;7001;ARI;Def;ari;a;mia;7;4700
14;2016;7017;MIN;Def;min;a;jac;7;4800
14;2016;7010;DEN;Def;den;a;ten;6;4900
14;2016;7004;BUF;Def;buf;h;pit;6;4400
14;2016;7003;BAL;Def;bal;a;nwe;6;4300
14;2016;7019;NO;Def;nor;a;tam;5;4000
14;2016;7011;DET;Def;det;h;chi;5;4600
14;2016;7008;CLE;Def;cle;h;cin;4;4000
14;2016;7026;SD;Def;sdg;a;car;4;4500
14;2016;7013;IND;Def;ind;h;hou;4;4400
14;2016;7021;NYJ;Def;nyj;a;sfo;3;4500
14;2016;7014;JAC;Def;jac;h;min;2;4200
14;2016;7025;LARM;Def;lar;h;atl;1;4100
14;2016;7028;SEA;Def;sea;a;gnb;-3;4700
