week;year;GID;name;pos;team;h/a;oppt;fd points;fd salary
1;2011;2647;Mike Tolbert;RB;sdg;h;min;31.8;5900
1;2011;2608;Ray Rice;RB;bal;h;pit;28.9;8500
1;2011;2707;LeSean McCoy;RB;phi;a;stl;26.7;8600
1;2011;2613;Matt Forte;RB;chi;h;atl;24.3;7800
1;2011;2495;Reggie Bush;RB;mia;h;nwe;19.9;6100
1;2011;2454;Cedric Benson;RB;cin;a;cle;18.8;6700
1;2011;2704;Beanie Wells;RB;ari;h;car;18.2;6300
1;2011;2484;Darren Sproles;RB;nor;a;gnb;17.7;5300
1;2011;2604;Tim Hightower;RB;was;h;nyg;17.2;5400
1;2011;2487;Carnell Williams;RB;stl;h;phi;16.5;5400
1;2011;2603;Darren McFadden;RB;oak;a;den;16.1;9100
1;2011;2502;Maurice Jones-Drew;RB;jac;h;ten;15.7;8500
1;2011;2779;Ben Tate;RB;hou;h;ind;15.6;4500
1;2011;2434;Michael Turner;RB;atl;a;chi;13.5;7500
1;2011;2720;Jahvid Best;RB;det;a;tam;13.4;6700
1;2011;2754;Ryan Mathews;RB;sdg;h;min;13.3;7100
1;2011;2629;Jamaal Charles;RB;kan;h;buf;13;8700
1;2011;2520;Fred Jackson;RB;buf;a;kan;12.2;5700
1;2011;2616;Felix Jones;RB;dal;a;nyj;12.1;6700
1;2011;2270;LaDainian Tomlinson;RB;nyj;h;dal;11.9;6300
1;2011;2535;Ahmad Bradshaw;RB;nyg;a;was;11.9;7400
1;2011;2620;Peyton Hillis;RB;cle;h;cin;11.7;7900
1;2011;2777;James Starks;RB;gnb;h;nor;11.7;5100
1;2011;2418;Steven Jackson;RB;stl;h;phi;11.6;7400
1;2011;2553;Adrian Peterson;RB;min;a;sdg;11.4;9300
1;2011;2445;Earnest Graham;RB;tam;h;det;11.1;5300
1;2011;2665;Marcel Reece;RB;oak;a;den;10.9;4600
1;2011;2435;Derrick Ward;RB;hou;h;ind;9.9;4900
1;2011;2650;BenJarvus Green-Ellis;RB;nwe;a;mia;9.4;6100
1;2011;2467;Frank Gore;RB;sfo;h;sea;9.3;8300
1;2011;2598;Pierre Thomas;RB;nor;a;gnb;8.8;5900
1;2011;2750;Deji Karim;RB;jac;h;ten;8.7;4500
1;2011;2775;C.J. Spiller;RB;buf;a;kan;8.6;5100
1;2011;2549;John Kuhn;RB;gnb;h;nor;8.2;4600
1;2011;2689;Danny Woodhead;RB;nwe;a;mia;8;6100
1;2011;2645;Chris Johnson;RB;ten;a;jac;7.9;9100
1;2011;2669;Lance Ball;RB;den;h;oak;7.4;4500
1;2011;2189;Ricky Williams;RB;bal;h;pit;7.2;5500
1;2011;3953;Dexter McCluster;RB;kan;h;buf;7.2;4500
1;2011;2563;Jason Snelling;RB;atl;a;chi;6.7;5600
1;2011;2496;Joseph Addai;RB;ind;a;hou;6.2;6100
1;2011;2373;Willis McGahee;RB;den;h;oak;6;4800
1;2011;2552;Marshawn Lynch;RB;sea;a;sfo;5.7;6300
1;2011;2551;Brian Leonard;RB;cin;a;cle;5.4;4500
1;2011;2580;Ryan Grant;RB;gnb;h;nor;5;6700
1;2011;2612;Jonathan Stewart;RB;car;a;ari;5;5700
1;2011;2818;Jacquizz Rodgers;RB;atl;a;chi;4.8;4500
1;2011;2706;Knowshon Moreno;RB;den;h;oak;4.7;7400
1;2011;4439;James Casey;RB;hou;h;ind;4.4;4500
1;2011;2500;DeAngelo Williams;RB;car;a;ari;4.1;6900
1;2011;2793;Mark Ingram;RB;nor;a;gnb;4;5500
1;2011;2310;Maurice Morris;RB;det;a;tam;3.9;5100
1;2011;2709;Shonn Greene;RB;nyj;h;dal;3.8;6300
1;2011;2815;Jamie Harper;RB;ten;a;jac;3.6;4500
1;2011;2536;Michael Bush;RB;oak;a;den;3;5900
1;2011;2472;Brandon Jacobs;RB;nyg;a;was;2.9;6100
1;2011;2639;Jacob Hester;RB;sdg;h;min;2.8;4500
1;2011;2503;Jerome Harrison;RB;det;a;tam;2.7;4500
1;2011;2642;Justin Forsett;RB;sea;a;sfo;2.6;5100
1;2011;2821;Johnny White;RB;buf;a;kan;2.6;4500
1;2011;2811;Delone Carter;RB;ind;a;hou;2.5;4500
1;2011;2635;Rashard Mendenhall;RB;pit;a;bal;2.5;7700
1;2011;2713;Kahlil Bell;RB;chi;h;atl;2.4;4500
1;2011;2626;Steve Slaton;RB;mia;h;nwe;2.3;4500
1;2011;2657;Spencer Larsen;RB;den;h;oak;2;4500
1;2011;2426;Mewelde Moore;RB;pit;a;bal;2;4500
1;2011;2738;Montario Hardesty;RB;cle;h;cin;1.8;4500
1;2011;2831;DeMarco Murray;RB;dal;a;nyj;1.8;4500
1;2011;2531;Montell Owens;RB;jac;h;ten;1.7;4500
1;2011;2668;LaRod Stephens-Howling;RB;ari;h;car;1.7;4500
1;2011;2736;Toby Gerhart;RB;min;a;sdg;1.6;4500
1;2011;2721;LeGarrette Blount;RB;tam;h;det;1.5;6700
1;2011;2649;Kregg Lumpkin;RB;tam;h;det;1.4;4500
1;2011;2617;Tashard Choice;RB;buf;a;kan;1.4;5100
1;2011;2507;Leon Washington;RB;sea;a;sfo;1.2;4500
1;2011;2677;Isaac Redman;RB;pit;a;bal;1.2;4500
1;2011;2816;Dion Lewis;RB;phi;a;stl;1.2;4500
1;2011;2760;Brit Miller;RB;stl;h;phi;1.2;4500
1;2011;2822;Anthony Sherman;RB;ari;h;car;1.1;4500
1;2011;2601;Jackie Battle;RB;kan;h;buf;1.1;4500
1;2011;2501;Jerious Norwood;RB;stl;h;phi;1;4500
1;2011;2837;Henry Hynoski;RB;nyg;a;was;0.9;4500
1;2011;2662;Mike Goodson;RB;car;a;ari;0.9;5200
1;2011;2633;Danny Ware;RB;nyg;a;was;0.8;4500
1;2011;2456;Ronnie Brown;RB;phi;a;stl;0.7;5800
1;2011;2419;Greg Jones;RB;jac;h;ten;0.6;4500
1;2011;2473;Vonta Leach;RB;bal;h;pit;0.5;4500
1;2011;2814;Kendall Hunter;RB;sfo;h;sea;0.4;4500
1;2011;2228;Thomas Jones;RB;kan;h;buf;0.3;5900
1;2011;2695;Bernard Scott;RB;cin;a;cle;0.3;4500
1;2011;3605;Michael Robinson;RB;sea;a;sfo;0.2;4500
1;2011;2813;Roy Helu;RB;was;h;nyg;0.2;4500
1;2011;2632;Lex Hilliard;RB;mia;h;nwe;0.1;4500
1;2011;2812;Owen Marecic;RB;cle;h;cin;0;4500
1;2011;2834;Bruce Miller;RB;sfo;h;sea;0;4500
1;2011;2375;Ovie Mughelli;RB;atl;a;chi;0;4500
1;2011;2643;Owen Schmitt;RB;phi;a;stl;0;4500
1;2011;2791;Darrel Young;RB;was;h;nyg;0;4500
1;2011;2705;Donald Brown;RB;ind;a;hou;0;5300
1;2011;2287;Moran Norris;RB;sfo;h;sea;0;4500
1;2011;2534;Lorenzo Booker;RB;min;a;sdg;0;4500
1;2011;2722;Brock Bolen;RB;jac;h;ten;0;4500
1;2011;2737;Chris Gronkowski;RB;ind;a;hou;0;4500
1;2011;2518;Lawrence Vickers;RB;hou;h;ind;0;4500
1;2011;2726;John Conner;RB;nyj;h;dal;0;4500
1;2011;2832;Alex Green;RB;gnb;h;nor;0;4500
1;2011;2796;Anthony Allen;RB;bal;h;pit;0;4500
1;2011;2756;Joe McKnight;RB;nyj;h;dal;0;4500
1;2011;2660;Quinn Johnson;RB;ten;a;jac;0;4500
1;2011;2590;Korey Hall;RB;nor;a;gnb;0;4500
1;2011;2820;Taiwan Jones;RB;oak;a;den;0;4500
1;2011;2824;Tyler Clutts;RB;chi;h;atl;0;4500
1;2011;2730;Anthony Dixon;RB;sfo;h;sea;0;4500
1;2011;2332;Rock Cartwright;RB;oak;a;den;0;4500
1;2011;2494;Corey McIntyre;RB;buf;a;kan;0;4500
1;2011;2572;Le'Ron McClain;RB;kan;h;buf;0;4500
1;2011;2716;Chris Pressley;RB;cin;a;cle;0;4500
2;2011;2603;Darren McFadden;RB;oak;a;buf;27.8;9100
2;2011;2720;Jahvid Best;RB;det;h;kan;27.3;6700
2;2011;2553;Adrian Peterson;RB;min;h;tam;27.1;9100
2;2011;2520;Fred Jackson;RB;buf;h;oak;27;5900
2;2011;2707;LeSean McCoy;RB;phi;a;atl;25.6;8900
2;2011;2620;Peyton Hillis;RB;cle;a;ind;23.7;7900
2;2011;2754;Ryan Mathews;RB;sdg;a;nwe;22.1;7100
2;2011;2613;Matt Forte;RB;chi;a;nor;21.6;8100
2;2011;2434;Michael Turner;RB;atl;h;phi;21.1;7500
2;2011;2721;LeGarrette Blount;RB;tam;a;min;19.1;6300
2;2011;2608;Ray Rice;RB;bal;a;ten;18.1;8900
2;2011;2373;Willis McGahee;RB;den;h;cin;17.1;4700
2;2011;2484;Darren Sproles;RB;nor;h;chi;16;5300
2;2011;2779;Ben Tate;RB;hou;a;mia;15.5;5500
2;2011;2704;Beanie Wells;RB;ari;a;was;15.3;6900
2;2011;2635;Rashard Mendenhall;RB;pit;h;sea;14.8;7300
2;2011;2612;Jonathan Stewart;RB;car;h;gnb;14.5;5500
2;2011;2650;BenJarvus Green-Ellis;RB;nwe;h;sdg;14;6300
2;2011;2467;Frank Gore;RB;sfo;h;dal;13.9;8100
2;2011;2472;Brandon Jacobs;RB;nyg;h;stl;13.2;5900
2;2011;2777;James Starks;RB;gnb;a;car;13;6500
2;2011;2535;Ahmad Bradshaw;RB;nyg;h;stl;12.9;7500
2;2011;2813;Roy Helu;RB;was;h;ari;12.7;4500
2;2011;2709;Shonn Greene;RB;nyj;h;jac;12.5;6100
2;2011;2502;Maurice Jones-Drew;RB;jac;a;nyj;12.2;8700
2;2011;2673;Javon Ringer;RB;ten;h;bal;12.1;4500
2;2011;2496;Joseph Addai;RB;ind;h;cle;12.1;5900
2;2011;2677;Isaac Redman;RB;pit;h;sea;12;4500
2;2011;2604;Tim Hightower;RB;was;h;ari;11.1;6500
2;2011;2647;Mike Tolbert;RB;sdg;a;nwe;10.3;6500
2;2011;2794;Daniel Thomas;RB;mia;h;hou;10.2;5100
2;2011;2454;Cedric Benson;RB;cin;a;den;9.1;7100
2;2011;2787;Keiland Williams;RB;det;h;kan;8.5;5100
2;2011;2536;Michael Bush;RB;oak;a;buf;8.3;5900
2;2011;2736;Toby Gerhart;RB;min;h;tam;8.3;4500
2;2011;2645;Chris Johnson;RB;ten;h;bal;8;8900
2;2011;2775;C.J. Spiller;RB;buf;h;oak;7.4;5100
2;2011;2549;John Kuhn;RB;gnb;a;car;7.3;4500
2;2011;2375;Ovie Mughelli;RB;atl;h;phi;6.7;4500
2;2011;2598;Pierre Thomas;RB;nor;h;chi;6.5;5900
2;2011;2445;Earnest Graham;RB;tam;a;min;6.4;5300
2;2011;2689;Danny Woodhead;RB;nwe;h;sdg;5.7;5900
2;2011;2500;DeAngelo Williams;RB;car;h;gnb;5.6;6500
2;2011;2487;Carnell Williams;RB;stl;a;nyg;5.5;6100
2;2011;2580;Ryan Grant;RB;gnb;a;car;5.4;6300
2;2011;2696;Arian Foster;RB;hou;a;mia;5;9700
2;2011;3953;Dexter McCluster;RB;kan;a;det;4.9;4500
2;2011;2811;Delone Carter;RB;ind;h;cle;4.6;4500
2;2011;2642;Justin Forsett;RB;sea;a;pit;4.5;5100
2;2011;2657;Spencer Larsen;RB;den;h;cin;4.2;4500
2;2011;2228;Thomas Jones;RB;kan;a;det;4;5500
2;2011;2665;Marcel Reece;RB;oak;a;buf;3.9;4500
2;2011;2617;Tashard Choice;RB;buf;h;oak;3.9;5100
2;2011;2572;Le'Ron McClain;RB;kan;a;det;3.7;4500
2;2011;2616;Felix Jones;RB;dal;a;sfo;3.5;6900
2;2011;2793;Mark Ingram;RB;nor;h;chi;3.1;5900
2;2011;2750;Deji Karim;RB;jac;a;nyj;3;4700
2;2011;2831;DeMarco Murray;RB;dal;a;sfo;3;4500
2;2011;2669;Lance Ball;RB;den;h;cin;2.8;4500
2;2011;2629;Jamaal Charles;RB;kan;a;det;2.7;8700
2;2011;2495;Reggie Bush;RB;mia;h;hou;2.6;6100
2;2011;2812;Owen Marecic;RB;cle;a;ind;2.4;4500
2;2011;2685;Eddie Williams;RB;cle;a;ind;2.2;4500
2;2011;2633;Danny Ware;RB;nyg;h;stl;2.2;4500
2;2011;2270;LaDainian Tomlinson;RB;nyj;h;jac;2;6300
2;2011;2660;Quinn Johnson;RB;ten;h;bal;1.8;4500
2;2011;2818;Jacquizz Rodgers;RB;atl;h;phi;1.7;4500
2;2011;2552;Marshawn Lynch;RB;sea;a;pit;1.7;6100
2;2011;2791;Darrel Young;RB;was;h;ari;1.6;4500
2;2011;2551;Brian Leonard;RB;cin;a;den;1.5;4500
2;2011;2824;Tyler Clutts;RB;chi;a;nor;1.5;4500
2;2011;2426;Mewelde Moore;RB;pit;h;sea;1.4;4500
2;2011;2726;John Conner;RB;nyj;h;jac;1.4;4500
2;2011;2756;Joe McKnight;RB;nyj;h;jac;1.4;4500
2;2011;2563;Jason Snelling;RB;atl;h;phi;1.3;4900
2;2011;2837;Henry Hynoski;RB;nyg;h;stl;1.3;4500
2;2011;2639;Jacob Hester;RB;sdg;a;nwe;1.2;4500
2;2011;2507;Leon Washington;RB;sea;a;pit;1.2;4500
2;2011;2695;Bernard Scott;RB;cin;a;den;1;4500
2;2011;2456;Ronnie Brown;RB;phi;a;atl;1;5300
2;2011;2829;Stevan Ridley;RB;nwe;h;sdg;0.9;4500
2;2011;2473;Vonta Leach;RB;bal;a;ten;0.9;4500
2;2011;2501;Jerious Norwood;RB;stl;a;nyg;0.8;4500
2;2011;2503;Jerome Harrison;RB;det;h;kan;0.6;4500
2;2011;2601;Jackie Battle;RB;kan;a;det;0.6;4500
2;2011;2730;Anthony Dixon;RB;sfo;h;dal;0.6;4500
2;2011;2722;Brock Bolen;RB;jac;a;nyj;0.4;4500
2;2011;2820;Taiwan Jones;RB;oak;a;buf;0.4;4500
2;2011;2738;Montario Hardesty;RB;cle;a;ind;0.1;4500
2;2011;2632;Lex Hilliard;RB;mia;h;hou;0;4500
2;2011;2649;Kregg Lumpkin;RB;tam;a;min;0;4500
2;2011;4439;James Casey;RB;hou;a;mia;0;4500
2;2011;2773;Alfonso Smith;RB;ari;a;was;0;4500
2;2011;2531;Montell Owens;RB;jac;a;nyj;0;4500
2;2011;2834;Bruce Miller;RB;sfo;h;dal;0;4500
2;2011;2643;Owen Schmitt;RB;phi;a;atl;0;4500
2;2011;2821;Johnny White;RB;buf;h;oak;0;4500
2;2011;2310;Maurice Morris;RB;det;h;kan;0;5100
2;2011;2705;Donald Brown;RB;ind;h;cle;0;5100
2;2011;2287;Moran Norris;RB;sfo;h;dal;0;4500
2;2011;2534;Lorenzo Booker;RB;min;h;tam;0;4500
2;2011;2419;Greg Jones;RB;jac;a;nyj;0;4500
2;2011;2737;Chris Gronkowski;RB;ind;h;cle;0;4500
2;2011;2822;Anthony Sherman;RB;ari;a;was;0;4500
2;2011;2769;Quinn Porter;RB;stl;a;nyg;0;4500
2;2011;2816;Dion Lewis;RB;phi;a;atl;0;4500
2;2011;2518;Lawrence Vickers;RB;hou;a;mia;0;4500
2;2011;2655;Tony Fiammetta;RB;dal;a;sfo;0;4500
2;2011;2796;Anthony Allen;RB;bal;a;ten;0;4500
2;2011;2814;Kendall Hunter;RB;sfo;h;dal;0;4500
2;2011;2624;Jerome Felton;RB;ind;h;cle;0;4500
2;2011;2337;Chester Taylor;RB;ari;a;was;0;4900
2;2011;2692;Cedric Peerman;RB;cin;a;den;0;4500
2;2011;2760;Brit Miller;RB;stl;a;nyg;0;4500
2;2011;4111;Mike Sellers;RB;was;h;ari;0;4500
2;2011;2332;Rock Cartwright;RB;oak;a;buf;0;4500
2;2011;2626;Steve Slaton;RB;mia;h;hou;0;4500
2;2011;2662;Mike Goodson;RB;car;h;gnb;0;5100
2;2011;2494;Corey McIntyre;RB;buf;h;oak;0;4500
2;2011;2716;Chris Pressley;RB;cin;a;den;0;4500
2;2011;2713;Kahlil Bell;RB;chi;a;nor;-0.1;4500
2;2011;2189;Ricky Williams;RB;bal;a;ten;-1.8;5500
3;2011;2603;Darren McFadden;RB;oak;h;nyj;31.3;9600
3;2011;2754;Ryan Mathews;RB;sdg;h;kan;28.9;7700
3;2011;2520;Fred Jackson;RB;buf;h;nwe;24.6;6600
3;2011;2270;LaDainian Tomlinson;RB;nyj;a;oak;23.9;6000
3;2011;2535;Ahmad Bradshaw;RB;nyg;a;phi;22.4;7700
3;2011;4439;James Casey;RB;hou;a;nor;22.2;4500
3;2011;2707;LeSean McCoy;RB;phi;h;nyg;21.6;9600
3;2011;2794;Daniel Thomas;RB;mia;a;cle;19.7;6100
3;2011;2608;Ray Rice;RB;bal;a;stl;18.9;9200
3;2011;2502;Maurice Jones-Drew;RB;jac;a;car;18.2;8900
3;2011;2553;Adrian Peterson;RB;min;h;det;17.7;9600
3;2011;2484;Darren Sproles;RB;nor;h;hou;17.5;5900
3;2011;2616;Felix Jones;RB;dal;h;was;17;7000
3;2011;2604;Tim Hightower;RB;was;a;dal;16.5;6900
3;2011;2496;Joseph Addai;RB;ind;h;pit;15.3;6100
3;2011;2472;Brandon Jacobs;RB;nyg;a;phi;15.1;6200
3;2011;2709;Shonn Greene;RB;nyj;a;oak;14.1;6500
3;2011;2373;Willis McGahee;RB;den;a;ten;12.9;5200
3;2011;2536;Michael Bush;RB;oak;h;nyj;12.7;5900
3;2011;2613;Matt Forte;RB;chi;h;gnb;11.7;8800
3;2011;2720;Jahvid Best;RB;det;a;min;11.3;7500
3;2011;2814;Kendall Hunter;RB;sfo;a;cin;10.8;4500
3;2011;2793;Mark Ingram;RB;nor;h;hou;10.5;5600
3;2011;2738;Montario Hardesty;RB;cle;h;mia;10.1;4500
3;2011;2612;Jonathan Stewart;RB;car;h;jac;10;6100
3;2011;2721;LeGarrette Blount;RB;tam;h;atl;9.9;7000
3;2011;2779;Ben Tate;RB;hou;a;nor;9.5;6400
3;2011;2645;Chris Johnson;RB;ten;h;den;9.5;8900
3;2011;2580;Ryan Grant;RB;gnb;a;chi;9.2;6400
3;2011;2773;Alfonso Smith;RB;ari;a;sea;9;4500
3;2011;3953;Dexter McCluster;RB;kan;a;sdg;8.7;5200
3;2011;2487;Carnell Williams;RB;stl;h;bal;8.4;6100
3;2011;2552;Marshawn Lynch;RB;sea;h;ari;8;5700
3;2011;2445;Earnest Graham;RB;tam;h;atl;7.1;5300
3;2011;2454;Cedric Benson;RB;cin;h;sfo;6.4;7100
3;2011;2635;Rashard Mendenhall;RB;pit;a;ind;6.1;7500
3;2011;2189;Ricky Williams;RB;bal;a;stl;5.8;5200
3;2011;2647;Mike Tolbert;RB;sdg;h;kan;5.8;6600
3;2011;2689;Danny Woodhead;RB;nwe;a;buf;5.6;5900
3;2011;2829;Stevan Ridley;RB;nwe;a;buf;5.5;4500
3;2011;2598;Pierre Thomas;RB;nor;h;hou;4.8;6000
3;2011;2834;Bruce Miller;RB;sfo;a;cin;4.7;4500
3;2011;2500;DeAngelo Williams;RB;car;h;jac;4.5;6500
3;2011;2813;Roy Helu;RB;was;a;dal;4.2;4700
3;2011;2228;Thomas Jones;RB;kan;a;sdg;3.8;6100
3;2011;2337;Chester Taylor;RB;ari;a;sea;3.7;4900
3;2011;2818;Jacquizz Rodgers;RB;atl;a;tam;3.6;4500
3;2011;2426;Mewelde Moore;RB;pit;a;ind;3.6;4500
3;2011;2750;Deji Karim;RB;jac;a;car;3.3;4800
3;2011;2669;Lance Ball;RB;den;a;ten;3.3;4700
3;2011;2507;Leon Washington;RB;sea;h;ari;2.9;4600
3;2011;2660;Quinn Johnson;RB;ten;h;den;2.7;4500
3;2011;2473;Vonta Leach;RB;bal;a;stl;2.6;4500
3;2011;2643;Owen Schmitt;RB;phi;h;nyg;2.4;4500
3;2011;2418;Steven Jackson;RB;stl;h;bal;2.3;7400
3;2011;2467;Frank Gore;RB;sfo;a;cin;2.2;8000
3;2011;2673;Javon Ringer;RB;ten;h;den;2.1;4700
3;2011;2434;Michael Turner;RB;atl;a;tam;2;8000
3;2011;2655;Tony Fiammetta;RB;dal;h;was;2;4500
3;2011;2657;Spencer Larsen;RB;den;a;ten;1.9;4600
3;2011;2650;BenJarvus Green-Ellis;RB;nwe;a;buf;1.8;7000
3;2011;2632;Lex Hilliard;RB;mia;a;cle;1.7;4500
3;2011;2503;Jerome Harrison;RB;det;a;min;1.6;4600
3;2011;2310;Maurice Morris;RB;det;a;min;1.5;5200
3;2011;2563;Jason Snelling;RB;atl;a;tam;1.3;5100
3;2011;2617;Tashard Choice;RB;buf;h;nwe;1.3;5900
3;2011;2551;Brian Leonard;RB;cin;h;sfo;1.2;4500
3;2011;2549;John Kuhn;RB;gnb;a;chi;1.2;4800
3;2011;2736;Toby Gerhart;RB;min;h;det;1.2;4700
3;2011;2811;Delone Carter;RB;ind;h;pit;1.1;4500
3;2011;2822;Anthony Sherman;RB;ari;a;sea;1.1;4500
3;2011;2495;Reggie Bush;RB;mia;a;cle;1;5700
3;2011;2601;Jackie Battle;RB;kan;a;sdg;1;4500
3;2011;2695;Bernard Scott;RB;cin;h;sfo;1;4500
3;2011;2649;Kregg Lumpkin;RB;tam;h;atl;0.9;4500
3;2011;2777;James Starks;RB;gnb;a;chi;0.9;6900
3;2011;2639;Jacob Hester;RB;sdg;h;kan;0.8;4500
3;2011;2796;Anthony Allen;RB;bal;a;stl;0.8;4500
3;2011;2820;Taiwan Jones;RB;oak;h;nyj;0.8;4500
3;2011;2626;Steve Slaton;RB;mia;a;cle;0.8;4500
3;2011;2642;Justin Forsett;RB;sea;h;ari;0.6;5100
3;2011;2831;DeMarco Murray;RB;dal;h;was;0.6;4800
3;2011;2677;Isaac Redman;RB;pit;a;ind;0.6;4700
3;2011;2456;Ronnie Brown;RB;phi;h;nyg;0.6;5500
3;2011;2812;Owen Marecic;RB;cle;h;mia;0.3;4500
3;2011;2816;Dion Lewis;RB;phi;h;nyg;0.3;4500
3;2011;2726;John Conner;RB;nyj;a;oak;0.3;4500
3;2011;2624;Jerome Felton;RB;ind;h;pit;0.3;4500
3;2011;2787;Keiland Williams;RB;det;a;min;0.3;5500
3;2011;2845;Armond Smith;RB;cle;h;mia;0.2;0
3;2011;2685;Eddie Williams;RB;cle;h;mia;0.2;4500
3;2011;2572;Le'Ron McClain;RB;kan;a;sdg;0.2;4800
3;2011;2775;C.J. Spiller;RB;buf;h;nwe;0.1;5200
3;2011;2713;Kahlil Bell;RB;chi;h;gnb;0;4500
3;2011;2706;Knowshon Moreno;RB;den;a;ten;0;6800
3;2011;2531;Montell Owens;RB;jac;a;car;0;4500
3;2011;2665;Marcel Reece;RB;oak;h;nyj;0;4700
3;2011;2375;Ovie Mughelli;RB;atl;a;tam;0;4600
3;2011;4543;Charles Clay;RB;mia;a;cle;0;4500
3;2011;2821;Johnny White;RB;buf;h;nwe;0;4500
3;2011;2705;Donald Brown;RB;ind;h;pit;0;5200
3;2011;2815;Jamie Harper;RB;ten;h;den;0;4500
3;2011;2534;Lorenzo Booker;RB;min;h;det;0;4500
3;2011;2722;Brock Bolen;RB;jac;a;car;0;4500
3;2011;2621;Ryan Torain;RB;was;a;dal;0;6100
3;2011;2501;Jerious Norwood;RB;stl;h;bal;0;4500
3;2011;2419;Greg Jones;RB;jac;a;car;0;4500
3;2011;2737;Chris Gronkowski;RB;ind;h;pit;0;4500
3;2011;2518;Lawrence Vickers;RB;hou;a;nor;0;4500
3;2011;2756;Joe McKnight;RB;nyj;a;oak;0;4500
3;2011;2590;Korey Hall;RB;nor;h;hou;0;4500
3;2011;2837;Henry Hynoski;RB;nyg;a;phi;0;4500
3;2011;2692;Cedric Peerman;RB;cin;h;sfo;0;4500
3;2011;2760;Brit Miller;RB;stl;h;bal;0;4500
3;2011;2824;Tyler Clutts;RB;chi;h;gnb;0;4500
3;2011;4111;Mike Sellers;RB;was;a;dal;0;4500
3;2011;2633;Danny Ware;RB;nyg;a;phi;0;4500
3;2011;2730;Anthony Dixon;RB;sfo;a;cin;0;4500
3;2011;2774;Antone Smith;RB;atl;a;tam;0;4500
3;2011;2332;Rock Cartwright;RB;oak;h;nyj;0;4500
3;2011;2662;Mike Goodson;RB;car;h;jac;0;4900
3;2011;2494;Corey McIntyre;RB;buf;h;nwe;0;4500
3;2011;2716;Chris Pressley;RB;cin;h;sfo;0;4500
4;2011;2704;Beanie Wells;RB;ari;h;nyg;31.8;7100
4;2011;2613;Matt Forte;RB;chi;h;car;30.8;8800
4;2011;2696;Arian Foster;RB;hou;h;pit;24.1;9200
4;2011;2434;Michael Turner;RB;atl;a;sea;21.8;7900
4;2011;2467;Frank Gore;RB;sfo;a;phi;20.9;7900
4;2011;2721;LeGarrette Blount;RB;tam;h;ind;20.6;7300
4;2011;2608;Ray Rice;RB;bal;h;nyj;20;9400
4;2011;2621;Ryan Torain;RB;was;a;stl;19.5;5800
4;2011;2520;Fred Jackson;RB;buf;a;cin;18.3;7300
4;2011;2754;Ryan Mathews;RB;sdg;h;mia;17.4;8200
4;2011;2829;Stevan Ridley;RB;nwe;a;oak;16.5;4700
4;2011;2536;Michael Bush;RB;oak;h;nwe;16.1;6200
4;2011;2484;Darren Sproles;RB;nor;a;jac;15.6;6400
4;2011;2647;Mike Tolbert;RB;sdg;h;mia;15.3;6700
4;2011;2650;BenJarvus Green-Ellis;RB;nwe;a;oak;14.9;6900
4;2011;2418;Steven Jackson;RB;stl;h;was;14.4;7300
4;2011;2603;Darren McFadden;RB;oak;h;nwe;14.3;9900
4;2011;2707;LeSean McCoy;RB;phi;h;sfo;14.2;9600
4;2011;2552;Marshawn Lynch;RB;sea;h;atl;13.2;5800
4;2011;2777;James Starks;RB;gnb;h;den;12.6;6700
4;2011;2373;Willis McGahee;RB;den;a;gnb;12.3;5600
4;2011;2645;Chris Johnson;RB;ten;a;cle;12.2;8800
4;2011;2535;Ahmad Bradshaw;RB;nyg;a;ari;11;8200
4;2011;2814;Kendall Hunter;RB;sfo;a;phi;11;5400
4;2011;2612;Jonathan Stewart;RB;car;a;chi;10.5;6500
4;2011;2454;Cedric Benson;RB;cin;h;buf;10.4;6900
4;2011;2632;Lex Hilliard;RB;mia;a;sdg;10.3;4500
4;2011;2616;Felix Jones;RB;dal;h;det;10.1;7100
4;2011;2598;Pierre Thomas;RB;nor;a;jac;9.9;6000
4;2011;2738;Montario Hardesty;RB;cle;h;ten;9.6;4800
4;2011;2620;Peyton Hillis;RB;cle;h;ten;9.4;8400
4;2011;2502;Maurice Jones-Drew;RB;jac;h;nor;9.2;9200
4;2011;2553;Adrian Peterson;RB;min;a;kan;8.8;9800
4;2011;2635;Rashard Mendenhall;RB;pit;a;hou;8.5;7500
4;2011;2472;Brandon Jacobs;RB;nyg;a;ari;8.3;6700
4;2011;2500;DeAngelo Williams;RB;car;a;chi;8.2;6700
4;2011;2617;Tashard Choice;RB;buf;a;cin;8.2;5800
4;2011;2720;Jahvid Best;RB;det;a;dal;8;7700
4;2011;2452;Marion Barber III;RB;chi;h;car;7.7;4800
4;2011;2495;Reggie Bush;RB;mia;a;sdg;7.5;5800
4;2011;2793;Mark Ingram;RB;nor;a;jac;6.8;5800
4;2011;2445;Earnest Graham;RB;tam;h;ind;6.6;5600
4;2011;2756;Joe McKnight;RB;nyj;a;bal;6;4500
4;2011;2677;Isaac Redman;RB;pit;a;hou;5.7;4700
4;2011;2642;Justin Forsett;RB;sea;h;atl;5.6;5000
4;2011;2551;Brian Leonard;RB;cin;h;buf;5.6;5000
4;2011;2496;Joseph Addai;RB;ind;a;tam;5.3;6700
4;2011;3953;Dexter McCluster;RB;kan;h;min;5.3;5400
4;2011;4543;Charles Clay;RB;mia;a;sdg;4.4;4500
