week;year;GID;name;pos;team;h/a;oppt;fd points;fd salary
1;2015;6172;Graham Gano;PK;car;a;jac;10;4600
1;2015;6205;Greg Zuerlein;PK;stl;h;sea;10;4800
1;2015;6206;Justin Tucker;PK;bal;a;den;10;5200
1;2015;6194;Dan Bailey;PK;dal;h;nyg;9;5000
1;2015;6233;Josh Lambo;PK;sdg;h;det;9;4500
1;2015;6093;Mike Nugent;PK;cin;a;oak;9;4800
1;2015;6229;Chandler Catanzaro;PK;ari;h;nor;8;4700
1;2015;6016;Phil Dawson;PK;sfo;h;min;8;5000
1;2015;6088;Josh Scobee;PK;pit;a;nwe;8;4600
1;2015;6120;Nick Folk;PK;nyj;h;cle;7;4600
1;2015;6104;Mason Crosby;PK;gnb;a;chi;7;5100
1;2015;6203;Randy Bullock;PK;nyj;h;cle;7;4800
1;2015;6169;Ryan Succop;PK;ten;a;tam;6;4600
1;2015;6230;Cody Parkey;PK;phi;a;atl;6;5000
1;2015;6208;Kai Forbath;PK;nor;a;ari;5;4600
1;2015;6237;Andrew Franks;PK;mia;a;was;5;4500
1;2015;6098;Stephen Gostkowski;PK;nwe;h;pit;4;5200
1;2015;6232;Travis Coons;PK;cle;a;nyj;4;4500
1;2015;6159;Matt Prater;PK;det;a;sdg;4;4700
1;2015;6236;Jason Myers;PK;jac;h;car;3;4500
1;2015;6204;Blair Walsh;PK;min;a;sfo;3;4700
1;2015;6234;Kyle Brindza;PK;tam;h;ten;2;4500
1;2015;6048;Sebastian Janikowski;PK;oak;h;cin;1;4700
1;2015;6037;Adam Vinatieri;PK;ind;a;buf;0;5000
2;2015;6098;Stephen Gostkowski;PK;nwe;a;buf;19;5200
2;2015;6104;Mason Crosby;PK;gnb;h;sea;16;5100
2;2015;6234;Kyle Brindza;PK;tam;a;nor;16;4500
2;2015;6048;Sebastian Janikowski;PK;oak;h;bal;15;4700
2;2015;6206;Justin Tucker;PK;bal;a;oak;15;5200
2;2015;6096;Robbie Gould;PK;chi;h;ari;14;4800
2;2015;6236;Jason Myers;PK;jac;h;mia;13;4500
2;2015;6237;Andrew Franks;PK;mia;a;jac;10;4500
2;2015;6227;Brandon McManus;PK;den;a;kan;9;4900
2;2015;6120;Nick Folk;PK;nyj;a;ind;9;4600
2;2015;6079;Josh Brown;PK;nyg;h;atl;9;4500
2;2015;6194;Dan Bailey;PK;dal;a;phi;8;5000
2;2015;6233;Josh Lambo;PK;sdg;a;cin;8;4500
2;2015;6204;Blair Walsh;PK;min;h;det;8;4700
2;2015;6071;Matt Bryant;PK;atl;a;nyg;7;5000
2;2015;6167;Steven Hauschka;PK;sea;a;gnb;7;5100
2;2015;6209;Dustin Hopkins;PK;was;h;stl;7;0
2;2015;6229;Chandler Catanzaro;PK;ari;a;chi;6;4700
2;2015;6224;Cairo Santos;PK;kan;h;den;6;4800
2;2015;6172;Graham Gano;PK;car;h;hou;6;4600
2;2015;6093;Mike Nugent;PK;cin;h;sdg;6;4800
2;2015;6205;Greg Zuerlein;PK;stl;a;was;6;4800
2;2015;6203;Randy Bullock;PK;nyj;a;ind;6;4800
2;2015;6016;Phil Dawson;PK;sfo;a;pit;5;5000
2;2015;6230;Cody Parkey;PK;phi;h;dal;5;5000
2;2015;6232;Travis Coons;PK;cle;h;ten;4;4500
2;2015;6159;Matt Prater;PK;det;a;min;4;4700
2;2015;6088;Josh Scobee;PK;pit;h;sfo;3;4600
2;2015;6169;Ryan Succop;PK;ten;a;cle;2;4600
2;2015;6163;Dan Carpenter;PK;buf;h;nwe;2;4800
2;2015;6037;Adam Vinatieri;PK;ind;h;nyj;1;5000
2;2015;6218;Zach Hocker;PK;stl;a;was;1;4500
3;2015;6098;Stephen Gostkowski;PK;nwe;h;jac;17;5000
3;2015;6167;Steven Hauschka;PK;sea;h;chi;16;5000
3;2015;6079;Josh Brown;PK;nyg;h;was;13;4500
3;2015;6163;Dan Carpenter;PK;buf;a;mia;13;4700
3;2015;6172;Graham Gano;PK;car;h;nor;10;4700
3;2015;6229;Chandler Catanzaro;PK;ari;h;sfo;9;4700
3;2015;6169;Ryan Succop;PK;ten;h;ind;9;4600
3;2015;6232;Travis Coons;PK;cle;h;oak;9;4500
3;2015;6104;Mason Crosby;PK;gnb;h;kan;9;5000
3;2015;6048;Sebastian Janikowski;PK;oak;a;cle;9;4700
3;2015;6209;Dustin Hopkins;PK;was;a;nyg;8;4800
3;2015;6227;Brandon McManus;PK;den;a;det;7;4900
3;2015;6071;Matt Bryant;PK;atl;a;dal;7;4800
3;2015;6204;Blair Walsh;PK;min;h;sdg;7;4700
3;2015;6120;Nick Folk;PK;nyj;h;phi;7;4600
3;2015;6088;Josh Scobee;PK;pit;a;stl;7;4600
3;2015;6205;Greg Zuerlein;PK;stl;h;pit;7;4800
3;2015;6203;Randy Bullock;PK;nyj;h;phi;7;4800
3;2015;6236;Jason Myers;PK;jac;a;nwe;6;4500
3;2015;6230;Cody Parkey;PK;phi;a;nyj;6;4700
3;2015;6206;Justin Tucker;PK;bal;h;cin;6;5000
3;2015;6037;Adam Vinatieri;PK;ind;a;ten;5;4900
3;2015;6234;Kyle Brindza;PK;tam;a;hou;5;4500
3;2015;6194;Dan Bailey;PK;dal;h;atl;4;5000
3;2015;6093;Mike Nugent;PK;cin;a;bal;4;4800
3;2015;6218;Zach Hocker;PK;stl;h;pit;4;4500
3;2015;6233;Josh Lambo;PK;sdg;a;min;2;4500
3;2015;6224;Cairo Santos;PK;kan;a;gnb;2;4600
3;2015;6016;Phil Dawson;PK;sfo;a;ari;1;4600
3;2015;6096;Robbie Gould;PK;chi;a;sea;0;4800
3;2015;6237;Andrew Franks;PK;mia;h;buf;0;4500
3;2015;6159;Matt Prater;PK;det;h;den;0;4700
4;2015;6224;Cairo Santos;PK;kan;a;cin;27;4600
4;2015;6229;Chandler Catanzaro;PK;ari;h;stl;17;4800
4;2015;6206;Justin Tucker;PK;bal;a;pit;15;4900
4;2015;6233;Josh Lambo;PK;sdg;h;cle;14;4500
4;2015;6232;Travis Coons;PK;cle;a;sdg;14;4500
4;2015;6096;Robbie Gould;PK;chi;h;oak;13;4600
4;2015;6172;Graham Gano;PK;car;a;tam;13;4700
4;2015;6227;Brandon McManus;PK;den;h;min;12;4900
4;2015;6037;Adam Vinatieri;PK;ind;h;jac;12;4900
4;2015;6167;Steven Hauschka;PK;sea;h;det;11;5100
4;2015;6209;Dustin Hopkins;PK;was;h;phi;11;4700
4;2015;6120;Nick Folk;PK;nyj;a;mia;10;4600
4;2015;6218;Zach Hocker;PK;stl;a;ari;10;4500
4;2015;6088;Josh Scobee;PK;pit;h;bal;9;4600
4;2015;6048;Sebastian Janikowski;PK;oak;a;chi;9;4800
4;2015;6194;Dan Bailey;PK;dal;a;nor;8;5000
4;2015;6204;Blair Walsh;PK;min;a;den;8;4600
4;2015;6236;Jason Myers;PK;jac;a;ind;7;4500
4;2015;6071;Matt Bryant;PK;atl;h;hou;6;4800
4;2015;6163;Dan Carpenter;PK;buf;h;nyg;6;4700
4;2015;6205;Greg Zuerlein;PK;stl;a;ari;6;4600
4;2015;6234;Kyle Brindza;PK;tam;h;car;6;4500
4;2015;6079;Josh Brown;PK;nyg;a;buf;5;4800
4;2015;6104;Mason Crosby;PK;gnb;a;sfo;5;5000
4;2015;6159;Matt Prater;PK;det;a;sea;5;4500
4;2015;6093;Mike Nugent;PK;cin;h;kan;4;4700
4;2015;6016;Phil Dawson;PK;sfo;h;gnb;3;4700
4;2015;6095;Nick Novak;PK;hou;a;atl;3;0
4;2015;6211;Caleb Sturgis;PK;phi;a;was;2;0
4;2015;6237;Andrew Franks;PK;mia;h;nyj;2;4500
5;2015;6211;Caleb Sturgis;PK;phi;h;nor;16;5100
5;2015;6098;Stephen Gostkowski;PK;nwe;a;dal;15;5000
5;2015;6232;Travis Coons;PK;cle;a;bal;15;4500
5;2015;6166;Connor Barth;PK;tam;h;jac;14;0
5;2015;6079;Josh Brown;PK;nyg;h;sfo;13;4700
5;2015;6227;Brandon McManus;PK;den;a;oak;12;5000
5;2015;6233;Josh Lambo;PK;sdg;h;pit;11;4500
5;2015;6037;Adam Vinatieri;PK;ind;a;hou;11;5000
5;2015;6016;Phil Dawson;PK;sfo;a;nyg;10;4700
5;2015;6093;Mike Nugent;PK;cin;h;sea;10;4600
5;2015;6095;Nick Novak;PK;hou;h;ind;9;4600
5;2015;6209;Dustin Hopkins;PK;was;a;atl;9;4800
5;2015;6194;Dan Bailey;PK;dal;h;nwe;8;5000
5;2015;6071;Matt Bryant;PK;atl;h;was;8;4800
5;2015;6169;Ryan Succop;PK;ten;h;buf;8;4600
5;2015;6236;Jason Myers;PK;jac;a;tam;7;4500
5;2015;6225;Chris Boswell;PK;pit;a;sdg;7;0
5;2015;6096;Robbie Gould;PK;chi;a;kan;7;4700
5;2015;6229;Chandler Catanzaro;PK;ari;a;det;6;4900
5;2015;6167;Steven Hauschka;PK;sea;a;cin;6;5100
5;2015;6104;Mason Crosby;PK;gnb;h;stl;6;5000
5;2015;6159;Matt Prater;PK;det;h;ari;6;4500
5;2015;6048;Sebastian Janikowski;PK;oak;h;den;6;4700
5;2015;6206;Justin Tucker;PK;bal;h;cle;6;4900
5;2015;6224;Cairo Santos;PK;kan;h;chi;5;4600
5;2015;6205;Greg Zuerlein;PK;stl;a;gnb;5;4600
5;2015;6218;Zach Hocker;PK;stl;a;gnb;5;4500
5;2015;6163;Dan Carpenter;PK;buf;a;ten;2;4700
6;2015;6225;Chris Boswell;PK;pit;h;ari;17;4500
6;2015;6016;Phil Dawson;PK;sfo;h;bal;16;4600
6;2015;6227;Brandon McManus;PK;den;a;cle;14;4800
6;2015;6096;Robbie Gould;PK;chi;a;det;14;4500
6;2015;6167;Steven Hauschka;PK;sea;h;car;14;5000
6;2015;6159;Matt Prater;PK;det;h;chi;13;4500
6;2015;6204;Blair Walsh;PK;min;h;kan;12;4600
6;2015;6098;Stephen Gostkowski;PK;nwe;a;ind;11;5100
6;2015;6093;Mike Nugent;PK;cin;a;buf;11;4700
6;2015;6120;Nick Folk;PK;nyj;h;was;10;4700
6;2015;6209;Dustin Hopkins;PK;was;a;nyj;10;4700
6;2015;6211;Caleb Sturgis;PK;phi;h;nyg;9;4900
6;2015;6104;Mason Crosby;PK;gnb;h;sdg;9;4900
6;2015;6233;Josh Lambo;PK;sdg;a;gnb;8;4600
6;2015;6095;Nick Novak;PK;hou;a;jac;8;4600
6;2015;6237;Andrew Franks;PK;mia;a;ten;8;4500
6;2015;6206;Justin Tucker;PK;bal;a;sfo;8;4800
6;2015;6229;Chandler Catanzaro;PK;ari;a;pit;7;4800
6;2015;6218;Zach Hocker;PK;stl;h;-;7;4500
6;2015;6232;Travis Coons;PK;cle;h;den;5;4500
6;2015;6224;Cairo Santos;PK;kan;a;min;5;4800
6;2015;6169;Ryan Succop;PK;ten;h;mia;4;4500
6;2015;6071;Matt Bryant;PK;atl;a;nor;3;4900
6;2015;6037;Adam Vinatieri;PK;ind;h;nwe;3;5000
6;2015;6172;Graham Gano;PK;car;a;sea;3;4700
6;2015;6163;Dan Carpenter;PK;buf;h;cin;3;4600
6;2015;6236;Jason Myers;PK;jac;h;hou;2;4700
6;2015;6079;Josh Brown;PK;nyg;a;phi;1;4700
7;2015;6204;Blair Walsh;PK;min;a;det;20;4700
7;2015;6098;Stephen Gostkowski;PK;nwe;h;nyj;13;5100
7;2015;6120;Nick Folk;PK;nyj;a;nwe;13;4700
7;2015;6166;Connor Barth;PK;tam;a;was;13;4900
7;2015;6048;Sebastian Janikowski;PK;oak;a;sdg;13;4700
7;2015;6211;Caleb Sturgis;PK;phi;a;car;12;4900
7;2015;6224;Cairo Santos;PK;kan;h;pit;11;4600
7;2015;6163;Dan Carpenter;PK;buf;a;jac;11;4700
7;2015;6079;Josh Brown;PK;nyg;h;dal;10;4700
7;2015;6167;Steven Hauschka;PK;sea;a;sfo;10;5000
7;2015;6237;Andrew Franks;PK;mia;h;hou;10;4500
7;2015;6194;Dan Bailey;PK;dal;a;nyg;9;5000
7;2015;6233;Josh Lambo;PK;sdg;h;oak;9;4700
7;2015;6172;Graham Gano;PK;car;h;phi;9;4700
7;2015;6229;Chandler Catanzaro;PK;ari;h;bal;8;4900
7;2015;6232;Travis Coons;PK;cle;a;stl;7;4500
7;2015;6225;Chris Boswell;PK;pit;a;kan;7;4600
7;2015;6209;Dustin Hopkins;PK;was;h;tam;7;4800
7;2015;6159;Matt Prater;PK;det;h;min;7;4500
7;2015;6205;Greg Zuerlein;PK;stl;h;cle;6;4600
7;2015;6206;Justin Tucker;PK;bal;a;ari;5;4800
7;2015;6236;Jason Myers;PK;jac;h;buf;4;4500
7;2015;6071;Matt Bryant;PK;atl;a;ten;4;4900
7;2015;6208;Kai Forbath;PK;nor;a;ind;3;0
7;2015;6016;Phil Dawson;PK;sfo;h;sea;3;4700
7;2015;6037;Adam Vinatieri;PK;ind;h;nor;3;5000
7;2015;6095;Nick Novak;PK;hou;a;mia;2;4600
7;2015;6169;Ryan Succop;PK;ten;h;atl;1;4600
8;2015;6206;Justin Tucker;PK;bal;h;sdg;20;4900
8;2015;6037;Adam Vinatieri;PK;ind;a;car;17;4800
8;2015;6194;Dan Bailey;PK;dal;h;sea;14;4600
8;2015;6172;Graham Gano;PK;car;h;ind;14;4700
8;2015;6204;Blair Walsh;PK;min;a;chi;13;4900
8;2015;6093;Mike Nugent;PK;cin;a;pit;13;4600
8;2015;6048;Sebastian Janikowski;PK;oak;h;nyj;13;4600
8;2015;6208;Kai Forbath;PK;nor;h;nyg;12;4600
8;2015;6098;Stephen Gostkowski;PK;nwe;h;mia;12;5200
8;2015;6227;Brandon McManus;PK;den;h;gnb;11;5000
8;2015;6166;Connor Barth;PK;tam;a;atl;11;4800
8;2015;6233;Josh Lambo;PK;sdg;a;bal;10;4500
8;2015;6229;Chandler Catanzaro;PK;ari;a;cle;10;5000
8;2015;6096;Robbie Gould;PK;chi;h;min;10;4600
8;2015;6224;Cairo Santos;PK;kan;h;det;9;4700
8;2015;6120;Nick Folk;PK;nyj;a;oak;9;4600
8;2015;6071;Matt Bryant;PK;atl;h;tam;8;4800
8;2015;6016;Phil Dawson;PK;sfo;a;stl;8;4800
8;2015;6095;Nick Novak;PK;hou;h;ten;8;4500
8;2015;6169;Ryan Succop;PK;ten;a;hou;7;4500
8;2015;6079;Josh Brown;PK;nyg;a;nor;7;4700
8;2015;6167;Steven Hauschka;PK;sea;a;dal;7;5100
8;2015;6104;Mason Crosby;PK;gnb;a;den;6;5000
8;2015;6205;Greg Zuerlein;PK;stl;h;sfo;5;4600
8;2015;6225;Chris Boswell;PK;pit;h;cin;4;4500
8;2015;6159;Matt Prater;PK;det;a;kan;4;4600
8;2015;6232;Travis Coons;PK;cle;h;ari;2;4500
8;2015;6237;Andrew Franks;PK;mia;a;nwe;1;4500
9;2015;6079;Josh Brown;PK;nyg;a;tam;17;4800
9;2015;6205;Greg Zuerlein;PK;stl;a;min;17;4500
9;2015;6166;Connor Barth;PK;tam;h;nyg;14;4800
9;2015;6172;Graham Gano;PK;car;h;gnb;14;4700
9;2015;6236;Jason Myers;PK;jac;a;nyj;12;4600
9;2015;6037;Adam Vinatieri;PK;ind;h;den;12;4800
9;2015;6225;Chris Boswell;PK;pit;h;oak;12;4500
9;2015;6194;Dan Bailey;PK;dal;h;phi;11;4600
9;2015;6071;Matt Bryant;PK;atl;a;sfo;11;4800
9;2015;6211;Caleb Sturgis;PK;phi;a;dal;11;5000
9;2015;6169;Ryan Succop;PK;ten;a;nor;10;4500
9;2015;6098;Stephen Gostkowski;PK;nwe;h;was;9;5200
9;2015;6204;Blair Walsh;PK;min;h;stl;8;4900
9;2015;6163;Dan Carpenter;PK;buf;h;mia;8;4600
9;2015;6233;Josh Lambo;PK;sdg;h;chi;7;4700
9;2015;6093;Mike Nugent;PK;cin;h;cle;7;4600
9;2015;6227;Brandon McManus;PK;den;a;ind;6;5000
9;2015;6016;Phil Dawson;PK;sfo;h;atl;6;4800
9;2015;6237;Andrew Franks;PK;mia;a;buf;6;4500
9;2015;6048;Sebastian Janikowski;PK;oak;a;pit;5;4500
9;2015;6208;Kai Forbath;PK;nor;h;ten;4;4600
9;2015;6232;Travis Coons;PK;cle;a;cin;4;4500
9;2015;6209;Dustin Hopkins;PK;was;a;nwe;4;4800
9;2015;6104;Mason Crosby;PK;gnb;a;car;3;5000
9;2015;6096;Robbie Gould;PK;chi;a;sdg;2;4600
9;2015;6120;Nick Folk;PK;nyj;h;jac;0;4600
10;2015;6224;Cairo Santos;PK;kan;a;den;21;4500
10;2015;6209;Dustin Hopkins;PK;was;h;nor;18;4500
10;2015;6079;Josh Brown;PK;nyg;h;nwe;16;4800
10;2015;6229;Chandler Catanzaro;PK;ari;a;sea;15;4700
10;2015;6236;Jason Myers;PK;jac;a;bal;13;4600
10;2015;6096;Robbie Gould;PK;chi;a;stl;13;4600
10;2015;6204;Blair Walsh;PK;min;a;oak;12;4900
10;2015;6163;Dan Carpenter;PK;buf;a;nyj;12;4600
10;2015;6098;Stephen Gostkowski;PK;nwe;a;nyg;11;5100
10;2015;6225;Chris Boswell;PK;pit;h;cle;10;4500
10;2015;6172;Graham Gano;PK;car;a;ten;10;4700
10;2015;6194;Dan Bailey;PK;dal;a;tam;9;4600
10;2015;6167;Steven Hauschka;PK;sea;h;ari;9;5000
10;2015;6237;Andrew Franks;PK;mia;a;phi;9;4500
10;2015;6159;Matt Prater;PK;det;a;gnb;9;4600
10;2015;6093;Mike Nugent;PK;cin;h;hou;7;4600
10;2015;6205;Greg Zuerlein;PK;stl;h;chi;7;4500
10;2015;6166;Connor Barth;PK;tam;h;dal;6;4800
10;2015;6169;Ryan Succop;PK;ten;h;car;5;4500
10;2015;6211;Caleb Sturgis;PK;phi;h;mia;5;5000
10;2015;6104;Mason Crosby;PK;gnb;h;det;5;5000
10;2015;6203;Randy Bullock;PK;nyj;h;buf;5;0
10;2015;6095;Nick Novak;PK;hou;a;cin;4;4500
10;2015;6232;Travis Coons;PK;cle;a;pit;3;4500
10;2015;6208;Kai Forbath;PK;nor;a;was;2;4700
10;2015;6048;Sebastian Janikowski;PK;oak;h;min;2;4600
10;2015;6206;Justin Tucker;PK;bal;h;jac;2;4900
10;2015;6227;Brandon McManus;PK;den;h;kan;1;4800
11;2015;6104;Mason Crosby;PK;gnb;a;min;22;4900
11;2015;6172;Graham Gano;PK;car;h;was;16;4800
11;2015;6236;Jason Myers;PK;jac;h;ten;13;4700
11;2015;6159;Matt Prater;PK;det;h;oak;13;4500
11;2015;6206;Justin Tucker;PK;bal;h;stl;11;4900
11;2015;6229;Chandler Catanzaro;PK;ari;h;cin;10;4700
11;2015;6096;Robbie Gould;PK;chi;h;den;10;4600
11;2015;6048;Sebastian Janikowski;PK;oak;a;det;10;4600
11;2015;6169;Ryan Succop;PK;ten;a;jac;9;4500
11;2015;6224;Cairo Santos;PK;kan;a;sdg;9;5000
11;2015;6166;Connor Barth;PK;tam;a;phi;9;4800
11;2015;6163;Dan Carpenter;PK;buf;a;nwe;9;4700
11;2015;6098;Stephen Gostkowski;PK;nwe;h;buf;8;5100
11;2015;6093;Mike Nugent;PK;cin;a;ari;8;4600
11;2015;6016;Phil Dawson;PK;sfo;a;sea;7;4800
11;2015;6037;Adam Vinatieri;PK;ind;a;atl;7;4700
11;2015;6194;Dan Bailey;PK;dal;a;mia;6;4600
11;2015;6095;Nick Novak;PK;hou;h;nyj;6;4500
11;2015;6211;Caleb Sturgis;PK;phi;h;tam;6;4800
11;2015;6203;Randy Bullock;PK;nyj;a;hou;6;4500
11;2015;6227;Brandon McManus;PK;den;a;chi;5;4800
11;2015;6233;Josh Lambo;PK;sdg;h;kan;5;4700
11;2015;6167;Steven Hauschka;PK;sea;h;sfo;5;5000
11;2015;6071;Matt Bryant;PK;atl;h;ind;3;5000
11;2015;6209;Dustin Hopkins;PK;was;a;car;2;4500
11;2015;6237;Andrew Franks;PK;mia;h;dal;2;4700
11;2015;6204;Blair Walsh;PK;min;h;gnb;1;4900
11;2015;6205;Greg Zuerlein;PK;stl;a;bal;1;4600
12;2015;6172;Graham Gano;PK;car;a;dal;19;4900
12;2015;6236;Jason Myers;PK;jac;h;sdg;15;4700
12;2015;6037;Adam Vinatieri;PK;ind;h;tam;15;4700
12;2015;6224;Cairo Santos;PK;kan;h;buf;13;4900
12;2015;6225;Chris Boswell;PK;pit;a;sea;11;4500
12;2015;6159;Matt Prater;PK;det;h;phi;10;4500
12;2015;6206;Justin Tucker;PK;bal;a;cle;10;4900
12;2015;6016;Phil Dawson;PK;sfo;h;ari;9;4800
12;2015;6232;Travis Coons;PK;cle;h;bal;9;4500
12;2015;6209;Dustin Hopkins;PK;was;h;nyg;9;4500
12;2015;6104;Mason Crosby;PK;gnb;h;chi;9;4700
12;2015;6203;Randy Bullock;PK;nyj;h;mia;9;4500
12;2015;6208;Kai Forbath;PK;nor;a;hou;8;4600
12;2015;6204;Blair Walsh;PK;min;a;atl;8;4700
12;2015;6229;Chandler Catanzaro;PK;ari;a;sfo;8;4700
12;2015;6194;Dan Bailey;PK;dal;h;car;7;4700
12;2015;6233;Josh Lambo;PK;sdg;a;jac;7;4700
12;2015;6098;Stephen Gostkowski;PK;nwe;a;den;7;5200
12;2015;6093;Mike Nugent;PK;cin;h;stl;7;4600
12;2015;6227;Brandon McManus;PK;den;h;nwe;6;4800
12;2015;6095;Nick Novak;PK;hou;h;nor;6;4500
12;2015;6166;Connor Barth;PK;tam;a;ind;6;4800
12;2015;6048;Sebastian Janikowski;PK;oak;a;ten;6;4600
12;2015;6096;Robbie Gould;PK;chi;a;gnb;5;4600
12;2015;6064;Shayne Graham;PK;atl;h;min;4;0
12;2015;6163;Dan Carpenter;PK;buf;a;kan;4;4600
12;2015;6167;Steven Hauschka;PK;sea;h;pit;3;5000
12;2015;6079;Josh Brown;PK;nyg;a;was;2;5100
12;2015;6211;Caleb Sturgis;PK;phi;a;det;2;4800
12;2015;6237;Andrew Franks;PK;mia;a;nyj;2;4700
12;2015;6169;Ryan Succop;PK;ten;h;oak;1;4500
12;2015;6218;Zach Hocker;PK;stl;a;cin;1;0
13;2015;6225;Chris Boswell;PK;pit;h;ind;16;4500
13;2015;6064;Shayne Graham;PK;atl;a;tam;16;4800
13;2015;6194;Dan Bailey;PK;dal;a;was;15;4600
13;2015;6093;Mike Nugent;PK;cin;a;cle;15;4900
13;2015;6159;Matt Prater;PK;det;h;gnb;14;4500
13;2015;6209;Dustin Hopkins;PK;was;h;dal;12;4500
13;2015;6096;Robbie Gould;PK;chi;h;sfo;11;4600
13;2015;6203;Randy Bullock;PK;nyj;a;nyg;11;4700
13;2015;6229;Chandler Catanzaro;PK;ari;a;stl;9;5000
13;2015;6079;Josh Brown;PK;nyg;h;nyj;8;4900
13;2015;6167;Steven Hauschka;PK;sea;a;min;8;4900
13;2015;6206;Justin Tucker;PK;bal;a;mia;7;4900
13;2015;6169;Ryan Succop;PK;ten;h;jac;6;4500
13;2015;6163;Dan Carpenter;PK;buf;h;hou;6;4500
13;2015;6227;Brandon McManus;PK;den;a;sdg;5;4800
13;2015;6233;Josh Lambo;PK;sdg;h;den;5;4700
13;2015;6166;Connor Barth;PK;tam;h;atl;5;4700
13;2015;6172;Graham Gano;PK;car;a;nor;5;5000
13;2015;6211;Caleb Sturgis;PK;phi;a;nwe;5;4600
13;2015;6208;Kai Forbath;PK;nor;h;car;4;4600
13;2015;6098;Stephen Gostkowski;PK;nwe;h;phi;4;5100
13;2015;6037;Adam Vinatieri;PK;ind;a;pit;4;4700
13;2015;6232;Travis Coons;PK;cle;h;cin;4;4600
13;2015;6236;Jason Myers;PK;jac;a;ten;3;4700
13;2015;6104;Mason Crosby;PK;gnb;a;det;3;4800
13;2015;6218;Zach Hocker;PK;stl;h;ari;3;4500
13;2015;6016;Phil Dawson;PK;sfo;a;chi;2;4800
13;2015;6224;Cairo Santos;PK;kan;a;oak;2;4800
13;2015;6048;Sebastian Janikowski;PK;oak;h;kan;2;4600
13;2015;6204;Blair Walsh;PK;min;h;sea;1;4800
13;2015;6095;Nick Novak;PK;hou;a;buf;1;4500
13;2015;6237;Andrew Franks;PK;mia;h;bal;1;4600
14;2015;6225;Chris Boswell;PK;pit;a;cin;18;4700
14;2015;6203;Randy Bullock;PK;nyj;h;ten;14;4700
14;2015;6227;Brandon McManus;PK;den;h;oak;13;5000
14;2015;6211;Caleb Sturgis;PK;phi;h;buf;13;4600
14;2015;6229;Chandler Catanzaro;PK;ari;h;min;12;4900
14;2015;6204;Blair Walsh;PK;min;a;ari;11;4700
14;2015;6098;Stephen Gostkowski;PK;nwe;a;hou;11;5000
14;2015;6236;Jason Myers;PK;jac;h;ind;10;4600
14;2015;6037;Adam Vinatieri;PK;ind;a;jac;10;4600
14;2015;6163;Dan Carpenter;PK;buf;a;phi;9;4600
14;2015;6093;Mike Nugent;PK;cin;h;pit;9;4800
14;2015;6172;Graham Gano;PK;car;h;atl;8;4900
14;2015;6095;Nick Novak;PK;hou;h;nwe;7;4500
14;2015;6079;Josh Brown;PK;nyg;a;mia;7;4800
14;2015;6209;Dustin Hopkins;PK;was;a;chi;7;4500
14;2015;6208;Kai Forbath;PK;nor;a;tam;6;4600
14;2015;6232;Travis Coons;PK;cle;h;sfo;6;4500
14;2015;6237;Andrew Franks;PK;mia;h;nyg;6;4500
14;2015;6206;Justin Tucker;PK;bal;h;sea;6;4700
14;2015;6016;Phil Dawson;PK;sfo;a;cle;5;4700
14;2015;6224;Cairo Santos;PK;kan;h;sdg;5;4700
14;2015;6166;Connor Barth;PK;tam;h;nor;5;4600
14;2015;6167;Steven Hauschka;PK;sea;a;bal;5;5100
14;2015;6104;Mason Crosby;PK;gnb;h;dal;4;4700
14;2015;6233;Josh Lambo;PK;sdg;a;kan;3;4600
14;2015;6096;Robbie Gould;PK;chi;h;was;3;4800
14;2015;6205;Greg Zuerlein;PK;stl;h;det;3;4500
14;2015;6159;Matt Prater;PK;det;a;stl;2;4500
14;2015;6194;Dan Bailey;PK;dal;a;gnb;1;4500
14;2015;6048;Sebastian Janikowski;PK;oak;a;den;1;4500
14;2015;6169;Ryan Succop;PK;ten;a;nyj;0;4500
15;2015;6098;Stephen Gostkowski;PK;nwe;h;ten;17;5100
15;2015;6166;Connor Barth;PK;tam;a;stl;13;4700
15;2015;6167;Steven Hauschka;PK;sea;h;cle;13;5000
15;2015;6194;Dan Bailey;PK;dal;h;nyj;12;4600
15;2015;6224;Cairo Santos;PK;kan;a;bal;12;4800
15;2015;6064;Shayne Graham;PK;atl;a;jac;12;4800
15;2015;6104;Mason Crosby;PK;gnb;a;oak;12;4800
15;2015;6095;Nick Novak;PK;hou;a;ind;11;4500
15;2015;6225;Chris Boswell;PK;pit;h;den;11;5000
15;2015;6208;Kai Forbath;PK;nor;h;det;10;4500
15;2015;6204;Blair Walsh;PK;min;h;chi;10;4600
15;2015;6229;Chandler Catanzaro;PK;ari;a;phi;10;5000
15;2015;6172;Graham Gano;PK;car;a;nyg;9;5000
15;2015;6203;Randy Bullock;PK;nyj;a;dal;8;4800
15;2015;6048;Sebastian Janikowski;PK;oak;h;gnb;8;4500
15;2015;6232;Travis Coons;PK;cle;a;sea;7;4500
15;2015;6096;Robbie Gould;PK;chi;a;min;7;4700
15;2015;6205;Greg Zuerlein;PK;stl;h;tam;7;4500
15;2015;6236;Jason Myers;PK;jac;h;atl;6;4700
15;2015;6233;Josh Lambo;PK;sdg;h;mia;6;4500
15;2015;6093;Mike Nugent;PK;cin;a;sfo;6;4700
15;2015;6169;Ryan Succop;PK;ten;a;nwe;5;4500
15;2015;6079;Josh Brown;PK;nyg;h;car;5;4700
