Year,Week,Name,Pos,Team,Opp,H_A,Salary
2016,1,Kyle Juszczyk,RB,BAL,BUF,1,4500
2016,1,Adrian Peterson,RB,MIN,TEN,0,8200
2016,1,DeAndre Washington,RB,OAK,NO,0,4700
2016,1,Robert Turbin,RB,IND,DET,1,4900
2016,1,Fozzy Whittaker,RB,CAR,DEN,0,4800
2016,1,Lance Dunbar,RB,DAL,NYG,1,4600
2016,1,Taiwan Jones,RB,OAK,NO,0,4500
2016,1,Malcolm Johnson,RB,CLE,PHI,0,4500
2016,1,Malcolm Brown,RB,LARM,SF,0,0
2016,1,Andre Ellington,RB,ARI,NE,1,4800
2016,1,James Starks,RB,GB,JAC,0,5600
2016,1,C.J. Prosise,RB,SEA,MIA,1,4900
2016,1,Tim Hightower,RB,NO,OAK,1,5200
2016,1,Jerick McKinnon,RB,MIN,TEN,0,5200
2016,1,Benny Cunningham,RB,LARM,SF,0,4900
2016,1,Matt Asiata,RB,MIN,TEN,0,4800
2016,1,Tyler Ervin,RB,HOU,CHI,1,4500
2016,1,Patrick DiMarco,RB,ATL,TB,1,4500
2016,1,Mike Tolbert,RB,CAR,DEN,0,4900
2016,1,Kapri Bibbs,RB,DEN,CAR,1,4500
2016,1,Denard Robinson,RB,JAC,GB,1,5200
2016,1,Fitzgerald Toussaint,RB,PIT,WAS,0,4600
2016,1,Ka'Deem Carey,RB,CHI,HOU,0,4800
2016,1,John Kuhn,RB,NO,OAK,1,4500
2016,1,Brandon Bolden,RB,NE,ARI,0,4900
2016,1,Alfred Blue,RB,HOU,CHI,1,5300
2016,1,Keith Smith,RB,DAL,NYG,1,0
2016,1,Chris Johnson,RB,ARI,NE,1,6000
2016,1,Jay Prosch,RB,HOU,CHI,1,4500
2016,1,Wendell Smallwood,RB,PHI,CLE,1,4500
2016,1,Mike Davis,RB,SF,LARM,1,4500
2016,1,Mike Gillislee,RB,BUF,BAL,0,4900
2016,1,James Develin,RB,NE,ARI,0,4500
2016,1,Michael Burton,RB,DET,IND,0,4500
2016,1,Rex Burkhead,RB,CIN,NYJ,0,4500
2016,1,Zach Line,RB,MIN,TEN,0,4500
2016,1,Orleans Darkwa,RB,NYG,DAL,0,4500
2016,1,Daryl Richardson,RB,PIT,WAS,0,4500
2016,1,Corey Grant,RB,JAC,GB,1,4500
2016,1,Jordan Todman,RB,IND,DET,1,4800
2016,1,Marcus Murphy,RB,NO,OAK,1,4500
2016,1,Chase Reynolds,RB,LARM,SF,0,4500
2016,1,Antonio Andrews,RB,TEN,MIN,1,4800
2016,1,Bobby Rainey,RB,NYG,DAL,0,4600
2016,1,Kenyan Drake,RB,MIA,SEA,0,4900
2016,1,Ryan Hewitt,RB,CIN,NYJ,0,4500
2016,1,Ty Montgomery,RB,GB,JAC,0,4500
2016,1,Jalston Fowler,RB,TEN,MIN,1,4500
2016,1,Knile Davis,RB,KC,SD,1,4500
2016,1,Jonathan Grimes,RB,HOU,CHI,1,4500
2016,1,Aaron Ripkowski,RB,GB,JAC,0,4500
2016,1,Reggie Bush,RB,BUF,BAL,0,0
2016,1,Devontae Booker,RB,DEN,CAR,1,5000
2016,1,Brandin Cooks,WR,NO,OAK,1,7600
2016,1,A.J. Green,WR,CIN,NYJ,0,8200
2016,1,Antonio Brown,WR,PIT,WAS,0,9300
2016,1,Willie Snead,WR,NO,OAK,1,6400
2016,1,Larry Fitzgerald,WR,ARI,NE,1,7200
2016,1,Jordan Matthews,WR,PHI,CLE,1,6600
2016,1,Doug Baldwin,WR,SEA,MIA,1,6700
2016,1,Will Fuller,WR,HOU,CHI,1,5600
2016,1,Amari Cooper,WR,OAK,NO,0,7100
2016,1,Mohamed Sanu,WR,ATL,TB,1,5800
2016,1,Mike Evans,WR,TB,ATL,0,7900
2016,1,Kelvin Benjamin,WR,CAR,DEN,0,7300
2016,1,Mike Wallace,WR,BAL,BUF,1,5400
2016,1,Donte Moncrief,WR,IND,DET,1,6200
2016,1,Eli Rogers,WR,PIT,WAS,0,4500
2016,1,Quincy Enunwa,WR,NYJ,CIN,1,5000
2016,1,Jeremy Maclin,WR,KC,SD,1,6800
2016,1,Julio Jones,WR,ATL,TB,1,9000
2016,1,Michael Crabtree,WR,OAK,NO,0,6100
2016,1,DeAndre Hopkins,WR,HOU,CHI,1,8400
2016,1,Eddie Royal,WR,CHI,HOU,0,5100
2016,1,Nelson Agholor,WR,PHI,CLE,1,5400
2016,1,Stefon Diggs,WR,MIN,TEN,0,6300
2016,1,Chris Hogan,WR,NE,ARI,0,4700
2016,1,DeSean Jackson,WR,WAS,PIT,1,6600
2016,1,Alshon Jeffery,WR,CHI,HOU,0,7500
2016,1,Davante Adams,WR,GB,JAC,0,5300
2016,1,Jordy Nelson,WR,GB,JAC,0,8400
2016,1,Sterling Shepard,WR,NYG,DAL,0,5600
2016,1,Julian Edelman,WR,NE,ARI,0,7300
2016,1,Phillip Dorsett,WR,IND,DET,1,5400
2016,1,Victor Cruz,WR,NYG,DAL,0,5300
2016,1,Tajae Sharpe,WR,TEN,MIN,1,4800
2016,1,Brandon LaFell,WR,CIN,NYJ,0,6000
2016,1,T.Y. Hilton,WR,IND,DET,1,6800
2016,1,Eric Decker,WR,NYJ,CIN,1,6900
2016,1,Cole Beasley,WR,DAL,NYG,1,5000
2016,1,Marvin Jones,WR,DET,IND,0,5500
2016,1,Allen Robinson,WR,JAC,GB,1,8500
2016,1,Randall Cobb,WR,GB,JAC,0,7200
2016,1,Jeremy Kerley,WR,SF,LARM,1,4700
2016,1,Allen Hurns,WR,JAC,GB,1,7000
2016,1,Jarvis Landry,WR,MIA,SEA,0,6600
2016,1,Keenan Allen,WR,SD,KC,0,7400
2016,1,Odell Beckham Jr.,WR,NYG,DAL,0,9100
2016,1,Seth Roberts,WR,OAK,NO,0,5100
2016,1,Michael Thomas,WR,NO,OAK,1,4900
2016,1,Jamison Crowder,WR,WAS,PIT,1,5100
2016,1,Kenny Britt,WR,LARM,SF,0,5300
2016,1,Quinton Patton,WR,SF,LARM,1,4800
2016,1,Terrelle Pryor,WR,CLE,PHI,0,4900
2016,1,Jermaine Kearse,WR,SEA,MIA,1,5400
2016,1,Tyrell Williams,WR,SD,KC,0,4500
2016,1,Pierre Garcon,WR,WAS,PIT,1,6300
2016,1,Corey Coleman,WR,CLE,PHI,0,6500
2016,1,Golden Tate,WR,DET,IND,0,6900
2016,1,Michael Floyd,WR,ARI,NE,1,6900
2016,1,Emmanuel Sanders,WR,DEN,CAR,1,6800
2016,1,Tyreek Hill,WR,KC,SD,1,0
2016,1,Adam Thielen,WR,MIN,TEN,0,4500
2016,1,Demaryius Thomas,WR,DEN,CAR,1,7200
2016,1,Travis Benjamin,WR,SD,KC,0,5600
2016,1,Sammie Coates,WR,PIT,WAS,0,5200
2016,1,Sammy Watkins,WR,BUF,BAL,0,7300
2016,1,Chris Conley,WR,KC,SD,1,4600
2016,1,Danny Amendola,WR,NE,ARI,0,6000
2016,1,Adam Humphries,WR,TB,ATL,0,4500
2016,1,Anquan Boldin,WR,DET,IND,0,5800
2016,1,Terrance Williams,WR,DAL,NYG,1,5300
2016,1,Kevin White,WR,CHI,HOU,0,6000
2016,1,Brandon Marshall,WR,NYJ,CIN,1,7700
2016,1,Andre Johnson,WR,TEN,MIN,1,4900
2016,1,Steve Smith,WR,BAL,BUF,1,6700
2016,1,Malcolm Mitchell,WR,NE,ARI,0,4500
2016,1,Rishard Matthews,WR,TEN,MIN,1,5200
2016,1,Robert Woods,WR,BUF,BAL,0,5500
2016,1,Breshad Perriman,WR,BAL,BUF,1,4800
2016,1,Brian Quick,WR,LARM,SF,0,4800
2016,1,Tavon Austin,WR,LARM,SF,0,6400
2016,1,Tyler Boyd,WR,CIN,NYJ,0,5600
2016,1,Tyler Lockett,WR,SEA,MIA,1,6200
2016,1,Marqise Lee,WR,JAC,GB,1,4800
2016,1,Harry Douglas,WR,TEN,MIN,1,4700
2016,1,Ted Ginn Jr.,WR,CAR,DEN,0,5900
2016,1,Vincent Jackson,WR,TB,ATL,0,5900
2016,1,Kamar Aiken,WR,BAL,BUF,1,6300
2016,1,Dorial Green-Beckham,WR,PHI,CLE,1,4900
2016,1,Leonte Carroo,WR,MIA,SEA,0,4500
2016,1,Torrey Smith,WR,SF,LARM,1,5600
2016,1,Jaron Brown,WR,ARI,NE,1,4800
2016,1,Brice Butler,WR,DAL,NYG,1,4700
2016,1,Kenny Stills,WR,MIA,SEA,0,4900
2016,1,Cordarrelle Patterson,WR,MIN,TEN,0,4600
2016,1,Chris Moore,WR,BAL,BUF,1,0
2016,1,Albert Wilson,WR,KC,SD,1,5200
2016,1,Corey Brown,WR,CAR,DEN,0,5600
2016,1,J.J. Nelson,WR,ARI,NE,1,5100
2016,1,Paul Richardson,WR,SEA,MIA,1,4800
2016,1,Rashad Greene,WR,JAC,GB,1,5000
2016,1,Josh Doctson,WR,WAS,PIT,1,4800
2016,1,Devin Funchess,WR,CAR,DEN,0,6200
2016,1,Jared Abbrederis,WR,GB,JAC,0,4700
2016,1,John Brown,WR,ARI,NE,1,6500
2016,1,Dez Bryant,WR,DAL,NYG,1,8000
2016,1,Andre Roberts,WR,DET,IND,0,4500
2016,1,Dontrelle Inman,WR,SD,KC,0,5100
2016,1,Braxton Miller,WR,HOU,CHI,1,4500
2016,1,Charles Johnson,WR,MIN,TEN,0,4800
2016,1,Russell Shepard,WR,TB,ATL,0,4500
2016,1,James Wright,WR,CIN,NYJ,0,4500
2016,1,Justin Hardy,WR,ATL,TB,1,4900
2016,1,Marc Mariani,WR,TEN,MIN,1,4500
2016,1,Cecil Shorts,WR,TB,ATL,0,5200
2016,1,Deonte Thompson,WR,CHI,HOU,0,4500
2016,1,Darrius Heyward-Bey,WR,PIT,WAS,0,4500
2016,1,Bradley Marquez,WR,LARM,SF,0,4500
2016,1,Chris Harper,WR,SF,LARM,1,4500
2016,1,Josh Huff,WR,TB,ATL,0,4700
2016,1,Eric Weems,WR,ATL,TB,1,4500
2016,1,Jaelen Strong,WR,HOU,CHI,1,4900
2016,1,Lucky Whitehead,WR,DAL,NYG,1,4500
2016,1,Ryan Grant,WR,WAS,PIT,1,4600
2016,1,Rashard Higgins,WR,CLE,PHI,0,4500
2016,1,Brandon Tate,WR,BUF,BAL,0,4800
2016,1,Cody Latimer,WR,DEN,CAR,1,4500
2016,1,Jeff Janis,WR,GB,JAC,0,5200
2016,1,Andre Holmes,WR,OAK,NO,0,4800
2016,1,Matthew Slater,WR,NE,ARI,0,4500
2016,1,Brandon Coleman,WR,NO,OAK,1,4800
2016,1,Aldrick Robinson,WR,ATL,TB,1,4500
2016,1,Jordan Norwood,WR,DEN,CAR,1,4900
2016,1,Rod Streater,WR,SF,LARM,1,4500
2016,1,Devin Hester,WR,BAL,BUF,1,4700
2016,1,Quan Bray,WR,IND,DET,1,4700
2016,1,Justin Hunter,WR,BUF,BAL,0,4600
2016,1,Josh Bellamy,WR,CHI,HOU,0,4500
2016,1,Greg Salas,WR,BUF,BAL,0,4600
2016,1,Dwayne Harris,WR,NYG,DAL,0,4800
2016,1,Andrew Hawkins,WR,CLE,PHI,0,5700
2016,1,Jack Doyle,TE,IND,DET,1,4500
2016,1,Dwayne Allen,TE,IND,DET,1,5500
2016,1,Julius Thomas,TE,JAC,GB,1,5800
2016,1,Eric Ebron,TE,DET,IND,0,5100
2016,1,Jason Witten,TE,DAL,NYG,1,5500
2016,1,Greg Olsen,TE,CAR,DEN,0,7500
2016,1,Travis Kelce,TE,KC,SD,1,6400
2016,1,Jordan Reed,TE,WAS,PIT,1,7400
2016,1,Austin Seferian-Jenkins,TE,NYJ,CIN,1,5400
2016,1,Zach Ertz,TE,PHI,CLE,1,5700
2016,1,Kyle Rudolph,TE,MIN,TEN,0,5300
2016,1,Vance McDonald,TE,SF,LARM,1,4700
2016,1,Jacob Tamme,TE,ATL,TB,1,5000
2016,1,Larry Donnell,TE,NYG,DAL,0,4900
2016,1,C.J. Uzomah,TE,CIN,NYJ,0,4500
2016,1,Brandon Myers,TE,TB,ATL,0,4500
2016,1,Jermaine Gresham,TE,ARI,NE,1,4500
2016,1,Marcedes Lewis,TE,JAC,GB,1,4600
2016,1,Delanie Walker,TE,TEN,MIN,1,6500
2016,1,Jesse James,TE,PIT,WAS,0,4500
2016,1,Dennis Pitta,TE,BAL,BUF,1,4900
2016,1,Charles Clay,TE,BUF,BAL,0,5000
2016,1,Virgil Green,TE,DEN,CAR,1,4600
2016,1,Cameron Brate,TE,TB,ATL,0,4600
2016,1,Clive Walford,TE,OAK,NO,0,4700
2016,1,Stephen Anderson,TE,HOU,CHI,1,0
2016,1,Luke Willson,TE,SEA,MIA,1,4800
2016,1,Antonio Gates,TE,SD,KC,0,6200
2016,1,Will Tye,TE,NYG,DAL,0,5200
2016,1,Demetrius Harris,TE,KC,SD,1,4500
2016,1,Zach Miller,TE,CHI,HOU,0,5300
2016,1,Martellus Bennett,TE,NE,ARI,0,5100
2016,1,Richard Rodgers,TE,GB,JAC,0,4800
2016,1,Ryan Griffin,TE,HOU,CHI,1,4700
2016,1,Geoff Swaim,TE,DAL,NYG,1,4500
2016,1,Vernon Davis,TE,WAS,PIT,1,4800
2016,1,Hunter Henry,TE,SD,KC,0,4500
2016,1,Lance Kendricks,TE,LARM,SF,0,4700
2016,1,Garrett Celek,TE,SF,LARM,1,4500
2016,1,Austin Hooper,TE,ATL,TB,1,4500
2016,1,Jordan Cameron,TE,MIA,SEA,0,5000
2016,1,Jimmy Graham,TE,SEA,MIA,1,6100
2016,1,Brent Celek,TE,PHI,CLE,1,4900
2016,1,Jared Cook,TE,GB,JAC,0,5300
2016,1,Coby Fleener,TE,NO,OAK,1,5400
2016,1,C.J. Fiedorowicz,TE,HOU,CHI,1,4500
2016,1,Crockett Gillmore,TE,BAL,BUF,1,4900
2016,1,Cole Wick,TE,DET,IND,0,0
2016,1,Tyler Higbee,TE,LARM,SF,0,0
2016,1,Justin Perillo,TE,GB,JAC,0,4600
2016,1,Dion Sims,TE,MIA,SEA,0,4600
2016,1,Logan Paulsen,TE,CHI,HOU,0,4500
2016,1,Sean McGrath,TE,SD,KC,0,4500
2016,1,Rhett Ellison,TE,MIN,TEN,0,4500
2016,1,Darren Fells,TE,ARI,NE,1,4700
2016,1,Kellen Davis,TE,NYJ,CIN,1,4600
2016,1,Troy Niklas,TE,ARI,NE,1,4500
2016,1,James O'Shaughnessy,TE,KC,SD,1,4500
2016,1,Phillip Supernaw,TE,TEN,MIN,1,4500
2016,1,Nick O'Leary,TE,BUF,BAL,0,4600
2016,1,Scott Simonson,TE,CAR,DEN,0,4500
2016,1,Niles Paul,TE,WAS,PIT,1,4700
2016,1,Gavin Escobar,TE,DAL,NYG,1,4500
2016,1,Lee Smith,TE,OAK,NO,0,4500
2016,1,Anthony Fasano,TE,TEN,MIN,1,4500
2016,1,Ed Dickson,TE,CAR,DEN,0,4500
2016,1,Gary Barnidge,TE,CLE,PHI,0,6300
2016,1,Brandon Bostick,TE,NYJ,CIN,1,4500
2016,1,Tyler Kroft,TE,CIN,NYJ,0,4900
2016,1,Blake Bell,TE,SF,LARM,1,4500
2016,1,Levine Toilolo,TE,ATL,TB,1,4600
2016,1,Josh Hill,TE,NO,OAK,1,4500
2016,1,Luke Stocker,TE,TB,ATL,0,4500
2016,1,Cory Harkey,TE,LARM,SF,0,4500
2016,1,Marqueis Gray,TE,MIA,SEA,0,4500
2016,1,Jim Dray,TE,BUF,BAL,0,4500
2016,1,Brandon Williams,TE,SEA,MIA,1,4500
2016,1,Maxx Williams,TE,BAL,BUF,1,4800
2016,1,David Johnson,TE,PIT,WAS,0,4500
2016,1,Andrew Luck,QB,IND,DET,1,8700
2016,1,Drew Brees,QB,NO,OAK,1,8700
2016,1,Alex Smith,QB,KC,SD,1,7000
2016,1,Jameis Winston,QB,TB,ATL,0,7500
2016,1,Matthew Stafford,QB,DET,IND,0,7400
2016,1,Matt Ryan,QB,ATL,TB,1,7600
2016,1,Aaron Rodgers,QB,GB,JAC,0,9000
2016,1,Ben Roethlisberger,QB,PIT,WAS,0,8500
2016,1,Derek Carr,QB,OAK,NO,0,7700
2016,1,Cam Newton,QB,CAR,DEN,0,8600
2016,1,Eli Manning,QB,NYG,DAL,0,7200
2016,1,Carson Wentz,QB,PHI,CLE,1,5000
2016,1,Carson Palmer,QB,ARI,NE,1,7900
2016,1,Andy Dalton,QB,CIN,NYJ,0,7700
2016,1,Marcus Mariota,QB,TEN,MIN,1,7500
2016,1,Brock Osweiler,QB,HOU,CHI,1,7100
2016,1,Ryan Fitzpatrick,QB,NYJ,CIN,1,7300
2016,1,Blake Bortles,QB,JAC,GB,1,8400
2016,1,Ryan Tannehill,QB,MIA,SEA,0,6400
2016,1,Philip Rivers,QB,SD,KC,0,7300
2016,1,Jimmy Garoppolo,QB,NE,ARI,0,6900
2016,1,Blaine Gabbert,QB,SF,LARM,1,6200
2016,1,Russell Wilson,QB,SEA,MIA,1,8500
2016,1,Jay Cutler,QB,CHI,HOU,0,6700
2016,1,Joe Flacco,QB,BAL,BUF,1,7000
2016,1,Kirk Cousins,QB,WAS,PIT,1,7800
2016,1,Trevor Siemian,QB,DEN,CAR,1,6000
2016,1,Robert Griffin III,QB,CLE,PHI,0,6900
2016,1,Dak Prescott,QB,DAL,NYG,1,5000
2016,1,Shaun Hill,QB,MIN,TEN,0,5000
2016,1,Tyrod Taylor,QB,BUF,BAL,0,7200
2016,1,Case Keenum,QB,LARM,SF,0,6000
2016,1,Colin Kaepernick,QB,SF,LARM,1,6500
2016,1,Joe Webb,QB,CAR,DEN,0,5000
2016,1,Dan Bailey,PK,DAL,NYG,1,4800
2016,1,Blair Walsh,PK,MIN,TEN,0,4700
2016,1,Stephen Gostkowski,PK,NE,ARI,0,5000
2016,1,Jason Myers,PK,JAC,GB,1,4500
2016,1,Adam Vinatieri,PK,IND,DET,1,4800
2016,1,Mike Nugent,PK,CIN,NYJ,0,4600
2016,1,Wil Lutz,PK,NO,OAK,1,0
2016,1,Nick Novak,PK,HOU,CHI,1,4500
2016,1,Nick Folk,PK,NYJ,CIN,1,4500
2016,1,Dustin Hopkins,PK,WAS,PIT,1,4500
2016,1,Matt Bryant,PK,ATL,TB,1,4500
2016,1,Cairo Santos,PK,KC,SD,1,4800
2016,1,Josh Lambo,PK,SD,KC,0,4500
2016,1,Chris Boswell,PK,PIT,WAS,0,4600
2016,1,Graham Gano,PK,CAR,DEN,0,4800
2016,1,Caleb Sturgis,PK,PHI,CLE,1,4700
2016,1,Mason Crosby,PK,GB,JAC,0,4700
2016,1,Justin Tucker,PK,BAL,BUF,1,4900
2016,1,Matt Prater,PK,DET,IND,0,4600
2016,1,Roberto Aguayo,PK,TB,ATL,0,4500
2016,1,Sebastian Janikowski,PK,OAK,NO,0,4600
2016,1,Steven Hauschka,PK,SEA,MIA,1,4800
2016,1,Andrew Franks,PK,MIA,SEA,0,4500
2016,1,Phil Dawson,PK,SF,LARM,1,4600
2016,1,Ryan Succop,PK,TEN,MIN,1,4500
2016,1,Patrick Murray,PK,CLE,PHI,0,4500
2016,1,Brandon McManus,PK,DEN,CAR,1,4700
2016,1,Chandler Catanzaro,PK,ARI,NE,1,4900
2016,1,Connor Barth,PK,CHI,HOU,0,4600
2016,1,Randy Bullock,PK,PIT,WAS,0,4800
2016,1,Dan Carpenter,PK,BUF,BAL,0,4600
2016,1,Greg Zuerlein,PK,LARM,SF,0,4500
2016,1,MIN,Def,MIN,TEN,0,4600
2016,1,SF,Def,SF,LARM,1,4400
2016,1,MIA,Def,MIA,SEA,0,4200
2016,1,PHI,Def,PHI,CLE,1,4800
2016,1,SEA,Def,SEA,MIA,1,5000
2016,1,BUF,Def,BUF,BAL,0,4500
2016,1,NYJ,Def,NYJ,CIN,1,4500
2016,1,HOU,Def,HOU,CHI,1,4900
2016,1,CAR,Def,CAR,DEN,0,4700
2016,1,DEN,Def,DEN,CAR,1,4700
2016,1,ARI,Def,ARI,NE,1,5000
2016,1,BAL,Def,BAL,BUF,1,4300
2016,1,CIN,Def,CIN,NYJ,0,4600
2016,1,DAL,Def,DAL,NYG,1,4400
2016,1,GB,Def,GB,JAC,0,4300
2016,1,PIT,Def,PIT,WAS,0,4600
2016,1,CHI,Def,CHI,HOU,0,4300
2016,1,TEN,Def,TEN,MIN,1,4100
2016,1,SD,Def,SD,KC,0,4100
2016,1,TB,Def,TB,ATL,0,4200
2016,1,NE,Def,NE,ARI,0,4400
2016,1,OAK,Def,OAK,NO,0,4300
2016,1,CLE,Def,CLE,PHI,0,4000
2016,1,JAC,Def,JAC,GB,1,4100
2016,1,KC,Def,KC,SD,1,5100
2016,1,ATL,Def,ATL,TB,1,4200
2016,1,LARM,Def,LARM,SF,0,4500
2016,1,NYG,Def,NYG,DAL,0,4400
2016,1,DET,Def,DET,IND,0,4300
2016,1,WAS,Def,WAS,PIT,1,4200
2016,1,IND,Def,IND,DET,1,4400
2016,1,NO,Def,NO,OAK,1,4000
