"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16864-38509","RB","Wendell","","Smallwood","3.6285713740757535","7","4600","ATL@PHI","PHI","ATL","","","",""
"16864-62619","K","Andrew","","Franks","6.5","8","4600","MIA@SD","MIA","SD","","","",""
"16864-8117","WR","Danny","","Amendola","5.362500190734863","8","4600","SEA@NE","NE","SEA","","","",""
"16864-12548","D","San Diego","","Chargers","8.333333333333334","9","4600","MIA@SD","SD","MIA","","","",""
"16864-39449","WR","Charles","","Johnson","1.7000000476837158","8","4600","MIN@WAS","MIN","WAS","","","",""
"16864-47523","WR","Tajae","","Sharpe","5.033333248562283","9","4600","GB@TEN","TEN","GB","","","",""
"16864-11712","RB","Joique","","Bell","0.6000000238418579","1","4600","CHI@TB","CHI","TB","","","",""
"16864-6897","K","Mason","","Crosby","8.5","8","4600","GB@TEN","GB","TEN","","","",""
"16864-12525","D","Atlanta","","Falcons","6.222222222222222","9","4600","ATL@PHI","ATL","PHI","","","",""
"16864-22109","K","Greg","","Zuerlein","7.285714285714286","7","4600","LA@NYJ","LA","NYJ","","","",""
"16864-12538","D","Los Angeles","","Rams","7.5","8","4600","LA@NYJ","LA","NYJ","","","",""
"16864-12531","D","Denver","","Broncos","10.555555555555555","9","4600","DEN@NO","DEN","NO","","","",""
"16864-12530","D","Dallas","","Cowboys","5.875","8","4600","DAL@PIT","DAL","PIT","","","",""
"16864-6732","RB","DeAngelo","","Williams","9.742856706891741","7","4600","DAL@PIT","PIT","DAL","","","",""
"16864-29780","TE","Zach","","Ertz","6.033333460489909","6","4600","ATL@PHI","PHI","ATL","","","",""
"16864-28157","WR","Bennie","","Fowler","2.2714285169328963","7","4600","DEN@NO","DEN","NO","","","",""
"16864-22003","RB","Ronnie","","Hillman","3.3999999364217124","3","4500","MIN@WAS","MIN","WAS","","","",""
"16864-47828","RB","Antonio","","Andrews","0.5","3","4500","GB@TEN","TEN","GB","","","",""
