Year,Week,Name,Pos,Team,Opp,H_A,Salary
2016,13,Golden Tate,WR,DET,NO,0,5900
2016,13,AJ McCarron,QB,CIN,PHI,1,5900
2016,13,Terrance West,RB,BAL,MIA,1,5900
2016,13,Jeremy Maclin,WR,KC,ATL,0,5800
2016,13,James Starks,RB,GB,HOU,1,5800
2016,13,Tyreek Hill,WR,KC,ATL,0,5800
2016,13,Jeremy Hill,RB,CIN,PHI,1,5800
2016,13,Sterling Shepard,WR,NYG,PIT,0,5800
2016,13,Hunter Henry,TE,SD,TB,1,5800
2016,13,Jordan Matthews,WR,PHI,CIN,0,5700
2016,13,Taylor Gabriel,WR,ATL,KC,1,5700
2016,13,Mohamed Sanu,WR,ATL,KC,1,5700
2016,13,Eric Ebron,TE,DET,NO,0,5700
2016,13,Will Fuller,WR,HOU,GB,0,5600
2016,13,Cameron Meredith,WR,CHI,SF,1,5600
2016,13,Tevin Coleman,RB,ATL,KC,1,5600
2016,13,Marvin Jones Jr.,WR,DET,NO,0,5600
2016,13,Malcolm Mitchell,WR,NE,LARM,1,5600
2016,13,Kenny Stills,WR,MIA,BAL,0,5600
2016,13,Marqise Lee,WR,JAC,DEN,1,5600
2016,13,Matt McGloin,QB,OAK,BUF,1,5500
2016,13,Colt McCoy,QB,WAS,ARI,0,5500
2016,13,Austin Davis,QB,DEN,JAC,0,5500
2016,13,Chris Hogan,WR,NE,LARM,1,5500
2016,13,Coby Fleener,TE,NO,DET,1,5500
2016,13,Cameron Brate,TE,TB,SD,0,5500
2016,13,Wendell Smallwood,RB,PHI,CIN,0,5500
2016,13,Pierre Garcon,WR,WAS,ARI,0,5500
2016,13,Matt Moore,QB,MIA,BAL,0,5500
2016,13,Chad Henne,QB,JAC,DEN,1,5500
2016,13,Darren Sproles,RB,PHI,CIN,0,5500
2016,13,Justin Hunter,WR,BUF,OAK,0,5400
2016,13,John Brown,WR,ARI,WAS,1,5400
2016,13,Marquess Wilson,WR,CHI,SF,1,5400
2016,13,Mike Gillislee,RB,BUF,OAK,0,5400
2016,13,Tyler Boyd,WR,CIN,PHI,1,5400
2016,13,Jeremy Kerley,WR,SF,CHI,0,5300
2016,13,Zach Ertz,TE,PHI,CIN,0,5300
2016,13,Kapri Bibbs,RB,DEN,JAC,0,5300
2016,13,Antonio Gates,TE,SD,TB,1,5300
2016,13,Dontrelle Inman,WR,SD,TB,1,5200
2016,13,Chris Thompson,RB,WAS,ARI,0,5200
2016,13,Eli Rogers,WR,PIT,NYG,1,5200
2016,13,Marquise Goodwin,WR,BUF,OAK,0,5200
2016,13,Breshad Perriman,WR,BAL,MIA,1,5200
2016,13,Justin Tucker,PK,BAL,MIA,1,5200
2016,13,Travis Benjamin,WR,SD,TB,1,5200
2016,13,Christian Ponder,QB,SF,CHI,0,5200
2016,13,Julius Thomas,TE,JAC,DEN,1,5200
2016,13,Jacquizz Rodgers,RB,TB,SD,0,5100
2016,13,James White,RB,NE,LARM,1,5100
2016,13,Seattle Seahawks,Def,SEA,CAR,1,5100
2016,13,Martellus Bennett,TE,NE,LARM,1,5100
2016,13,J.J. Nelson,WR,ARI,WAS,1,5100
2016,13,Kenneth Dixon,RB,BAL,MIA,1,5100
2016,13,Matt Bryant,PK,ATL,KC,1,5100
2016,13,Charcandrick West,RB,KC,ATL,0,5100
2016,13,Eddie Royal,WR,CHI,SF,1,5100
2016,13,Robert Woods,WR,BUF,OAK,0,5100
2016,13,Dion Lewis,RB,NE,LARM,1,5000
2016,13,Tyler Bray,QB,KC,ATL,0,5000
2016,13,Nate Sudfeld,QB,WAS,ARI,0,5000
2016,13,Allen Hurns,WR,JAC,DEN,1,5000
2016,13,Brett Hundley,QB,GB,HOU,1,5000
2016,13,Derek Anderson,QB,CAR,SEA,0,5000
2016,13,Denver Broncos,Def,DEN,JAC,0,5000
2016,13,Jake Heaps,QB,SEA,CAR,1,5000
2016,13,C.J. Fiedorowicz,TE,HOU,GB,0,5000
2016,13,Jake Rudock,QB,DET,NO,0,5000
2016,13,Anquan Boldin,WR,DET,NO,0,5000
2016,13,T.J. Yeldon,RB,JAC,DEN,1,5000
2016,13,Joe Webb,QB,CAR,SEA,0,5000
2016,13,Tom Savage,QB,HOU,GB,0,5000
2016,13,EJ Manuel,QB,BUF,OAK,0,5000
2016,13,Tyler Lockett,WR,SEA,CAR,1,5000
2016,13,Dustin Vaughan,QB,PIT,NYG,1,5000
2016,13,Brandon Allen,QB,JAC,DEN,1,5000
2016,13,Keith Wenning,QB,CIN,PHI,1,5000
2016,13,Griffin Neal,QB,NO,DET,1,5000
2016,13,Connor Cook,QB,OAK,BUF,1,5000
2016,13,Ryan Nassib,QB,NYG,PIT,0,5000
2016,13,Jeff Driskel,QB,CIN,PHI,1,5000
2016,13,Chase Daniel,QB,PHI,CIN,0,5000
2016,13,B.J. Daniels,QB,CHI,SF,1,5000
2016,13,Brandon Doughty,QB,MIA,BAL,0,5000
2016,13,Zach Mettenberger,QB,PIT,NYG,1,5000
2016,13,Garrett Grayson,QB,NO,DET,1,5000
2016,13,Kellen Clemens,QB,SD,TB,1,5000
2016,13,Logan Thomas,QB,BUF,OAK,0,5000
2016,13,Sean Mannion,QB,LARM,NE,0,5000
2016,13,Josh Woodrum,QB,CHI,SF,1,5000
2016,13,Josh Johnson,QB,NYG,PIT,0,5000
2016,13,Tavon Austin,WR,LARM,NE,0,5000
2016,13,Cardale Jones,QB,BUF,OAK,0,5000
2016,13,Luke McCown,QB,NO,DET,1,5000
2016,13,Dan Orlovsky,QB,DET,NO,0,5000
2016,13,Ryan Griffin,QB,TB,SD,0,5000
2016,13,David Fales,QB,CHI,SF,1,5000
2016,13,Tanner McEvoy,WR,SEA,CAR,1,5000
2016,13,Adam Humphries,WR,TB,SD,0,4900
2016,13,Brandon LaFell,WR,CIN,PHI,1,4900
2016,13,Vance McDonald,TE,SF,CHI,0,4900
2016,13,DuJuan Harris,RB,SF,CHI,0,4900
2016,13,Michael Floyd,WR,ARI,WAS,1,4900
2016,13,Ted Ginn Jr.,WR,CAR,SEA,0,4900
2016,13,Percy Harvin,WR,BUF,OAK,0,4900
2016,13,Kenjon Barner,RB,PHI,CIN,0,4900
2016,13,Stephen Gostkowski,PK,NE,LARM,1,4900
2016,13,Victor Cruz,WR,NYG,PIT,0,4900
2016,13,Lance Kendricks,TE,LARM,NE,0,4900
2016,13,Ryan Mathews,RB,PHI,CIN,0,4800
2016,13,Wil Lutz,PK,NO,DET,1,4800
2016,13,Dennis Pitta,TE,BAL,MIA,1,4800
2016,13,Seth Roberts,WR,OAK,BUF,1,4800
2016,13,Steven Hauschka,PK,SEA,CAR,1,4800
2016,13,Matt Prater,PK,DET,NO,0,4800
2016,13,Richard Rodgers,TE,GB,HOU,1,4800
2016,13,Sebastian Janikowski,PK,OAK,BUF,1,4800
2016,13,Jalen Richard,RB,OAK,BUF,1,4800
2016,13,Peyton Barber,RB,TB,SD,0,4800
2016,13,Torrey Smith,WR,SF,CHI,0,4800
2016,13,Chandler Catanzaro,PK,ARI,WAS,1,4800
2016,13,Levine Toilolo,TE,ATL,KC,1,4700
2016,13,Ty Montgomery,RB,GB,HOU,1,4700
2016,13,Charles Sims,RB,TB,SD,0,4700
2016,13,Washington Redskins,Def,WAS,ARI,0,4700
2016,13,Connor Barth,PK,CHI,SF,1,4700
2016,13,Chris Boswell,PK,PIT,NYG,1,4700
2016,13,Dustin Hopkins,PK,WAS,ARI,0,4700
2016,13,Devin Funchess,WR,CAR,SEA,0,4700
2016,13,Graham Gano,PK,CAR,SEA,0,4700
2016,13,Jeremy Langford,RB,CHI,SF,1,4700
2016,13,Jared Cook,TE,GB,HOU,1,4700
2016,13,Brandon McManus,PK,DEN,JAC,0,4700
2016,13,Alfred Blue,RB,HOU,GB,0,4700
2016,13,Damien Williams,RB,MIA,BAL,0,4700
2016,13,Cairo Santos,PK,KC,ATL,0,4700
2016,13,Austin Hooper,TE,ATL,KC,1,4600
2016,13,Atlanta Falcons,Def,ATL,KC,1,4600
2016,13,New England Patriots,Def,NE,LARM,1,4600
2016,13,Baltimore Ravens,Def,BAL,MIA,1,4600
2016,13,Geronimo Allison,WR,GB,HOU,1,4600
2016,13,Joique Bell,RB,CHI,SF,1,4600
2016,13,Jacob Tamme,TE,ATL,KC,1,4600
2016,13,Matt Jones,RB,WAS,ARI,0,4600
2016,13,Christine Michael,RB,GB,HOU,1,4600
2016,13,Josh Lambo,PK,SD,TB,1,4600
2016,13,Jermaine Kearse,WR,SEA,CAR,1,4600
2016,13,Vernon Davis,TE,WAS,ARI,0,4600
2016,13,Mason Crosby,PK,GB,HOU,1,4600
2016,13,Logan Paulsen,TE,CHI,SF,1,4600
2016,13,Levi Norwood,WR,PIT,NYG,1,4500
2016,13,Jhurell Pressley,RB,ATL,KC,1,4500
2016,13,Duke Williams,WR,LARM,NE,0,4500
2016,13,Lee Smith,TE,OAK,BUF,1,4500
2016,13,Jaron Brown,WR,ARI,WAS,1,4500
2016,13,Will Tukuafu,RB,SEA,CAR,1,4500
2016,13,Niles Paul,TE,WAS,ARI,0,4500
2016,13,Dwayne Harris,WR,NYG,PIT,0,4500
2016,13,Jesse James,TE,PIT,NYG,1,4500
2016,13,Matt LaCosse,TE,NYG,PIT,0,4500
2016,13,Charles Clay,TE,BUF,OAK,0,4500
2016,13,Stepfan Taylor,RB,ARI,WAS,1,4500
2016,13,Christian Powell,RB,PIT,NYG,1,4500
2016,13,Aldrick Robinson,WR,ATL,KC,1,4500
2016,13,Anthony Denham,TE,PHI,CIN,0,4500
2016,13,Will Johnson,RB,NYG,PIT,0,4500
2016,13,James O'Shaughnessy,TE,KC,ATL,0,4500
2016,13,Keyarris Garrett,WR,CAR,SEA,0,4500
2016,13,Brandon Cottom,RB,SEA,CAR,1,4500
2016,13,Neal Sterling,TE,JAC,DEN,1,4500
2016,13,Virgil Green,TE,DEN,JAC,0,4500
2016,13,Bruce Miller,RB,SF,CHI,0,4500
2016,13,Raheem Mostert,RB,SF,CHI,0,4500
2016,13,John Kuhn,RB,NO,DET,1,4500
2016,13,Brandon Wegher,RB,CAR,SEA,0,4500
2016,13,Mychal Rivera,TE,OAK,BUF,1,4500
2016,13,Andre Williams,RB,SD,TB,1,4500
2016,13,Wes Saxton,TE,WAS,ARI,0,4500
2016,13,Zac Brooks,RB,SEA,CAR,1,4500
2016,13,Andre Ellington,RB,ARI,WAS,1,4500
2016,13,Ryan Hewitt,RB,CIN,PHI,1,4500
2016,13,Marcel Reece,RB,OAK,BUF,1,4500
2016,13,Cody Latimer,WR,DEN,JAC,0,4500
2016,13,Kenneth Farrow,RB,SD,TB,1,4500
2016,13,Shaq Evans,WR,NE,LARM,1,4500
2016,13,Gabe Holmes,TE,OAK,BUF,1,4500
2016,13,Akeem Hunt,RB,HOU,GB,0,4500
2016,13,Braxton Deaver,TE,CAR,SEA,0,4500
2016,13,Chris Pantale,TE,PHI,CIN,0,4500
2016,13,Zach Zenner,RB,DET,NO,0,4500
2016,13,Khari Lee,TE,DET,NO,0,4500
2016,13,Andrew Franks,PK,MIA,BAL,0,4500
2016,13,John Crockett,RB,GB,HOU,1,4500
2016,13,DeAndre Carter,WR,NE,LARM,1,4500
2016,13,Jermaine Gresham,TE,ARI,WAS,1,4500
2016,13,Gus Johnson,RB,ATL,KC,1,4500
2016,13,Matt Lengel,TE,NE,LARM,1,4500
2016,13,Paul Perkins,RB,NYG,PIT,0,4500
2016,13,Clive Walford,TE,OAK,BUF,1,4500
2016,13,Mike James,RB,TB,SD,0,4500
2016,13,Devon Johnson,RB,CAR,SEA,0,4500
2016,13,Rashawn Scott,WR,MIA,BAL,0,4500
2016,13,Dexter McCluster,RB,SD,TB,1,4500
2016,13,Arrelious Benn,WR,JAC,DEN,1,4500
2016,13,John Peters,TE,CIN,PHI,1,4500
2016,13,Albert Wilson,WR,KC,ATL,0,4500
2016,13,Donteea Dye,WR,TB,SD,0,4500
2016,13,Kashif Moore,WR,KC,ATL,0,4500
2016,13,Derek Watt,RB,SD,TB,1,4500
2016,13,Juwan Thompson,RB,DEN,JAC,0,4500
2016,13,Aaron Dobson,WR,DET,NO,0,4500
2016,13,Ed Dickson,TE,CAR,SEA,0,4500
2016,13,Brandon Tate,WR,BUF,OAK,0,4500
2016,13,Garrett Celek,TE,SF,CHI,0,4500
2016,13,Jared Dangerfield,WR,NO,DET,1,4500
2016,13,Asante Cleveland,TE,SD,TB,1,4500
2016,13,Alex Erickson,WR,CIN,PHI,1,4500
2016,13,Buffalo Bills,Def,BUF,OAK,0,4500
2016,13,Chicago Bears,Def,CHI,SF,1,4500
2016,13,Andre Roberts,WR,DET,NO,0,4500
2016,13,Nick O'Leary,TE,BUF,OAK,0,4500
2016,13,Ifeanyi Momah,TE,ARI,WAS,1,4500
2016,13,Green Bay Packers,Def,GB,HOU,1,4500
2016,13,Jonas Gray,RB,JAC,DEN,1,4500
2016,13,Tony Moeaki,TE,CHI,SF,1,4500
2016,13,Oakland Raiders,Def,OAK,BUF,1,4500
2016,13,New York Giants,Def,NYG,PIT,0,4500
2016,13,Luke Willson,TE,SEA,CAR,1,4500
2016,13,Marcus Easley,WR,BUF,OAK,0,4500
2016,13,Pittsburgh Steelers,Def,PIT,NYG,1,4500
2016,13,Deshon Foxx,WR,SEA,CAR,1,4500
2016,13,San Diego Chargers,Def,SD,TB,1,4500
2016,13,Jared Abbrederis,WR,GB,HOU,1,4500
2016,13,Houston Texans,Def,HOU,GB,0,4500
2016,13,Kenyan Drake,RB,MIA,BAL,0,4500
2016,13,Henry Krieger-Coble,TE,DEN,JAC,0,4500
2016,13,Will Tye,TE,NYG,PIT,0,4500
2016,13,Garrett Graham,TE,DEN,JAC,0,4500
2016,13,Clay Harbor,TE,DET,NO,0,4500
2016,13,Chris Moore,WR,BAL,MIA,1,4500
2016,13,Ryan Griffin,TE,HOU,GB,0,4500
2016,13,Hunter Sharp,WR,PHI,CIN,0,4500
2016,13,Roger Lewis,WR,NYG,PIT,0,4500
2016,13,Rashad Greene Sr.,WR,JAC,DEN,1,4500
2016,13,Daniel Braverman,WR,CHI,SF,1,4500
2016,13,Jordan Norwood,WR,DEN,JAC,0,4500
2016,13,Michael Hoomanawanui,TE,NO,DET,1,4500
2016,13,DeAndrew White,WR,NE,LARM,1,4500
2016,13,Andrew Quarless,TE,DET,NO,0,4500
2016,13,Roberto Aguayo,PK,TB,SD,0,4500
2016,13,Toben Opurum,RB,DEN,JAC,0,4500
2016,13,Kevin Smith,WR,SEA,CAR,1,4500
2016,13,Cory Harkey,TE,LARM,NE,0,4500
2016,13,Jason Myers,PK,JAC,DEN,1,4500
2016,13,Ka'Deem Carey,RB,CHI,SF,1,4500
2016,13,Jordan Taylor,WR,DEN,JAC,0,4500
2016,13,Lorenzo Taliaferro,RB,BAL,MIA,1,4500
2016,13,Patrick DiMarco,RB,ATL,KC,1,4500
2016,13,Walt Powell,WR,BUF,OAK,0,4500
2016,13,Jeff Janis,WR,GB,HOU,1,4500
2016,13,Knile Davis,RB,KC,ATL,0,4500
2016,13,Justin Hardy,WR,ATL,KC,1,4500
2016,13,Brandon Bolden,RB,NE,LARM,1,4500
2016,13,Sione Houma,RB,NO,DET,1,4500
2016,13,Demarcus Robinson,WR,KC,ATL,0,4500
2016,13,Fozzy Whittaker,RB,CAR,SEA,0,4500
2016,13,Cameron Artis-Payne,RB,CAR,SEA,0,4500
2016,13,Fitzgerald Toussaint,RB,PIT,NYG,1,4500
2016,13,Jim Dray,TE,BUF,OAK,0,4500
2016,13,Tony Washington,WR,JAC,DEN,1,4500
2016,13,Derek Carrier,TE,WAS,ARI,0,4500
2016,13,A.J. Derby,TE,DEN,JAC,0,4500
2016,13,Glenn Gronkowski,RB,NE,LARM,1,4500
2016,13,Mike Thomas,WR,LARM,NE,0,4500
2016,13,Rod Streater,WR,SF,CHI,0,4500
2016,13,Trevor Davis,WR,GB,HOU,1,4500
2016,13,Rashad Ross,WR,WAS,ARI,0,4500
2016,13,Darren Fells,TE,ARI,WAS,1,4500
2016,13,Garrett Griffin,TE,NO,DET,1,4500
2016,13,Freddie Martino,WR,TB,SD,0,4500
2016,13,Chris Johnson,RB,ARI,WAS,1,4500
2016,13,Justin Perillo,TE,CHI,SF,1,4500
2016,13,David Johnson,TE,PIT,NYG,1,4500
2016,13,Andre Holmes,WR,OAK,BUF,1,4500
2016,13,Bobby Rainey,RB,NYG,PIT,0,4500
2016,13,Deonte Thompson,WR,CHI,SF,1,4500
2016,13,Kennard Backman,TE,NE,LARM,1,4500
2016,13,Darren Waller,TE,BAL,MIA,1,4500
2016,13,Cobi Hamilton,WR,PIT,NYG,1,4500
2016,13,Tyler Kroft,TE,CIN,PHI,1,4500
2016,13,Denard Robinson,RB,JAC,DEN,1,4500
2016,13,Leonte Carroo,WR,MIA,BAL,0,4500
2016,13,Bryce Williams,TE,LARM,NE,0,4500
2016,13,Matt Spaeth,TE,PIT,NYG,1,4500
2016,13,Darrel Young,RB,CHI,SF,1,4500
2016,13,Michael Burton,RB,DET,NO,0,4500
2016,13,Jaelen Strong,WR,HOU,GB,0,4500
2016,13,Jonathan Grimes,RB,HOU,GB,0,4500
2016,13,Jonathan Williams,RB,BUF,OAK,0,4500
2016,13,Brian Quick,WR,LARM,NE,0,4500
2016,13,Scott Simonson,TE,CAR,SEA,0,4500
2016,13,Zach Laskey,RB,LARM,NE,0,4500
2016,13,Eric Weems,WR,ATL,KC,1,4500
2016,13,Paul Lang,TE,PIT,NYG,1,4500
2016,13,Isaiah Pead,RB,MIA,BAL,0,4500
2016,13,Keith Mumphery,WR,HOU,GB,0,4500
2016,13,C.J. Uzomah,TE,CIN,PHI,1,4500
2016,13,Malcolm Brown,RB,LARM,NE,0,4500
2016,13,Mike Nugent,PK,CIN,PHI,1,4500
2016,13,Brandon Coleman,WR,NO,DET,1,4500
2016,13,Cooper Helfet,TE,OAK,BUF,1,4500
2016,13,Dion Sims,TE,MIA,BAL,0,4500
2016,13,Don Jackson,RB,GB,HOU,1,4500
2016,13,Reggie Bush,RB,BUF,OAK,0,4500
2016,13,Ronnie Hillman,RB,SD,TB,1,4500
2016,13,Jeff Cumberland,TE,SD,TB,1,4500
2016,13,DeVier Posey,WR,DEN,JAC,0,4500
2016,13,Paul Lasike,RB,CHI,SF,1,4500
2016,13,Jerome Felton,RB,BUF,OAK,0,4500
2016,13,Bennie Fowler,WR,DEN,JAC,0,4500
2016,13,Dorial Green-Beckham,WR,PHI,CIN,0,4500
2016,13,D.J. Foster,RB,NE,LARM,1,4500
2016,13,Quinton Patton,WR,SF,CHI,0,4500
2016,13,Donald Brown,RB,NE,LARM,1,4500
2016,13,Kyle Juszczyk,RB,BAL,MIA,1,4500
2016,13,Jamize Olawale,RB,OAK,BUF,1,4500
2016,13,Sammie Coates,WR,PIT,NYG,1,4500
2016,13,Marcedes Lewis,TE,JAC,DEN,1,4500
2016,13,Chris Givens,WR,PHI,CIN,0,4500
2016,13,Tyler Murphy,WR,MIA,BAL,0,4500
2016,13,Tre Mason,RB,LARM,NE,0,4500
2016,13,Ladarius Green,TE,PIT,NYG,1,4500
2016,13,Cayleb Jones,WR,PHI,CIN,0,4500
2016,13,Kerwynn Williams,RB,ARI,WAS,1,4500
2016,13,Orson Charles,TE,DET,NO,0,4500
2016,13,Corey Grant,RB,JAC,DEN,1,4500
2016,13,Cedric Peerman,RB,CIN,PHI,1,4500
2016,13,Phil Dawson,PK,SF,CHI,0,4500
2016,13,Keshawn Martin,WR,SF,CHI,0,4500
2016,13,Chris Harper,WR,SF,CHI,0,4500
2016,13,Caleb Sturgis,PK,PHI,CIN,0,4500
2016,13,M.J. McFarland,TE,PHI,CIN,0,4500
2016,13,Kamar Aiken,WR,BAL,MIA,1,4500
2016,13,Marcus Murphy,RB,NO,DET,1,4500
2016,13,Aaron Burbridge,WR,SF,CHI,0,4500
2016,13,Josh Hill,TE,NO,DET,1,4500
2016,13,James Develin,RB,NE,LARM,1,4500
2016,13,DeAngelo Williams,RB,PIT,NYG,1,4500
2016,13,Brent Celek,TE,PHI,CIN,0,4500
2016,13,Kendall Gaskins,RB,SF,CHI,0,4500
2016,13,Chris Manhertz,TE,CAR,SEA,0,4500
2016,13,David Cobb,RB,CHI,SF,1,4500
2016,13,Trey Burton,TE,PHI,CIN,0,4500
2016,13,Jay Prosch,RB,HOU,GB,0,4500
2016,13,Greg Zuerlein,PK,LARM,NE,0,4500
2016,13,Ameer Abdullah,RB,DET,NO,0,4500
2016,13,Stephen Anderson,TE,HOU,GB,0,4500
2016,13,Russell Shepard,WR,TB,SD,0,4500
2016,13,Mack Brown,RB,WAS,ARI,0,4500
2016,13,Cyrus Gray,RB,ATL,KC,1,4500
2016,13,Darrius Heyward-Bey,WR,PIT,NYG,1,4500
2016,13,Terrell Watson,RB,DEN,JAC,0,4500
2016,13,Bryce Treggs,WR,PHI,CIN,0,4500
2016,13,Bryan Walters,WR,JAC,DEN,1,4500
2016,13,Kevin White,WR,CHI,SF,1,4500
2016,13,Dreamius Smith,RB,PIT,NYG,1,4500
2016,13,Keith Marshall,RB,WAS,ARI,0,4500
2016,13,Daniel Lasco,RB,NO,DET,1,4500
2016,13,Brandon Myers,TE,TB,SD,0,4500
2016,13,Tevin Jones,WR,HOU,GB,0,4500
2016,13,Larry Donnell,TE,NYG,PIT,0,4500
2016,13,Quinshad Davis,WR,DET,NO,0,4500
2016,13,Andy Janovich,RB,DEN,JAC,0,4500
2016,13,Alan Cross,TE,TB,SD,0,4500
2016,13,Bralon Addison,WR,DEN,JAC,0,4500
2016,13,Mose Frazier,WR,SF,CHI,0,4500
2016,13,Kadron Boone,WR,NYG,PIT,0,4500
2016,13,MarQueis Gray,TE,MIA,BAL,0,4500
2016,13,Dan Carpenter,PK,BUF,OAK,0,4500
2016,13,Crockett Gillmore,TE,BAL,MIA,1,4500
2016,13,Josh Huff,WR,TB,SD,0,4500
2016,13,Shaun Draughn,RB,SF,CHI,0,4500
