Year,Week,Name,Pos,Team,Opp,H_A,Salary
2016,6,C.J. Spiller,RB,NYJ,ARI,0,5000
2016,6,DeAndre Washington,RB,OAK,KC,1,5500
2016,6,Isaiah Crowell,RB,CLE,TEN,0,6500
2016,6,Jeremy Hill,RB,CIN,NE,0,6900
2016,6,Kyle Juszczyk,RB,BAL,NYG,0,4500
2016,6,Robert Turbin,RB,IND,HOU,0,4500
2016,6,Bobby Rainey,RB,NYG,BAL,1,5000
2016,6,Bilal Powell,RB,NYJ,ARI,0,5400
2016,6,Derrick Henry,RB,TEN,CLE,1,5300
2016,6,Paul Perkins,RB,NYG,BAL,1,4500
2016,6,Benny Cunningham,RB,LARM,DET,0,4500
2016,6,T.J. Yeldon,RB,JAC,CHI,0,6700
2016,6,Darren Sproles,RB,PHI,WAS,0,5300
2016,6,Matt Forte,RB,NYJ,ARI,0,6800
2016,6,Arian Foster,RB,MIA,PIT,1,6500
2016,6,Andre Ellington,RB,ARI,NYJ,1,4500
2016,6,Dexter McCluster,RB,SD,DEN,1,4500
2016,6,Mike Davis,RB,SF,BUF,0,4500
2016,6,Jalen Richard,RB,OAK,KC,1,5100
2016,6,Tevin Coleman,RB,ATL,SEA,0,5900
2016,6,Charcandrick West,RB,KC,OAK,0,4600
2016,6,Kenneth Dixon,RB,BAL,NYG,0,5600
2016,6,Rex Burkhead,RB,CIN,NE,0,4500
2016,6,Daniel Lasco,RB,NO,CAR,1,4500
2016,6,Stepfan Taylor,RB,ARI,NYJ,1,4500
2016,6,Derek Watt,RB,SD,DEN,1,4500
2016,6,Alfred Blue,RB,HOU,IND,1,4500
2016,6,Mike Tolbert,RB,CAR,NO,0,4700
2016,6,DeAngelo Williams,RB,PIT,MIA,0,5900
2016,6,Tyler Ervin,RB,HOU,IND,1,4500
2016,6,Patrick DiMarco,RB,ATL,SEA,0,4500
2016,6,Fozzy Whittaker,RB,CAR,NO,0,5600
2016,6,Aaron Ripkowski,RB,GB,DAL,1,4500
2016,6,Reggie Bush,RB,BUF,SF,1,4900
2016,6,Kenjon Barner,RB,PHI,WAS,0,5000
2016,6,Justin Forsett,RB,DET,LARM,1,4900
2016,6,Kenneth Farrow,RB,SD,DEN,1,4500
2016,6,Shaun Draughn,RB,SF,BUF,0,4600
2016,6,Alfred Morris,RB,DAL,GB,0,5000
2016,6,Jonathan Williams,RB,BUF,SF,1,4500
2016,6,Paul Lasike,RB,CHI,JAC,1,4500
2016,6,James Develin,RB,NE,CIN,1,4500
2016,6,Michael Burton,RB,DET,LARM,1,4500
2016,6,John Kuhn,RB,NO,CAR,1,4500
2016,6,Josh Ferguson,RB,IND,HOU,0,4500
2016,6,Denard Robinson,RB,JAC,CHI,0,4500
2016,6,Jordan Todman,RB,IND,HOU,0,4500
2016,6,D.J. Foster,RB,NE,CIN,1,4700
2016,6,Malcolm Brown,RB,LARM,DET,0,4500
2016,6,Chase Reynolds,RB,LARM,DET,0,4500
2016,6,Joique Bell,RB,CHI,JAC,1,5600
2016,6,Antonio Andrews,RB,TEN,CLE,1,4500
2016,6,Anthony Sherman,RB,KC,OAK,0,4500
2016,6,Kenyan Drake,RB,MIA,PIT,1,5000
2016,6,Javorius Allen,RB,BAL,NYG,0,5300
2016,6,Roosevelt Nix,RB,PIT,MIA,0,4500
2016,6,Jerome Felton,RB,BUF,SF,1,4500
2016,6,Ryan Hewitt,RB,CIN,NE,0,4500
2016,6,George Atkinson,RB,CLE,TEN,0,4500
2016,6,Taiwan Jones,RB,OAK,KC,1,4500
2016,6,Rod Smith,RB,DAL,GB,0,4500
2016,6,Andy Janovich,RB,DEN,SD,0,4500
2016,6,Jalston Fowler,RB,TEN,CLE,1,4500
2016,6,Kapri Bibbs,RB,DEN,SD,0,4500
2016,6,Fitzgerald Toussaint,RB,PIT,MIA,0,4500
2016,6,Tim Hightower,RB,NO,CAR,1,4500
2016,6,Jamize Olawale,RB,OAK,KC,1,4500
2016,6,Malcolm Johnson,RB,CLE,TEN,0,4500
2016,6,Jay Prosch,RB,HOU,IND,1,4500
2016,6,Odell Beckham Jr.,WR,NYG,BAL,1,8300
2016,6,Kenny Britt,WR,LARM,DET,0,5800
2016,6,Brandin Cooks,WR,NO,CAR,1,7500
2016,6,Golden Tate,WR,DET,LARM,1,6400
2016,6,Terrelle Pryor,WR,CLE,TEN,0,7000
2016,6,Julio Jones,WR,ATL,SEA,0,8500
2016,6,Kendall Wright,WR,TEN,CLE,1,4500
2016,6,Cole Beasley,WR,DAL,GB,0,5900
2016,6,Amari Cooper,WR,OAK,KC,1,7100
2016,6,Cameron Meredith,WR,CHI,JAC,1,5400
2016,6,Michael Thomas,WR,NO,CAR,1,5400
2016,6,Anquan Boldin,WR,DET,LARM,1,6000
2016,6,Torrey Smith,WR,SF,BUF,0,5300
2016,6,Randall Cobb,WR,GB,DAL,1,7000
2016,6,Rishard Matthews,WR,TEN,CLE,1,5400
2016,6,Robert Woods,WR,BUF,SF,1,5500
2016,6,Mohamed Sanu,WR,ATL,SEA,0,5500
2016,6,Alshon Jeffery,WR,CHI,JAC,1,7600
2016,6,Kelvin Benjamin,WR,CAR,NO,0,7800
2016,6,Jarvis Landry,WR,MIA,PIT,1,6900
2016,6,Darrius Heyward-Bey,WR,PIT,MIA,0,4500
2016,6,A.J. Green,WR,CIN,NE,0,8400
2016,6,Devin Funchess,WR,CAR,NO,0,4800
2016,6,Jamison Crowder,WR,WAS,PHI,1,6000
2016,6,Mike Wallace,WR,BAL,NYG,0,6400
2016,6,DeAndre Hopkins,WR,HOU,IND,1,8100
2016,6,Arrelious Benn,WR,JAC,CHI,0,0
2016,6,Pierre Garcon,WR,WAS,PHI,1,6000
2016,6,Cobi Hamilton,WR,PIT,MIA,0,0
2016,6,Tyler Boyd,WR,CIN,NE,0,5000
2016,6,Allen Hurns,WR,JAC,CHI,0,6200
2016,6,Bennie Fowler,WR,DEN,SD,0,4600
2016,6,Terrance Williams,WR,DAL,GB,0,5600
2016,6,Justin Hunter,WR,BUF,SF,1,4900
2016,6,Michael Floyd,WR,ARI,NYJ,1,6500
2016,6,Marqise Lee,WR,JAC,CHI,0,4500
2016,6,Ricardo Louis,WR,CLE,TEN,0,4500
2016,6,Jordan Matthews,WR,PHI,WAS,0,6700
2016,6,Roger Lewis,WR,NYG,BAL,1,4500
2016,6,Brian Quick,WR,LARM,DET,0,4500
2016,6,Ted Ginn Jr.,WR,CAR,NO,0,5900
2016,6,Brice Butler,WR,DAL,GB,0,5600
2016,6,Brandon Marshall,WR,NYJ,ARI,0,7500
2016,6,Kamar Aiken,WR,BAL,NYG,0,5200
2016,6,Chester Rogers,WR,IND,HOU,0,4500
2016,6,Marvin Jones,WR,DET,LARM,1,7700
2016,6,Brandon LaFell,WR,CIN,NE,0,5300
2016,6,Andre Roberts,WR,DET,LARM,1,4500
2016,6,Andre Holmes,WR,OAK,KC,1,4500
2016,6,John Brown,WR,ARI,NYJ,1,6600
2016,6,Larry Fitzgerald,WR,ARI,NYJ,1,7400
2016,6,DeSean Jackson,WR,WAS,PHI,1,6400
2016,6,Eddie Royal,WR,CHI,JAC,1,6300
2016,6,Jordy Nelson,WR,GB,DAL,1,8300
2016,6,Quinton Patton,WR,SF,BUF,0,4700
2016,6,Charone Peake,WR,NYJ,ARI,0,4500
2016,6,Willie Snead,WR,NO,CAR,1,7000
2016,6,Lucky Whitehead,WR,DAL,GB,0,4500
2016,6,Antonio Brown,WR,PIT,MIA,0,9700
2016,6,Jeremy Maclin,WR,KC,OAK,0,6900
2016,6,Allen Robinson,WR,JAC,CHI,0,8600
2016,6,T.Y. Hilton,WR,IND,HOU,0,7900
2016,6,Jordan Norwood,WR,DEN,SD,0,4500
2016,6,Andrew Hawkins,WR,CLE,TEN,0,4600
2016,6,Breshad Perriman,WR,BAL,NYG,0,4900
2016,6,Emmanuel Sanders,WR,DEN,SD,0,6800
2016,6,Julian Edelman,WR,NE,CIN,1,7200
2016,6,Quincy Enunwa,WR,NYJ,ARI,0,5900
2016,6,Eli Rogers,WR,PIT,MIA,0,4900
2016,6,Jaron Brown,WR,ARI,NYJ,1,4900
2016,6,DeVante Parker,WR,MIA,PIT,1,6300
2016,6,Doug Baldwin,WR,SEA,ATL,1,7600
2016,6,Jermaine Kearse,WR,SEA,ATL,1,4600
2016,6,J.J. Nelson,WR,ARI,NYJ,1,4500
2016,6,Nelson Agholor,WR,PHI,WAS,0,5500
2016,6,Victor Cruz,WR,NYG,BAL,1,5500
2016,6,Sterling Shepard,WR,NYG,BAL,1,6700
2016,6,Justin Hardy,WR,ATL,SEA,0,4600
2016,6,Seth Roberts,WR,OAK,KC,1,5400
2016,6,Robby Anderson,WR,NYJ,ARI,0,
2016,6,Chris Hogan,WR,NE,CIN,1,5600
2016,6,Davante Adams,WR,GB,DAL,1,5400
2016,6,Tyrell Williams,WR,SD,DEN,1,6100
2016,6,Jaelen Strong,WR,HOU,IND,1,4600
2016,6,Chris Conley,WR,KC,OAK,0,4600
2016,6,Tavon Austin,WR,LARM,DET,0,5700
2016,6,Tyler Lockett,WR,SEA,ATL,1,5300
2016,6,Danny Amendola,WR,NE,CIN,1,5100
2016,6,Demaryius Thomas,WR,DEN,SD,0,7300
2016,6,Tommylee Lewis,WR,NO,CAR,1,4500
2016,6,Marquise Goodwin,WR,BUF,SF,1,5500
2016,6,Albert Wilson,WR,KC,OAK,0,4500
2016,6,Tyreek Hill,WR,KC,OAK,0,4500
2016,6,Dorial Green-Beckham,WR,PHI,WAS,0,4800
2016,6,De'Anthony Thomas,WR,KC,OAK,0,4500
2016,6,Jeff Janis,WR,GB,DAL,1,4500
2016,6,Corey Brown,WR,CAR,NO,0,4500
2016,6,Braxton Miller,WR,HOU,IND,1,4500
2016,6,Phillip Dorsett,WR,IND,HOU,0,6600
2016,6,Jeremy Kerley,WR,SF,BUF,0,5800
2016,6,Kenny Stills,WR,MIA,PIT,1,5500
2016,6,Tanner McEvoy,WR,SEA,ATL,1,5000
2016,6,Rod Streater,WR,SF,BUF,0,4500
2016,6,Michael Crabtree,WR,OAK,KC,1,7000
2016,6,Rashard Higgins,WR,CLE,TEN,0,4500
2016,6,Bradley Marquez,WR,LARM,DET,0,4500
2016,6,Dontrelle Inman,WR,SD,DEN,1,5800
2016,6,Jalin Marshall,WR,NYJ,ARI,0,4700
2016,6,Aldrick Robinson,WR,ATL,SEA,0,4500
2016,6,Travis Benjamin,WR,SD,DEN,1,6000
2016,6,Taylor Gabriel,WR,ATL,SEA,0,4800
2016,6,Brandon Coleman,WR,NO,CAR,1,4500
2016,6,Josh Bellamy,WR,CHI,JAC,1,4500
2016,6,James Wright,WR,CIN,NE,0,4500
2016,6,Tajae Sharpe,WR,TEN,CLE,1,5100
2016,6,Marc Mariani,WR,TEN,CLE,1,4500
2016,6,Deonte Thompson,WR,CHI,JAC,1,4500
2016,6,Alex Erickson,WR,CIN,NE,0,4500
2016,6,Jordan Payton,WR,CLE,TEN,0,4500
2016,6,Josh Huff,WR,PHI,WAS,0,4500
2016,6,Jared Abbrederis,WR,GB,DAL,1,4500
2016,6,Eric Weems,WR,ATL,SEA,0,4500
2016,6,Griff Whalen,WR,SD,DEN,1,4500
2016,6,Mike Thomas,WR,LARM,DET,0,4500
2016,6,Malcolm Mitchell,WR,NE,CIN,1,4500
2016,6,Ryan Grant,WR,WAS,PHI,1,4600
2016,6,Brandon Tate,WR,BUF,SF,1,4500
2016,6,Cody Latimer,WR,DEN,SD,0,4500
2016,6,Bryan Walters,WR,JAC,CHI,0,4500
2016,6,Walter Powell,WR,BUF,SF,1,4500
2016,6,Brenton Bersin,WR,CAR,NO,0,4500
2016,6,Paul Richardson,WR,SEA,ATL,1,4500
2016,6,Andre Johnson,WR,TEN,CLE,1,5300
2016,6,Sammie Coates,WR,PIT,MIA,0,6400
2016,6,Matthew Slater,WR,NE,CIN,1,4500
2016,6,Rashad Ross,WR,WAS,PHI,1,4500
2016,6,Keith Mumphery,WR,HOU,IND,1,4500
2016,6,Leonte Carroo,WR,MIA,PIT,1,4500
2016,6,Aaron Burbridge,WR,SF,BUF,0,4500
2016,6,Quan Bray,WR,IND,HOU,0,4500
2016,6,Jakeem Grant,WR,MIA,PIT,1,4500
2016,6,Trevor Davis,WR,GB,DAL,1,4500
2016,6,Dwayne Harris,WR,NYG,BAL,1,4500
2016,6,Jordan Taylor,WR,DEN,SD,0,4500
2016,6,Keshawn Martin,WR,SF,BUF,0,4500
2016,6,Rob Gronkowski,TE,NE,CIN,1,8400
2016,6,Coby Fleener,TE,NO,CAR,1,5600
2016,6,C.J. Fiedorowicz,TE,HOU,IND,1,5100
2016,6,Hunter Henry,TE,SD,DEN,1,5400
2016,6,Levine Toilolo,TE,ATL,SEA,0,4500
2016,6,Jack Doyle,TE,IND,HOU,0,4800
2016,6,Greg Olsen,TE,CAR,NO,0,8100
2016,6,Vernon Davis,TE,WAS,PHI,1,4500
2016,6,Jimmy Graham,TE,SEA,ATL,1,6900
2016,6,Lance Kendricks,TE,LARM,DET,0,4500
2016,6,Ed Dickson,TE,CAR,NO,0,4500
2016,6,Marqueis Gray,TE,MIA,PIT,1,4500
2016,6,Josh Hill,TE,NO,CAR,1,4500
2016,6,Anthony Fasano,TE,TEN,CLE,1,4500
2016,6,Charles Clay,TE,BUF,SF,1,5300
2016,6,Gary Barnidge,TE,CLE,TEN,0,5300
2016,6,Martellus Bennett,TE,NE,CIN,1,6600
2016,6,Zach Miller,TE,CHI,JAC,1,5800
2016,6,Dennis Pitta,TE,BAL,NYG,0,5400
2016,6,Larry Donnell,TE,NYG,BAL,1,5000
2016,6,Jason Witten,TE,DAL,GB,0,5600
2016,6,Erik Swoope,TE,IND,HOU,0,0
2016,6,Travis Kelce,TE,KC,OAK,0,6400
2016,6,John Phillips,TE,NO,CAR,1,4600
2016,6,Ryan Griffin,TE,HOU,IND,1,4500
2016,6,Nick O'Leary,TE,BUF,SF,1,4500
2016,6,Julius Thomas,TE,JAC,CHI,0,5700
2016,6,Virgil Green,TE,DEN,SD,0,4600
2016,6,Clive Walford,TE,OAK,KC,1,4700
2016,6,Phillip Supernaw,TE,TEN,CLE,1,4500
2016,6,Vance McDonald,TE,SF,BUF,0,4600
2016,6,Tyler Kroft,TE,CIN,NE,0,4500
2016,6,Zach Ertz,TE,PHI,WAS,0,5400
2016,6,Antonio Gates,TE,SD,DEN,1,5600
2016,6,Delanie Walker,TE,TEN,CLE,1,6700
2016,6,Jacob Tamme,TE,ATL,SEA,0,5300
2016,6,Richard Rodgers,TE,GB,DAL,1,5100
2016,6,Will Tye,TE,NYG,BAL,1,4900
2016,6,Jesse James,TE,PIT,MIA,0,5400
2016,6,Mychal Rivera,TE,OAK,KC,1,4500
2016,6,Jermaine Gresham,TE,ARI,NYJ,1,4500
2016,6,Dion Sims,TE,MIA,PIT,1,4500
2016,6,Demetrius Harris,TE,KC,OAK,0,4500
2016,6,Xavier Grimble,TE,PIT,MIA,0,4500
2016,6,Luke Willson,TE,SEA,ATL,1,4500
2016,6,Dwayne Allen,TE,IND,HOU,0,5800
2016,6,Darren Fells,TE,ARI,NYJ,1,4500
2016,6,Dominique Jones,TE,MIA,PIT,1,0
2016,6,Trey Burton,TE,PHI,WAS,0,4500
2016,6,C.J. Uzomah,TE,CIN,NE,0,4900
2016,6,Justin Perillo,TE,GB,DAL,1,4500
2016,6,Clay Harbor,TE,DET,LARM,1,4500
2016,6,Garrett Celek,TE,SF,BUF,0,4700
2016,6,Tyler Higbee,TE,LARM,DET,0,4500
2016,6,Logan Paulsen,TE,CHI,JAC,1,4500
2016,6,Sean McGrath,TE,SD,DEN,1,4500
2016,6,Ifeanyi Momah,TE,ARI,NYJ,1,4500
2016,6,Khari Lee,TE,DET,LARM,1,4500
2016,6,Kellen Davis,TE,NYJ,ARI,0,4500
2016,6,Marcedes Lewis,TE,JAC,CHI,0,4500
2016,6,James O'Shaughnessy,TE,KC,OAK,0,4500
2016,6,Geoff Swaim,TE,DAL,GB,0,4500
2016,6,Niles Paul,TE,WAS,PHI,1,4500
2016,6,Gavin Escobar,TE,DAL,GB,0,4500
2016,6,Jerell Adams,TE,NYG,BAL,1,4500
2016,6,Crockett Gillmore,TE,BAL,NYG,0,4900
2016,6,Brandon Bostick,TE,NYJ,ARI,0,4500
2016,6,Brent Celek,TE,PHI,WAS,0,4500
2016,6,Connor Hamlett,TE,CLE,TEN,0,4500
2016,6,Cory Harkey,TE,LARM,DET,0,4500
2016,6,Austin Hooper,TE,ATL,SEA,0,4500
2016,6,Brandon Williams,TE,SEA,ATL,1,4500
2016,6,Cole Wick,TE,DET,LARM,1,4500
2016,6,David Johnson,TE,PIT,MIA,0,4500
2016,6,Drew Brees,QB,NO,CAR,1,8500
2016,6,Case Keenum,QB,LARM,DET,0,6500
2016,6,Marcus Mariota,QB,TEN,CLE,1,7600
2016,6,Matthew Stafford,QB,DET,LARM,1,8000
2016,6,Cam Newton,QB,CAR,NO,0,8900
2016,6,Tom Brady,QB,NE,CIN,1,9000
2016,6,Eli Manning,QB,NYG,BAL,1,7700
2016,6,Andrew Luck,QB,IND,HOU,0,8600
2016,6,Matt Ryan,QB,ATL,SEA,0,7600
2016,6,Andy Dalton,QB,CIN,NE,0,7600
2016,6,Cody Kessler,QB,CLE,TEN,0,6300
2016,6,Tyrod Taylor,QB,BUF,SF,1,7800
2016,6,Dak Prescott,QB,DAL,GB,0,7200
2016,6,Kirk Cousins,QB,WAS,PHI,1,7400
2016,6,Colin Kaepernick,QB,SF,BUF,0,6400
2016,6,Brock Osweiler,QB,HOU,IND,1,6900
2016,6,Aaron Rodgers,QB,GB,DAL,1,8800
2016,6,Trevor Siemian,QB,DEN,SD,0,7300
2016,6,Carson Palmer,QB,ARI,NYJ,1,7700
2016,6,Joe Flacco,QB,BAL,NYG,0,7500
2016,6,Brian Hoyer,QB,CHI,JAC,1,7000
2016,6,Blake Bortles,QB,JAC,CHI,0,7800
2016,6,Ben Roethlisberger,QB,PIT,MIA,0,8700
2016,6,Russell Wilson,QB,SEA,ATL,1,8400
2016,6,Philip Rivers,QB,SD,DEN,1,7600
2016,6,Derek Carr,QB,OAK,KC,1,7900
2016,6,Ryan Tannehill,QB,MIA,PIT,1,7100
2016,6,Alex Smith,QB,KC,OAK,0,6800
2016,6,Carson Wentz,QB,PHI,WAS,0,7500
2016,6,Ryan Fitzpatrick,QB,NYJ,ARI,0,6900
2016,6,E.J. Manuel,QB,BUF,SF,1,5000
2016,6,Geno Smith,QB,NYJ,ARI,0,5000
2016,6,Drew Stanton,QB,ARI,NYJ,1,6400
2016,6,A.J. McCarron,QB,CIN,NE,0,5900
2016,6,Joe Webb,QB,CAR,NO,0,5000
2016,6,Kellen Clemens,QB,SD,DEN,1,5000
2016,6,Landry Jones,QB,PIT,MIA,0,5500
2016,6,Dan Bailey,PK,DAL,GB,0,4800
2016,6,Josh Lambo,PK,SD,DEN,1,4500
2016,6,Wil Lutz,PK,NO,CAR,1,4500
2016,6,Phil Dawson,PK,SF,BUF,0,4500
2016,6,Adam Vinatieri,PK,IND,HOU,0,5200
2016,6,Andrew Franks,PK,MIA,PIT,1,4600
2016,6,Dustin Hopkins,PK,WAS,PHI,1,4900
2016,6,Mason Crosby,PK,GB,DAL,1,4600
2016,6,Justin Tucker,PK,BAL,NYG,0,4900
2016,6,Stephen Gostkowski,PK,NE,CIN,1,5000
2016,6,Connor Barth,PK,CHI,JAC,1,4500
2016,6,Dan Carpenter,PK,BUF,SF,1,4700
2016,6,Steven Hauschka,PK,SEA,ATL,1,4800
2016,6,Cairo Santos,PK,KC,OAK,0,4700
2016,6,Josh Brown,PK,NYG,BAL,1,4700
2016,6,Cody Parkey,PK,CLE,TEN,0,4500
2016,6,Brandon McManus,PK,DEN,SD,0,4800
2016,6,Nick Novak,PK,HOU,IND,1,4500
2016,6,Caleb Sturgis,PK,PHI,WAS,0,4900
2016,6,Graham Gano,PK,CAR,NO,0,5000
2016,6,Matt Prater,PK,DET,LARM,1,4700
2016,6,Matt Bryant,PK,ATL,SEA,0,4600
2016,6,Jason Myers,PK,JAC,CHI,0,4600
2016,6,Mike Nugent,PK,CIN,NE,0,4500
2016,6,Sebastian Janikowski,PK,OAK,KC,1,4700
2016,6,Chandler Catanzaro,PK,ARI,NYJ,1,4600
2016,6,Ryan Succop,PK,TEN,CLE,1,4500
2016,6,Greg Zuerlein,PK,LARM,DET,0,4500
2016,6,Nick Folk,PK,NYJ,ARI,0,4500
2016,6,Chris Boswell,PK,PIT,MIA,0,4800
2016,6,PHI,Def,PHI,WAS,0,4500
2016,6,ARI,Def,ARI,NYJ,1,5400
2016,6,SD,Def,SD,DEN,1,4200
2016,6,DAL,Def,DAL,GB,0,4300
2016,6,KC,Def,KC,OAK,0,4600
2016,6,WAS,Def,WAS,PHI,1,4400
2016,6,SEA,Def,SEA,ATL,1,4800
2016,6,DEN,Def,DEN,SD,0,5000
2016,6,CHI,Def,CHI,JAC,1,4300
2016,6,MIA,Def,MIA,PIT,1,4000
2016,6,BAL,Def,BAL,NYG,0,4500
2016,6,BUF,Def,BUF,SF,1,4800
2016,6,TEN,Def,TEN,CLE,1,4700
2016,6,HOU,Def,HOU,IND,1,4400
2016,6,GB,Def,GB,DAL,1,4500
2016,6,NE,Def,NE,CIN,1,4700
2016,6,CLE,Def,CLE,TEN,0,4100
2016,6,SF,Def,SF,BUF,0,4200
2016,6,ATL,Def,ATL,SEA,0,4200
2016,6,IND,Def,IND,HOU,0,4400
2016,6,NO,Def,NO,CAR,1,4000
2016,6,CIN,Def,CIN,NE,0,4300
2016,6,JAC,Def,JAC,CHI,0,4200
2016,6,DET,Def,DET,LARM,1,4500
2016,6,NYG,Def,NYG,BAL,1,4300
2016,6,OAK,Def,OAK,KC,1,4500
2016,6,PIT,Def,PIT,MIA,0,4800
2016,6,LARM,Def,LARM,DET,0,4600
2016,6,NYJ,Def,NYJ,ARI,0,4000
2016,6,CAR,Def,CAR,NO,0,4700
