Year,Week,Name,Pos,Team,Opp,H_A,Salary
2016,11,Golden Tate,WR,DET,JAC,1,6600
2016,11,Terrance Williams,WR,DAL,BAL,1,5300
2016,11,Deonte Thompson,WR,CHI,NYG,0,4500
2016,11,Pharoh Cooper,WR,LARM,MIA,1,4500
2016,11,Allen Hurns,WR,JAC,DET,0,5400
2016,11,Roger Lewis,WR,NYG,CHI,1,4500
2016,11,Alex Erickson,WR,CIN,BUF,1,4500
2016,11,Seth Roberts,WR,OAK,HOU,1,5000
2016,11,Paul Richardson,WR,SEA,PHI,1,4500
2016,11,Ryan Grant,WR,WAS,GB,1,4500
2016,11,Harry Douglas,WR,TEN,IND,0,4500
2016,11,J.J. Nelson,WR,ARI,MIN,0,5800
2016,11,Marc Mariani,WR,TEN,IND,0,4500
2016,11,Freddie Martino,WR,TB,KC,0,4500
2016,11,Chris Moore,WR,BAL,DAL,0,4500
2016,11,Bradley Marquez,WR,LARM,MIA,1,4500
2016,11,Brittan Golden,WR,ARI,MIN,0,4500
2016,11,Corey Brown,WR,CAR,NO,1,4900
2016,11,Ricardo Louis,WR,CLE,PIT,1,4500
2016,11,De'Anthony Thomas,WR,KC,TB,1,4500
2016,11,Demarcus Robinson,WR,KC,TB,1,4500
2016,11,Chester Rogers,WR,IND,TEN,1,4500
2016,11,Mike Thomas,WR,LARM,MIA,1,4500
2016,11,Lucky Whitehead,WR,DAL,BAL,1,4500
2016,11,Jake Lampman,WR,NO,CAR,0,4500
2016,11,Geronimo Allison,WR,GB,WAS,0,5200
2016,11,Arrelious Benn,WR,JAC,DET,0,4500
2016,11,Rashard Higgins,WR,CLE,PIT,1,4500
2016,11,John Brown,WR,ARI,MIN,0,5900
2016,11,A.J. Green,WR,CIN,BUF,1,8200
2016,11,Jeff Janis,WR,GB,WAS,0,4600
2016,11,Jeremy Kerley,WR,SF,NE,1,5300
2016,11,Andre Holmes,WR,OAK,HOU,1,4500
2016,11,Rashad Greene,WR,JAC,DET,0,4500
2016,11,Laquon Treadwell,WR,MIN,ARI,1,4500
2016,11,Sammie Coates,WR,PIT,CLE,0,5000
2016,11,Matthew Slater,WR,NE,SF,0,4500
2016,11,Breshad Perriman,WR,BAL,DAL,0,5100
2016,11,Bryce Treggs,WR,PHI,SEA,0,4500
2016,11,Leonte Carroo,WR,MIA,LARM,0,4500
2016,11,Rod Streater,WR,SF,NE,1,4500
2016,11,Devin Hester,WR,BAL,DAL,0,4500
2016,11,Aaron Burbridge,WR,SF,NE,1,4500
2016,11,Justin Hunter,WR,BUF,CIN,0,5000
2016,11,Jakeem Grant,WR,MIA,LARM,0,4500
2016,11,Charles Johnson,WR,MIN,ARI,1,4600
2016,11,Trevor Davis,WR,GB,WAS,0,4700
2016,11,Dwayne Harris,WR,NYG,CHI,1,4500
2016,11,Tanner McEvoy,WR,SEA,PHI,1,5000
2016,11,Jared Cook,TE,GB,WAS,0,4500
2016,11,Eric Ebron,TE,DET,JAC,1,5400
2016,11,Travis Kelce,TE,KC,TB,1,6100
2016,11,Zach Miller,TE,CHI,NYG,0,5500
2016,11,Zach Ertz,TE,PHI,SEA,0,4700
2016,11,Jimmy Graham,TE,SEA,PHI,1,6500
2016,11,Vance McDonald,TE,SF,NE,1,4700
2016,11,C.J. Fiedorowicz,TE,HOU,OAK,0,5100
2016,11,Jordan Reed,TE,WAS,GB,1,6900
2016,11,Jermaine Gresham,TE,ARI,MIN,0,4500
2016,11,Gary Barnidge,TE,CLE,PIT,1,4700
2016,11,Coby Fleener,TE,NO,CAR,0,5700
2016,11,Will Tye,TE,NYG,CHI,1,4500
2016,11,Alan Cross,TE,TB,KC,0,4500
2016,11,Jason Witten,TE,DAL,BAL,1,5500
2016,11,Garrett Celek,TE,SF,NE,1,4500
2016,11,Delanie Walker,TE,TEN,IND,0,6400
2016,11,Greg Olsen,TE,CAR,NO,1,7100
2016,11,Tyler Eifert,TE,CIN,BUF,1,6300
2016,11,Richard Rodgers,TE,GB,WAS,0,4600
2016,11,Charles Clay,TE,BUF,CIN,0,4800
2016,11,Ryan Griffin,TE,HOU,OAK,0,4500
2016,11,Dennis Pitta,TE,BAL,DAL,0,4800
2016,11,Clive Walford,TE,OAK,HOU,1,4500
2016,11,Lance Kendricks,TE,LARM,MIA,1,4900
2016,11,Dion Sims,TE,MIA,LARM,0,4500
2016,11,Gavin Escobar,TE,DAL,BAL,1,4500
2016,11,Cameron Brate,TE,TB,KC,0,5600
2016,11,Darren Fells,TE,ARI,MIN,0,4500
2016,11,Julius Thomas,TE,JAC,DET,0,5900
2016,11,Marcedes Lewis,TE,JAC,DET,0,4500
2016,11,Brent Celek,TE,PHI,SEA,0,4500
2016,11,Kyle Rudolph,TE,MIN,ARI,1,4900
2016,11,David Johnson,TE,PIT,CLE,0,4500
2016,11,Trey Burton,TE,PHI,SEA,0,4500
2016,11,Martellus Bennett,TE,NE,SF,0,5200
2016,11,Stephen Anderson,TE,HOU,OAK,0,4500
2016,11,Luke Willson,TE,SEA,PHI,1,4500
2016,11,Tyler Higbee,TE,LARM,MIA,1,4500
2016,11,Seth DeValve,TE,CLE,PIT,1,4500
2016,11,Jack Doyle,TE,IND,TEN,1,5000
2016,11,Jesse James,TE,PIT,CLE,0,4800
2016,11,Marqueis Gray,TE,MIA,LARM,0,4500
2016,11,John Phillips,TE,NO,CAR,0,4500
2016,11,Rhett Ellison,TE,MIN,ARI,1,4500
2016,11,Logan Paulsen,TE,CHI,NYG,0,4500
2016,11,Neal Sterling,TE,JAC,DET,0,4500
2016,11,Ross Travis,TE,KC,TB,1,4500
2016,11,James O'Shaughnessy,TE,KC,TB,1,4500
2016,11,Vernon Davis,TE,WAS,GB,1,4500
2016,11,Phillip Supernaw,TE,TEN,IND,0,4500
2016,11,Nick O'Leary,TE,BUF,CIN,0,4500
2016,11,Derek Carrier,TE,WAS,GB,1,4500
2016,11,Demetrius Harris,TE,KC,TB,1,4500
2016,11,Jerell Adams,TE,NYG,CHI,1,4500
2016,11,Brandon Myers,TE,TB,KC,0,4500
2016,11,Dominique Jones,TE,MIA,LARM,0,4800
2016,11,Anthony Fasano,TE,TEN,IND,0,4500
2016,11,Mychal Rivera,TE,OAK,HOU,1,4500
2016,11,Ben Koyack,TE,JAC,DET,0,4500
2016,11,Ladarius Green,TE,PIT,CLE,0,4500
2016,11,Ed Dickson,TE,CAR,NO,1,4500
2016,11,Randall Telfer,TE,CLE,PIT,1,4500
2016,11,Tyler Kroft,TE,CIN,BUF,1,4500
2016,11,Dwayne Allen,TE,IND,TEN,1,5300
2016,11,Darren Waller,TE,BAL,DAL,0,4500
2016,11,Blake Bell,TE,SF,NE,1,4500
2016,11,Erik Swoope,TE,IND,TEN,1,4500
2016,11,Josh Hill,TE,NO,CAR,0,4500
2016,11,Luke Stocker,TE,TB,KC,0,4500
2016,11,Cory Harkey,TE,LARM,MIA,1,4500
2016,11,Ben Braunecker,TE,CHI,NYG,0,4500
2016,11,Brandon Williams,TE,SEA,PHI,1,4500
2016,11,Clay Harbor,TE,DET,JAC,1,4500
2016,11,Aaron Rodgers,QB,GB,WAS,0,9100
2016,11,Tom Brady,QB,NE,SF,0,9300
2016,11,Kirk Cousins,QB,WAS,GB,1,7600
2016,11,Dak Prescott,QB,DAL,BAL,1,7500
2016,11,Russell Wilson,QB,SEA,PHI,1,7400
2016,11,Derek Carr,QB,OAK,HOU,1,7800
2016,11,Marcus Mariota,QB,TEN,IND,0,8000
2016,11,Alex Smith,QB,KC,TB,1,6700
2016,11,Andrew Luck,QB,IND,TEN,1,8100
2016,11,Colin Kaepernick,QB,SF,NE,1,7000
2016,11,Jameis Winston,QB,TB,KC,0,7500
2016,11,Andy Dalton,QB,CIN,BUF,1,7500
2016,11,Eli Manning,QB,NYG,CHI,1,7700
2016,11,Carson Wentz,QB,PHI,SEA,0,6300
2016,11,Drew Brees,QB,NO,CAR,0,8300
2016,11,Ryan Tannehill,QB,MIA,LARM,0,6900
2016,11,Joe Flacco,QB,BAL,DAL,0,7100
2016,11,Carson Palmer,QB,ARI,MIN,0,7400
2016,11,Brock Osweiler,QB,HOU,OAK,0,6400
2016,11,Blake Bortles,QB,JAC,DET,0,7200
2016,11,Jay Cutler,QB,CHI,NYG,0,6800
2016,11,Cam Newton,QB,CAR,NO,1,8500
2016,11,Matthew Stafford,QB,DET,JAC,1,7900
2016,11,Tyrod Taylor,QB,BUF,CIN,0,7300
2016,11,Ben Roethlisberger,QB,PIT,CLE,0,8400
2016,11,Sam Bradford,QB,MIN,ARI,1,6600
2016,11,Josh McCown,QB,CLE,PIT,1,6500
2016,11,Jared Goff,QB,LARM,MIA,1,6000
2016,11,Cody Kessler,QB,CLE,PIT,1,6500
2016,11,Joe Webb,QB,CAR,NO,1,5000
2016,11,Chad Henne,QB,JAC,DET,0,5500
2016,11,Trevone Boykin,QB,SEA,PHI,1,6000
2016,11,Brett Hundley,QB,GB,WAS,0,5000
2016,11,Roberto Aguayo,PK,TB,KC,0,4500
2016,11,Graham Gano,PK,CAR,NO,1,4900
2016,11,Dan Carpenter,PK,BUF,CIN,0,4500
2016,11,Chris Boswell,PK,PIT,CLE,0,4600
2016,11,Jason Myers,PK,JAC,DET,0,4700
2016,11,Dan Bailey,PK,DAL,BAL,1,5100
2016,11,Matt Prater,PK,DET,JAC,1,4600
2016,11,Sebastian Janikowski,PK,OAK,HOU,1,4600
2016,11,Wil Lutz,PK,NO,CAR,0,4500
2016,11,Nick Novak,PK,HOU,OAK,0,4600
2016,11,Steven Hauschka,PK,SEA,PHI,1,4800
2016,11,Adam Vinatieri,PK,IND,TEN,1,5000
2016,11,Kai Forbath,PK,MIN,ARI,1,0
2016,11,Chandler Catanzaro,PK,ARI,MIN,0,4500
2016,11,Stephen Gostkowski,PK,NE,SF,0,4900
2016,11,Ryan Succop,PK,TEN,IND,0,4500
2016,11,Dustin Hopkins,PK,WAS,GB,1,4800
2016,11,Mason Crosby,PK,GB,WAS,0,4700
2016,11,Justin Tucker,PK,BAL,DAL,0,5000
2016,11,Phil Dawson,PK,SF,NE,1,4500
2016,11,Cairo Santos,PK,KC,TB,1,4900
2016,11,Connor Barth,PK,CHI,NYG,0,4500
2016,11,Robbie Gould,PK,NYG,CHI,1,4500
2016,11,Greg Zuerlein,PK,LARM,MIA,1,4500
2016,11,Cody Parkey,PK,CLE,PIT,1,4500
2016,11,Andrew Franks,PK,MIA,LARM,0,4500
2016,11,Caleb Sturgis,PK,PHI,SEA,0,4500
2016,11,Mike Nugent,PK,CIN,BUF,1,4500
2016,11,PIT,Def,PIT,CLE,0,4900
2016,11,MIN,Def,MIN,ARI,1,4500
2016,11,DET,Def,DET,JAC,1,4600
2016,11,JAC,Def,JAC,DET,0,4000
2016,11,CAR,Def,CAR,NO,1,4400
2016,11,BUF,Def,BUF,CIN,0,4300
2016,11,OAK,Def,OAK,HOU,1,4400
2016,11,SEA,Def,SEA,PHI,1,5200
2016,11,MIA,Def,MIA,LARM,0,4800
2016,11,ARI,Def,ARI,MIN,0,5100
2016,11,LARM,Def,LARM,MIA,1,4700
2016,11,NYG,Def,NYG,CHI,1,4700
2016,11,WAS,Def,WAS,GB,1,4300
2016,11,NE,Def,NE,SF,0,4900
2016,11,IND,Def,IND,TEN,1,4000
2016,11,TB,Def,TB,KC,0,4100
2016,11,CIN,Def,CIN,BUF,1,4500
2016,11,KC,Def,KC,TB,1,5000
2016,11,TEN,Def,TEN,IND,0,4200
2016,11,PHI,Def,PHI,SEA,0,4300
2016,11,NO,Def,NO,CAR,0,4000
2016,11,HOU,Def,HOU,OAK,0,4500
2016,11,DAL,Def,DAL,BAL,1,4500
2016,11,CLE,Def,CLE,PIT,1,4000
2016,11,BAL,Def,BAL,DAL,0,4400
2016,11,SF,Def,SF,NE,1,4000
2016,11,CHI,Def,CHI,NYG,0,4100
2016,11,GB,Def,GB,WAS,0,4200
