Year,Week,Name,Pos,Team,Opp,H_A,Salary
2016,4,Alfred Blue,RB,HOU,TEN,1,4700
2016,4,Lance Dunbar,RB,DAL,SF,0,4900
2016,4,Charles Sims,RB,TB,DEN,1,6500
2016,4,Brandon Bolden,RB,NE,BUF,1,4700
2016,4,Jalen Richard,RB,OAK,BAL,0,4900
2016,4,Daniel Lasco,RB,NO,SD,0,4500
2016,4,Patrick DiMarco,RB,ATL,CAR,1,4500
2016,4,Knile Davis,RB,KC,PIT,0,4500
2016,4,Keith Smith,RB,DAL,SF,0,0
2016,4,Dexter McCluster,RB,SD,NO,1,4500
2016,4,Damien Williams,RB,MIA,CIN,0,4900
2016,4,Dwayne Washington,RB,DET,CHI,0,4500
2016,4,Isaiah Pead,RB,MIA,CIN,0,4500
2016,4,Kenyan Drake,RB,MIA,CIN,0,5400
2016,4,Robert Turbin,RB,IND,JAC,0,5000
2016,4,Kapri Bibbs,RB,DEN,TB,0,4500
2016,4,Shaun Draughn,RB,SF,DAL,1,4800
2016,4,Cameron Artis-Payne,RB,CAR,ATL,0,5700
2016,4,Jerome Felton,RB,BUF,NE,0,4500
2016,4,Tim Hightower,RB,NO,SD,0,4700
2016,4,Jay Prosch,RB,HOU,TEN,1,4500
2016,4,Andre Ellington,RB,ARI,LARM,1,4600
2016,4,Derrick Henry,RB,TEN,HOU,0,5000
2016,4,Jamaal Charles,RB,KC,PIT,0,7000
2016,4,Zach Line,RB,MIN,NYG,1,4500
2016,4,Joique Bell,RB,CHI,DET,1,0
2016,4,Mike Tolbert,RB,CAR,ATL,0,4900
2016,4,Rob Kelley,RB,WAS,CLE,1,4800
2016,4,Alex Collins,RB,SEA,NYJ,0,4500
2016,4,Raheem Mostert,RB,CHI,DET,1,4500
2016,4,Kenneth Farrow,RB,SD,NO,1,4500
2016,4,James Develin,RB,NE,BUF,1,4500
2016,4,Michael Burton,RB,DET,CHI,0,4500
2016,4,Travaris Cadet,RB,NO,SD,0,5000
2016,4,Rex Burkhead,RB,CIN,MIA,1,4500
2016,4,Mike Davis,RB,SF,DAL,1,4500
2016,4,Corey Grant,RB,JAC,IND,1,4500
2016,4,Denard Robinson,RB,JAC,IND,1,4500
2016,4,Jordan Todman,RB,IND,JAC,0,4500
2016,4,Malcolm Brown,RB,LARM,ARI,0,4500
2016,4,Chase Reynolds,RB,LARM,ARI,0,4500
2016,4,Benny Cunningham,RB,LARM,ARI,0,4700
2016,4,Stepfan Taylor,RB,ARI,LARM,1,4500
2016,4,Antonio Andrews,RB,TEN,HOU,0,4500
2016,4,Anthony Sherman,RB,KC,PIT,0,4500
2016,4,Derek Watt,RB,SD,NO,1,4500
2016,4,Ryan Hewitt,RB,CIN,MIA,1,4500
2016,4,Tyler Ervin,RB,HOU,TEN,1,4500
2016,4,George Atkinson,RB,CLE,WAS,0,4500
2016,4,Rod Smith,RB,DAL,SF,0,4500
2016,4,Andy Janovich,RB,DEN,TB,0,4500
2016,4,Jalston Fowler,RB,TEN,HOU,0,4500
2016,4,Fitzgerald Toussaint,RB,PIT,KC,1,4500
2016,4,Jamize Olawale,RB,OAK,BAL,0,4500
2016,4,Malcolm Johnson,RB,CLE,WAS,0,4500
2016,4,Julio Jones,WR,ATL,CAR,1,8500
2016,4,Michael Crabtree,WR,OAK,BAL,0,6500
2016,4,A.J. Green,WR,CIN,MIA,1,8100
2016,4,Will Fuller,WR,HOU,TEN,1,6700
2016,4,Dontrelle Inman,WR,SD,NO,1,5700
2016,4,Steve Smith,WR,BAL,OAK,1,6100
2016,4,Eddie Royal,WR,CHI,DET,1,5500
2016,4,Antonio Brown,WR,PIT,KC,1,9400
2016,4,Brian Quick,WR,LARM,ARI,0,4500
2016,4,John Brown,WR,ARI,LARM,1,6200
2016,4,Emmanuel Sanders,WR,DEN,TB,0,6900
2016,4,Demaryius Thomas,WR,DEN,TB,0,7900
2016,4,Jeremy Kerley,WR,SF,DAL,1,5200
2016,4,Brandon Marshall,WR,NYJ,SEA,1,7500
2016,4,Allen Robinson,WR,JAC,IND,1,8300
2016,4,Kenny Stills,WR,MIA,CIN,0,5100
2016,4,T.Y. Hilton,WR,IND,JAC,0,7600
2016,4,Corey Brown,WR,CAR,ATL,0,4800
2016,4,Phillip Dorsett,WR,IND,JAC,0,6400
2016,4,Brice Butler,WR,DAL,SF,0,4500
2016,4,Terrelle Pryor,WR,CLE,WAS,0,7000
2016,4,Terrance Williams,WR,DAL,SF,0,4600
2016,4,Robert Woods,WR,BUF,NE,0,5400
2016,4,Michael Thomas,WR,NO,SD,0,5300
2016,4,Aldrick Robinson,WR,ATL,CAR,1,4500
2016,4,Allen Hurns,WR,JAC,IND,1,6100
2016,4,Markus Wheaton,WR,PIT,KC,1,5800
2016,4,Kelvin Benjamin,WR,CAR,ATL,0,7700
2016,4,Michael Floyd,WR,ARI,LARM,1,6500
2016,4,Sammie Coates,WR,PIT,KC,1,5400
2016,4,Tyreek Hill,WR,KC,PIT,0,4500
2016,4,Tanner McEvoy,WR,SEA,NYJ,0,0
2016,4,Charone Peake,WR,NYJ,SEA,1,4500
2016,4,Jeremy Maclin,WR,KC,PIT,0,6900
2016,4,Kenny Britt,WR,LARM,ARI,0,5500
2016,4,Chris Conley,WR,KC,PIT,0,4800
2016,4,Marvin Jones,WR,DET,CHI,0,7600
2016,4,Jarvis Landry,WR,MIA,CIN,0,7200
2016,4,Darrius Heyward-Bey,WR,PIT,KC,1,4500
2016,4,Rishard Matthews,WR,TEN,HOU,0,5000
2016,4,Quincy Enunwa,WR,NYJ,SEA,1,5600
2016,4,Cole Beasley,WR,DAL,SF,0,5200
2016,4,Larry Fitzgerald,WR,ARI,LARM,1,7500
2016,4,Seth Roberts,WR,OAK,BAL,0,5400
2016,4,Mike Wallace,WR,BAL,OAK,1,6700
2016,4,Kevin White,WR,CHI,DET,1,5500
2016,4,Mike Evans,WR,TB,DEN,1,8000
2016,4,Charles Johnson,WR,MIN,NYG,1,4700
2016,4,Albert Wilson,WR,KC,PIT,0,4700
2016,4,Victor Cruz,WR,NYG,MIN,0,5700
2016,4,Doug Baldwin,WR,SEA,NYJ,0,7400
2016,4,Amari Cooper,WR,OAK,BAL,0,7600
2016,4,Andre Roberts,WR,DET,CHI,0,4500
2016,4,Stefon Diggs,WR,MIN,NYG,1,7100
2016,4,Devin Funchess,WR,CAR,ATL,0,5300
2016,4,Tyrell Williams,WR,SD,NO,1,6400
2016,4,Cordarrelle Patterson,WR,MIN,NYG,1,4700
2016,4,Taylor Gabriel,WR,ATL,CAR,1,0
2016,4,Brandon LaFell,WR,CIN,MIA,1,5500
2016,4,Alshon Jeffery,WR,CHI,DET,1,8200
2016,4,Anquan Boldin,WR,DET,CHI,0,6500
2016,4,Pierre Garcon,WR,WAS,CLE,1,6000
2016,4,Jaelen Strong,WR,HOU,TEN,1,4700
2016,4,Vincent Jackson,WR,TB,DEN,1,5100
2016,4,Sterling Shepard,WR,NYG,MIN,0,6900
2016,4,Chester Rogers,WR,IND,JAC,0,0
2016,4,Marqise Lee,WR,JAC,IND,1,4500
2016,4,Cameron Meredith,WR,CHI,DET,1,4500
2016,4,Travis Benjamin,WR,SD,NO,1,6600
2016,4,Andre Johnson,WR,TEN,HOU,0,5100
2016,4,Brandin Cooks,WR,NO,SD,0,8200
2016,4,Ricardo Louis,WR,CLE,WAS,0,4500
2016,4,Andrew Hawkins,WR,CLE,WAS,0,4500
2016,4,Walter Powell,WR,BUF,NE,0,4500
2016,4,Breshad Perriman,WR,BAL,OAK,1,5000
2016,4,Jermaine Kearse,WR,SEA,NYJ,0,4900
2016,4,Odell Beckham Jr.,WR,NYG,MIN,0,8700
2016,4,Jordan Norwood,WR,DEN,TB,0,4600
2016,4,Mohamed Sanu,WR,ATL,CAR,1,6200
2016,4,Paul Richardson,WR,SEA,NYJ,0,4500
2016,4,Adam Thielen,WR,MIN,NYG,1,4900
2016,4,Jamison Crowder,WR,WAS,CLE,1,6000
2016,4,DeVante Parker,WR,MIA,CIN,0,6300
2016,4,J.J. Nelson,WR,ARI,LARM,1,4600
2016,4,Willie Snead,WR,NO,SD,0,7500
2016,4,Brandon Coleman,WR,NO,SD,0,4600
2016,4,Golden Tate,WR,DET,CHI,0,6200
2016,4,Tajae Sharpe,WR,TEN,HOU,0,5600
2016,4,Ted Ginn Jr.,WR,CAR,ATL,0,5900
2016,4,Kamar Aiken,WR,BAL,OAK,1,5400
2016,4,Kendall Wright,WR,TEN,HOU,0,4800
2016,4,Robby Anderson,WR,NYJ,SEA,1,
2016,4,Julian Edelman,WR,NE,BUF,1,7200
2016,4,Tyler Lockett,WR,SEA,NYJ,0,6200
2016,4,Quinton Patton,WR,SF,DAL,1,4800
2016,4,Tommylee Lewis,WR,NO,SD,0,4500
2016,4,Tavon Austin,WR,LARM,ARI,0,5800
2016,4,Marquise Goodwin,WR,BUF,NE,0,5300
2016,4,Tyler Boyd,WR,CIN,MIA,1,5400
2016,4,Jordan Taylor,WR,DEN,TB,0,4500
2016,4,Rashad Greene,WR,JAC,IND,1,4600
2016,4,Jaron Brown,WR,ARI,LARM,1,4700
2016,4,Chris Moore,WR,BAL,OAK,1,0
2016,4,DeSean Jackson,WR,WAS,CLE,1,6900
2016,4,Aaron Burbridge,WR,SF,DAL,1,4500
2016,4,DeAndre Hopkins,WR,HOU,TEN,1,8600
2016,4,Adam Humphries,WR,TB,DEN,1,5000
2016,4,Lucky Whitehead,WR,DAL,SF,0,4500
2016,4,Torrey Smith,WR,SF,DAL,1,5600
2016,4,Arrelious Benn,WR,JAC,IND,1,0
2016,4,Brandon Tate,WR,BUF,NE,0,4500
2016,4,Marc Mariani,WR,TEN,HOU,0,4500
2016,4,James Wright,WR,CIN,MIA,1,4500
2016,4,Deonte Thompson,WR,CHI,DET,1,4500
2016,4,Chris Hogan,WR,NE,BUF,1,5200
2016,4,Bennie Fowler,WR,DEN,TB,0,4500
2016,4,Bradley Marquez,WR,LARM,ARI,0,4500
2016,4,Alex Erickson,WR,CIN,MIA,1,4500
2016,4,Eric Weems,WR,ATL,CAR,1,4500
2016,4,Griff Whalen,WR,SD,NO,1,4500
2016,4,Mike Thomas,WR,LARM,ARI,0,4500
2016,4,Malcolm Mitchell,WR,NE,BUF,1,4500
2016,4,Ryan Grant,WR,WAS,CLE,1,4600
2016,4,Rashard Higgins,WR,CLE,WAS,0,4500
2016,4,Cody Latimer,WR,DEN,TB,0,4500
2016,4,Danny Amendola,WR,NE,BUF,1,5400
2016,4,Andre Holmes,WR,OAK,BAL,0,4600
2016,4,Bryan Walters,WR,JAC,IND,1,4500
2016,4,Laquon Treadwell,WR,MIN,NYG,1,4600
2016,4,Matthew Slater,WR,NE,BUF,1,4500
2016,4,Rashad Ross,WR,WAS,CLE,1,4500
2016,4,Keith Mumphery,WR,HOU,TEN,1,4500
2016,4,Tavarres King,WR,NYG,MIN,0,4500
2016,4,Leonte Carroo,WR,MIA,CIN,0,4500
2016,4,Rod Streater,WR,SF,DAL,1,4500
2016,4,Devin Hester,WR,BAL,OAK,1,4700
2016,4,Quan Bray,WR,IND,JAC,0,4500
2016,4,Jakeem Grant,WR,MIA,CIN,0,4500
2016,4,Josh Bellamy,WR,CHI,DET,1,4500
2016,4,Justin Hardy,WR,ATL,CAR,1,4900
2016,4,Dwayne Harris,WR,NYG,MIN,0,4500
2016,4,Jordan Reed,TE,WAS,CLE,1,7500
2016,4,Greg Olsen,TE,CAR,ATL,0,7900
2016,4,Jimmy Graham,TE,SEA,NYJ,0,6400
2016,4,Hunter Henry,TE,SD,NO,1,4500
2016,4,Kyle Rudolph,TE,MIN,NYG,1,5600
2016,4,Martellus Bennett,TE,NE,BUF,1,6300
2016,4,C.J. Fiedorowicz,TE,HOU,TEN,1,4500
2016,4,Travis Kelce,TE,KC,PIT,0,6500
2016,4,Austin Hooper,TE,ATL,CAR,1,4500
2016,4,Zach Miller,TE,CHI,DET,1,5000
2016,4,Garrett Celek,TE,SF,DAL,1,4500
2016,4,Gary Barnidge,TE,CLE,WAS,0,5900
2016,4,Cameron Brate,TE,TB,DEN,1,5300
2016,4,Jesse James,TE,PIT,KC,1,4500
2016,4,Jason Witten,TE,DAL,SF,0,6000
2016,4,Lance Kendricks,TE,LARM,ARI,0,4500
2016,4,Jacob Tamme,TE,ATL,CAR,1,5500
2016,4,Charles Clay,TE,BUF,NE,0,5100
2016,4,Ryan Griffin,TE,HOU,TEN,1,4500
2016,4,C.J. Uzomah,TE,CIN,MIA,1,5000
2016,4,Will Tye,TE,NYG,MIN,0,4700
2016,4,Eric Ebron,TE,DET,CHI,0,5800
2016,4,Delanie Walker,TE,TEN,HOU,0,6700
2016,4,Coby Fleener,TE,NO,SD,0,5400
2016,4,Clive Walford,TE,OAK,BAL,0,4900
2016,4,Dennis Pitta,TE,BAL,OAK,1,5400
2016,4,David Johnson,TE,PIT,KC,1,4500
2016,4,Nick O'Leary,TE,BUF,NE,0,4500
2016,4,Dwayne Allen,TE,IND,JAC,0,5900
2016,4,Ed Dickson,TE,CAR,ATL,0,4500
2016,4,Crockett Gillmore,TE,BAL,OAK,1,4500
2016,4,Xavier Grimble,TE,PIT,KC,1,4500
2016,4,Jeff Heuerman,TE,DEN,TB,0,4500
2016,4,Logan Paulsen,TE,CHI,DET,1,4500
2016,4,Darren Fells,TE,ARI,LARM,1,4700
2016,4,Marcedes Lewis,TE,JAC,IND,1,4600
2016,4,Demetrius Harris,TE,KC,PIT,0,4500
2016,4,Rob Gronkowski,TE,NE,BUF,1,7400
2016,4,Neal Sterling,TE,JAC,IND,1,4500
2016,4,Dion Sims,TE,MIA,CIN,0,4500
2016,4,Vernon Davis,TE,WAS,CLE,1,4500
2016,4,MyCole Pruitt,TE,MIN,NYG,1,4500
2016,4,Jack Doyle,TE,IND,JAC,0,4800
2016,4,Rhett Ellison,TE,MIN,NYG,1,4500
2016,4,Lee Smith,TE,OAK,BAL,0,4500
2016,4,Mychal Rivera,TE,OAK,BAL,0,4500
2016,4,Larry Donnell,TE,NYG,MIN,0,5100
2016,4,Tyler Higbee,TE,LARM,ARI,0,4500
2016,4,Sean McGrath,TE,SD,NO,1,4500
2016,4,Ifeanyi Momah,TE,ARI,LARM,1,4500
2016,4,Khari Lee,TE,DET,CHI,0,4500
2016,4,Kellen Davis,TE,NYJ,SEA,1,4500
2016,4,James O'Shaughnessy,TE,KC,PIT,0,4500
2016,4,Phillip Supernaw,TE,TEN,HOU,0,4500
2016,4,Geoff Swaim,TE,DAL,SF,0,4500
2016,4,Scott Simonson,TE,CAR,ATL,0,4500
2016,4,Niles Paul,TE,WAS,CLE,1,4500
2016,4,Gavin Escobar,TE,DAL,SF,0,4500
2016,4,Brandon Myers,TE,TB,DEN,1,4500
2016,4,Anthony Fasano,TE,TEN,HOU,0,4500
2016,4,Jermaine Gresham,TE,ARI,LARM,1,4500
2016,4,Jace Amaro,TE,TEN,HOU,0,4600
2016,4,Luke Willson,TE,SEA,NYJ,0,4500
2016,4,Randall Telfer,TE,CLE,WAS,0,4500
2016,4,Brandon Bostick,TE,NYJ,SEA,1,4500
2016,4,Tyler Kroft,TE,CIN,MIA,1,4600
2016,4,Blake Bell,TE,SF,DAL,1,4500
2016,4,Levine Toilolo,TE,ATL,CAR,1,4500
2016,4,Cory Harkey,TE,LARM,ARI,0,4500
2016,4,Marqueis Gray,TE,MIA,CIN,0,4500
2016,4,Jim Dray,TE,BUF,NE,0,4500
2016,4,Brandon Williams,TE,SEA,NYJ,0,4500
2016,4,Maxx Williams,TE,BAL,OAK,1,4500
2016,4,Asante Cleveland,TE,SD,NO,1,4500
2016,4,Cole Wick,TE,DET,CHI,0,4500
2016,4,Orson Charles,TE,DET,CHI,0,4500
2016,4,Clay Harbor,TE,DET,CHI,0,4500
2016,4,Matt Ryan,QB,ATL,CAR,1,7900
2016,4,Ben Roethlisberger,QB,PIT,KC,1,8400
2016,4,Blake Bortles,QB,JAC,IND,1,7700
2016,4,Russell Wilson,QB,SEA,NYJ,0,8400
2016,4,Derek Carr,QB,OAK,BAL,0,8000
2016,4,Joe Flacco,QB,BAL,OAK,1,7700
2016,4,Philip Rivers,QB,SD,NO,1,8500
2016,4,Brian Hoyer,QB,CHI,DET,1,6000
2016,4,Alex Smith,QB,KC,PIT,0,6900
2016,4,Andrew Luck,QB,IND,JAC,0,8900
2016,4,Kirk Cousins,QB,WAS,CLE,1,7600
2016,4,Dak Prescott,QB,DAL,SF,0,7200
2016,4,Case Keenum,QB,LARM,ARI,0,6500
2016,4,Brock Osweiler,QB,HOU,TEN,1,7300
2016,4,Tyrod Taylor,QB,BUF,NE,0,7600
2016,4,Cam Newton,QB,CAR,ATL,0,9300
2016,4,Sam Bradford,QB,MIN,NYG,1,7100
2016,4,Derek Anderson,QB,CAR,ATL,0,5000
2016,4,Andy Dalton,QB,CIN,MIA,1,7600
2016,4,Drew Brees,QB,NO,SD,0,8600
2016,4,Blaine Gabbert,QB,SF,DAL,1,6400
2016,4,Jameis Winston,QB,TB,DEN,1,7100
2016,4,Carson Palmer,QB,ARI,LARM,1,8000
2016,4,Cody Kessler,QB,CLE,WAS,0,6300
2016,4,Ryan Fitzpatrick,QB,NYJ,SEA,1,6900
2016,4,Paxton Lynch,QB,DEN,TB,0,5500
2016,4,Matthew Stafford,QB,DET,CHI,0,8300
2016,4,Eli Manning,QB,NYG,MIN,0,7500
2016,4,Marcus Mariota,QB,TEN,HOU,0,7400
2016,4,Ryan Tannehill,QB,MIA,CIN,0,7200
2016,4,Jacoby Brissett,QB,NE,BUF,1,6700
2016,4,Trevor Siemian,QB,DEN,TB,0,7400
2016,4,Joe Webb,QB,CAR,ATL,0,5000
2016,4,Landry Jones,QB,PIT,KC,1,5500
2016,4,Drew Stanton,QB,ARI,LARM,1,5000
2016,4,Mike Nugent,PK,CIN,MIA,1,4500
2016,4,Jason Myers,PK,JAC,IND,1,4500
2016,4,Matt Bryant,PK,ATL,CAR,1,4600
2016,4,Adam Vinatieri,PK,IND,JAC,0,4800
2016,4,Nick Novak,PK,HOU,TEN,1,4500
2016,4,Dan Carpenter,PK,BUF,NE,0,4500
2016,4,Josh Lambo,PK,SD,NO,1,4500
2016,4,Cody Parkey,PK,CLE,WAS,0,4500
2016,4,Steven Hauschka,PK,SEA,NYJ,0,4800
2016,4,Brandon McManus,PK,DEN,TB,0,4800
2016,4,Ryan Succop,PK,TEN,HOU,0,4500
2016,4,Dustin Hopkins,PK,WAS,CLE,1,4500
2016,4,Matt Prater,PK,DET,CHI,0,4700
2016,4,Justin Tucker,PK,BAL,OAK,1,5100
2016,4,Blair Walsh,PK,MIN,NYG,1,4500
2016,4,Chandler Catanzaro,PK,ARI,LARM,1,4600
2016,4,Graham Gano,PK,CAR,ATL,0,4800
2016,4,Dan Bailey,PK,DAL,SF,0,4600
2016,4,Wil Lutz,PK,NO,SD,0,4500
2016,4,Phil Dawson,PK,SF,DAL,1,4500
2016,4,Nick Folk,PK,NYJ,SEA,1,4500
2016,4,Connor Barth,PK,CHI,DET,1,4500
2016,4,Chris Boswell,PK,PIT,KC,1,4800
2016,4,Josh Brown,PK,NYG,MIN,0,4800
2016,4,Greg Zuerlein,PK,LARM,ARI,0,4500
2016,4,Sebastian Janikowski,PK,OAK,BAL,0,4700
2016,4,Cairo Santos,PK,KC,PIT,0,4900
2016,4,Andrew Franks,PK,MIA,CIN,0,4500
2016,4,Roberto Aguayo,PK,TB,DEN,1,4500
2016,4,Stephen Gostkowski,PK,NE,BUF,1,5200
2016,4,LARM,Def,LARM,ARI,0,4400
2016,4,DEN,Def,DEN,TB,0,5200
2016,4,BUF,Def,BUF,NE,0,4300
2016,4,CIN,Def,CIN,MIA,1,4700
2016,4,ATL,Def,ATL,CAR,1,4000
2016,4,SEA,Def,SEA,NYJ,0,5000
2016,4,HOU,Def,HOU,TEN,1,4900
2016,4,CHI,Def,CHI,DET,1,4200
2016,4,DET,Def,DET,CHI,0,4500
2016,4,PIT,Def,PIT,KC,1,4800
2016,4,NO,Def,NO,SD,0,4000
2016,4,JAC,Def,JAC,IND,1,4000
2016,4,WAS,Def,WAS,CLE,1,4600
2016,4,MIN,Def,MIN,NYG,1,4700
2016,4,CAR,Def,CAR,ATL,0,4800
2016,4,ARI,Def,ARI,LARM,1,5300
2016,4,TEN,Def,TEN,HOU,0,4100
2016,4,OAK,Def,OAK,BAL,0,4500
2016,4,TB,Def,TB,DEN,1,4200
2016,4,DAL,Def,DAL,SF,0,4700
2016,4,CLE,Def,CLE,WAS,0,4200
2016,4,NE,Def,NE,BUF,1,4500
2016,4,NYJ,Def,NYJ,SEA,1,4400
2016,4,SF,Def,SF,DAL,1,4200
2016,4,SD,Def,SD,NO,1,4300
2016,4,IND,Def,IND,JAC,0,4500
2016,4,MIA,Def,MIA,CIN,0,4300
2016,4,BAL,Def,BAL,OAK,1,4400
2016,4,NYG,Def,NYG,MIN,0,4400
2016,4,KC,Def,KC,PIT,0,4400
