Year,Week,Name,Pos,Team,Opp,H_A,Salary
2016,3,Dwayne Washington,RB,DET,GB,0,4500
2016,3,Jonathan Grimes,RB,HOU,NE,0,4500
2016,3,T.J. Yeldon,RB,JAC,BAL,1,6600
2016,3,Devontae Booker,RB,DEN,CIN,0,5300
2016,3,Bobby Rainey,RB,NYG,WAS,1,4500
2016,3,Mike Tolbert,RB,CAR,MIN,1,4800
2016,3,Jacquizz Rodgers,RB,TB,LARM,1,5300
2016,3,Chris Ivory,RB,JAC,BAL,1,5600
2016,3,Charcandrick West,RB,KC,NYJ,1,5200
2016,3,Matt Asiata,RB,MIN,CAR,0,4600
2016,3,Chris Thompson,RB,WAS,NYG,0,5100
2016,3,Andy Janovich,RB,DEN,CIN,0,4500
2016,3,Mike Gillislee,RB,BUF,ARI,1,5000
2016,3,James White,RB,NE,HOU,1,5400
2016,3,Jalston Fowler,RB,TEN,OAK,1,4500
2016,3,Tim Hightower,RB,NO,ATL,1,4800
2016,3,Dexter McCluster,RB,SD,IND,0,4500
2016,3,Isaiah Pead,RB,MIA,CLE,1,4500
2016,3,Shaun Draughn,RB,SF,SEA,0,4900
2016,3,James Starks,RB,GB,DET,1,5100
2016,3,Terrence Magee,RB,SEA,SF,1,
2016,3,Alfred Blue,RB,HOU,NE,0,4800
2016,3,Derek Watt,RB,SD,IND,0,4500
2016,3,Anthony Sherman,RB,KC,NYJ,1,4500
2016,3,Malcolm Johnson,RB,CLE,MIA,0,4500
2016,3,Rob Kelley,RB,WAS,NYG,0,4700
2016,3,Kyle Juszczyk,RB,BAL,JAC,0,4500
2016,3,Chris Johnson,RB,ARI,BUF,0,5000
2016,3,Jonathan Williams,RB,BUF,ARI,1,4500
2016,3,Daryl Richardson,RB,PIT,PHI,0,4500
2016,3,Raheem Mostert,RB,CHI,DAL,0,4500
2016,3,Kenneth Farrow,RB,SD,IND,0,4500
2016,3,James Develin,RB,NE,HOU,1,4500
2016,3,Michael Burton,RB,DET,GB,0,4500
2016,3,Rex Burkhead,RB,CIN,DEN,1,4500
2016,3,Zach Line,RB,MIN,CAR,0,4500
2016,3,Mike Davis,RB,SF,SEA,0,4500
2016,3,Corey Grant,RB,JAC,BAL,1,4500
2016,3,Denard Robinson,RB,JAC,BAL,1,4600
2016,3,Jordan Todman,RB,IND,SD,1,4500
2016,3,Marcus Murphy,RB,NO,ATL,1,4500
2016,3,Daniel Lasco,RB,NO,ATL,1,4500
2016,3,Malcolm Brown,RB,LARM,TB,0,4500
2016,3,Andre Ellington,RB,ARI,BUF,0,4700
2016,3,Chase Reynolds,RB,LARM,TB,0,4500
2016,3,Stepfan Taylor,RB,ARI,BUF,0,4500
2016,3,Antonio Andrews,RB,TEN,OAK,1,4500
2016,3,Paul Perkins,RB,NYG,WAS,1,4500
2016,3,Brandon Bolden,RB,NE,HOU,1,4800
2016,3,Zach Zenner,RB,DET,GB,0,5200
2016,3,Jerome Felton,RB,BUF,ARI,1,4500
2016,3,Ryan Hewitt,RB,CIN,DEN,1,4500
2016,3,George Atkinson,RB,CLE,MIA,0,4500
2016,3,Taiwan Jones,RB,OAK,TEN,0,4500
2016,3,Rod Smith,RB,DAL,CHI,1,4500
2016,3,Patrick DiMarco,RB,ATL,NO,0,4500
2016,3,Knile Davis,RB,KC,NYJ,1,4500
2016,3,Aaron Ripkowski,RB,GB,DET,1,4500
2016,3,Kapri Bibbs,RB,DEN,CIN,0,4500
2016,3,Fitzgerald Toussaint,RB,PIT,PHI,0,4700
2016,3,Jamize Olawale,RB,OAK,TEN,0,4500
2016,3,Jay Prosch,RB,HOU,NE,0,4500
2016,3,Ty Montgomery,RB,GB,DET,1,4500
2016,3,Ryan Mathews,RB,PHI,PIT,1,6600
2016,3,Tyler Ervin,RB,HOU,NE,0,4500
2016,3,Marvin Jones,WR,DET,GB,0,6900
2016,3,Emmanuel Sanders,WR,DEN,CIN,0,6500
2016,3,Terrelle Pryor,WR,CLE,MIA,0,5800
2016,3,T.Y. Hilton,WR,IND,SD,1,7400
2016,3,Doug Baldwin,WR,SEA,SF,1,7200
2016,3,Jordy Nelson,WR,GB,DET,1,8300
2016,3,Mike Evans,WR,TB,LARM,1,8000
2016,3,Jarvis Landry,WR,MIA,CLE,1,7000
2016,3,Allen Robinson,WR,JAC,BAL,1,7900
2016,3,Antonio Brown,WR,PIT,PHI,0,9500
2016,3,Tavon Austin,WR,LARM,TB,0,5900
2016,3,DeSean Jackson,WR,WAS,NYG,0,6800
2016,3,Demaryius Thomas,WR,DEN,CIN,0,7200
2016,3,Michael Thomas,WR,NO,ATL,1,5200
2016,3,Sterling Shepard,WR,NYG,WAS,1,6500
2016,3,Jamison Crowder,WR,WAS,NYG,0,5000
2016,3,Odell Beckham Jr.,WR,NYG,WAS,1,8900
2016,3,Adam Humphries,WR,TB,LARM,1,4700
2016,3,Michael Crabtree,WR,OAK,TEN,0,6400
2016,3,Steve Smith,WR,BAL,JAC,0,6300
2016,3,DeVante Parker,WR,MIA,CLE,1,6200
2016,3,Brian Quick,WR,LARM,TB,0,4500
2016,3,A.J. Green,WR,CIN,DEN,1,8300
2016,3,Dez Bryant,WR,DAL,CHI,1,7900
2016,3,Brandon Coleman,WR,NO,ATL,1,4600
2016,3,Cole Beasley,WR,DAL,CHI,1,5100
2016,3,Anquan Boldin,WR,DET,GB,0,6200
2016,3,Kenny Stills,WR,MIA,CLE,1,5200
2016,3,John Brown,WR,ARI,BUF,0,6400
2016,3,Tyrell Williams,WR,SD,IND,0,6100
2016,3,Seth Roberts,WR,OAK,TEN,0,5200
2016,3,Justin Hardy,WR,ATL,NO,0,5000
2016,3,Alshon Jeffery,WR,CHI,DAL,0,7900
2016,3,Larry Fitzgerald,WR,ARI,BUF,0,7600
2016,3,Davante Adams,WR,GB,DET,1,5700
2016,3,Kevin White,WR,CHI,DAL,0,5900
2016,3,Jordan Matthews,WR,PHI,PIT,1,6900
2016,3,Terrance Williams,WR,DAL,CHI,1,4700
2016,3,Michael Floyd,WR,ARI,BUF,0,6900
2016,3,Victor Cruz,WR,NYG,WAS,1,5800
2016,3,Pierre Garcon,WR,WAS,NYG,0,6100
2016,3,Ted Ginn Jr.,WR,CAR,MIN,1,6000
2016,3,Amari Cooper,WR,OAK,TEN,0,7700
2016,3,Travis Benjamin,WR,SD,IND,0,6900
2016,3,Robert Woods,WR,BUF,ARI,1,5100
2016,3,Corey Brown,WR,CAR,MIN,1,4900
2016,3,DeAndre Hopkins,WR,HOU,NE,0,7900
2016,3,Julian Edelman,WR,NE,HOU,1,6700
2016,3,Marqise Lee,WR,JAC,BAL,1,4500
2016,3,Sammie Coates,WR,PIT,PHI,0,5500
2016,3,Jaron Brown,WR,ARI,BUF,0,4900
2016,3,Tajae Sharpe,WR,TEN,OAK,1,5800
2016,3,Allen Hurns,WR,JAC,BAL,1,6500
2016,3,Stefon Diggs,WR,MIN,CAR,0,6400
2016,3,Chris Conley,WR,KC,NYJ,1,4600
2016,3,Tommylee Lewis,WR,NO,ATL,1,4500
2016,3,Quincy Enunwa,WR,NYJ,KC,0,6000
2016,3,Jeremy Maclin,WR,KC,NYJ,1,7000
2016,3,Ricardo Louis,WR,CLE,MIA,0,4500
2016,3,Mike Wallace,WR,BAL,JAC,0,6500
2016,3,Golden Tate,WR,DET,GB,0,6500
2016,3,Vincent Jackson,WR,TB,LARM,1,5300
2016,3,Torrey Smith,WR,SF,SEA,0,5500
2016,3,Dorial Green-Beckham,WR,PHI,PIT,1,5000
2016,3,Rishard Matthews,WR,TEN,OAK,1,5400
2016,3,Dontrelle Inman,WR,SD,IND,0,5200
2016,3,Will Fuller,WR,HOU,NE,0,6500
2016,3,Mohamed Sanu,WR,ATL,NO,0,6500
2016,3,Robby Anderson,WR,NYJ,KC,0,
2016,3,Adam Thielen,WR,MIN,CAR,0,4500
2016,3,Taylor Gabriel,WR,ATL,NO,0,0
2016,3,Walter Powell,WR,BUF,ARI,1,4500
2016,3,Phillip Dorsett,WR,IND,SD,1,6000
2016,3,Brandon Marshall,WR,NYJ,KC,0,7900
2016,3,Eli Rogers,WR,PIT,PHI,0,5500
2016,3,Brandon LaFell,WR,CIN,DEN,1,5600
2016,3,Josh Huff,WR,PHI,PIT,1,4600
2016,3,Kenny Britt,WR,LARM,TB,0,5400
2016,3,Tyreek Hill,WR,KC,NYJ,1,4500
2016,3,Randall Cobb,WR,GB,DET,1,7100
2016,3,Eddie Royal,WR,CHI,DAL,0,5600
2016,3,Eric Decker,WR,NYJ,KC,0,7300
2016,3,Nelson Agholor,WR,PHI,PIT,1,5600
2016,3,Jeremy Kerley,WR,SF,SEA,0,5000
2016,3,Breshad Perriman,WR,BAL,JAC,0,5100
2016,3,Tyler Boyd,WR,CIN,DEN,1,5700
2016,3,Danny Amendola,WR,NE,HOU,1,5900
2016,3,Malcolm Mitchell,WR,NE,HOU,1,4500
2016,3,Harry Douglas,WR,TEN,OAK,1,4500
2016,3,Brandin Cooks,WR,NO,ATL,1,8100
2016,3,Andrew Hawkins,WR,CLE,MIA,0,4600
2016,3,Rod Streater,WR,SF,SEA,0,4500
2016,3,Julio Jones,WR,ATL,NO,0,9300
2016,3,Jermaine Kearse,WR,SEA,SF,1,5200
2016,3,Jaelen Strong,WR,HOU,NE,0,4600
2016,3,Bennie Fowler,WR,DEN,CIN,0,4600
2016,3,Bradley Marquez,WR,LARM,TB,0,4500
2016,3,James Wright,WR,CIN,DEN,1,4500
2016,3,Cody Latimer,WR,DEN,CIN,0,4500
2016,3,Cameron Meredith,WR,CHI,DAL,0,4500
2016,3,Cordarrelle Patterson,WR,MIN,CAR,0,4600
2016,3,Quinton Patton,WR,SF,SEA,0,4700
2016,3,Andre Holmes,WR,OAK,TEN,0,4700
2016,3,Marquise Goodwin,WR,BUF,ARI,1,5300
2016,3,Russell Shepard,WR,TB,LARM,1,0
2016,3,Kamar Aiken,WR,BAL,JAC,0,5600
2016,3,Jalin Marshall,WR,NYJ,KC,0,4700
2016,3,Aldrick Robinson,WR,ATL,NO,0,4500
2016,3,Chris Hogan,WR,NE,HOU,1,4800
2016,3,Chris Moore,WR,BAL,JAC,0,0
2016,3,Markus Wheaton,WR,PIT,PHI,0,6000
2016,3,Lucky Whitehead,WR,DAL,CHI,1,4500
2016,3,Johnny Holton,WR,OAK,TEN,0,0
2016,3,Marc Mariani,WR,TEN,OAK,1,4500
2016,3,Brice Butler,WR,DAL,CHI,1,4500
2016,3,Tyler Lockett,WR,SEA,SF,1,6100
2016,3,Deonte Thompson,WR,CHI,DAL,0,4500
2016,3,Kelvin Benjamin,WR,CAR,MIN,1,7800
2016,3,Darrius Heyward-Bey,WR,PIT,PHI,0,4500
2016,3,Alex Erickson,WR,CIN,DEN,1,4500
2016,3,Jordan Payton,WR,CLE,MIA,0,4600
2016,3,Albert Wilson,WR,KC,NYJ,1,4900
2016,3,Jared Abbrederis,WR,GB,DET,1,4500
2016,3,Jarius Wright,WR,MIN,CAR,0,4800
2016,3,Eric Weems,WR,ATL,NO,0,4500
2016,3,J.J. Nelson,WR,ARI,BUF,0,4700
2016,3,Griff Whalen,WR,SD,IND,0,4600
2016,3,Mike Thomas,WR,LARM,TB,0,4500
2016,3,Ryan Grant,WR,WAS,NYG,0,4600
2016,3,Rashard Higgins,WR,CLE,MIA,0,4500
2016,3,Brandon Tate,WR,BUF,ARI,1,4500
2016,3,Jeff Janis,WR,GB,DET,1,4800
2016,3,Rashad Greene,WR,JAC,BAL,1,4700
2016,3,Andre Roberts,WR,DET,GB,0,4500
2016,3,Paul Richardson,WR,SEA,SF,1,4600
2016,3,Andre Johnson,WR,TEN,OAK,1,5000
2016,3,Matthew Slater,WR,NE,HOU,1,4500
2016,3,Rashad Ross,WR,WAS,NYG,0,4600
2016,3,Keith Mumphery,WR,HOU,NE,0,4500
2016,3,Tavarres King,WR,NYG,WAS,1,4500
2016,3,Leonte Carroo,WR,MIA,CLE,1,4500
2016,3,Jordan Norwood,WR,DEN,CIN,0,4700
2016,3,Aaron Burbridge,WR,SF,SEA,0,4500
2016,3,Devin Funchess,WR,CAR,MIN,1,5800
2016,3,Quan Bray,WR,IND,SD,1,4500
2016,3,Jordan Taylor,WR,DEN,CIN,0,4500
2016,3,Jakeem Grant,WR,MIA,CLE,1,4500
2016,3,Josh Bellamy,WR,CHI,DAL,0,4500
2016,3,Charles Johnson,WR,MIN,CAR,0,4600
2016,3,Trevor Davis,WR,GB,DET,1,4500
2016,3,Dwayne Harris,WR,NYG,WAS,1,4500
2016,3,Devin Hester,WR,BAL,JAC,0,4600
2016,3,Zach Miller,TE,CHI,DAL,0,5200
2016,3,Coby Fleener,TE,NO,ATL,1,5500
2016,3,Cameron Brate,TE,TB,LARM,1,4800
2016,3,Travis Kelce,TE,KC,NYJ,1,6000
2016,3,Jimmy Graham,TE,SEA,SF,1,5200
2016,3,Kyle Rudolph,TE,MIN,CAR,0,5100
2016,3,Gary Barnidge,TE,CLE,MIA,0,5800
2016,3,Jack Doyle,TE,IND,SD,1,5000
2016,3,Greg Olsen,TE,CAR,MIN,1,7800
2016,3,Eric Ebron,TE,DET,GB,0,5600
2016,3,Ryan Griffin,TE,HOU,NE,0,4500
2016,3,Hunter Henry,TE,SD,IND,0,4500
2016,3,Richard Rodgers,TE,GB,DET,1,4600
2016,3,John Phillips,TE,NO,ATL,1,0
2016,3,Jordan Reed,TE,WAS,NYG,0,7500
2016,3,Brent Celek,TE,PHI,PIT,1,5200
2016,3,Jace Amaro,TE,TEN,OAK,1,4500
2016,3,Dennis Pitta,TE,BAL,JAC,0,5000
2016,3,Dion Sims,TE,MIA,CLE,1,4500
2016,3,Dwayne Allen,TE,IND,SD,1,6100
2016,3,Jacob Tamme,TE,ATL,NO,0,5500
2016,3,C.J. Uzomah,TE,CIN,DEN,1,4700
2016,3,Garrett Celek,TE,SF,SEA,0,4500
2016,3,Clive Walford,TE,OAK,TEN,0,5000
2016,3,Marcedes Lewis,TE,JAC,BAL,1,4500
2016,3,Jason Witten,TE,DAL,CHI,1,6000
2016,3,Jeff Heuerman,TE,DEN,CIN,0,4500
2016,3,Nick O'Leary,TE,BUF,ARI,1,4500
2016,3,Trey Burton,TE,PHI,PIT,1,4500
2016,3,Will Tye,TE,NYG,WAS,1,4800
2016,3,Ed Dickson,TE,CAR,MIN,1,4500
2016,3,Larry Donnell,TE,NYG,WAS,1,5200
2016,3,Martellus Bennett,TE,NE,HOU,1,6100
2016,3,Darren Fells,TE,ARI,BUF,0,4600
2016,3,Demetrius Harris,TE,KC,NYJ,1,4500
2016,3,Rhett Ellison,TE,MIN,CAR,0,4500
2016,3,Julius Thomas,TE,JAC,BAL,1,6100
2016,3,Jesse James,TE,PIT,PHI,0,4500
2016,3,Ross Travis,TE,KC,NYJ,1,0
2016,3,Jared Cook,TE,GB,DET,1,5000
2016,3,Luke Willson,TE,SEA,SF,1,4700
2016,3,Justin Perillo,TE,GB,DET,1,4500
2016,3,Sean McGrath,TE,SD,IND,0,4500
2016,3,Cole Wick,TE,DET,GB,0,4500
2016,3,Vance McDonald,TE,SF,SEA,0,4900
2016,3,Brandon Myers,TE,TB,LARM,1,4600
2016,3,Jordan Cameron,TE,MIA,CLE,1,5400
2016,3,Lee Smith,TE,OAK,TEN,0,4500
2016,3,Troy Niklas,TE,ARI,BUF,0,4500
2016,3,Tyler Higbee,TE,LARM,TB,0,4500
2016,3,Logan Paulsen,TE,CHI,DAL,0,4500
2016,3,Khari Lee,TE,DET,GB,0,4500
2016,3,Kellen Davis,TE,NYJ,KC,0,4500
2016,3,Charles Clay,TE,BUF,ARI,1,5000
2016,3,James O'Shaughnessy,TE,KC,NYJ,1,4500
2016,3,Vernon Davis,TE,WAS,NYG,0,4600
2016,3,Phillip Supernaw,TE,TEN,OAK,1,4500
2016,3,Geoff Swaim,TE,DAL,CHI,1,4500
2016,3,Scott Simonson,TE,CAR,MIN,1,4500
2016,3,Niles Paul,TE,WAS,NYG,0,4600
2016,3,Gavin Escobar,TE,DAL,CHI,1,4500
2016,3,Xavier Grimble,TE,PIT,PHI,0,4500
2016,3,Lance Kendricks,TE,LARM,TB,0,4500
2016,3,Anthony Fasano,TE,TEN,OAK,1,4500
2016,3,Jermaine Gresham,TE,ARI,BUF,0,4500
2016,3,Crockett Gillmore,TE,BAL,JAC,0,4600
2016,3,Brandon Bostick,TE,NYJ,KC,0,4500
2016,3,Tyler Kroft,TE,CIN,DEN,1,4800
2016,3,Blake Bell,TE,SF,SEA,0,4500
2016,3,Stephen Anderson,TE,HOU,NE,0,4500
2016,3,Levine Toilolo,TE,ATL,NO,0,4500
2016,3,Cory Harkey,TE,LARM,TB,0,4500
2016,3,Rob Gronkowski,TE,NE,HOU,1,7300
2016,3,Austin Hooper,TE,ATL,NO,0,4500
2016,3,Marqueis Gray,TE,MIA,CLE,1,4500
2016,3,Jim Dray,TE,BUF,ARI,1,4500
2016,3,Brandon Williams,TE,SEA,SF,1,4500
2016,3,Maxx Williams,TE,BAL,JAC,0,4600
2016,3,Asante Cleveland,TE,SD,IND,0,4500
2016,3,David Johnson,TE,PIT,PHI,0,4500
2016,3,Clay Harbor,TE,DET,GB,0,4500
2016,3,C.J. Fiedorowicz,TE,HOU,NE,0,4500
2016,3,Trevor Siemian,QB,DEN,CIN,0,6700
2016,3,Matthew Stafford,QB,DET,GB,0,8200
2016,3,Drew Brees,QB,NO,ATL,1,9000
2016,3,Jameis Winston,QB,TB,LARM,1,7600
2016,3,Aaron Rodgers,QB,GB,DET,1,8900
2016,3,Dak Prescott,QB,DAL,CHI,1,7100
2016,3,Carson Wentz,QB,PHI,PIT,1,7200
2016,3,Ryan Tannehill,QB,MIA,CLE,1,7400
2016,3,Matt Ryan,QB,ATL,NO,0,8500
2016,3,Kirk Cousins,QB,WAS,NYG,0,7200
2016,3,Brian Hoyer,QB,CHI,DAL,0,6000
2016,3,Tyrod Taylor,QB,BUF,ARI,1,7300
2016,3,Cam Newton,QB,CAR,MIN,1,9200
2016,3,Eli Manning,QB,NYG,WAS,1,7700
2016,3,Jacoby Brissett,QB,NE,HOU,1,6200
2016,3,Case Keenum,QB,LARM,TB,0,6700
2016,3,Blake Bortles,QB,JAC,BAL,1,7900
2016,3,Andrew Luck,QB,IND,SD,1,8700
2016,3,Russell Wilson,QB,SEA,SF,1,8700
2016,3,Joe Flacco,QB,BAL,JAC,0,7600
2016,3,Alex Smith,QB,KC,NYJ,1,6800
2016,3,Derek Carr,QB,OAK,TEN,0,8100
2016,3,Philip Rivers,QB,SD,IND,0,8000
2016,3,Andy Dalton,QB,CIN,DEN,1,7500
2016,3,Sam Bradford,QB,MIN,CAR,0,6600
2016,3,Cody Kessler,QB,CLE,MIA,0,6000
2016,3,Brock Osweiler,QB,HOU,NE,0,7200
2016,3,Ben Roethlisberger,QB,PIT,PHI,0,8400
2016,3,Carson Palmer,QB,ARI,BUF,0,8200
2016,3,Marcus Mariota,QB,TEN,OAK,1,7700
2016,3,Blaine Gabbert,QB,SF,SEA,0,6000
2016,3,Trevone Boykin,QB,SEA,SF,1,5000
2016,3,Ryan Fitzpatrick,QB,NYJ,KC,0,7300
2016,3,Derek Anderson,QB,CAR,MIN,1,5000
2016,3,Joe Webb,QB,CAR,MIN,1,5000
2016,3,Dustin Hopkins,PK,WAS,NYG,0,4500
2016,3,Justin Tucker,PK,BAL,JAC,0,4800
2016,3,Steven Hauschka,PK,SEA,SF,1,5100
2016,3,Cody Parkey,PK,CLE,MIA,0,0
2016,3,Matt Prater,PK,DET,GB,0,4600
2016,3,Josh Lambo,PK,SD,IND,0,4500
2016,3,Mason Crosby,PK,GB,DET,1,4700
2016,3,Dan Carpenter,PK,BUF,ARI,1,4600
2016,3,Caleb Sturgis,PK,PHI,PIT,1,4700
2016,3,Matt Bryant,PK,ATL,NO,0,4700
2016,3,Stephen Gostkowski,PK,NE,HOU,1,5000
2016,3,Josh Brown,PK,NYG,WAS,1,4700
2016,3,Greg Zuerlein,PK,LARM,TB,0,4500
2016,3,Dan Bailey,PK,DAL,CHI,1,4700
2016,3,Wil Lutz,PK,NO,ATL,1,4500
2016,3,Adam Vinatieri,PK,IND,SD,1,4700
2016,3,Sebastian Janikowski,PK,OAK,TEN,0,4600
2016,3,Jason Myers,PK,JAC,BAL,1,4500
2016,3,Blair Walsh,PK,MIN,CAR,0,4700
2016,3,Chandler Catanzaro,PK,ARI,BUF,0,4900
2016,3,Cairo Santos,PK,KC,NYJ,1,5000
2016,3,Andrew Franks,PK,MIA,CLE,1,4500
2016,3,Brandon McManus,PK,DEN,CIN,0,4700
2016,3,Connor Barth,PK,CHI,DAL,0,4600
2016,3,Graham Gano,PK,CAR,MIN,1,4900
2016,3,Mike Nugent,PK,CIN,DEN,1,4600
2016,3,Phil Dawson,PK,SF,SEA,0,4600
2016,3,Ryan Succop,PK,TEN,OAK,1,4500
2016,3,Chris Boswell,PK,PIT,PHI,0,4600
2016,3,Nick Folk,PK,NYJ,KC,0,4500
2016,3,Roberto Aguayo,PK,TB,LARM,1,4500
2016,3,Nick Novak,PK,HOU,NE,0,4600
2016,3,KC,Def,KC,NYJ,1,4500
2016,3,MIN,Def,MIN,CAR,0,4400
2016,3,BUF,Def,BUF,ARI,1,4300
2016,3,NE,Def,NE,HOU,1,4300
2016,3,PHI,Def,PHI,PIT,1,4500
2016,3,BAL,Def,BAL,JAC,0,4400
2016,3,CLE,Def,CLE,MIA,0,4300
2016,3,LARM,Def,LARM,TB,0,4500
2016,3,SD,Def,SD,IND,0,4300
2016,3,OAK,Def,OAK,TEN,0,4400
2016,3,ATL,Def,ATL,NO,0,4000
2016,3,IND,Def,IND,SD,1,4400
2016,3,TB,Def,TB,LARM,1,4500
2016,3,DEN,Def,DEN,CIN,0,4800
2016,3,JAC,Def,JAC,BAL,1,4100
2016,3,NYJ,Def,NYJ,KC,0,4600
2016,3,ARI,Def,ARI,BUF,0,5100
2016,3,WAS,Def,WAS,NYG,0,4400
2016,3,MIA,Def,MIA,CLE,1,4600
2016,3,CIN,Def,CIN,DEN,1,4500
2016,3,DAL,Def,DAL,CHI,1,4600
2016,3,GB,Def,GB,DET,1,4400
2016,3,TEN,Def,TEN,OAK,1,4200
2016,3,CAR,Def,CAR,MIN,1,5000
2016,3,SEA,Def,SEA,SF,1,5400
2016,3,NYG,Def,NYG,WAS,1,4500
2016,3,SF,Def,SF,SEA,0,4000
2016,3,DET,Def,DET,GB,0,4200
2016,3,HOU,Def,HOU,NE,0,5200
2016,3,CHI,Def,CHI,DAL,0,4400
2016,3,PIT,Def,PIT,PHI,0,4500
2016,3,NO,Def,NO,ATL,1,4100
