Year,Week,Name,Pos,Team,Opp,H_A,Salary
2016,8,Derek Watt,RB,SD,DEN,0,4500
2016,8,Spencer Ware,RB,KC,IND,0,7400
2016,8,Robert Turbin,RB,IND,KC,1,4500
2016,8,Jalen Richard,RB,OAK,TB,0,4900
2016,8,Alfred Blue,RB,HOU,DET,1,4500
2016,8,James White,RB,NE,BUF,0,5800
2016,8,Aaron Ripkowski,RB,GB,ATL,0,4500
2016,8,Reggie Bush,RB,BUF,NE,1,5100
2016,8,Jerome Felton,RB,BUF,NE,1,4500
2016,8,Ronnie Hillman,RB,SD,DEN,0,4500
2016,8,DeAndre Washington,RB,OAK,TB,0,5500
2016,8,Antone Smith,RB,TB,OAK,1,0
2016,8,John Kuhn,RB,NO,SEA,1,4500
2016,8,Andre Ellington,RB,ARI,CAR,0,4500
2016,8,Kenjon Barner,RB,PHI,DAL,0,4700
2016,8,Knile Davis,RB,KC,IND,0,5300
2016,8,Chris Ivory,RB,JAC,TEN,0,5200
2016,8,Jeremy Langford,RB,CHI,MIN,1,4800
2016,8,Daniel Lasco,RB,NO,SEA,1,4500
2016,8,Fozzy Whittaker,RB,CAR,ARI,1,4800
2016,8,Kenneth Farrow,RB,SD,DEN,0,4500
2016,8,Travaris Cadet,RB,NO,SEA,1,4600
2016,8,Zach Zenner,RB,DET,HOU,0,5400
2016,8,Jonathan Grimes,RB,HOU,DET,1,4500
2016,8,Don Jackson,RB,GB,ATL,0,5000
2016,8,Dexter McCluster,RB,SD,DEN,0,4500
2016,8,Keith Smith,RB,DAL,PHI,1,0
2016,8,Alfred Morris,RB,DAL,PHI,1,4600
2016,8,Kapri Bibbs,RB,DEN,SD,1,4500
2016,8,Ka'Deem Carey,RB,CHI,MIN,1,4500
2016,8,Mike Tolbert,RB,CAR,ARI,1,4500
2016,8,Peyton Barber,RB,TB,OAK,1,4500
2016,8,Will Tukuafu,RB,SEA,NO,0,4500
2016,8,James Develin,RB,NE,BUF,0,4500
2016,8,Michael Burton,RB,DET,HOU,0,4500
2016,8,Josh Ferguson,RB,IND,KC,1,4500
2016,8,Rex Burkhead,RB,CIN,WAS,1,4500
2016,8,Zach Line,RB,MIN,CHI,0,4500
2016,8,Denard Robinson,RB,JAC,TEN,0,4500
2016,8,Jordan Todman,RB,IND,KC,1,4500
2016,8,Stepfan Taylor,RB,ARI,CAR,0,4500
2016,8,Antonio Andrews,RB,TEN,JAC,1,4500
2016,8,Anthony Sherman,RB,KC,IND,0,4500
2016,8,Brandon Bolden,RB,NE,BUF,0,4500
2016,8,Ryan Hewitt,RB,CIN,WAS,1,4500
2016,8,Tyler Ervin,RB,HOU,DET,1,4500
2016,8,Kerwynn Williams,RB,ARI,CAR,0,4500
2016,8,George Atkinson,RB,CLE,NYJ,1,4500
2016,8,Taiwan Jones,RB,OAK,TB,0,4500
2016,8,Rod Smith,RB,DAL,PHI,1,4500
2016,8,Patrick DiMarco,RB,ATL,GB,1,4500
2016,8,Andy Janovich,RB,DEN,SD,1,4500
2016,8,Jalston Fowler,RB,TEN,JAC,1,4500
2016,8,Jay Prosch,RB,HOU,DET,1,4500
2016,8,Mark Ingram,RB,NO,SEA,1,6200
2016,8,Wendell Smallwood,RB,PHI,DAL,0,4900
2016,8,Amari Cooper,WR,OAK,TB,0,7500
2016,8,J.J. Nelson,WR,ARI,CAR,0,4500
2016,8,Jamison Crowder,WR,WAS,CIN,0,6200
2016,8,Allen Hurns,WR,JAC,TEN,0,5700
2016,8,Dez Bryant,WR,DAL,PHI,1,7300
2016,8,Tyreek Hill,WR,KC,IND,0,4800
2016,8,Mohamed Sanu,WR,ATL,GB,1,5600
2016,8,Jordan Matthews,WR,PHI,DAL,0,6000
2016,8,Kendall Wright,WR,TEN,JAC,1,4800
2016,8,Andrew Hawkins,WR,CLE,NYJ,1,4500
2016,8,Stefon Diggs,WR,MIN,CHI,0,6700
2016,8,Jordy Nelson,WR,GB,ATL,0,7500
2016,8,Quincy Enunwa,WR,NYJ,CLE,0,6100
2016,8,Chris Hogan,WR,NE,BUF,0,5200
2016,8,A.J. Green,WR,CIN,WAS,1,8500
2016,8,Terrelle Pryor,WR,CLE,NYJ,1,6900
2016,8,Michael Crabtree,WR,OAK,TB,0,7100
2016,8,Seth Roberts,WR,OAK,TB,0,5000
2016,8,Alshon Jeffery,WR,CHI,MIN,1,6800
2016,8,Taylor Gabriel,WR,ATL,GB,1,4600
2016,8,Davante Adams,WR,GB,ATL,0,6600
2016,8,John Brown,WR,ARI,CAR,0,5900
2016,8,Brandin Cooks,WR,NO,SEA,1,7200
2016,8,Larry Fitzgerald,WR,ARI,CAR,0,7000
2016,8,Donte Moncrief,WR,IND,KC,1,5400
2016,8,Travis Benjamin,WR,SD,DEN,0,5900
2016,8,Jeremy Maclin,WR,KC,IND,0,6400
2016,8,Rishard Matthews,WR,TEN,JAC,1,5300
2016,8,Julian Edelman,WR,NE,BUF,0,6500
2016,8,Jeff Janis,WR,GB,ATL,0,4500
2016,8,Danny Amendola,WR,NE,BUF,0,4600
2016,8,Demaryius Thomas,WR,DEN,SD,1,7000
2016,8,Allen Robinson,WR,JAC,TEN,0,7100
2016,8,Trevor Davis,WR,GB,ATL,0,4500
2016,8,Pierre Garcon,WR,WAS,CIN,0,5800
2016,8,Russell Shepard,WR,TB,OAK,1,4500
2016,8,Michael Thomas,WR,NO,SEA,1,5700
2016,8,Dontrelle Inman,WR,SD,DEN,0,5300
2016,8,Geronimo Allison,WR,GB,ATL,0,0
2016,8,Mike Evans,WR,TB,OAK,1,7900
2016,8,Emmanuel Sanders,WR,DEN,SD,1,6600
2016,8,Brandon Marshall,WR,NYJ,CLE,0,7400
2016,8,Willie Snead,WR,NO,SEA,1,6400
2016,8,Bryan Walters,WR,JAC,TEN,0,4500
2016,8,Kelvin Benjamin,WR,CAR,ARI,1,7300
2016,8,Dorial Green-Beckham,WR,PHI,DAL,0,4800
2016,8,Ted Ginn Jr.,WR,CAR,ARI,1,5600
2016,8,Jermaine Kearse,WR,SEA,NO,0,4500
2016,8,Golden Tate,WR,DET,HOU,0,6300
2016,8,Chris Conley,WR,KC,IND,0,4500
2016,8,Walter Powell,WR,BUF,NE,1,4500
2016,8,Cole Beasley,WR,DAL,PHI,1,6100
2016,8,Adam Humphries,WR,TB,OAK,1,5000
2016,8,Doug Baldwin,WR,SEA,NO,0,7200
2016,8,Robert Woods,WR,BUF,NE,1,5300
2016,8,Tyler Boyd,WR,CIN,WAS,1,4600
2016,8,DeAndre Hopkins,WR,HOU,DET,1,7600
2016,8,DeSean Jackson,WR,WAS,CIN,0,6000
2016,8,Phillip Dorsett,WR,IND,KC,1,5300
2016,8,Adam Thielen,WR,MIN,CHI,0,5400
2016,8,Brandon Coleman,WR,NO,SEA,1,4600
2016,8,Devin Funchess,WR,CAR,ARI,1,4800
2016,8,Tyler Lockett,WR,SEA,NO,0,5200
2016,8,Cordarrelle Patterson,WR,MIN,CHI,0,5300
2016,8,Marvin Jones,WR,DET,HOU,0,7400
2016,8,Robby Anderson,WR,NYJ,CLE,0,
2016,8,Julio Jones,WR,ATL,GB,1,9200
2016,8,Paul Richardson,WR,SEA,NO,0,4500
2016,8,Ricardo Louis,WR,CLE,NYJ,1,4500
2016,8,Brandon Tate,WR,BUF,NE,1,4500
2016,8,Nelson Agholor,WR,PHI,DAL,0,5000
2016,8,Jordan Taylor,WR,DEN,SD,1,4500
2016,8,Brittan Golden,WR,ARI,CAR,0,0
2016,8,Terrance Williams,WR,DAL,PHI,1,5400
2016,8,Braxton Miller,WR,HOU,DET,1,4500
2016,8,Cameron Meredith,WR,CHI,MIN,1,5400
2016,8,Will Fuller,WR,HOU,DET,1,6600
2016,8,T.Y. Hilton,WR,IND,KC,1,7800
2016,8,Brice Butler,WR,DAL,PHI,1,5500
2016,8,Ryan Grant,WR,WAS,CIN,0,4500
2016,8,Charone Peake,WR,NYJ,CLE,0,4500
2016,8,Justin Hardy,WR,ATL,GB,1,4500
2016,8,Tanner McEvoy,WR,SEA,NO,0,5000
2016,8,Lucky Whitehead,WR,DAL,PHI,1,4500
2016,8,Tajae Sharpe,WR,TEN,JAC,1,4700
2016,8,Rashard Higgins,WR,CLE,NYJ,1,4500
2016,8,Josh Huff,WR,TB,OAK,1,4500
2016,8,Jordan Norwood,WR,DEN,SD,1,4500
2016,8,Justin Hunter,WR,BUF,NE,1,5200
2016,8,Brandon LaFell,WR,CIN,WAS,1,6000
2016,8,Tyrell Williams,WR,SD,DEN,0,5800
2016,8,Anquan Boldin,WR,DET,HOU,0,5800
2016,8,Josh Bellamy,WR,CHI,MIN,1,4500
2016,8,Jordan Payton,WR,CLE,NYJ,1,4500
2016,8,Corey Brown,WR,CAR,ARI,1,4700
2016,8,Marqise Lee,WR,JAC,TEN,0,4500
2016,8,Andre Holmes,WR,OAK,TB,0,4500
2016,8,De'Anthony Thomas,WR,KC,IND,0,4500
2016,8,Johnny Holton,WR,OAK,TB,0,0
2016,8,Marc Mariani,WR,TEN,JAC,1,4500
2016,8,James Wright,WR,CIN,WAS,1,4500
2016,8,Cecil Shorts,WR,TB,OAK,1,4500
2016,8,Deonte Thompson,WR,CHI,MIN,1,4500
2016,8,Michael Floyd,WR,ARI,CAR,0,5300
2016,8,Bennie Fowler,WR,DEN,SD,1,4700
2016,8,Alex Erickson,WR,CIN,WAS,1,4500
2016,8,Albert Wilson,WR,KC,IND,0,4500
2016,8,Eric Weems,WR,ATL,GB,1,4500
2016,8,Griff Whalen,WR,NE,BUF,0,4500
2016,8,Jaelen Strong,WR,HOU,DET,1,4900
2016,8,Arrelious Benn,WR,JAC,TEN,0,4500
2016,8,Tommylee Lewis,WR,NO,SEA,1,4500
2016,8,Laquon Treadwell,WR,MIN,CHI,0,4500
2016,8,Andre Roberts,WR,DET,HOU,0,4500
2016,8,Brenton Bersin,WR,CAR,ARI,1,4500
2016,8,Jalin Marshall,WR,NYJ,CLE,0,4500
2016,8,Andre Johnson,WR,TEN,JAC,1,4500
2016,8,Matthew Slater,WR,NE,BUF,0,4500
2016,8,Devin Street,WR,IND,KC,1,4500
2016,8,Aldrick Robinson,WR,ATL,GB,1,4500
2016,8,Charles Johnson,WR,MIN,CHI,0,4700
2016,8,Tyler Eifert,TE,CIN,WAS,1,5600
2016,8,Jordan Reed,TE,WAS,CIN,0,6800
2016,8,Travis Kelce,TE,KC,IND,0,5700
2016,8,Rob Gronkowski,TE,NE,BUF,0,8100
2016,8,C.J. Fiedorowicz,TE,HOU,DET,1,4900
2016,8,Zach Miller,TE,CHI,MIN,1,5500
2016,8,Vernon Davis,TE,WAS,CIN,0,4500
2016,8,Eric Ebron,TE,DET,HOU,0,5300
2016,8,Antonio Gates,TE,SD,DEN,0,5300
2016,8,Mychal Rivera,TE,OAK,TB,0,4500
2016,8,Julius Thomas,TE,JAC,TEN,0,5500
2016,8,Delanie Walker,TE,TEN,JAC,1,6500
2016,8,Cameron Brate,TE,TB,OAK,1,5200
2016,8,Jason Witten,TE,DAL,PHI,1,5200
2016,8,Virgil Green,TE,DEN,SD,1,4500
2016,8,Ben Koyack,TE,JAC,TEN,0,4500
2016,8,Austin Hooper,TE,ATL,GB,1,4500
2016,8,Gary Barnidge,TE,CLE,NYJ,1,5000
2016,8,Kyle Rudolph,TE,MIN,CHI,0,5100
2016,8,Coby Fleener,TE,NO,SEA,1,5700
2016,8,Martellus Bennett,TE,NE,BUF,0,5400
2016,8,Jimmy Graham,TE,SEA,NO,0,6700
2016,8,Ryan Griffin,TE,HOU,DET,1,4500
2016,8,Jermaine Gresham,TE,ARI,CAR,0,4500
2016,8,Jack Doyle,TE,IND,KC,1,4900
2016,8,Clive Walford,TE,OAK,TB,0,4600
2016,8,Marcedes Lewis,TE,JAC,TEN,0,4500
2016,8,Erik Swoope,TE,IND,KC,1,4500
2016,8,Zach Ertz,TE,PHI,DAL,0,4800
2016,8,Phillip Supernaw,TE,TEN,JAC,1,4500
2016,8,Nick O'Leary,TE,BUF,NE,1,4500
2016,8,Jacob Tamme,TE,ATL,GB,1,5300
2016,8,Demetrius Harris,TE,KC,IND,0,4500
2016,8,Stephen Anderson,TE,HOU,DET,1,4500
2016,8,Hunter Henry,TE,SD,DEN,0,5800
2016,8,Luke Stocker,TE,TB,OAK,1,4500
2016,8,Charles Clay,TE,BUF,NE,1,4900
2016,8,Greg Olsen,TE,CAR,ARI,1,7400
2016,8,Geoff Swaim,TE,DAL,PHI,1,4500
2016,8,Ben Braunecker,TE,CHI,MIN,1,4500
2016,8,Nick Vannett,TE,SEA,NO,0,4500
2016,8,Trey Burton,TE,PHI,DAL,0,4500
2016,8,Tyler Kroft,TE,CIN,WAS,1,4500
2016,8,Logan Paulsen,TE,CHI,MIN,1,4500
2016,8,Seth DeValve,TE,CLE,NYJ,1,4500
2016,8,Brandon Bostick,TE,NYJ,CLE,0,4500
2016,8,Josh Hill,TE,NO,SEA,1,4500
2016,8,Justin Perillo,TE,GB,ATL,0,4500
2016,8,Richard Rodgers,TE,GB,ATL,0,4800
2016,8,Sean McGrath,TE,SD,DEN,0,4500
2016,8,Ifeanyi Momah,TE,ARI,CAR,0,4500
2016,8,Khari Lee,TE,DET,HOU,0,4500
2016,8,Rhett Ellison,TE,MIN,CHI,0,4500
2016,8,Kellen Davis,TE,NYJ,CLE,0,4500
2016,8,James O'Shaughnessy,TE,KC,IND,0,4500
2016,8,Niles Paul,TE,WAS,CIN,0,4500
2016,8,John Phillips,TE,NO,SEA,1,4500
2016,8,Gavin Escobar,TE,DAL,PHI,1,4500
2016,8,Jeff Heuerman,TE,DEN,SD,1,4500
2016,8,Brandon Myers,TE,TB,OAK,1,4500
2016,8,Anthony Fasano,TE,TEN,JAC,1,4500
2016,8,Ed Dickson,TE,CAR,ARI,1,4500
2016,8,Randall Telfer,TE,CLE,NYJ,1,4500
2016,8,Brent Celek,TE,PHI,DAL,0,4500
2016,8,Levine Toilolo,TE,ATL,GB,1,4500
2016,8,Brandon Williams,TE,SEA,NO,0,4500
2016,8,Clay Harbor,TE,DET,HOU,0,4500
2016,8,Chase Coffman,TE,IND,KC,1,4500
2016,8,Derek Carr,QB,OAK,TB,0,7800
2016,8,Aaron Rodgers,QB,GB,ATL,0,8800
2016,8,Tom Brady,QB,NE,BUF,0,8700
2016,8,Blake Bortles,QB,JAC,TEN,0,7100
2016,8,Dak Prescott,QB,DAL,PHI,1,7100
2016,8,Kirk Cousins,QB,WAS,CIN,0,7200
2016,8,Matt Ryan,QB,ATL,GB,1,8500
2016,8,Carson Palmer,QB,ARI,CAR,0,7300
2016,8,Josh McCown,QB,CLE,NYJ,1,6400
2016,8,Drew Brees,QB,NO,SEA,1,8000
2016,8,Andy Dalton,QB,CIN,WAS,1,7700
2016,8,Marcus Mariota,QB,TEN,JAC,1,7500
2016,8,Andrew Luck,QB,IND,KC,1,7900
2016,8,Jameis Winston,QB,TB,OAK,1,7400
2016,8,Tyrod Taylor,QB,BUF,NE,1,7600
2016,8,Nick Foles,QB,KC,IND,0,6000
2016,8,Philip Rivers,QB,SD,DEN,0,7300
2016,8,Ryan Fitzpatrick,QB,NYJ,CLE,0,7300
2016,8,Jay Cutler,QB,CHI,MIN,1,6500
2016,8,Matthew Stafford,QB,DET,HOU,0,7700
2016,8,Sam Bradford,QB,MIN,CHI,0,7000
2016,8,Cam Newton,QB,CAR,ARI,1,8300
2016,8,Carson Wentz,QB,PHI,DAL,0,6700
2016,8,Russell Wilson,QB,SEA,NO,0,8200
2016,8,Brock Osweiler,QB,HOU,DET,1,6600
2016,8,Alex Smith,QB,KC,IND,0,6800
2016,8,Trevor Siemian,QB,DEN,SD,1,6900
2016,8,E.J. Manuel,QB,BUF,NE,1,4900
2016,8,Matt Cassel,QB,TEN,JAC,1,6000
2016,8,Kevin Hogan,QB,CLE,NYJ,1,6000
2016,8,Joe Webb,QB,CAR,ARI,1,5000
2016,8,Kellen Clemens,QB,SD,DEN,0,5000
2016,8,Jimmy Garoppolo,QB,NE,BUF,0,5800
2016,8,Wil Lutz,PK,NO,SEA,1,4500
2016,8,Graham Gano,PK,CAR,ARI,1,4700
2016,8,Stephen Gostkowski,PK,NE,BUF,0,4900
2016,8,Cairo Santos,PK,KC,IND,0,4600
2016,8,Caleb Sturgis,PK,PHI,DAL,0,4600
2016,8,Dan Bailey,PK,DAL,PHI,1,4700
2016,8,Ryan Succop,PK,TEN,JAC,1,4500
2016,8,Matt Bryant,PK,ATL,GB,1,4800
2016,8,Dustin Hopkins,PK,WAS,CIN,0,4900
2016,8,Brandon McManus,PK,DEN,SD,1,4800
2016,8,Cody Parkey,PK,CLE,NYJ,1,4500
2016,8,Steven Hauschka,PK,SEA,NO,0,4800
2016,8,Nick Novak,PK,HOU,DET,1,4500
2016,8,Connor Barth,PK,CHI,MIN,1,4600
2016,8,Matt Prater,PK,DET,HOU,0,4500
2016,8,Nick Folk,PK,NYJ,CLE,0,4600
2016,8,Mason Crosby,PK,GB,ATL,0,4600
2016,8,Sebastian Janikowski,PK,OAK,TB,0,4800
2016,8,Dan Carpenter,PK,BUF,NE,1,4500
2016,8,Roberto Aguayo,PK,TB,OAK,1,4500
2016,8,Blair Walsh,PK,MIN,CHI,0,4500
2016,8,Mike Nugent,PK,CIN,WAS,1,4600
2016,8,Jason Myers,PK,JAC,TEN,0,4600
2016,8,Chandler Catanzaro,PK,ARI,CAR,0,4500
2016,8,Adam Vinatieri,PK,IND,KC,1,5100
2016,8,Josh Lambo,PK,SD,DEN,0,4500
2016,8,DEN,Def,DEN,SD,1,5000
2016,8,CAR,Def,CAR,ARI,1,4500
2016,8,SD,Def,SD,DEN,0,4200
2016,8,KC,Def,KC,IND,0,4500
2016,8,SEA,Def,SEA,NO,0,4500
2016,8,CHI,Def,CHI,MIN,1,4100
2016,8,WAS,Def,WAS,CIN,0,4300
2016,8,DET,Def,DET,HOU,0,4400
2016,8,HOU,Def,HOU,DET,1,4300
2016,8,DAL,Def,DAL,PHI,1,4600
2016,8,NO,Def,NO,SEA,1,4000
2016,8,NYJ,Def,NYJ,CLE,0,4700
2016,8,TEN,Def,TEN,JAC,1,4500
2016,8,TB,Def,TB,OAK,1,4200
2016,8,PHI,Def,PHI,DAL,0,4800
2016,8,CIN,Def,CIN,WAS,1,4800
2016,8,ARI,Def,ARI,CAR,0,4600
2016,8,OAK,Def,OAK,TB,0,4500
2016,8,ATL,Def,ATL,GB,1,4400
2016,8,MIN,Def,MIN,CHI,0,5200
2016,8,NE,Def,NE,BUF,0,4500
2016,8,IND,Def,IND,KC,1,4300
2016,8,BUF,Def,BUF,NE,1,4400
2016,8,CLE,Def,CLE,NYJ,1,4200
2016,8,GB,Def,GB,ATL,0,4300
2016,8,JAC,Def,JAC,TEN,0,4000
