Year,Week,Name,Pos,Team,Opp,H_A,Salary
2016,12,Patrick DiMarco,RB,ATL,ARI,1,4500
2016,12,Cedric Peerman,RB,CIN,BAL,0,4500
2016,12,Alex Collins,RB,SEA,TB,0,4500
2016,12,Jalston Fowler,RB,TEN,CHI,0,4500
2016,12,Paul Lasike,RB,CHI,TEN,1,4500
2016,12,Mike James,RB,TB,SEA,1,4500
2016,12,Jay Prosch,RB,HOU,SD,1,4500
2016,12,Kenneth Farrow,RB,SD,HOU,0,4500
2016,12,Bobby Rainey,RB,NYG,CLE,0,4500
2016,12,Antonio Brown,WR,PIT,IND,0,8800
2016,12,Tyreek Hill,WR,KC,DEN,0,6000
2016,12,Michael Thomas,WR,NO,LARM,1,6400
2016,12,Mike Evans,WR,TB,SEA,1,7900
2016,12,Davante Adams,WR,GB,PHI,0,7600
2016,12,Emmanuel Sanders,WR,DEN,KC,1,6600
2016,12,Odell Beckham Jr.,WR,NYG,CLE,0,9000
2016,12,Taylor Gabriel,WR,ATL,ARI,1,5100
2016,12,Marquess Wilson,WR,CHI,TEN,1,4500
2016,12,Dontrelle Inman,WR,SD,HOU,0,5000
2016,12,Ted Ginn Jr.,WR,CAR,OAK,0,5200
2016,12,DeSean Jackson,WR,WAS,DAL,0,5900
2016,12,Quincy Enunwa,WR,NYJ,NE,1,4900
2016,12,Malcolm Mitchell,WR,NE,NYJ,0,4500
2016,12,Tyrell Williams,WR,SD,HOU,0,6500
2016,12,Anquan Boldin,WR,DET,MIN,1,4800
2016,12,Terrelle Pryor,WR,CLE,NYG,1,6900
2016,12,Brandon Marshall,WR,NYJ,NE,1,7100
2016,12,Michael Crabtree,WR,OAK,CAR,1,6700
2016,12,Kenny Stills,WR,MIA,SF,1,5700
2016,12,Bennie Fowler,WR,DEN,KC,1,4500
2016,12,Rishard Matthews,WR,TEN,CHI,0,6200
2016,12,Kenny Britt,WR,LARM,NO,0,7100
2016,12,Donte Moncrief,WR,IND,PIT,1,6900
2016,12,Tavon Austin,WR,LARM,NO,0,4900
2016,12,Jordy Nelson,WR,GB,PHI,0,8000
2016,12,Deonte Thompson,WR,CHI,TEN,1,4500
2016,12,Jamison Crowder,WR,WAS,DAL,0,6300
2016,12,Seth Roberts,WR,OAK,CAR,1,4900
2016,12,Kelvin Benjamin,WR,CAR,OAK,0,7000
2016,12,Julian Edelman,WR,NE,NYJ,0,6400
2016,12,Willie Snead,WR,NO,LARM,1,6400
2016,12,Marqise Lee,WR,JAC,BUF,0,5800
2016,12,Corey Coleman,WR,CLE,NYG,1,5300
2016,12,Dorial Green-Beckham,WR,PHI,GB,1,4600
2016,12,Mohamed Sanu,WR,ATL,ARI,1,5900
2016,12,Golden Tate,WR,DET,MIN,1,6000
2016,12,Torrey Smith,WR,SF,MIA,0,4700
2016,12,Daniel Brown,WR,CHI,TEN,1,0
2016,12,Dez Bryant,WR,DAL,WAS,1,8000
2016,12,Sammy Watkins,WR,BUF,JAC,1,5700
2016,12,DeAndre Hopkins,WR,HOU,SD,1,7000
2016,12,Adam Thielen,WR,MIN,DET,0,6200
2016,12,Chris Hogan,WR,NE,NYJ,0,5800
2016,12,Tyler Boyd,WR,CIN,BAL,0,5600
2016,12,Demaryius Thomas,WR,DEN,KC,1,7500
2016,12,Cole Beasley,WR,DAL,WAS,1,6400
2016,12,Justin Hunter,WR,BUF,JAC,1,5300
2016,12,Will Fuller,WR,HOU,SD,1,6000
2016,12,Leonte Carroo,WR,MIA,SF,1,4500
2016,12,DeVante Parker,WR,MIA,SF,1,6300
2016,12,Breshad Perriman,WR,BAL,CIN,1,5000
2016,12,Dwayne Harris,WR,NYG,CLE,0,4500
2016,12,Allen Hurns,WR,JAC,BUF,0,4900
2016,12,Terrance Williams,WR,DAL,WAS,1,4900
2016,12,Marvin Jones,WR,DET,MIN,1,5700
2016,12,Larry Fitzgerald,WR,ARI,ATL,0,7200
2016,12,Randall Cobb,WR,GB,PHI,0,6600
2016,12,Mike Wallace,WR,BAL,CIN,1,6700
2016,12,Jordan Taylor,WR,DEN,KC,1,4500
2016,12,Harry Douglas,WR,TEN,CHI,0,4500
2016,12,Doug Baldwin,WR,SEA,TB,0,6800
2016,12,T.Y. Hilton,WR,IND,PIT,1,8100
2016,12,Brandon Coleman,WR,NO,LARM,1,4500
2016,12,Jarvis Landry,WR,MIA,SF,1,7000
2016,12,Jordan Matthews,WR,PHI,GB,1,5600
2016,12,Rod Streater,WR,SF,MIA,0,4500
2016,12,Pierre Garcon,WR,WAS,DAL,0,5600
2016,12,Cordarrelle Patterson,WR,MIN,DET,0,5200
2016,12,Justin Hardy,WR,ATL,ARI,1,4600
2016,12,Josh Bellamy,WR,CHI,TEN,1,4500
2016,12,Julio Jones,WR,ATL,ARI,1,8700
2016,12,Brandon LaFell,WR,CIN,BAL,0,5100
2016,12,Phillip Dorsett,WR,IND,PIT,1,4800
2016,12,Eli Rogers,WR,PIT,IND,0,5400
2016,12,Rashard Higgins,WR,CLE,NYG,1,4500
2016,12,Chris Harper,WR,SF,MIA,0,4500
2016,12,Amari Cooper,WR,OAK,CAR,1,7800
2016,12,Victor Cruz,WR,NYG,CLE,0,4800
2016,12,Michael Floyd,WR,ARI,ATL,0,5100
2016,12,Chris Conley,WR,KC,DEN,0,4700
2016,12,Steve Smith,WR,BAL,CIN,1,6300
2016,12,J.J. Nelson,WR,ARI,ATL,0,5500
2016,12,Kamar Aiken,WR,BAL,CIN,1,4600
2016,12,James Wright,WR,CIN,BAL,0,4500
2016,12,Johnny Holton,WR,OAK,CAR,1,4500
2016,12,Jeremy Kerley,WR,SF,MIA,0,5400
2016,12,Allen Robinson,WR,JAC,BUF,0,7400
2016,12,Russell Shepard,WR,TB,SEA,1,4500
2016,12,Cameron Meredith,WR,CHI,TEN,1,5900
2016,12,Andre Roberts,WR,DET,MIN,1,4500
2016,12,Devin Funchess,WR,CAR,OAK,0,5000
2016,12,Adam Humphries,WR,TB,SEA,1,5200
2016,12,Robby Anderson,WR,NYJ,NE,1,
2016,12,John Brown,WR,ARI,ATL,0,5600
2016,12,Roger Lewis,WR,NYG,CLE,0,4500
2016,12,Jermaine Kearse,WR,SEA,TB,0,4600
2016,12,Marquise Goodwin,WR,BUF,JAC,1,5300
2016,12,Sterling Shepard,WR,NYG,CLE,0,6100
2016,12,Paul Richardson,WR,SEA,TB,0,4500
2016,12,Charles Johnson,WR,MIN,DET,0,4500
2016,12,Tajae Sharpe,WR,TEN,CHI,0,5500
2016,12,Maurice Harris,WR,WAS,DAL,0,
2016,12,Bryce Treggs,WR,PHI,GB,1,4500
2016,12,Braxton Miller,WR,HOU,SD,1,4500
2016,12,Bradley Marquez,WR,LARM,NO,0,4500
2016,12,Quinton Patton,WR,SF,MIA,0,4500
2016,12,Albert Wilson,WR,KC,DEN,0,4600
2016,12,Jalin Marshall,WR,NYJ,NE,1,4500
2016,12,Lucky Whitehead,WR,DAL,WAS,1,4500
2016,12,Brandon Tate,WR,BUF,JAC,1,4500
2016,12,Danny Amendola,WR,NE,NYJ,0,4500
2016,12,Travis Benjamin,WR,SD,HOU,0,5500
2016,12,Alex Erickson,WR,CIN,BAL,0,4500
2016,12,Jeff Janis,WR,GB,PHI,0,4500
2016,12,Cecil Shorts,WR,TB,SEA,1,4500
2016,12,Jeremy Butler,WR,SD,HOU,0,0
2016,12,Cobi Hamilton,WR,PIT,IND,0,4500
2016,12,Tyler Lockett,WR,SEA,TB,0,5200
2016,12,De'Anthony Thomas,WR,KC,DEN,0,4500
2016,12,Brian Quick,WR,LARM,NO,0,4500
2016,12,Tommylee Lewis,WR,NO,LARM,1,4500
2016,12,Walter Powell,WR,BUF,JAC,1,4500
2016,12,Brittan Golden,WR,ARI,ATL,0,4500
2016,12,Marc Mariani,WR,TEN,CHI,0,4500
2016,12,Brice Butler,WR,DAL,WAS,1,4600
2016,12,Freddie Martino,WR,TB,SEA,1,4500
2016,12,Chris Moore,WR,BAL,CIN,1,4500
2016,12,Jarius Wright,WR,MIN,DET,0,4500
2016,12,Eric Weems,WR,ATL,ARI,1,4500
2016,12,Corey Brown,WR,CAR,OAK,0,4700
2016,12,Ricardo Louis,WR,CLE,NYG,1,4500
2016,12,Pharoh Cooper,WR,LARM,NO,0,4500
2016,12,Demarcus Robinson,WR,KC,DEN,0,4500
2016,12,Chester Rogers,WR,IND,PIT,1,4500
2016,12,Mike Thomas,WR,LARM,NO,0,4500
2016,12,Geronimo Allison,WR,GB,PHI,0,4900
2016,12,Arrelious Benn,WR,JAC,BUF,0,4500
2016,12,Ryan Grant,WR,WAS,DAL,0,4500
2016,12,Andrew Hawkins,WR,CLE,NYG,1,4500
2016,12,Isaiah Burse,WR,SD,HOU,0,4500
2016,12,Brandin Cooks,WR,NO,LARM,1,7300
2016,12,Andre Holmes,WR,OAK,CAR,1,4500
2016,12,Kendall Wright,WR,TEN,CHI,0,4600
2016,12,Rashad Greene,WR,JAC,BUF,0,4500
2016,12,Bryan Walters,WR,JAC,BUF,0,4500
2016,12,Laquon Treadwell,WR,MIN,DET,0,4500
2016,12,Sammie Coates,WR,PIT,IND,0,4700
2016,12,Keith Mumphery,WR,HOU,SD,1,4500
2016,12,Cody Core,WR,CIN,BAL,0,4500
2016,12,Aldrick Robinson,WR,ATL,ARI,1,4500
2016,12,Devin Hester,WR,BAL,CIN,1,4500
2016,12,Aaron Burbridge,WR,SF,MIA,0,4500
2016,12,Jakeem Grant,WR,MIA,SF,1,4500
2016,12,Trevor Davis,WR,GB,PHI,0,4600
2016,12,Tanner McEvoy,WR,SEA,TB,0,5000
2016,12,Eddie Royal,WR,CHI,TEN,1,5400
2016,12,Jordan Norwood,WR,DEN,KC,1,4500
2016,12,Jordan Reed,TE,WAS,DAL,0,7400
2016,12,Tyler Eifert,TE,CIN,BAL,0,6400
2016,12,Travis Kelce,TE,KC,DEN,0,6300
2016,12,Dion Sims,TE,MIA,SF,1,4500
2016,12,Lance Kendricks,TE,LARM,NO,0,4800
2016,12,Delanie Walker,TE,TEN,CHI,0,6100
2016,12,Jermaine Gresham,TE,ARI,ATL,0,4500
2016,12,Clive Walford,TE,OAK,CAR,1,4500
2016,12,Kyle Rudolph,TE,MIN,DET,0,5300
2016,12,Josh Hill,TE,NO,LARM,1,4500
2016,12,Vernon Davis,TE,WAS,DAL,0,4600
2016,12,Hunter Henry,TE,SD,HOU,0,5600
2016,12,Vance McDonald,TE,SF,MIA,0,4800
2016,12,Coby Fleener,TE,NO,LARM,1,5700
2016,12,Jimmy Graham,TE,SEA,TB,0,6900
2016,12,Ladarius Green,TE,PIT,IND,0,4500
2016,12,Dwayne Allen,TE,IND,PIT,1,5100
2016,12,Garrett Celek,TE,SF,MIA,0,4500
2016,12,Cameron Brate,TE,TB,SEA,1,5400
2016,12,Greg Olsen,TE,CAR,OAK,0,7000
2016,12,A.J. Derby,TE,DEN,KC,1,4500
2016,12,C.J. Fiedorowicz,TE,HOU,SD,1,5200
2016,12,Ryan Griffin,TE,HOU,SD,1,4500
2016,12,Seth DeValve,TE,CLE,NYG,1,4500
2016,12,Zach Ertz,TE,PHI,GB,1,5000
2016,12,Dennis Pitta,TE,BAL,CIN,1,4900
2016,12,Jason Witten,TE,DAL,WAS,1,5600
2016,12,Martellus Bennett,TE,NE,NYJ,0,5500
2016,12,Erik Swoope,TE,IND,PIT,1,4500
2016,12,Jack Doyle,TE,IND,PIT,1,4800
2016,12,Ben Koyack,TE,JAC,BUF,0,4500
2016,12,Charles Clay,TE,BUF,JAC,1,4700
2016,12,Rhett Ellison,TE,MIN,DET,0,4500
2016,12,Neal Sterling,TE,JAC,BUF,0,4500
2016,12,Trey Burton,TE,PHI,GB,1,4500
2016,12,Brandon Bostick,TE,NYJ,NE,1,4500
2016,12,Darren Waller,TE,BAL,CIN,1,4500
2016,12,Mychal Rivera,TE,OAK,CAR,1,4500
2016,12,Levine Toilolo,TE,ATL,ARI,1,4800
2016,12,Will Tye,TE,NYG,CLE,0,4600
2016,12,Marqueis Gray,TE,MIA,SF,1,4500
2016,12,Demetrius Harris,TE,KC,DEN,0,4500
2016,12,Ben Braunecker,TE,CHI,TEN,1,4500
2016,12,Austin Hooper,TE,ATL,ARI,1,4500
2016,12,Luke Willson,TE,SEA,TB,0,4500
2016,12,Gary Barnidge,TE,CLE,NYG,1,4800
2016,12,Alan Cross,TE,TB,SEA,1,4500
2016,12,Austin Seferian-Jenkins,TE,NYJ,NE,1,4500
2016,12,Stephen Anderson,TE,HOU,SD,1,4500
2016,12,Jared Cook,TE,GB,PHI,0,4600
2016,12,Derek Carrier,TE,WAS,DAL,0,4500
2016,12,Luke Stocker,TE,TB,SEA,1,4500
2016,12,James O'Shaughnessy,TE,KC,DEN,0,4500
2016,12,Danny Vitale,TE,CLE,NYG,1,4500
2016,12,Larry Donnell,TE,NYG,CLE,0,4500
2016,12,Tyler Higbee,TE,LARM,NO,0,4500
2016,12,Richard Rodgers,TE,GB,PHI,0,4500
2016,12,Logan Paulsen,TE,CHI,TEN,1,4900
2016,12,Sean McGrath,TE,SD,HOU,0,4500
2016,12,Jesse James,TE,PIT,IND,0,4700
2016,12,Darren Fells,TE,ARI,ATL,0,4500
2016,12,Antonio Gates,TE,SD,HOU,0,6000
2016,12,Nick O'Leary,TE,BUF,JAC,1,4500
2016,12,John Phillips,TE,NO,LARM,1,4500
2016,12,Eric Ebron,TE,DET,MIN,1,6000
2016,12,Gavin Escobar,TE,DAL,WAS,1,4500
2016,12,Virgil Green,TE,DEN,KC,1,4500
2016,12,Jerell Adams,TE,NYG,CLE,0,4500
2016,12,Brandon Myers,TE,TB,SEA,1,4500
2016,12,Dominique Jones,TE,MIA,SF,1,4800
2016,12,Anthony Fasano,TE,TEN,CHI,0,4500
2016,12,Jace Amaro,TE,TEN,CHI,0,4500
2016,12,Ed Dickson,TE,CAR,OAK,0,4500
2016,12,Randall Telfer,TE,CLE,NYG,1,4500
2016,12,Tyler Kroft,TE,CIN,BAL,0,4500
2016,12,Blake Bell,TE,SF,MIA,0,4500
2016,12,Brent Celek,TE,PHI,GB,1,4600
2016,12,Cory Harkey,TE,LARM,NO,0,4500
2016,12,Rob Gronkowski,TE,NE,NYJ,0,8500
2016,12,Brandon Williams,TE,SEA,TB,0,4500
2016,12,David Johnson,TE,PIT,IND,0,4500
2016,12,Clay Harbor,TE,DET,MIN,1,4500
2016,12,Colin Kaepernick,QB,SF,MIA,0,7200
2016,12,Drew Brees,QB,NO,LARM,1,8600
2016,12,Kirk Cousins,QB,WAS,DAL,0,7400
2016,12,Trevor Siemian,QB,DEN,KC,1,7000
2016,12,Ryan Tannehill,QB,MIA,SF,1,7100
2016,12,Aaron Rodgers,QB,GB,PHI,0,8900
2016,12,Matt Barkley,QB,CHI,TEN,1,6000
2016,12,Dak Prescott,QB,DAL,WAS,1,8000
2016,12,Marcus Mariota,QB,TEN,CHI,0,8300
2016,12,Cam Newton,QB,CAR,OAK,0,7800
2016,12,Blake Bortles,QB,JAC,BUF,0,7100
2016,12,Ben Roethlisberger,QB,PIT,IND,0,8500
2016,12,Philip Rivers,QB,SD,HOU,0,8000
2016,12,Tyrod Taylor,QB,BUF,JAC,1,7700
2016,12,Eli Manning,QB,NYG,CLE,0,7800
2016,12,Matt Ryan,QB,ATL,ARI,1,8700
2016,12,Tom Brady,QB,NE,NYJ,0,9100
2016,12,Carson Palmer,QB,ARI,ATL,0,7100
2016,12,Carson Wentz,QB,PHI,GB,1,6800
2016,12,Derek Carr,QB,OAK,CAR,1,7900
2016,12,Jared Goff,QB,LARM,NO,0,6000
2016,12,Jameis Winston,QB,TB,SEA,1,7200
2016,12,Ryan Fitzpatrick,QB,NYJ,NE,1,6800
2016,12,Matthew Stafford,QB,DET,MIN,1,7900
2016,12,Brock Osweiler,QB,HOU,SD,1,6300
2016,12,Alex Smith,QB,KC,DEN,0,6500
2016,12,Joe Flacco,QB,BAL,CIN,1,7300
2016,12,Josh McCown,QB,CLE,NYG,1,6400
2016,12,Andy Dalton,QB,CIN,BAL,0,7400
2016,12,Russell Wilson,QB,SEA,TB,0,7500
2016,12,Scott Tolzien,QB,IND,PIT,1,5000
2016,12,Sam Bradford,QB,MIN,DET,0,6700
2016,12,Landry Jones,QB,PIT,IND,0,6000
2016,12,Matt Schaub,QB,ATL,ARI,1,6000
2016,12,Kevin Hogan,QB,CLE,NYG,1,6000
2016,12,Joe Webb,QB,CAR,OAK,0,5000
2016,12,Kellen Clemens,QB,SD,HOU,0,5000
2016,12,Matt McGloin,QB,OAK,CAR,1,5500
2016,12,Justin Tucker,PK,BAL,CIN,1,5100
2016,12,Matt Prater,PK,DET,MIN,1,4500
2016,12,Stephen Gostkowski,PK,NE,NYJ,0,4800
2016,12,Brandon McManus,PK,DEN,KC,1,4600
2016,12,Caleb Sturgis,PK,PHI,GB,1,4600
2016,12,Matt Bryant,PK,ATL,ARI,1,5100
2016,12,Chandler Catanzaro,PK,ARI,ATL,0,4700
2016,12,Ryan Succop,PK,TEN,CHI,0,4500
2016,12,Mason Crosby,PK,GB,PHI,0,4800
2016,12,Sebastian Janikowski,PK,OAK,CAR,1,4700
2016,12,Dan Bailey,PK,DAL,WAS,1,4900
2016,12,Nick Novak,PK,HOU,SD,1,4700
2016,12,Cairo Santos,PK,KC,DEN,0,4800
2016,12,Dustin Hopkins,PK,WAS,DAL,0,4600
2016,12,Kai Forbath,PK,MIN,DET,0,4500
2016,12,Wil Lutz,PK,NO,LARM,1,4800
2016,12,Nick Folk,PK,NYJ,NE,1,4500
2016,12,Cody Parkey,PK,CLE,NYG,1,4500
2016,12,Andrew Franks,PK,MIA,SF,1,4600
2016,12,Phil Dawson,PK,SF,MIA,0,4500
2016,12,Mike Nugent,PK,CIN,BAL,0,4500
2016,12,Chris Boswell,PK,PIT,IND,0,4700
2016,12,Steven Hauschka,PK,SEA,TB,0,4700
2016,12,Jason Myers,PK,JAC,BUF,0,4500
2016,12,Josh Lambo,PK,SD,HOU,0,4600
2016,12,Connor Barth,PK,CHI,TEN,1,4600
2016,12,Robbie Gould,PK,NYG,CLE,0,4500
2016,12,Greg Zuerlein,PK,LARM,NO,0,4600
2016,12,Graham Gano,PK,CAR,OAK,0,5000
2016,12,Dan Carpenter,PK,BUF,JAC,1,4500
2016,12,Roberto Aguayo,PK,TB,SEA,1,4500
2016,12,Adam Vinatieri,PK,IND,PIT,1,4800
2016,12,NYG,Def,NYG,CLE,0,4800
2016,12,TB,Def,TB,SEA,1,4200
2016,12,KC,Def,KC,DEN,0,4500
2016,12,OAK,Def,OAK,CAR,1,4500
2016,12,SD,Def,SD,HOU,0,4600
2016,12,PIT,Def,PIT,IND,0,4300
2016,12,BAL,Def,BAL,CIN,1,4500
2016,12,GB,Def,GB,PHI,0,4100
2016,12,NE,Def,NE,NYJ,0,4900
2016,12,NO,Def,NO,LARM,1,4300
2016,12,CIN,Def,CIN,BAL,0,4300
2016,12,SEA,Def,SEA,TB,0,4900
2016,12,DEN,Def,DEN,KC,1,4900
2016,12,DET,Def,DET,MIN,1,4700
2016,12,MIA,Def,MIA,SF,1,5000
2016,12,CAR,Def,CAR,OAK,0,4400
2016,12,ATL,Def,ATL,ARI,1,4700
2016,12,JAC,Def,JAC,BUF,0,4000
2016,12,TEN,Def,TEN,CHI,0,4500
2016,12,HOU,Def,HOU,SD,1,4600
2016,12,CLE,Def,CLE,NYG,1,4000
2016,12,MIN,Def,MIN,DET,0,4600
2016,12,BUF,Def,BUF,JAC,1,4800
2016,12,SF,Def,SF,MIA,0,4000
2016,12,ARI,Def,ARI,ATL,0,4300
2016,12,PHI,Def,PHI,GB,1,4200
2016,12,NYJ,Def,NYJ,NE,1,4000
2016,12,DAL,Def,DAL,WAS,1,4400
2016,12,CHI,Def,CHI,TEN,1,4100
2016,12,LARM,Def,LARM,NO,0,4200
2016,12,WAS,Def,WAS,DAL,0,4100
2016,12,IND,Def,IND,PIT,1,4000
