Year,Week,Name,Pos,Team,Opp,H_A,Salary
2016,2,Jonathan Grimes,RB,HOU,KC,1,4500
2016,2,Mike Tolbert,RB,CAR,SF,1,4700
2016,2,James Starks,RB,GB,MIN,0,5300
2016,2,Thomas Rawls,RB,SEA,LARM,0,6600
2016,2,Doug Martin,RB,TB,ARI,0,7100
2016,2,Shaun Draughn,RB,SF,CAR,0,4800
2016,2,John Kuhn,RB,NO,NYG,0,4500
2016,2,Denard Robinson,RB,JAC,SD,0,4800
2016,2,Fitzgerald Toussaint,RB,PIT,CIN,1,4600
2016,2,Wendell Smallwood,RB,PHI,CHI,0,4500
2016,2,Andre Ellington,RB,ARI,TB,1,4700
2016,2,Andy Janovich,RB,DEN,IND,1,4500
2016,2,Mike Davis,RB,SF,CAR,0,4500
2016,2,D.J. Foster,RB,NE,MIA,1,0
2016,2,Benny Cunningham,RB,LARM,SEA,1,4900
2016,2,Kenneth Farrow,RB,SD,JAC,1,4500
2016,2,Kyle Juszczyk,RB,BAL,CLE,0,4500
2016,2,Ka'Deem Carey,RB,CHI,PHI,1,4800
2016,2,Alfred Blue,RB,HOU,KC,1,4900
2016,2,Keith Smith,RB,DAL,WAS,0,0
2016,2,Arian Foster,RB,MIA,NE,0,7100
2016,2,Tim Hightower,RB,NO,NYG,0,4900
2016,2,Bilal Powell,RB,NYJ,BUF,0,5300
2016,2,Orleans Darkwa,RB,NYG,NO,1,4500
2016,2,Kapri Bibbs,RB,DEN,IND,1,4500
2016,2,Daryl Richardson,RB,PIT,CIN,1,4500
2016,2,Jerick McKinnon,RB,MIN,GB,1,5000
2016,2,Kenjon Barner,RB,PHI,CHI,0,4800
2016,2,Paul Lasike,RB,CHI,PHI,1,4500
2016,2,James Develin,RB,NE,MIA,1,4500
2016,2,Michael Burton,RB,DET,TEN,1,4500
2016,2,Rex Burkhead,RB,CIN,PIT,0,4500
2016,2,Zach Line,RB,MIN,GB,1,4500
2016,2,Reggie Bush,RB,BUF,NYJ,1,4900
2016,2,Daniel Lasco,RB,NO,NYG,0,4500
2016,2,Chase Reynolds,RB,LARM,SEA,1,4500
2016,2,Stepfan Taylor,RB,ARI,TB,1,4700
2016,2,Antonio Andrews,RB,TEN,DET,0,4800
2016,2,Brandon Bolden,RB,NE,MIA,1,4900
2016,2,Ryan Hewitt,RB,CIN,PIT,0,4500
2016,2,Tyler Ervin,RB,HOU,KC,1,4500
2016,2,George Atkinson,RB,CLE,BAL,1,4500
2016,2,Taiwan Jones,RB,OAK,ATL,1,4500
2016,2,Patrick DiMarco,RB,ATL,OAK,0,4500
2016,2,Alex Collins,RB,SEA,LARM,0,4600
2016,2,Ty Montgomery,RB,GB,MIN,0,4500
2016,2,Jalston Fowler,RB,TEN,DET,0,4500
2016,2,Knile Davis,RB,KC,HOU,0,4500
2016,2,Aaron Ripkowski,RB,GB,MIN,0,4500
2016,2,Malcolm Johnson,RB,CLE,BAL,1,4500
2016,2,Jay Prosch,RB,HOU,KC,1,4500
2016,2,Stefon Diggs,WR,MIN,GB,1,6500
2016,2,Travis Benjamin,WR,SD,JAC,1,6100
2016,2,Kelvin Benjamin,WR,CAR,SF,1,7500
2016,2,Corey Coleman,WR,CLE,BAL,1,6000
2016,2,Eric Decker,WR,NYJ,BUF,0,7000
2016,2,DeAndre Hopkins,WR,HOU,KC,1,8300
2016,2,Julio Jones,WR,ATL,OAK,0,9300
2016,2,Marquise Goodwin,WR,BUF,NYJ,1,0
2016,2,Mike Wallace,WR,BAL,CLE,0,6100
2016,2,Larry Fitzgerald,WR,ARI,TB,1,7400
2016,2,Danny Amendola,WR,NE,MIA,1,5500
2016,2,Greg Salas,WR,BUF,NYJ,1,4500
2016,2,Jarvis Landry,WR,MIA,NE,0,6500
2016,2,Mike Evans,WR,TB,ARI,0,8100
2016,2,Marvin Jones,WR,DET,TEN,1,6500
2016,2,Jordy Nelson,WR,GB,MIN,0,8200
2016,2,Sterling Shepard,WR,NYG,NO,1,6200
2016,2,Jaron Brown,WR,ARI,TB,1,4700
2016,2,DeVante Parker,WR,MIA,NE,0,5800
2016,2,Willie Snead,WR,NO,NYG,0,7200
2016,2,Dez Bryant,WR,DAL,WAS,0,7700
2016,2,Tyrell Williams,WR,SD,JAC,1,5400
2016,2,Demaryius Thomas,WR,DEN,IND,1,7000
2016,2,Eddie Royal,WR,CHI,PHI,1,5300
2016,2,Brandon Marshall,WR,NYJ,BUF,0,7600
2016,2,Torrey Smith,WR,SF,CAR,0,5400
2016,2,Jamison Crowder,WR,WAS,DAL,1,5100
2016,2,Anquan Boldin,WR,DET,TEN,1,5700
2016,2,Odell Beckham Jr.,WR,NYG,NO,1,9400
2016,2,Kenny Britt,WR,LARM,SEA,1,5200
2016,2,Will Fuller,WR,HOU,KC,1,6200
2016,2,Quincy Enunwa,WR,NYJ,BUF,0,5100
2016,2,Alshon Jeffery,WR,CHI,PHI,1,7800
2016,2,Tyler Lockett,WR,SEA,LARM,0,6300
2016,2,Sammie Coates,WR,PIT,CIN,1,5300
2016,2,Michael Crabtree,WR,OAK,ATL,1,6200
2016,2,Julian Edelman,WR,NE,MIA,1,7100
2016,2,Kenny Stills,WR,MIA,NE,0,4900
2016,2,Brandin Cooks,WR,NO,NYG,0,8400
2016,2,Jordan Matthews,WR,PHI,CHI,0,6900
2016,2,Marqise Lee,WR,JAC,SD,0,4500
2016,2,Cole Beasley,WR,DAL,WAS,0,5000
2016,2,Jeremy Maclin,WR,KC,HOU,0,6900
2016,2,Adam Humphries,WR,TB,ARI,0,4700
2016,2,Amari Cooper,WR,OAK,ATL,1,7900
2016,2,Victor Cruz,WR,NYG,NO,1,5700
2016,2,Allen Hurns,WR,JAC,SD,0,6900
2016,2,Devin Funchess,WR,CAR,SF,1,5700
2016,2,Tyler Boyd,WR,CIN,PIT,0,5400
2016,2,Tavon Austin,WR,LARM,SEA,1,6300
2016,2,Chris Hogan,WR,NE,MIA,1,4700
2016,2,Steve Smith,WR,BAL,CLE,0,6400
2016,2,Michael Floyd,WR,ARI,TB,1,7000
2016,2,Michael Thomas,WR,NO,NYG,0,5000
2016,2,Andre Johnson,WR,TEN,DET,0,4500
2016,2,Justin Hardy,WR,ATL,OAK,0,4800
2016,2,Andre Holmes,WR,OAK,ATL,1,4800
2016,2,Allen Robinson,WR,JAC,SD,0,8200
2016,2,Randall Cobb,WR,GB,MIN,0,7400
2016,2,Kevin White,WR,CHI,PHI,1,5800
2016,2,Vincent Jackson,WR,TB,ARI,0,5400
2016,2,Nelson Agholor,WR,PHI,CHI,0,5600
2016,2,Josh Doctson,WR,WAS,DAL,1,4800
2016,2,T.Y. Hilton,WR,IND,DEN,0,7000
2016,2,Adam Thielen,WR,MIN,GB,1,4500
2016,2,Rishard Matthews,WR,TEN,DET,0,5300
2016,2,Antonio Brown,WR,PIT,CIN,1,9200
2016,2,DeSean Jackson,WR,WAS,DAL,1,6600
2016,2,Emmanuel Sanders,WR,DEN,IND,1,6700
2016,2,Brandon LaFell,WR,CIN,PIT,0,6000
2016,2,Aldrick Robinson,WR,ATL,OAK,0,4500
2016,2,Tajae Sharpe,WR,TEN,DET,0,6000
2016,2,Paul Richardson,WR,SEA,LARM,0,4800
2016,2,A.J. Green,WR,CIN,PIT,0,8900
2016,2,Terrelle Pryor,WR,CLE,BAL,1,5700
2016,2,Ted Ginn Jr.,WR,CAR,SF,1,5700
2016,2,Jeremy Kerley,WR,SF,CAR,0,4700
2016,2,Andrew Hawkins,WR,CLE,BAL,1,4700
2016,2,Breshad Perriman,WR,BAL,CLE,0,5200
2016,2,Seth Roberts,WR,OAK,ATL,1,5300
2016,2,Quinton Patton,WR,SF,CAR,0,4800
2016,2,Jalin Marshall,WR,NYJ,BUF,0,0
2016,2,Jordan Norwood,WR,DEN,IND,1,4900
2016,2,Phillip Dorsett,WR,IND,DEN,0,5500
2016,2,Doug Baldwin,WR,SEA,LARM,0,7000
2016,2,Pierre Garcon,WR,WAS,DAL,1,6200
2016,2,Mohamed Sanu,WR,ATL,OAK,0,6700
2016,2,Sammy Watkins,WR,BUF,NYJ,1,0
2016,2,Corey Brown,WR,CAR,SF,1,5200
2016,2,Taylor Gabriel,WR,ATL,OAK,0,0
2016,2,Dorial Green-Beckham,WR,PHI,CHI,0,4900
2016,2,Russell Shepard,WR,TB,ARI,0,0
2016,2,Alex Erickson,WR,CIN,PIT,0,4500
2016,2,Chris Conley,WR,KC,HOU,0,4600
2016,2,Brandon Coleman,WR,NO,NYG,0,4500
2016,2,Jordan Taylor,WR,DEN,IND,1,4500
2016,2,Charles Johnson,WR,MIN,GB,1,4500
2016,2,Golden Tate,WR,DET,TEN,1,6700
2016,2,Johnny Holton,WR,OAK,ATL,1,0
2016,2,Cody Latimer,WR,DEN,IND,1,4500
2016,2,Albert Wilson,WR,KC,HOU,0,5000
2016,2,Jermaine Kearse,WR,SEA,LARM,0,5300
2016,2,Davante Adams,WR,GB,MIN,0,5700
2016,2,Malcolm Mitchell,WR,NE,MIA,1,4500
2016,2,John Brown,WR,ARI,TB,1,6600
2016,2,Rod Streater,WR,SF,CAR,0,4500
2016,2,Cecil Shorts,WR,TB,ARI,0,4900
2016,2,Tyreek Hill,WR,KC,HOU,0,0
2016,2,James Wright,WR,CIN,PIT,0,4500
2016,2,Robert Woods,WR,BUF,NYJ,1,5300
2016,2,Chris Moore,WR,BAL,CLE,0,0
2016,2,Donte Moncrief,WR,IND,DEN,0,6700
2016,2,Eli Rogers,WR,PIT,CIN,1,5500
2016,2,Arrelious Benn,WR,JAC,SD,0,0
2016,2,Brian Quick,WR,LARM,SEA,1,4500
2016,2,Darrius Heyward-Bey,WR,PIT,CIN,1,4500
2016,2,Rashad Greene,WR,JAC,SD,0,5000
2016,2,Dontrelle Inman,WR,SD,JAC,1,5500
2016,2,Quan Bray,WR,IND,DEN,0,4700
2016,2,Ryan Grant,WR,WAS,DAL,1,4600
2016,2,Braxton Miller,WR,HOU,KC,1,4500
2016,2,Josh Huff,WR,PHI,CHI,0,4700
2016,2,Tommylee Lewis,WR,NO,NYG,0,4500
2016,2,Marc Mariani,WR,TEN,DET,0,4500
2016,2,Brice Butler,WR,DAL,WAS,0,4700
2016,2,Deonte Thompson,WR,CHI,PHI,1,4500
2016,2,Bradley Marquez,WR,LARM,SEA,1,4500
2016,2,Jared Abbrederis,WR,GB,MIN,0,4700
2016,2,Eric Weems,WR,ATL,OAK,0,4500
2016,2,Ricardo Louis,WR,CLE,BAL,1,4500
2016,2,Jaelen Strong,WR,HOU,KC,1,4900
2016,2,Lucky Whitehead,WR,DAL,WAS,0,4500
2016,2,Rashard Higgins,WR,CLE,BAL,1,4500
2016,2,Brandon Tate,WR,BUF,NYJ,1,4600
2016,2,Kamar Aiken,WR,BAL,CLE,0,5800
2016,2,Jeff Janis,WR,GB,MIN,0,4800
2016,2,Isaiah Burse,WR,SD,JAC,1,4500
2016,2,Terrance Williams,WR,DAL,WAS,0,4900
2016,2,Harry Douglas,WR,TEN,DET,0,4500
2016,2,Walter Powell,WR,BUF,NYJ,1,4500
2016,2,Laquon Treadwell,WR,MIN,GB,1,5300
2016,2,Andre Roberts,WR,DET,TEN,1,4500
2016,2,Brenton Bersin,WR,CAR,SF,1,4500
2016,2,Matthew Slater,WR,NE,MIA,1,4500
2016,2,Tavarres King,WR,NYG,NO,1,4500
2016,2,Leonte Carroo,WR,MIA,NE,0,4500
2016,2,Devin Hester,WR,BAL,CLE,0,4700
2016,2,Aaron Burbridge,WR,SF,CAR,0,4500
2016,2,Jakeem Grant,WR,MIA,NE,0,4500
2016,2,Josh Bellamy,WR,CHI,PHI,1,4500
2016,2,Trevor Davis,WR,GB,MIN,0,4500
2016,2,Dwayne Harris,WR,NYG,NO,1,4500
2016,2,Cordarrelle Patterson,WR,MIN,GB,1,4600
2016,2,Greg Olsen,TE,CAR,SF,1,7600
2016,2,Martellus Bennett,TE,NE,MIA,1,5500
2016,2,Delanie Walker,TE,TEN,DET,0,6600
2016,2,Jacob Tamme,TE,ATL,OAK,0,5100
2016,2,Dennis Pitta,TE,BAL,CLE,0,4800
2016,2,Clive Walford,TE,OAK,ATL,1,4700
2016,2,Vance McDonald,TE,SF,CAR,0,4600
2016,2,Jordan Cameron,TE,MIA,NE,0,4900
2016,2,Trey Burton,TE,PHI,CHI,0,4500
2016,2,Kyle Rudolph,TE,MIN,GB,1,5000
2016,2,Jesse James,TE,PIT,CIN,1,4500
2016,2,Austin Hooper,TE,ATL,OAK,0,4500
2016,2,Xavier Grimble,TE,PIT,CIN,1,4500
2016,2,Jordan Reed,TE,WAS,DAL,1,7400
2016,2,Julius Thomas,TE,JAC,SD,0,6400
2016,2,Antonio Gates,TE,SD,JAC,1,5900
2016,2,Marcedes Lewis,TE,JAC,SD,0,4600
2016,2,Lance Kendricks,TE,LARM,SEA,1,4600
2016,2,Vernon Davis,TE,WAS,DAL,1,4700
2016,2,Eric Ebron,TE,DET,TEN,1,5500
2016,2,Jason Witten,TE,DAL,WAS,0,5900
2016,2,Virgil Green,TE,DEN,IND,1,4600
2016,2,Travis Kelce,TE,KC,HOU,0,6300
2016,2,Jimmy Graham,TE,SEA,LARM,0,5500
2016,2,Jack Doyle,TE,IND,DEN,0,5200
2016,2,Gary Barnidge,TE,CLE,BAL,1,6000
2016,2,Zach Miller,TE,CHI,PHI,1,5200
2016,2,Charles Clay,TE,BUF,NYJ,1,5100
2016,2,Darren Fells,TE,ARI,TB,1,4600
2016,2,Jared Cook,TE,GB,MIN,0,5100
2016,2,Tyler Kroft,TE,CIN,PIT,0,4800
2016,2,Larry Donnell,TE,NYG,NO,1,5100
2016,2,Lee Smith,TE,OAK,ATL,1,4500
2016,2,Geoff Swaim,TE,DAL,WAS,0,4500
2016,2,Coby Fleener,TE,NO,NYG,0,5600
2016,2,Richard Rodgers,TE,GB,MIN,0,4700
2016,2,Dwayne Allen,TE,IND,DEN,0,6200
2016,2,Levine Toilolo,TE,ATL,OAK,0,4500
2016,2,Cameron Brate,TE,TB,ARI,0,4700
2016,2,Crockett Gillmore,TE,BAL,CLE,0,4700
2016,2,Dion Sims,TE,MIA,NE,0,4600
2016,2,Stephen Anderson,TE,HOU,KC,1,4500
2016,2,Austin Seferian-Jenkins,TE,NYJ,BUF,0,5200
2016,2,C.J. Uzomah,TE,CIN,PIT,0,4500
2016,2,Niles Paul,TE,WAS,DAL,1,4600
2016,2,Will Tye,TE,NYG,NO,1,4900
2016,2,Garrett Celek,TE,SF,CAR,0,4500
2016,2,Phillip Supernaw,TE,TEN,DET,0,4500
2016,2,Luke Willson,TE,SEA,LARM,0,4700
2016,2,Blake Bell,TE,SF,CAR,0,4500
2016,2,Ryan Griffin,TE,HOU,KC,1,4600
2016,2,David Johnson,TE,PIT,CIN,1,4500
2016,2,Anthony Fasano,TE,TEN,DET,0,4500
2016,2,C.J. Fiedorowicz,TE,HOU,KC,1,4500
2016,2,Tyler Higbee,TE,LARM,SEA,1,4500
2016,2,Logan Paulsen,TE,CHI,PHI,1,4500
2016,2,Sean McGrath,TE,SD,JAC,1,4500
2016,2,Khari Lee,TE,DET,TEN,1,4500
2016,2,Rhett Ellison,TE,MIN,GB,1,4500
2016,2,Kellen Davis,TE,NYJ,BUF,0,4600
2016,2,Troy Niklas,TE,ARI,TB,1,4500
2016,2,James O'Shaughnessy,TE,KC,HOU,0,4500
2016,2,Hunter Henry,TE,SD,JAC,1,4500
2016,2,Nick O'Leary,TE,BUF,NYJ,1,4500
2016,2,Scott Simonson,TE,CAR,SF,1,4500
2016,2,Demetrius Harris,TE,KC,HOU,0,4500
2016,2,Gavin Escobar,TE,DAL,WAS,0,4500
2016,2,Brandon Myers,TE,TB,ARI,0,4600
2016,2,Jermaine Gresham,TE,ARI,TB,1,4500
2016,2,Ed Dickson,TE,CAR,SF,1,4500
2016,2,Brandon Bostick,TE,NYJ,BUF,0,4500
2016,2,Brent Celek,TE,PHI,CHI,0,4800
2016,2,Luke Stocker,TE,TB,ARI,0,4500
2016,2,Cory Harkey,TE,LARM,SEA,1,4500
2016,2,Marqueis Gray,TE,MIA,NE,0,4500
2016,2,Jim Dray,TE,BUF,NYJ,1,4500
2016,2,Brandon Williams,TE,SEA,LARM,0,4500
2016,2,Maxx Williams,TE,BAL,CLE,0,4700
2016,2,Clay Harbor,TE,DET,TEN,1,4500
2016,2,Cam Newton,QB,CAR,SF,1,9000
2016,2,Matt Ryan,QB,ATL,OAK,0,7900
2016,2,Tyrod Taylor,QB,BUF,NYJ,1,6900
2016,2,Ryan Tannehill,QB,MIA,NE,0,6700
2016,2,Derek Carr,QB,OAK,ATL,1,8300
2016,2,Carson Palmer,QB,ARI,TB,1,8200
2016,2,Philip Rivers,QB,SD,JAC,1,7700
2016,2,Blaine Gabbert,QB,SF,CAR,0,6200
2016,2,Ben Roethlisberger,QB,PIT,CIN,1,8300
2016,2,Jimmy Garoppolo,QB,NE,MIA,1,7100
2016,2,Ryan Fitzpatrick,QB,NYJ,BUF,0,7100
2016,2,Blake Bortles,QB,JAC,SD,0,8100
2016,2,Kirk Cousins,QB,WAS,DAL,1,7800
2016,2,Andy Dalton,QB,CIN,PIT,0,7800
2016,2,Sam Bradford,QB,MIN,GB,1,6800
2016,2,Aaron Rodgers,QB,GB,MIN,0,8700
2016,2,Dak Prescott,QB,DAL,WAS,0,7000
2016,2,Joe Flacco,QB,BAL,CLE,0,7400
2016,2,Marcus Mariota,QB,TEN,DET,0,7500
2016,2,Matthew Stafford,QB,DET,TEN,1,7800
2016,2,Josh McCown,QB,CLE,BAL,1,6000
2016,2,Drew Brees,QB,NO,NYG,0,9200
2016,2,Carson Wentz,QB,PHI,CHI,0,6900
2016,2,Brock Osweiler,QB,HOU,KC,1,7200
2016,2,Trevor Siemian,QB,DEN,IND,1,6400
2016,2,Eli Manning,QB,NYG,NO,1,8100
2016,2,Russell Wilson,QB,SEA,LARM,0,8400
2016,2,Andrew Luck,QB,IND,DEN,0,8500
2016,2,Case Keenum,QB,LARM,SEA,1,6600
2016,2,Jameis Winston,QB,TB,ARI,0,7600
2016,2,Jacoby Brissett,QB,NE,MIA,1,5000
2016,2,Alex Smith,QB,KC,HOU,0,7000
2016,2,Jay Cutler,QB,CHI,PHI,1,6800
2016,2,Brian Hoyer,QB,CHI,PHI,1,6000
2016,2,E.J. Manuel,QB,BUF,NYJ,1,5000
2016,2,Drew Stanton,QB,ARI,TB,1,5000
2016,2,Jared Goff,QB,LARM,SEA,1,6500
2016,2,Matt Schaub,QB,ATL,OAK,0,6000
2016,2,Trevone Boykin,QB,SEA,LARM,0,5000
2016,2,Matt McGloin,QB,OAK,ATL,1,5500
2016,2,Matt Cassel,QB,TEN,DET,0,6000
2016,2,Kellen Clemens,QB,SD,JAC,1,5000
2016,2,Graham Gano,PK,CAR,SF,1,4900
2016,2,Brandon McManus,PK,DEN,IND,1,4700
2016,2,Cairo Santos,PK,KC,HOU,0,4800
2016,2,Justin Tucker,PK,BAL,CLE,0,4800
2016,2,Nick Novak,PK,HOU,KC,1,4600
2016,2,Nick Folk,PK,NYJ,BUF,0,4500
2016,2,Caleb Sturgis,PK,PHI,CHI,0,4700
2016,2,Chandler Catanzaro,PK,ARI,TB,1,4900
2016,2,Adam Vinatieri,PK,IND,DEN,0,4700
2016,2,Josh Brown,PK,NYG,NO,1,0
2016,2,Dustin Hopkins,PK,WAS,DAL,1,4500
2016,2,Mike Nugent,PK,CIN,PIT,0,4600
2016,2,Greg Zuerlein,PK,LARM,SEA,1,4500
2016,2,Dan Bailey,PK,DAL,WAS,0,4700
2016,2,Matt Bryant,PK,ATL,OAK,0,4800
2016,2,Phil Dawson,PK,SF,CAR,0,4600
2016,2,Josh Lambo,PK,SD,JAC,1,4500
2016,2,Wil Lutz,PK,NO,NYG,0,4500
2016,2,Matt Prater,PK,DET,TEN,1,4600
2016,2,Stephen Gostkowski,PK,NE,MIA,1,5200
2016,2,Chris Boswell,PK,PIT,CIN,1,4600
2016,2,Dan Carpenter,PK,BUF,NYJ,1,4600
2016,2,Blair Walsh,PK,MIN,GB,1,4700
2016,2,Andrew Franks,PK,MIA,NE,0,4500
2016,2,Ryan Succop,PK,TEN,DET,0,4500
2016,2,Sebastian Janikowski,PK,OAK,ATL,1,4600
2016,2,Steven Hauschka,PK,SEA,LARM,0,4800
2016,2,Jason Myers,PK,JAC,SD,0,4500
2016,2,Connor Barth,PK,CHI,PHI,1,4600
2016,2,Patrick Murray,PK,CLE,BAL,1,4500
2016,2,Mason Crosby,PK,GB,MIN,0,4700
2016,2,Roberto Aguayo,PK,TB,ARI,0,4500
2016,2,ARI,Def,ARI,TB,1,4800
2016,2,DEN,Def,DEN,IND,1,4700
2016,2,HOU,Def,HOU,KC,1,4900
2016,2,CAR,Def,CAR,SF,1,5300
2016,2,NYG,Def,NYG,NO,1,4300
2016,2,PHI,Def,PHI,CHI,0,4800
2016,2,NO,Def,NO,NYG,0,4200
2016,2,MIN,Def,MIN,GB,1,4400
2016,2,BAL,Def,BAL,CLE,0,4500
2016,2,LARM,Def,LARM,SEA,1,4300
2016,2,TEN,Def,TEN,DET,0,4100
2016,2,SD,Def,SD,JAC,1,4000
2016,2,DET,Def,DET,TEN,1,4400
2016,2,NE,Def,NE,MIA,1,4500
2016,2,KC,Def,KC,HOU,0,4700
2016,2,SF,Def,SF,CAR,0,4000
2016,2,CHI,Def,CHI,PHI,1,4400
2016,2,SEA,Def,SEA,LARM,0,5200
2016,2,GB,Def,GB,MIN,0,4400
2016,2,WAS,Def,WAS,DAL,1,4400
2016,2,PIT,Def,PIT,CIN,1,4600
2016,2,BUF,Def,BUF,NYJ,1,4500
2016,2,CIN,Def,CIN,PIT,0,4400
2016,2,DAL,Def,DAL,WAS,0,4500
2016,2,CLE,Def,CLE,BAL,1,4100
2016,2,MIA,Def,MIA,NE,0,4300
2016,2,IND,Def,IND,DEN,0,4300
2016,2,NYJ,Def,NYJ,BUF,0,4700
2016,2,JAC,Def,JAC,SD,0,4300
2016,2,TB,Def,TB,ARI,0,4300
2016,2,ATL,Def,ATL,OAK,0,4100
2016,2,OAK,Def,OAK,ATL,1,4500
