"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"17105-14185","QB","Cam","","Newton","19.867999267578124","10","7600","CAR@SEA","CAR","SEA","","","",""
"17105-22038","QB","Kirk","","Cousins","20.318181818181816","11","7500","WAS@ARI","WAS","ARI","","","",""
"17105-30298","TE","Jordan","","Reed","13.61111111111111","9","7500","WAS@ARI","WAS","ARI","Q","Shoulder - ac joint","",""
"17105-46882","RB","Jay","","Ajayi","14.139999389648437","10","7500","MIA@BAL","MIA","BAL","","","",""
"17105-14377","QB","Tyrod","","Taylor","18.17636385830966","11","7400","BUF@OAK","BUF","OAK","","","",""
"17105-42142","RB","Jordan","","Howard","12.780000305175781","10","7400","SF@CHI","CHI","SF","","","",""
"17105-24920","RB","Devonta","","Freeman","14.39090936834162","11","7400","KC@ATL","ATL","KC","","","",""
"17105-31459","RB","Spencer","","Ware","13.169999694824218","10","7400","KC@ATL","KC","ATL","","","",""
"17105-6893","WR","Jordy","","Nelson","14.354544899680398","11","7400","HOU@GB","GB","HOU","","","",""
"17105-14187","WR","A.J.","","Green","15.339999389648436","10","7400","PHI@CIN","CIN","PHI","D","Hamstring","",""
"17105-11460","TE","Rob","","Gronkowski","10.5625","8","7300","LA@NE","NE","LA","O","Back","",""
"17105-21948","QB","Ryan","","Tannehill","15.760000055486505","11","7300","MIA@BAL","MIA","BAL","","","",""
"17105-22037","RB","Lamar","","Miller","12.60909063165838","11","7300","HOU@GB","HOU","GB","Q","Ankle","",""
"17105-6714","QB","Joe","","Flacco","15.352727716619318","11","7300","MIA@BAL","BAL","MIA","","","",""
"17105-14225","QB","Andy","","Dalton","17.365454933860086","11","7200","PHI@CIN","CIN","PHI","","","",""
"17105-11432","WR","Demaryius","","Thomas","11.98181845925071","11","7100","DEN@JAC","DEN","JAC","","","",""
"17105-34308","QB","Blake","","Bortles","19.12363641912287","11","7100","DEN@JAC","JAC","DEN","","","",""
"17105-28434","QB","Trevor","","Siemian","15.263999938964843","10","7100","DEN@JAC","DEN","JAC","Q","Foot","",""
"17105-6748","QB","Carson","","Palmer","16.374000549316406","10","7000","WAS@ARI","ARI","WAS","","","",""
"17105-6883","WR","Larry","","Fitzgerald","13.60909063165838","11","7000","WAS@ARI","ARI","WAS","","","",""
"17105-8005","QB","Alex","","Smith","14.547999572753905","10","7000","KC@ATL","KC","ATL","","","",""
"17105-14211","RB","Mark","","Ingram","13.809090354225851","11","7000","DET@NO","NO","DET","Q","Toe","",""
"17105-28643","WR","Allen","","Robinson","11.236363497647373","11","7000","DEN@JAC","JAC","DEN","","","",""
"17105-14626","WR","Doug","","Baldwin","12.854544899680398","11","6900","CAR@SEA","SEA","CAR","","","",""
"17105-6535","WR","Kenny","","Britt","11.618182095614345","11","6900","LA@NE","LA","NE","","","",""
"17105-28573","WR","Michael","","Thomas","13.581817626953125","11","6900","DET@NO","NO","DET","","","",""
"17105-24929","WR","Kelvin","","Benjamin","11.418181679465554","11","6800","CAR@SEA","CAR","SEA","Q","Shoulder","",""
"17105-30447","RB","Todd","","Gurley","11.381817904385654","11","6800","LA@NE","LA","NE","","","",""
"17105-33557","TE","Tyler","","Eifert","10.740000152587891","5","6800","PHI@CIN","CIN","PHI","","","",""
"17105-29501","WR","Brandin","","Cooks","13.769999694824218","10","6800","DET@NO","NO","DET","","","",""
"17105-45889","WR","Davante","","Adams","13.87272782759233","11","6800","HOU@GB","GB","HOU","","","",""
"17105-16606","WR","DeAndre","","Hopkins","9.681818181818181","11","6700","HOU@GB","HOU","GB","","","",""
"17105-34331","RB","Latavius","","Murray","14.955556233723959","9","6700","BUF@OAK","OAK","BUF","Q","Ankle","",""
"17105-70324","QB","Carson","","Wentz","13.983637029474431","11","6700","PHI@CIN","PHI","CIN","","","",""
"17105-28473","RB","Carlos","","Hyde","13.766666836208767","9","6700","SF@CHI","SF","CHI","","","",""
"17105-62535","WR","Tyrell","","Williams","12.227272727272726","11","6600","TB@SD","SD","TB","Q","Shoulder","",""
"17105-24755","WR","Jamison","","Crowder","12.89090936834162","11","6600","WAS@ARI","WAS","ARI","","","",""
"17105-28095","RB","Thomas","","Rawls","5.925000190734863","4","6600","CAR@SEA","SEA","CAR","","","",""
"17105-11779","RB","LeGarrette","","Blount","14.818181818181818","11","6600","LA@NE","NE","LA","","","",""
"17105-7859","WR","Julian","","Edelman","9.709091186523437","11","6600","LA@NE","NE","LA","Q","Foot","",""
"17105-44449","WR","Willie","","Snead","11.480000305175782","10","6500","DET@NO","NO","DET","","","",""
"17105-6607","WR","Mike","","Wallace","12.163636641068892","11","6500","MIA@BAL","BAL","MIA","","","",""
"17105-21970","RB","Doug","","Martin","9.1","5","6500","TB@SD","TB","SD","","","",""
"17105-33260","WR","DeVante","","Parker","8.740000152587891","10","6500","MIA@BAL","MIA","BAL","Q","Back","",""
"17105-38435","QB","Jared","","Goff","12.010000228881836","2","6500","LA@NE","LA","NE","","","",""
"17105-33465","RB","Theo","","Riddick","13.899999830457899","9","6500","DET@NO","DET","NO","Q","Ankle","",""
"17105-6898","QB","Jay","","Cutler","10.351999664306641","5","6500","SF@CHI","CHI","SF","O","Shoulder","",""
"17105-9392","WR","Michael","","Crabtree","12.645455100319601","11","6400","BUF@OAK","OAK","BUF","Q","Achilles","",""
"17105-11505","WR","Emmanuel","","Sanders","12.5","11","6400","DEN@JAC","DEN","JAC","","","",""
"17105-11512","TE","Jimmy","","Graham","10.55454531582919","11","6400","CAR@SEA","SEA","CAR","Q","Knee","",""
"17105-39580","RB","Devontae","","Booker","7.145454406738281","11","6400","DEN@JAC","DEN","JAC","","","",""
"17105-31394","WR","Jarvis","","Landry","10.827272588556463","11","6400","MIA@BAL","MIA","BAL","","","",""
"17105-24641","WR","Sammy","","Watkins","6.266666412353516","3","6300","BUF@OAK","BUF","OAK","Q","Foot","",""
"17105-33076","TE","Travis","","Kelce","10.5","11","6300","KC@ATL","KC","ATL","","","",""
"17105-21994","QB","Brock","","Osweiler","12.943636807528408","11","6300","HOU@GB","HOU","GB","","","",""
"17105-6733","RB","Jonathan","","Stewart","11.512499809265136","8","6300","CAR@SEA","CAR","SEA","","","",""
"17105-6828","RB","Tim","","Hightower","7.118182095614347","11","6300","DET@NO","NO","DET","","","",""
"17105-14257","WR","Randall","","Cobb","10.40999984741211","10","6300","HOU@GB","GB","HOU","","","",""
"17105-6914","TE","Greg","","Olsen","11.636363636363636","11","6200","CAR@SEA","CAR","SEA","","","",""
"17105-8052","RB","Rashad","","Jennings","9.600000381469726","8","6200","NYG@PIT","NYG","PIT","","","",""
"17105-6735","WR","Steve","","Smith Sr.","10.844444274902343","9","6100","MIA@BAL","BAL","MIA","","","",""
"17105-33766","RB","Rob","","Kelley","8.722222222222221","9","6100","WAS@ARI","WAS","ARI","","","",""
"17105-54604","QB","Jimmy","","Garoppolo","8.859999656677246","4","6000","LA@NE","NE","LA","","","",""
"17105-21959","QB","Brandon","","Weeden","11.403333028157552","6","6000","HOU@GB","HOU","GB","","","",""
"17105-22994","QB","Case","","Keenum","13.428888956705728","9","6000","LA@NE","LA","NE","","","",""
"17105-22027","QB","Nick","","Foles","14","2","6000","KC@ATL","KC","ATL","","","",""
"17105-6679","QB","Matt","","Schaub","-0.20000000298023224","1","6000","KC@ATL","ATL","KC","","","",""
"17105-30231","QB","Jacoby","","Brissett","9.433333079020181","3","6000","LA@NE","NE","LA","IR","Thumb","",""
"17105-7744","QB","Drew","","Stanton","3.265000104904175","4","6000","WAS@ARI","ARI","WAS","","","",""
"17105-6739","WR","DeSean","","Jackson","9.55","10","6000","WAS@ARI","WAS","ARI","","","",""
"17105-11864","RB","Chris","","Ivory","6.966666751437717","9","6000","DEN@JAC","JAC","DEN","Q","Hamstring","",""
"17105-33463","QB","Paxton","","Lynch","12.0600004196167","2","6000","DEN@JAC","DEN","JAC","","","",""
"17105-7872","QB","Brian","","Hoyer","13.266666412353515","6","6000","SF@CHI","CHI","SF","IR","Forearm","",""
"17105-32514","QB","Trevone","","Boykin","2.450000047683716","2","6000","CAR@SEA","SEA","CAR","","","",""
"17105-27405","QB","Landry","","Jones","2.78799991607666","5","6000","NYG@PIT","PIT","NYG","","","",""
"17105-25410","QB","Mike","","Glennon","9","1","6000","TB@SD","TB","SD","","","",""
"17105-14194","QB","Blaine","","Gabbert","15.539999389648437","5","6000","SF@CHI","SF","CHI","","","",""
"17105-29605","QB","Matt","","Barkley","11.890000343322754","2","6000","SF@CHI","CHI","SF","","","",""
"17105-14267","QB","Ryan","","Mallett","0.029999999329447746","2","6000","MIA@BAL","BAL","MIA","","","",""
"17105-11485","WR","Golden","","Tate","9.272727272727273","11","5900","DET@NO","DET","NO","","","",""
"17105-31047","QB","AJ","","McCarron","8.17999976021903","7","5900","PHI@CIN","CIN","PHI","","","",""
"17105-54607","RB","Terrance","","West","9.309091047807173","11","5900","MIA@BAL","BAL","MIA","","","",""
"17105-7283","WR","Jeremy","","Maclin","8.0625","8","5800","KC@ATL","KC","ATL","Q","Groin","",""
"17105-11609","RB","James","","Starks","7","7","5800","HOU@GB","GB","HOU","","","",""
"17105-53681","WR","Tyreek","","Hill","10.372727134011007","11","5800","KC@ATL","KC","ATL","","","",""
"17105-31397","RB","Jeremy","","Hill","10.9272724498402","11","5800","PHI@CIN","CIN","PHI","","","",""
"17105-27477","WR","Sterling","","Shepard","9.254545731977982","11","5800","NYG@PIT","NYG","PIT","","","",""
"17105-40845","TE","Hunter","","Henry","8.677777608235677","9","5800","TB@SD","SD","TB","","","",""
"17105-30837","WR","Jordan","","Matthews","10.4636362249201","11","5700","PHI@CIN","PHI","CIN","Q","Ankle","",""
"17105-54753","WR","Taylor","","Gabriel","10.425000190734863","8","5700","KC@ATL","ATL","KC","","","",""
"17105-22018","WR","Mohamed","","Sanu","8.318181818181818","11","5700","KC@ATL","ATL","KC","","","",""
"17105-25272","TE","Eric","","Ebron","9.337499618530273","8","5700","DET@NO","DET","NO","","","",""
"17105-42028","WR","Will","","Fuller","8.655555725097656","9","5600","HOU@GB","HOU","GB","","","",""
"17105-62538","WR","Cameron","","Meredith","7.888888888888889","9","5600","SF@CHI","CHI","SF","","","",""
"17105-27776","RB","Tevin","","Coleman","13.774999618530273","8","5600","KC@ATL","ATL","KC","","","",""
"17105-22103","WR","Marvin","","Jones Jr.","10.754545731977982","11","5600","DET@NO","DET","NO","Q","Thigh","",""
"17105-30428","WR","Malcolm","","Mitchell","6.1875","8","5600","LA@NE","NE","LA","","","",""
"17105-27457","WR","Kenny","","Stills","8.272727272727273","11","5600","MIA@BAL","MIA","BAL","","","",""
"17105-29593","WR","Marqise","","Lee","8.509090770374644","11","5600","DEN@JAC","JAC","DEN","","","",""
"17105-28677","QB","Matt","","McGloin","0","1","5500","BUF@OAK","OAK","BUF","","","",""
"17105-11500","QB","Colt","","McCoy","8.819999694824218","1","5500","WAS@ARI","WAS","ARI","","","",""
"17105-22848","QB","Austin","","Davis","7.393333435058594","3","5500","DEN@JAC","DEN","JAC","","","",""
"17105-14704","WR","Chris","","Hogan","6.780000305175781","10","5500","LA@NE","NE","LA","Q","Back","",""
"17105-21971","TE","Coby","","Fleener","8.0727275501598","11","5500","DET@NO","NO","DET","","","",""
"17105-54782","TE","Cameron","","Brate","8.60909063165838","11","5500","TB@SD","TB","SD","","","",""
"17105-38509","RB","Wendell","","Smallwood","4.75","10","5500","PHI@CIN","PHI","CIN","","","",""
"17105-6774","WR","Pierre","","Garcon","9.236363497647373","11","5500","WAS@ARI","WAS","ARI","","","",""
"17105-6808","QB","Matt","","Moore","0.36000001430511474","1","5500","MIA@BAL","MIA","BAL","","","",""
"17105-7844","QB","Chad","","Henne","-0.20000000298023224","1","5500","DEN@JAC","JAC","DEN","","","",""
"17105-7972","RB","Darren","","Sproles","8.472726995294744","11","5500","PHI@CIN","PHI","CIN","","","",""
"17105-30775","WR","Justin","","Hunter","6.033333460489909","6","5400","BUF@OAK","BUF","OAK","","","",""
"17105-54606","WR","John","","Brown","6.240000152587891","10","5400","WAS@ARI","ARI","WAS","Q","Illness","",""
"17105-30108","WR","Marquess","","Wilson","13.25","2","5400","SF@CHI","CHI","SF","","","",""
"17105-30237","RB","Mike","","Gillislee","7.05999984741211","10","5400","BUF@OAK","BUF","OAK","Q","Hamstring","",""
"17105-40669","WR","Tyler","","Boyd","5.854545593261719","11","5400","PHI@CIN","CIN","PHI","","","",""
"17105-14349","WR","Jeremy","","Kerley","7.436363913796165","11","5300","SF@CHI","SF","CHI","","","",""
"17105-29780","TE","Zach","","Ertz","6.922222137451172","9","5300","PHI@CIN","PHI","CIN","","","",""
"17105-45683","RB","Kapri","","Bibbs","3.2142857142857144","7","5300","DEN@JAC","DEN","JAC","","","",""
"17105-7965","TE","Antonio","","Gates","9","8","5300","TB@SD","SD","TB","","","",""
"17105-14645","WR","Dontrelle","","Inman","7.609090631658381","11","5200","TB@SD","SD","TB","","","",""
"17105-24891","RB","Chris","","Thompson","7.154545177112926","11","5200","WAS@ARI","WAS","ARI","Q","Illness","",""
"17105-33244","WR","Eli","","Rogers","7.512499809265137","8","5200","NYG@PIT","PIT","NYG","","","",""
"17105-32243","WR","Marquise","","Goodwin","6.766666836208767","9","5200","BUF@OAK","BUF","OAK","","","",""
"17105-34295","WR","Breshad","","Perriman","5.209999847412109","10","5200","MIA@BAL","BAL","MIA","","","",""
"17105-23045","K","Justin","","Tucker","11","11","5200","MIA@BAL","BAL","MIA","","","",""
"17105-22035","WR","Travis","","Benjamin","8.40999984741211","10","5200","TB@SD","SD","TB","","","",""
"17105-14198","QB","Christian","","Ponder","0","0","5200","SF@CHI","SF","CHI","","","",""
"17105-14317","TE","Julius","","Thomas","7.4555553860134545","9","5200","DEN@JAC","JAC","DEN","Q","Back","",""
"17105-14336","RB","Jacquizz","","Rodgers","9.266666412353515","6","5100","TB@SD","TB","SD","","","",""
"17105-28930","RB","James","","White","8.563636086203835","11","5100","LA@NE","NE","LA","","","",""
"17105-12550","D","Seattle","","Seahawks","8.363636363636363","11","5100","CAR@SEA","SEA","CAR","","","",""
"17105-6448","TE","Martellus","","Bennett","9.090909090909091","11","5100","LA@NE","NE","LA","Q","Ankle","",""
"17105-34154","WR","J.J.","","Nelson","5.555555555555555","9","5100","WAS@ARI","ARI","WAS","","","",""
"17105-43413","RB","Kenneth","","Dixon","4.271428516932896","7","5100","MIA@BAL","BAL","MIA","","","",""
"17105-10647","K","Matt","","Bryant","10.818181818181818","11","5100","KC@ATL","ATL","KC","","","",""
"17105-54687","RB","Charcandrick","","West","4.279999923706055","10","5100","KC@ATL","KC","ATL","","","",""
"17105-6768","WR","Eddie","","Royal","7.933333502875434","9","5100","SF@CHI","CHI","SF","Q","Toe","",""
"17105-29685","WR","Robert","","Woods","8.544444613986545","9","5100","BUF@OAK","BUF","OAK","Q","Knee","",""
"17105-14339","RB","Dion","","Lewis","7.099999904632568","2","5000","LA@NE","NE","LA","","","",""
"17105-30788","QB","Tyler","","Bray","0","0","5000","KC@ATL","KC","ATL","","","",""
"17105-27801","QB","Nate","","Sudfeld","0","0","5000","WAS@ARI","WAS","ARI","","","",""
"17105-25760","WR","Allen","","Hurns","7.563636086203835","11","5000","DEN@JAC","JAC","DEN","Q","Hamstring","",""
"17105-29915","QB","Brett","","Hundley","-0.1599999964237213","2","5000","HOU@GB","GB","HOU","","","",""
"17105-6373","QB","Derek","","Anderson","7.506666819254558","3","5000","CAR@SEA","CAR","SEA","","","",""
"17105-12531","D","Denver","","Broncos","10.363636363636363","11","5000","DEN@JAC","DEN","JAC","","","",""
"17105-26877","QB","Jake","","Heaps","0","0","5000","CAR@SEA","SEA","CAR","","","",""
"17105-27908","TE","C.J.","","Fiedorowicz","7.309091047807173","11","5000","HOU@GB","HOU","GB","Q","Shoulder","",""
"17105-27982","QB","Jake","","Rudock","0","0","5000","DET@NO","DET","NO","","","",""
"17105-6479","WR","Anquan","","Boldin","9.01818154074929","11","5000","DET@NO","DET","NO","","","",""
"17105-31061","RB","T.J.","","Yeldon","7.390909368341619","11","5000","DEN@JAC","JAC","DEN","Q","Ankle","",""
"17105-11615","QB","Joe","","Webb","0.20000000298023224","4","5000","CAR@SEA","CAR","SEA","","","",""
"17105-25969","QB","Tom","","Savage","0","0","5000","HOU@GB","HOU","GB","","","",""
"17105-24949","QB","EJ","","Manuel","1.6999999682108562","3","5000","BUF@OAK","BUF","OAK","","","",""
"17105-27050","WR","Tyler","","Lockett","4.218181956898082","11","5000","CAR@SEA","SEA","CAR","","","",""
"17105-54705","QB","Dustin","","Vaughan","0","0","5000","NYG@PIT","PIT","NYG","","","",""
"17105-31170","QB","Brandon","","Allen","0","0","5000","DEN@JAC","JAC","DEN","","","",""
"17105-44500","QB","Keith","","Wenning","0","0","5000","PHI@CIN","CIN","PHI","","","",""
"17105-70127","QB","Griffin","","Neal","0","0","5000","DET@NO","NO","DET","","","",""
"17105-28163","QB","Connor","","Cook","0","0","5000","BUF@OAK","OAK","BUF","","","",""
"17105-26141","QB","Ryan","","Nassib","6.71999979019165","1","5000","NYG@PIT","NYG","PIT","","","",""
"17105-30253","QB","Jeff","","Driskel","0","0","5000","PHI@CIN","CIN","PHI","","","",""
"17105-8803","QB","Chase","","Daniel","-0.019999999552965164","2","5000","PHI@CIN","PHI","CIN","","","",""
"17105-34459","QB","B.J.","","Daniels","0.9200000166893005","4","5000","SF@CHI","CHI","SF","","","",""
"17105-47772","QB","Brandon","","Doughty","0","0","5000","MIA@BAL","MIA","BAL","","","",""
"17105-31421","QB","Zach","","Mettenberger","7.028571537562779","7","5000","NYG@PIT","PIT","NYG","","","",""
"17105-45797","QB","Garrett","","Grayson","0","1","5000","DET@NO","NO","DET","","","",""
"17105-7919","QB","Kellen","","Clemens","-0.10000000149011612","1","5000","TB@SD","SD","TB","","","",""
"17105-26355","QB","Logan","","Thomas","0","0","5000","BUF@OAK","BUF","OAK","","","",""
"17105-29445","QB","Sean","","Mannion","1.2400000095367431","1","5000","LA@NE","LA","NE","","","",""
"17105-70464","QB","Josh","","Woodrum","0","0","5000","SF@CHI","CHI","SF","","","",""
"17105-8023","QB","Josh","","Johnson","0","0","5000","NYG@PIT","NYG","PIT","","","",""
"17105-26458","WR","Tavon","","Austin","8.10909063165838","11","5000","LA@NE","LA","NE","Q","Chest","",""
"17105-28515","QB","Cardale","","Jones","0","0","5000","BUF@OAK","BUF","OAK","","","",""
"17105-8051","QB","Luke","","McCown","6.199999809265137","2","5000","DET@NO","NO","DET","","","",""
"17105-8071","QB","Dan","","Orlovsky","5.519999980926514","2","5000","DET@NO","DET","NO","","","",""
"17105-33702","QB","Ryan","","Griffin","0","0","5000","TB@SD","TB","SD","","","",""
"17105-43956","QB","David","","Fales","0","0","5000","SF@CHI","CHI","SF","","","",""
"17105-30652","WR","Tanner","","McEvoy","3.22400016784668","5","5000","CAR@SEA","SEA","CAR","","","",""
"17105-24671","WR","Adam","","Humphries","6.781818043101918","11","4900","TB@SD","TB","SD","","","",""
"17105-11495","WR","Brandon","","LaFell","7.954545454545454","11","4900","PHI@CIN","CIN","PHI","","","",""
"17105-32045","TE","Vance","","McDonald","8.133332994249132","9","4900","SF@CHI","SF","CHI","","","",""
"17105-14643","RB","DuJuan","","Harris","6.1400001525878904","5","4900","SF@CHI","SF","CHI","","","",""
"17105-21952","WR","Michael","","Floyd","7.3","10","4900","WAS@ARI","ARI","WAS","Q","Hamstring","",""
"17105-6627","WR","Ted","","Ginn Jr.","7.381817904385653","11","4900","CAR@SEA","CAR","SEA","","","",""
"17105-6704","WR","Percy","","Harvin","2.700000047683716","1","4900","BUF@OAK","BUF","OAK","Q","Migraine","",""
"17105-29357","RB","Kenjon","","Barner","2.9777776930067272","9","4900","PHI@CIN","PHI","CIN","","","",""
"17105-7900","K","Stephen","","Gostkowski","7.818181818181818","11","4900","LA@NE","NE","LA","","","",""
"17105-11999","WR","Victor","","Cruz","6.3700000762939455","10","4900","NYG@PIT","NYG","PIT","","","",""
"17105-14240","TE","Lance","","Kendricks","6.590909090909091","11","4900","LA@NE","LA","NE","","","",""
"17105-11425","RB","Ryan","","Mathews","10.359999847412108","10","4800","PHI@CIN","PHI","CIN","Q","Knee - mcl","",""
"17105-48380","K","Wil","","Lutz","8.727272727272726","11","4800","DET@NO","NO","DET","","","",""
"17105-11532","TE","Dennis","","Pitta","6.354545593261719","11","4800","MIA@BAL","BAL","MIA","","","",""
"17105-54741","WR","Seth","","Roberts","7.081818320534446","11","4800","BUF@OAK","OAK","BUF","","","",""
"17105-6724","K","Steven","","Hauschka","8.454545454545455","11","4800","CAR@SEA","SEA","CAR","","","",""
"17105-6782","K","Matt","","Prater","9.272727272727273","11","4800","DET@NO","DET","NO","","","",""
"17105-29314","TE","Richard","","Rodgers","3.779999923706055","10","4800","HOU@GB","GB","HOU","","","",""
"17105-7831","K","Sebastian","","Janikowski","9","11","4800","BUF@OAK","OAK","BUF","","","",""
"17105-33578","RB","Jalen","","Richard","6.381817904385653","11","4800","BUF@OAK","OAK","BUF","","","",""
"17105-40857","RB","Peyton","","Barber","4.442857197352818","7","4800","TB@SD","TB","SD","","","",""
"17105-14288","WR","Torrey","","Smith","5.470000076293945","10","4800","SF@CHI","SF","CHI","","","",""
"17105-24569","K","Chandler","","Catanzaro","6.7272727272727275","11","4800","WAS@ARI","ARI","WAS","","","",""
"17105-29725","TE","Levine","","Toilolo","3.8125","8","4700","KC@ATL","ATL","KC","","","",""
"17105-29734","RB","Ty","","Montgomery","5.290000152587891","10","4700","HOU@GB","GB","HOU","","","",""
"17105-31871","RB","Charles","","Sims","9.949999809265136","4","4700","TB@SD","TB","SD","IR","Knee","",""
"17105-12552","D","Washington","","Redskins","6.181818181818182","11","4700","WAS@ARI","WAS","ARI","","","",""
"17105-6427","K","Connor","","Barth","5.636363636363637","11","4700","SF@CHI","CHI","SF","","","",""
"17105-32058","K","Chris","","Boswell","6.181818181818182","11","4700","NYG@PIT","PIT","NYG","","","",""
"17105-24912","K","Dustin","","Hopkins","9.909090909090908","11","4700","WAS@ARI","WAS","ARI","","","",""
"17105-28080","WR","Devin","","Funchess","5.75","10","4700","CAR@SEA","CAR","SEA","","","",""
"17105-10744","K","Graham","","Gano","8.272727272727273","11","4700","CAR@SEA","CAR","SEA","","","",""
"17105-28202","RB","Jeremy","","Langford","6.399999891008649","7","4700","SF@CHI","CHI","SF","","","",""
"17105-7761","TE","Jared","","Cook","5.4","5","4700","HOU@GB","GB","HOU","","","",""
"17105-26247","K","Brandon","","McManus","9.454545454545455","11","4700","DEN@JAC","DEN","JAC","","","",""
"17105-31406","RB","Alfred","","Blue","2.3777777353922524","9","4700","HOU@GB","HOU","GB","Q","Calf","",""
"17105-27441","RB","Damien","","Williams","6.3799999237060545","10","4700","MIA@BAL","MIA","BAL","","","",""
"17105-33714","K","Cairo","","Santos","9.636363636363636","11","4700","KC@ATL","KC","ATL","","","",""
"17105-40126","TE","Austin","","Hooper","5.775000095367432","8","4600","KC@ATL","ATL","KC","","","",""
"17105-12525","D","Atlanta","","Falcons","5.818181818181818","11","4600","KC@ATL","ATL","KC","","","",""
"17105-12541","D","New England","","Patriots","6.363636363636363","11","4600","LA@NE","NE","LA","","","",""
"17105-12555","D","Baltimore","","Ravens","9.454545454545455","11","4600","MIA@BAL","BAL","MIA","","","",""
"17105-52560","WR","Geronimo","","Allison","2.825000047683716","4","4600","HOU@GB","GB","HOU","","","",""
"17105-11712","RB","Joique","","Bell","0.6000000238418579","1","4600","SF@CHI","CHI","SF","","","",""
"17105-6664","TE","Jacob","","Tamme","6.25","8","4600","KC@ATL","ATL","KC","IR","Shoulder","",""
"17105-30244","RB","Matt","","Jones","10.185714721679687","7","4600","WAS@ARI","WAS","ARI","","","",""
"17105-32418","RB","Christine","","Michael","10.69000015258789","10","4600","HOU@GB","GB","HOU","","","",""
"17105-32429","K","Josh","","Lambo","9.090909090909091","11","4600","TB@SD","SD","TB","","","",""
"17105-22219","WR","Jermaine","","Kearse","4.5363637750799","11","4600","CAR@SEA","SEA","CAR","","","",""
"17105-6870","TE","Vernon","","Davis","7.25","10","4600","WAS@ARI","WAS","ARI","","","",""
"17105-6897","K","Mason","","Crosby","8.181818181818181","11","4600","HOU@GB","GB","HOU","","","",""
"17105-12055","TE","Logan","","Paulsen","0.42857142857142854","7","4600","SF@CHI","CHI","SF","","","",""
"17105-31748","WR","Levi","","Norwood","0","0","4500","NYG@PIT","PIT","NYG","","","",""
"17105-46088","RB","Jhurell","","Pressley","0","0","4500","KC@ATL","ATL","KC","","","",""
"17105-54280","WR","Duke","","Williams","0","0","4500","LA@NE","LA","NE","","","",""
"17105-14348","TE","Lee","","Smith","1.9666666984558105","3","4500","BUF@OAK","OAK","BUF","IR","Ankle","",""
"17105-24589","WR","Jaron","","Brown","5.033333460489909","6","4500","WAS@ARI","ARI","WAS","IR","Knee","",""
"17105-12305","RB","Will","","Tukuafu","0.06666666766007741","3","4500","CAR@SEA","SEA","CAR","","","",""
"17105-14355","TE","Niles","","Paul","1.850000023841858","2","4500","WAS@ARI","WAS","ARI","IR","Shoulder","",""
"17105-14358","WR","Dwayne","","Harris","0.5272727446122603","11","4500","NYG@PIT","NYG","PIT","","","",""
"17105-28694","TE","Jesse","","James","5.099999861283735","11","4500","NYG@PIT","PIT","NYG","","","",""
