"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"17363-25812","QB","Stephen","","Morris","0","0","6000","IND@OAK","IND","OAK","","","",""
"17363-11485","WR","Golden","","Tate","10.814285278320312","14","6000","DET@DAL","DET","DAL","","","",""
"17363-54604","QB","Jimmy","","Garoppolo","8.859999656677246","4","6000","NYJ@NE","NE","NYJ","","","",""
"17363-14696","QB","Scott","","Tolzien","5.46999979019165","2","6000","IND@OAK","IND","OAK","","","",""
"17363-44449","WR","Willie","","Snead","10.976922842172475","13","6000","TB@NO","NO","TB","","","",""
"17363-21948","QB","Ryan","","Tannehill","15.553845919095552","13","6000","MIA@BUF","MIA","BUF","O","Knee","",""
"17363-21959","QB","Brandon","","Weeden","11.403333028157552","6","6000","CIN@HOU","HOU","CIN","","","",""
"17363-22994","QB","Case","","Keenum","12.213999938964843","10","6000","SF@LA","LA","SF","","","",""
"17363-21994","QB","Brock","","Osweiler","11.732856750488281","14","6000","CIN@HOU","HOU","CIN","","","",""
"17363-33260","WR","DeVante","","Parker","7.915384732759916","13","6000","MIA@BUF","MIA","BUF","","","",""
"17363-6639","QB","Tony","","Romo","11.914999961853027","4","6000","DET@DAL","DAL","DET","","","",""
"17363-22027","QB","Nick","","Foles","14","2","6000","DEN@KC","KC","DEN","","","",""
"17363-6679","QB","Matt","","Schaub","0.14666666587193808","3","6000","ATL@CAR","ATL","CAR","","","",""
"17363-30231","QB","Jacoby","","Brissett","9.433333079020181","3","6000","NYJ@NE","NE","NYJ","IR","Thumb","",""
"17363-7744","QB","Drew","","Stanton","3.265000104904175","4","6000","ARI@SEA","ARI","SEA","","","",""
"17363-6728","RB","Jamaal","","Charles","4.133333206176758","3","6000","DEN@KC","KC","DEN","IR","Knee","",""
"17363-6735","WR","Steve","","Smith Sr.","10.383333206176757","12","6000","BAL@PIT","BAL","PIT","","","",""
"17363-7778","QB","Matt","","Cassel","0.25","2","6000","TEN@JAC","TEN","JAC","","","",""
"17363-6803","QB","Josh","","McCown","11.61999969482422","5","6000","SD@CLE","CLE","SD","","","",""
"17363-33463","QB","Paxton","","Lynch","9.793333053588867","3","6000","DEN@KC","DEN","KC","","","",""
"17363-6840","RB","Frank","","Gore","12.835714067731585","14","6000","IND@OAK","IND","OAK","","","",""
"17363-6844","QB","Shaun","","Hill","5.239999771118164","2","6000","MIN@GB","MIN","GB","","","",""
"17363-7872","QB","Brian","","Hoyer","13.266666412353515","6","6000","WAS@CHI","CHI","WAS","IR","Forearm","",""
"17363-32514","QB","Trevone","","Boykin","2.1733333269755044","3","6000","ARI@SEA","SEA","ARI","","","",""
"17363-27405","QB","Landry","","Jones","2.306666692097982","6","6000","BAL@PIT","PIT","BAL","","","",""
"17363-7970","QB","Charlie","","Whitehurst","10.380000114440918","1","6000","SD@CLE","CLE","SD","","","",""
"17363-25410","QB","Mike","","Glennon","9","1","6000","TB@NO","TB","NO","","","",""
"17363-28515","QB","Cardale","","Jones","0","0","6000","MIA@BUF","BUF","MIA","","","",""
"17363-14194","QB","Blaine","","Gabbert","13.199999491373697","6","6000","SF@LA","SF","LA","","","",""
"17363-29587","QB","Cody","","Kessler","9.819999694824218","8","6000","SD@CLE","CLE","SD","","","",""
"17363-14237","TE","Kyle","","Rudolph","9.714285714285713","14","6000","MIN@GB","MIN","GB","","","",""
"17363-14267","QB","Ryan","","Mallett","-0.01333333303531011","3","6000","BAL@PIT","BAL","PIT","","","",""
"17363-31047","QB","AJ","","McCarron","8.17999976021903","7","5900","CIN@HOU","CIN","HOU","","","",""
"17363-54753","WR","Taylor","","Gabriel","10.863636363636363","11","5900","ATL@CAR","ATL","CAR","","","",""
"17363-22047","TE","Ladarius","","Green","7.566666920979817","6","5900","BAL@PIT","PIT","BAL","Q","Concussion","",""
"17363-31561","WR","Donte","","Moncrief","9.699999809265136","8","5900","IND@OAK","IND","OAK","Q","Hamstring","",""
"17363-29593","WR","Marqise","","Lee","8.521428789411272","14","5900","TEN@JAC","JAC","TEN","","","",""
"17363-29780","TE","Zach","","Ertz","8.991666793823242","12","5800","NYG@PHI","PHI","NYG","","","",""
"17363-11495","WR","Brandon","","LaFell","8.700000217982701","14","5800","CIN@HOU","CIN","HOU","","","",""
"17363-54607","RB","Terrance","","West","10.107142857142857","14","5800","BAL@PIT","BAL","PIT","","","",""
"17363-33766","RB","Rob","","Kelley","9.145454406738281","11","5800","WAS@CHI","WAS","CHI","","","",""
"17363-54684","RB","Isaiah","","Crowell","10.642857142857142","14","5700","SD@CLE","CLE","SD","","","",""
"17363-22103","WR","Marvin","","Jones Jr.","10.200000469501201","13","5700","DET@DAL","DET","DAL","","","",""
"17363-22163","WR","Rishard","","Matthews","10.464285714285713","14","5700","TEN@JAC","TEN","JAC","","","",""
"17363-25272","TE","Eric","","Ebron","8.30000027743253","11","5700","DET@DAL","DET","DAL","","","",""
"17363-39716","WR","Adam","","Thielen","8.635714394705635","14","5700","MIN@GB","MIN","GB","Q","Neck","",""
"17363-30837","WR","Jordan","","Matthews","10.207692072941707","13","5600","NYG@PHI","PHI","NYG","","","",""
"17363-6448","TE","Martellus","","Bennett","8.635714394705635","14","5600","NYJ@NE","NE","NYJ","","","",""
"17363-14645","WR","Dontrelle","","Inman","8.642857142857142","14","5600","SD@CLE","SD","CLE","","","",""
"17363-6607","WR","Mike","","Wallace","11.242856706891741","14","5600","BAL@PIT","BAL","PIT","","","",""
"17363-54782","TE","Cameron","","Brate","9.62857164655413","14","5600","TB@NO","TB","NO","","","",""
"17363-14257","WR","Randall","","Cobb","9.1000002347506","13","5600","MIN@GB","GB","MIN","","","",""
"17363-28643","WR","Allen","","Robinson","9.492856706891741","14","5600","TEN@JAC","JAC","TEN","","","",""
"17363-28677","QB","Matt","","McGloin","0","1","5500","IND@OAK","OAK","IND","","","",""
"17363-62538","WR","Cameron","","Meredith","9.191666920979818","12","5500","WAS@CHI","CHI","WAS","","","",""
"17363-11500","QB","Colt","","McCoy","8.819999694824218","1","5500","WAS@CHI","WAS","CHI","","","",""
"17363-22848","QB","Austin","","Davis","7.393333435058594","3","5500","DEN@KC","DEN","KC","","","",""
"17363-6774","WR","Pierre","","Garcon","9.792307927058292","13","5500","WAS@CHI","WAS","CHI","","","",""
"17363-26251","WR","Robby","","Anderson","7.299999872843425","12","5500","NYJ@NE","NYJ","NE","","","",""
"17363-7844","QB","Chad","","Henne","-0.20000000298023224","1","5500","TEN@JAC","JAC","TEN","","","",""
"17363-6828","RB","Tim","","Hightower","7.314285823277065","14","5500","TB@NO","NO","TB","","","",""
"17363-8052","RB","Rashad","","Jennings","9.236363497647373","11","5500","NYG@PHI","NYG","PHI","","","",""
"17363-7283","WR","Jeremy","","Maclin","7.780000305175781","10","5400","DEN@KC","KC","DEN","","","",""
"17363-11425","RB","Ryan","","Mathews","10.949999491373697","12","5400","NYG@PHI","PHI","NYG","","","",""
"17363-32243","WR","Marquise","","Goodwin","6.016666412353516","12","5400","MIA@BUF","BUF","MIA","","","",""
"17363-39580","RB","Devontae","","Booker","6.7999997820172995","14","5400","DEN@KC","DEN","KC","","","",""
"17363-7965","TE","Antonio","","Gates","7.990909229625355","11","5400","SD@CLE","SD","CLE","","","",""
"17363-27477","WR","Sterling","","Shepard","9.349999564034599","14","5400","NYG@PHI","NYG","PHI","","","",""
"17363-40845","TE","Hunter","","Henry","8.291666666666666","12","5400","SD@CLE","SD","CLE","","","",""
"17363-6479","WR","Anquan","","Boldin","8.60000010899135","14","5300","DET@DAL","DET","DAL","","","",""
"17363-54608","RB","Jerick","","McKinnon","7.030769348144531","13","5300","MIN@GB","MIN","GB","","","",""
"17363-14704","WR","Chris","","Hogan","7.884615384615385","13","5300","NYJ@NE","NE","NYJ","","","",""
"17363-39280","RB","Derrick","","Henry","6.783333460489909","12","5300","TEN@JAC","TEN","JAC","","","",""
"17363-43413","RB","Kenneth","","Dixon","6.730000305175781","10","5300","BAL@PIT","BAL","PIT","","","",""
"17363-30108","WR","Marquess","","Wilson","8.833333333333334","3","5300","WAS@CHI","CHI","WAS","IR","Foot","",""
"17363-23045","K","Justin","","Tucker","11.142857142857142","14","5300","BAL@PIT","BAL","PIT","","","",""
"17363-22048","RB","Robert","","Turbin","5.776922959547776","13","5300","IND@OAK","IND","OAK","","","",""
"17363-33465","RB","Theo","","Riddick","13.530000305175781","10","5300","DET@DAL","DET","DAL","Q","Wrist","",""
"17363-40669","WR","Tyler","","Boyd","6.228571210588727","14","5300","CIN@HOU","CIN","HOU","","","",""
"17363-7972","RB","Darren","","Sproles","9.084615267240083","13","5300","NYG@PHI","PHI","NYG","Q","Concussion","",""
"17363-34729","RB","Dwayne","","Washington","4.05999984741211","10","5300","DET@DAL","DET","DAL","","","",""
"17363-31061","RB","T.J.","","Yeldon","8.014285496303014","14","5200","TEN@JAC","JAC","TEN","","","",""
"17363-10647","K","Matt","","Bryant","10.785714285714286","14","5200","ATL@CAR","ATL","CAR","","","",""
"17363-22004","TE","Dwayne","","Allen","6.716666539510091","12","5200","IND@OAK","IND","OAK","","","",""
"17363-22018","WR","Mohamed","","Sanu","7.769230769230769","13","5200","ATL@CAR","ATL","CAR","","","",""
"17363-11864","RB","Chris","","Ivory","6.709999847412109","10","5200","TEN@JAC","JAC","TEN","","","",""
"17363-14198","QB","Christian","","Ponder","0","0","5200","SF@LA","SF","LA","","","",""
"17363-14339","RB","Dion","","Lewis","6.759999847412109","5","5100","NYJ@NE","NE","NYJ","","","",""
"17363-30775","WR","Justin","","Hunter","5.125","8","5100","MIA@BUF","BUF","MIA","","","",""
"17363-12531","D","Denver","","Broncos","10","14","5100","DEN@KC","DEN","KC","","","",""
"17363-11609","RB","James","","Starks","5.488889058430989","9","5100","MIN@GB","GB","MIN","Q","Concussion","",""
"17363-14757","RB","Matt","","Asiata","7.328571319580078","14","5100","MIN@GB","MIN","GB","","","",""
"17363-28144","TE","Dion","","Sims","5.509090770374645","11","5100","MIA@BUF","MIA","BUF","","","",""
"17363-6668","K","Adam","","Vinatieri","9.714285714285713","14","5100","IND@OAK","IND","OAK","","","",""
"17363-30237","RB","Mike","","Gillislee","7.738461421086238","13","5100","MIA@BUF","BUF","MIA","","","",""
"17363-38509","RB","Wendell","","Smallwood","4.141666730244954","12","5100","NYG@PHI","PHI","NYG","IR","Knee","",""
"17363-32418","RB","Christine","","Michael","9.453846271221454","13","5100","MIN@GB","GB","MIN","","","",""
"17363-6857","RB","Justin","","Forsett","5.071428571428571","7","5100","DEN@KC","DEN","KC","","","",""
"17363-27457","WR","Kenny","","Stills","8.892857142857142","14","5100","MIA@BUF","MIA","BUF","","","",""
"17363-31732","WR","Corey","","Coleman","8.362500190734863","8","5100","SD@CLE","CLE","SD","","","",""
"17363-29685","WR","Robert","","Woods","7.390909368341619","11","5100","MIA@BUF","BUF","MIA","","","",""
"17363-42028","WR","Will","","Fuller V","7.950000127156575","12","5000","CIN@HOU","HOU","CIN","","","",""
"17363-30788","QB","Tyler","","Bray","0","0","5000","DEN@KC","KC","DEN","","","",""
"17363-53331","QB","Taylor","","Heinicke","0","0","5000","MIN@GB","MIN","GB","","","",""
"17363-27801","QB","Nate","","Sudfeld","0","0","5000","WAS@CHI","WAS","CHI","NA","Coach's decision","",""
"17363-29915","QB","Brett","","Hundley","-0.17333332697550455","3","5000","MIN@GB","GB","MIN","","","",""
"17363-6373","QB","Derek","","Anderson","5.380000114440918","4","5000","ATL@CAR","CAR","ATL","","","",""
"17363-12541","D","New England","","Patriots","7.642857142857143","14","5000","NYJ@NE","NE","NYJ","","","",""
"17363-26877","QB","Jake","","Heaps","0","0","5000","ARI@SEA","SEA","ARI","","","",""
"17363-12550","D","Seattle","","Seahawks","7.714285714285714","14","5000","ARI@SEA","SEA","ARI","","","",""
"17363-27982","QB","Jake","","Rudock","0","0","5000","DET@DAL","DET","DAL","","","",""
"17363-11615","QB","Joe","","Webb","0.1600000023841858","5","5000","ATL@CAR","CAR","ATL","","","",""
"17363-34154","WR","J.J.","","Nelson","7.658333460489909","12","5000","ARI@SEA","ARI","SEA","","","",""
"17363-24949","QB","EJ","","Manuel","1.2999999523162841","4","5000","MIA@BUF","BUF","MIA","","","",""
"17363-47523","WR","Tajae","","Sharpe","5.607142857142857","14","5000","TEN@JAC","TEN","JAC","","","",""
"17363-54705","QB","Dustin","","Vaughan","0","0","5000","BAL@PIT","PIT","BAL","","","",""
"17363-31170","QB","Brandon","","Allen","0","0","5000","TEN@JAC","JAC","TEN","","","",""
"17363-44500","QB","Keith","","Wenning","0","0","5000","CIN@HOU","CIN","HOU","","","",""
"17363-70127","QB","Griffin","","Neal","0","0","5000","TB@NO","NO","TB","","","",""
"17363-34295","WR","Breshad","","Perriman","5.515384380634014","13","5000","BAL@PIT","BAL","PIT","","","",""
"17363-28163","QB","Connor","","Cook","0","0","5000","IND@OAK","OAK","IND","","","",""
"17363-26141","QB","Ryan","","Nassib","6.71999979019165","1","5000","NYG@PHI","NYG","PHI","Q","Elbow","",""
"17363-6687","QB","Mark","","Sanchez","0.11999999731779098","1","5000","DET@DAL","DAL","DET","","","",""
"17363-23075","QB","Alex","","Tanney","7.960000038146973","1","5000","TEN@JAC","TEN","JAC","","","",""
"17363-30253","QB","Jeff","","Driskel","0","0","5000","CIN@HOU","CIN","HOU","","","",""
"17363-7761","TE","Jared","","Cook","5.487500190734863","8","5000","MIN@GB","GB","MIN","","","",""
"17363-8803","QB","Chase","","Daniel","-0.019999999552965164","2","5000","NYG@PHI","PHI","NYG","","","",""
"17363-32366","QB","Jameill","","Showers","0","0","5000","DET@DAL","DAL","DET","","","",""
