"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"17288-11712","RB","Joique","","Bell","0.44999998807907104","2","4600","DET@NYG","DET","NYG","","","",""
"17288-54741","WR","Seth","","Roberts","6.530769348144531","13","4600","OAK@SD","OAK","SD","","","",""
"17288-26094","WR","Brandon","","Coleman","5.254545385187322","11","4600","NO@ARI","NO","ARI","","","",""
"17288-22003","RB","Ronnie","","Hillman","2.2600000381469725","5","4600","OAK@SD","SD","OAK","","","",""
"17288-29314","TE","Richard","","Rodgers","3.4750000635782876","12","4600","GB@CHI","GB","CHI","","","",""
"17288-31380","WR","Paul","","Turner","6.550000190734863","2","4600","PHI@BAL","PHI","BAL","","","",""
"17288-32429","K","Josh","","Lambo","8.23076923076923","13","4600","OAK@SD","SD","OAK","","","",""
"17288-27411","RB","Aaron","","Ripkowski","3.0555555555555553","9","4600","GB@CHI","GB","CHI","","","",""
"17288-28525","WR","Braxton","","Miller","2.339999961853027","10","4600","JAC@HOU","HOU","JAC","IR","Shoulder","",""
"17288-40857","RB","Peyton","","Barber","3.9625000953674316","8","4600","TB@DAL","TB","DAL","","","",""
"17288-14245","RB","Shane","","Vereen","7.425000190734863","4","4600","DET@NYG","NYG","DET","Q","Concussion","",""
"17288-29683","WR","Nelson","","Agholor","4.691666603088379","12","4600","PHI@BAL","PHI","BAL","","","",""
"17288-31748","WR","Levi","","Norwood","0","0","4500","PIT@CIN","PIT","CIN","","","",""
"17288-57348","RB","Glenn","","Winston","-2.799999952316284","1","4500","CLE@BUF","CLE","BUF","IR","Shoulder","",""
"17288-46088","RB","Jhurell","","Pressley","0","0","4500","SF@ATL","ATL","SF","","","",""
"17288-14348","TE","Lee","","Smith","1.9666666984558105","3","4500","OAK@SD","OAK","SD","IR","Ankle","",""
"17288-24589","WR","Jaron","","Brown","5.033333460489909","6","4500","NO@ARI","ARI","NO","IR","Knee","",""
"17288-14358","WR","Dwayne","","Harris","0.4461538608257587","13","4500","DET@NYG","NYG","DET","","","",""
"17288-28694","TE","Jesse","","James","4.7538460951585035","13","4500","PIT@CIN","PIT","CIN","","","",""
"17288-27672","TE","Matt","","LaCosse","3.700000047683716","1","4500","DET@NYG","NYG","DET","IR","Knee","",""
"17288-14362","TE","Charles","","Clay","5.25","12","4500","CLE@BUF","BUF","CLE","Q","Knee","",""
"17288-29723","RB","Stepfan","","Taylor","0.6000000238418579","2","4500","NO@ARI","ARI","NO","","","",""
"17288-14369","RB","Jordan","","Todman","1","10","4500","IND@MIN","IND","MIN","","","",""
"17288-26657","RB","Christian","","Powell","0","0","4500","PIT@CIN","PIT","CIN","","","",""
"17288-14372","WR","Aldrick","","Robinson","3.459999847412109","10","4500","SF@ATL","ATL","SF","","","",""
"17288-32807","TE","Anthony","","Denham","0","0","4500","PHI@BAL","PHI","BAL","","","",""
"17288-62505","TE","MyCole","","Pruitt","1.2000000476837158","1","4500","GB@CHI","CHI","GB","","","",""
"17288-21547","RB","Will","","Johnson","2.2600000381469725","5","4500","DET@NYG","NYG","DET","IR","Shoulder","",""
"17288-27692","RB","Josh","","Ferguson","2.3181818181818183","11","4500","IND@MIN","IND","MIN","","","",""
"17288-62508","TE","James","","O'Shaughnessy","0.44999998807907104","2","4500","TEN@KC","KC","TEN","","","",""
"17288-62515","TE","Neal","","Sterling","3.7750000953674316","4","4500","JAC@HOU","JAC","HOU","","","",""
"17288-14394","TE","Virgil","","Green","3.762500047683716","8","4500","NE@DEN","DEN","NE","","","",""
"17288-28735","WR","Daniel","","Anthrop","0","0","4500","IND@MIN","IND","MIN","","","",""
"17288-14406","RB","Bruce","","Miller","2.589999961853027","10","4500","SF@ATL","SF","ATL","","","",""
"17288-28744","RB","Raheem","","Mostert","-0.25","8","4500","SF@ATL","SF","ATL","","","",""
"17288-29768","RB","Patrick","","Skov","0","0","4500","CLE@BUF","CLE","BUF","","","",""
"17288-7244","RB","John","","Kuhn","4.181818181818182","11","4500","NO@ARI","NO","ARI","Q","Groin","",""
"17288-30807","TE","Mychal","","Rivera","3.7874999046325683","8","4500","OAK@SD","OAK","SD","","","",""
"17288-25694","RB","Andre","","Williams","2.1812500953674316","16","4500","OAK@SD","SD","OAK","","","",""
"17288-24682","RB","Andre","","Ellington","1.5916666984558105","12","4500","NO@ARI","ARI","NO","","","",""
"17288-29805","RB","Ryan","","Hewitt","1","1","4500","PIT@CIN","CIN","PIT","","","",""
"17288-27771","WR","Cody","","Latimer","1.2166666984558105","6","4500","NE@DEN","DEN","NE","","","",""
"17288-29821","WR","Jordan","","Payton","0.4000000059604645","2","4500","CLE@BUF","CLE","BUF","O","Suspension","",""
"17288-29830","WR","Shaq","","Evans","0","0","4500","NE@DEN","NE","DEN","","","",""
"17288-28807","TE","Gabe","","Holmes","0","0","4500","OAK@SD","OAK","SD","IR","Ankle","",""
"17288-62600","WR","Joshua","","Stangby","0","0","4500","IND@MIN","IND","MIN","","","",""
"17288-28815","RB","Akeem","","Hunt","1.8799999237060547","5","4500","JAC@HOU","HOU","JAC","","","",""
"17288-25751","TE","Chris","","Pantale","0","0","4500","PHI@BAL","PHI","BAL","","","",""
"17288-62617","TE","Khari","","Lee","0","1","4500","DET@NYG","DET","NYG","","","",""
"17288-29854","TE","Kevin","","McDermott","0","16","4500","IND@MIN","MIN","IND","","","",""
"17288-62623","RB","John","","Crockett","1.0499999523162841","2","4500","GB@CHI","GB","CHI","IR","Shoulder","",""
"17288-25760","WR","Allen","","Hurns","7.563636086203835","11","4500","JAC@HOU","JAC","HOU","Q","Hamstring","",""
"17288-62628","WR","DeAndre","","Carter","0","0","4500","NE@DEN","NE","DEN","","","",""
"17288-11431","TE","Jermaine","","Gresham","4.530769348144531","13","4500","NO@ARI","ARI","NO","Q","Knee","",""
"17288-62631","RB","Gus","","Johnson","0","0","4500","SF@ATL","ATL","SF","","","",""
"17288-62633","TE","Matt","","Lengel","0","0","4500","NE@DEN","NE","DEN","","","",""
"17288-29866","RB","Paul","","Perkins","4.529999923706055","10","4500","DET@NYG","NYG","DET","","","",""
"17288-25775","TE","Clive","","Walford","4.783333460489909","12","4500","OAK@SD","OAK","SD","","","",""
"17288-25783","RB","Mike","","James","2.0333333015441894","3","4500","DET@NYG","DET","NYG","","","",""
"17288-11454","RB","Dexter","","McCluster","1.2166666984558105","6","4500","OAK@SD","SD","OAK","O","Forearm","",""
"17288-11457","WR","Arrelious","","Benn","2.2333333757188587","9","4500","JAC@HOU","JAC","HOU","","","",""
"17288-62668","TE","John","","Peters","0","0","4500","PIT@CIN","CIN","PIT","","","",""
"17288-57556","TE","Jerome","","Cunningham","1.6499999364217121","6","4500","TEN@KC","TEN","KC","","","",""
"17288-25813","WR","Phillip","","Dorsett","5.158333460489909","12","4500","IND@MIN","IND","MIN","","","",""
"17288-48344","WR","Albert","","Wilson","5.5363637750799","11","4500","TEN@KC","KC","TEN","","","",""
"17288-62680","WR","Donteea","","Dye","2.470000076293945","10","4500","TB@DAL","TB","DAL","","","",""
"17288-22746","WR","Kashif","","Moore","0","0","4500","TEN@KC","KC","TEN","","","",""
"17288-28890","RB","Derek","","Watt","1.7200000762939453","5","4500","OAK@SD","SD","OAK","","","",""
"17288-24797","RB","Juwan","","Thompson","3.299999952316284","2","4500","NE@DEN","DEN","NE","","","",""
"17288-34014","WR","Aaron","","Dobson","3.433333396911621","6","4500","DET@NYG","DET","NYG","","","",""
"17288-7394","TE","Brandon","","Pettigrew","2.3142858232770646","7","4500","DET@NYG","DET","NYG","","","",""
"17288-9442","WR","Brandon","","Tate","1.4583333333333332","12","4500","CLE@BUF","BUF","CLE","","","",""
"17288-22754","TE","Garrett","","Celek","4.3","10","4500","SF@ATL","SF","ATL","","","",""
"17288-61666","WR","Jared","","Dangerfield","0","0","4500","NO@ARI","NO","ARI","","","",""
"17288-25827","TE","Asante","","Cleveland","0.6000000238418579","1","4500","OAK@SD","SD","OAK","","","",""
"17288-28907","WR","Alex","","Erickson","0.7000000293438251","13","4500","PIT@CIN","CIN","PIT","","","",""
"17288-22767","WR","Brian","","Tyms","0","0","4500","IND@MIN","IND","MIN","","","",""
"17288-11504","WR","Andre","","Roberts","3.0692308866060695","13","4500","DET@NYG","DET","NYG","","","",""
"17288-24817","TE","Nick","","O'Leary","1.9888888465033636","9","4500","CLE@BUF","BUF","CLE","","","",""
"17288-39153","TE","Ifeanyi","","Momah","2","3","4500","NO@ARI","ARI","NO","IR","Wrist","",""
"17288-12533","D","Green Bay","","Packers","6.153846153846154","13","4500","GB@CHI","GB","CHI","","","",""
"17288-22774","RB","Jonas","","Gray","4.100000108991351","7","4500","JAC@HOU","JAC","HOU","","","",""
"17288-11511","TE","Tony","","Moeaki","4.433333396911621","3","4500","GB@CHI","CHI","GB","","","",""
"17288-12536","D","Kansas City","","Chiefs","10.615384615384615","13","4500","TEN@KC","KC","TEN","","","",""
"17288-12540","D","Minnesota","","Vikings","10.615384615384615","13","4500","IND@MIN","MIN","IND","","","",""
"17288-43260","TE","Darion","","Griswold","0","0","4500","IND@MIN","IND","MIN","","","",""
"17288-62718","TE","Daniel","","Brown","6.466666539510091","3","4500","GB@CHI","CHI","GB","","","",""
"17288-11522","WR","Marcus","","Easley","4.100000063578288","3","4500","CLE@BUF","BUF","CLE","NA","Kneecap","",""
"17288-28930","RB","James","","White","8.43076911339393","13","4500","NE@DEN","NE","DEN","","","",""
"17288-28933","WR","Jared","","Abbrederis","0.6499999761581421","2","4500","GB@CHI","GB","CHI","","","",""
"17288-27918","TE","Henry","","Krieger-Coble","0","0","4500","NE@DEN","DEN","NE","","","",""
"17288-30990","RB","Jalston","","Fowler","0.949999988079071","2","4500","TEN@KC","TEN","KC","","","",""
"17288-24847","TE","Will","","Tye","4.115384615384615","13","4500","DET@NYG","NYG","DET","","","",""
"17288-11538","TE","Garrett","","Graham","1.5714285714285714","7","4500","NE@DEN","DEN","NE","","","",""
"17288-6422","TE","Gary","","Barnidge","6.076923076923077","13","4500","CLE@BUF","CLE","BUF","","","",""
"17288-11543","TE","Clay","","Harbor","1.7000000476837158","2","4500","DET@NYG","DET","NYG","","","",""
"17288-33047","WR","Chris","","Moore","1","10","4500","PHI@BAL","BAL","PHI","","","",""
"17288-34073","TE","Ryan","","Griffin","4.976922842172476","13","4500","JAC@HOU","HOU","JAC","","","",""
"17288-55577","WR","Hunter","","Sharp","0","0","4500","PHI@BAL","PHI","BAL","","","",""
"17288-53532","WR","Roger","","Lewis","3.1500000953674316","8","4500","DET@NYG","NYG","DET","","","",""
"17288-24862","WR","Rashad","","Greene Sr.","0.4625000059604645","8","4500","JAC@HOU","JAC","HOU","IR","Achilles","",""
"17288-25886","WR","Devin","","Street","1.25","2","4500","IND@MIN","IND","MIN","","","",""
"17288-45343","WR","Daniel","","Braverman","0","1","4500","GB@CHI","CHI","GB","","","",""
"17288-10531","WR","Jordan","","Norwood","2.816666603088379","12","4500","NE@DEN","DEN","NE","","","",""
"17288-11556","TE","Michael","","Hoomanawanui","2.910000038146973","10","4500","NO@ARI","NO","ARI","IR","Lower leg","",""
"17288-29991","RB","Bishop","","Sankey","4.183333396911621","12","4500","IND@MIN","MIN","IND","","","",""
"17288-31015","WR","DeAndrew","","White","1.399999976158142","2","4500","NE@DEN","NE","DEN","","","",""
"17288-11562","TE","Andrew","","Quarless","1.6999999682108562","3","4500","DET@NYG","DET","NYG","","","",""
"17288-24882","K","Roberto","","Aguayo","6.384615384615385","13","4500","TB@DAL","TB","DAL","","","",""
"17288-14643","RB","DuJuan","","Harris","5.25","6","4500","SF@ATL","SF","ATL","","","",""
"17288-26934","RB","Toben","","Opurum","0","2","4500","NE@DEN","DEN","NE","","","",""
"17288-27974","WR","Tevaun","","Smith","0","0","4500","IND@MIN","IND","MIN","","","",""
"17288-29003","RB","Ka'Deem","","Carey","2.05","10","4500","GB@CHI","CHI","GB","","","",""
"17288-32082","WR","Jordan","","Taylor","3.5250000953674316","8","4500","NE@DEN","DEN","NE","","","",""
"17288-54612","RB","Lorenzo","","Taliaferro","2.5","1","4500","PHI@BAL","BAL","PHI","IR","Hamstring","",""
"17288-6488","WR","Dwayne","","Bowe","1.1142857415335518","7","4500","CLE@BUF","CLE","BUF","","","",""
"17288-14683","RB","Patrick","","DiMarco","1.7000000476837158","8","4500","SF@ATL","ATL","SF","","","",""
"17288-54621","WR","Walt","","Powell","3.028571537562779","7","4500","CLE@BUF","BUF","CLE","IR","Ankle","",""
"17288-54623","WR","Jeff","","Janis","2.9299999237060547","10","4500","GB@CHI","GB","CHI","","","",""
"17288-31073","RB","Knile","","Davis","0.862500011920929","8","4500","TEN@KC","KC","TEN","","","",""
"17288-48482","TE","David","","Morgan","0","1","4500","IND@MIN","MIN","IND","","","",""
"17288-22898","RB","Brandon","","Bolden","0.9666666984558105","3","4500","NE@DEN","NE","DEN","","","",""
"17288-11635","WR","Marc","","Mariani","0","13","4500","TEN@KC","TEN","KC","","","",""
"17288-28021","RB","Sione","","Houma","0","0","4500","NO@ARI","NO","ARI","","","",""
"17288-38264","WR","Demarcus","","Robinson","0","0","4500","TEN@KC","KC","TEN","","","",""
"17288-28030","RB","Fitzgerald","","Toussaint","0.7250000238418579","8","4500","PIT@CIN","PIT","CIN","","","",""
"17288-11648","TE","Jim","","Dray","1.0111111534966363","9","4500","CLE@BUF","BUF","CLE","","","",""
"17288-54659","WR","Tony","","Washington","0.800000011920929","1","4500","JAC@HOU","JAC","HOU","","","",""
"17288-39305","TE","A.J.","","Derby","3.3","5","4500","NE@DEN","DEN","NE","","","",""
"17288-27020","RB","Glenn","","Gronkowski","0","0","4500","NE@DEN","NE","DEN","","","",""
"17288-22938","WR","Rod","","Streater","1.5699999809265137","10","4500","SF@ATL","SF","ATL","","","",""
"17288-41370","WR","Trevor","","Davis","0.987500011920929","8","4500","GB@CHI","GB","CHI","","","",""
"17288-38301","TE","Darren","","Fells","2.3428570883614674","7","4500","NO@ARI","ARI","NO","","","",""
"17288-45472","TE","Garrett","","Griffin","0","0","4500","NO@ARI","NO","ARI","","","",""
"17288-54690","WR","Freddie","","Martino","3.959999847412109","5","4500","TB@DAL","TB","DAL","","","",""
"17288-6566","RB","Chris","","Johnson","3.875","4","4500","NO@ARI","ARI","NO","IR","Groin","",""
"17288-54694","TE","Justin","","Perillo","1.375","4","4500","GB@CHI","CHI","GB","","","",""
"17288-6567","TE","David","","Johnson","1.3111111323038737","9","4500","PIT@CIN","PIT","CIN","","","",""
"17288-14761","WR","Andre","","Holmes","2.1818181818181816","11","4500","OAK@SD","OAK","SD","","","",""
"17288-22958","RB","Bobby","","Rainey","3","9","4500","DET@NYG","NYG","DET","","","",""
"17288-22959","WR","Deonte","","Thompson","1.6666666666666667","12","4500","GB@CHI","CHI","GB","","","",""
"17288-34224","TE","Kennard","","Backman","0","7","4500","NE@DEN","NE","DEN","","","",""
"17288-25011","TE","Darren","","Waller","4.459999847412109","5","4500","PHI@BAL","BAL","PHI","","","",""
"17288-31157","WR","Cobi","","Hamilton","3.4124999046325683","8","4500","PIT@CIN","PIT","CIN","","","",""
"17288-26038","TE","Tyler","","Kroft","2.366666634877523","6","4500","PIT@CIN","CIN","PIT","","","",""
"17288-28088","RB","Denard","","Robinson","3.279999923706055","5","4500","JAC@HOU","JAC","HOU","Q","Ankle","",""
"17288-32185","RB","Zach","","Line","0.25","6","4500","IND@MIN","MIN","IND","","","",""
"17288-6595","TE","Matt","","Spaeth","0.6666666666666666","3","4500","PIT@CIN","PIT","CIN","","","",""
"17288-21957","WR","Kendall","","Wright","7.733333163791233","9","4500","TEN@KC","TEN","KC","","","",""
"17288-10695","RB","Darrel","","Young","0.6888888676961263","9","4500","GB@CHI","CHI","GB","","","",""
"17288-26057","RB","Michael","","Burton","0","1","4500","DET@NYG","DET","NYG","","","",""
"17288-39373","WR","Jaelen","","Strong","3.3500000635782876","6","4500","JAC@HOU","HOU","JAC","IR","Ankle","",""
"17288-22991","RB","Jonathan","","Grimes","2.8333333333333335","6","4500","JAC@HOU","HOU","JAC","","","",""
"17288-31184","RB","Jonathan","","Williams","1.9666666984558105","6","4500","CLE@BUF","BUF","CLE","","","",""
"17288-31191","WR","Mekale","","McKay","0","0","4500","JAC@HOU","JAC","HOU","","","",""
"17288-23003","TE","Phillip","","Supernaw","2.049999952316284","4","4500","TEN@KC","TEN","KC","","","",""
"17288-26076","RB","Sam","","Bergen","0","0","4500","TEN@KC","TEN","KC","","","",""
"17288-6622","WR","Eric","","Weems","0","12","4500","SF@ATL","ATL","SF","","","",""
"17288-15838","TE","Erik","","Swoope","3.8333333333333335","6","4500","IND@MIN","IND","MIN","","","",""
"17288-28126","TE","Paul","","Lang","0","0","4500","PIT@CIN","PIT","CIN","","","",""
"17288-28131","WR","Keith","","Mumphery","2.4000000953674316","2","4500","JAC@HOU","HOU","JAC","","","",""
"17288-31207","TE","C.J.","","Uzomah","4.633333206176758","6","4500","PIT@CIN","CIN","PIT","Q","Calf","",""
"17288-6636","K","Mike","","Nugent","7.461538461538462","13","4500","PIT@CIN","CIN","PIT","","","",""
"17288-23023","TE","Cooper","","Helfet","2.7857142857142856","7","4500","OAK@SD","OAK","SD","","","",""
"17288-34288","WR","Rannell","","Hall","0","1","4500","CLE@BUF","CLE","BUF","IR","Leg","",""
"17288-43504","RB","Don","","Jackson","1.0666666825612385","3","4500","GB@CHI","GB","CHI","IR","Knee","",""
"17288-6643","RB","Reggie","","Bush","2.3333333333333335","9","4500","CLE@BUF","BUF","CLE","","","",""
"17288-39411","TE","Gavin","","Escobar","4.900000095367432","2","4500","TB@DAL","DAL","TB","","","",""
"17288-11766","TE","Jeff","","Cumberland","1.4571428298950195","7","4500","OAK@SD","SD","OAK","IR","Achilles","",""
"17288-22010","WR","DeVier","","Posey","0","0","4500","NE@DEN","DEN","NE","","","",""
"17288-45562","RB","Paul","","Lasike","0.3200000047683716","5","4500","GB@CHI","CHI","GB","","","",""
"17288-6653","RB","Jerome","","Felton","0.644444465637207","9","4500","CLE@BUF","BUF","CLE","","","",""
"17288-28157","WR","Bennie","","Fowler","3.4444444444444446","9","4500","NE@DEN","DEN","NE","","","",""
"17288-29183","RB","D.J.","","Foster","1.0333333015441894","3","4500","NE@DEN","NE","DEN","","","",""
"17288-39427","WR","Quinton","","Patton","4.833333333333333","12","4500","SF@ATL","SF","ATL","","","",""
"17288-6660","RB","Donald","","Brown","6.950000127156575","6","4500","NE@DEN","NE","DEN","","","",""
"17288-39428","RB","Kyle","","Juszczyk","3.207692366379958","13","4500","PHI@BAL","BAL","PHI","","","",""
"17288-23046","RB","Jamize","","Olawale","4.3818182511763135","11","4500","OAK@SD","OAK","SD","","","",""
"17288-6664","TE","Jacob","","Tamme","6.25","8","4500","SF@ATL","ATL","SF","IR","Shoulder","",""
"17288-31241","WR","Sammie","","Coates","5.909090909090909","11","4500","PIT@CIN","PIT","CIN","","","",""
"17288-6672","TE","Marcedes","","Lewis","3.290000152587891","10","4500","JAC@HOU","JAC","HOU","IR","Calf","",""
"17288-22034","WR","Chris","","Givens","3.7928570338657925","14","4500","PHI@BAL","PHI","BAL","","","",""
"17288-39445","WR","Brice","","Butler","3.263636502352628","11","4500","TB@DAL","DAL","TB","","","",""
"17288-39449","WR","Charles","","Johnson","2","11","4500","IND@MIN","MIN","IND","","","",""
"17288-7706","TE","Chase","","Coffman","8.550000190734863","2","4500","IND@MIN","IND","MIN","","","",""
"17288-31263","WR","Ricardo","","Louis","2.390909021550959","11","4500","CLE@BUF","CLE","BUF","Q","Thumb","",""
"17288-32287","WR","Cayleb","","Jones","0","0","4500","PHI@BAL","PHI","BAL","","","",""
"17288-39455","RB","Kerwynn","","Williams","3.4000000953674316","1","4500","NO@ARI","ARI","NO","","","",""
"17288-22048","RB","Robert","","Turbin","4.725000063578288","12","4500","IND@MIN","IND","MIN","","","",""
"17288-22051","TE","Orson","","Charles","0","0","4500","DET@NYG","DET","NYG","","","",""
"17288-31269","RB","Corey","","Grant","1.3571428571428572","7","4500","JAC@HOU","JAC","HOU","","","",""
"17288-7718","RB","Cedric","","Peerman","0","4","4500","PIT@CIN","CIN","PIT","","","",""
"17288-22054","WR","Jarius","","Wright","3.299999952316284","2","4500","IND@MIN","MIN","IND","","","",""
"17288-6702","K","Phil","","Dawson","6.923076923076923","13","4500","SF@ATL","SF","ATL","","","",""
"17288-22063","WR","Keshawn","","Martin","-2","1","4500","SF@ATL","SF","ATL","","","",""
"17288-25135","WR","Marcus","","Leak","0","0","4500","IND@MIN","IND","MIN","","","",""
"17288-31280","K","Cody","","Parkey","6","11","4500","CLE@BUF","CLE","BUF","","","",""
"17288-22065","TE","Rhett","","Ellison","2.0374999046325683","8","4500","IND@MIN","MIN","IND","","","",""
"17288-29237","WR","Chris","","Harper","2.220000076293945","5","4500","SF@ATL","SF","ATL","","","",""
"17288-30261","K","Caleb","","Sturgis","9.307692307692308","13","4500","PHI@BAL","PHI","BAL","","","",""
"17288-32309","TE","M.J.","","McFarland","0","0","4500","PHI@BAL","PHI","BAL","","","",""
"17288-14905","WR","Kamar","","Aiken","3.1692308279184193","13","4500","PHI@BAL","BAL","PHI","","","",""
"17288-27199","RB","Marcus","","Murphy","0.4000000059604645","2","4500","NO@ARI","NO","ARI","","","",""
"17288-28226","WR","Aaron","","Burbridge","0.2","5","4500","SF@ATL","SF","ATL","Q","Hamstring","",""
"17288-39492","TE","Josh","","Hill","3.549999952316284","8","4500","NO@ARI","NO","ARI","IR","Leg","",""
"17288-72262","TE","Nick","","Truesdell","0","0","4500","IND@MIN","IND","MIN","","","",""
"17288-12872","RB","James","","Develin","0.2","5","4500","NE@DEN","NE","DEN","","","",""
"17288-6732","RB","DeAngelo","","Williams","9.742856706891741","7","4500","PIT@CIN","PIT","CIN","","","",""
"17288-31308","WR","Quan","","Bray","0.9666666984558105","6","4500","IND@MIN","IND","MIN","IR","Ankle","",""
"17288-6742","TE","Brent","","Celek","2.2714285169328962","7","4500","PHI@BAL","PHI","BAL","","","",""
"17288-28246","WR","Isaac","","Fruechte","0","0","4500","IND@MIN","MIN","IND","","","",""
"17288-39512","RB","Kendall","","Gaskins","3.674999952316284","4","4500","SF@ATL","SF","ATL","","","",""
"17288-28249","RB","David","","Cobb","2.9857142312186107","7","4500","GB@CHI","CHI","GB","","","",""
"17288-30297","TE","Trey","","Burton","4.436363567005504","11","4500","PHI@BAL","PHI","BAL","","","",""
"17288-31321","RB","Jay","","Prosch","0.375","4","4500","JAC@HOU","HOU","JAC","","","",""
"17288-27229","RB","Ameer","","Abdullah","12.149999618530273","2","4500","DET@NYG","DET","NYG","IR","Foot","",""
"17288-29277","TE","Stephen","","Anderson","2.8000000544956753","7","4500","JAC@HOU","HOU","JAC","","","",""
"17288-31329","WR","Russell","","Shepard","4.9555553860134545","9","4500","TB@DAL","TB","DAL","","","",""
"17288-22116","RB","Cyrus","","Gray","0","0","4500","SF@ATL","ATL","SF","","","",""
"17288-12903","WR","Andrew","","Hawkins","4.392307574932392","13","4500","CLE@BUF","CLE","BUF","","","",""
"17288-7784","WR","Darrius","","Heyward-Bey","5.549999872843425","6","4500","PIT@CIN","PIT","CIN","Q","Foot","",""
"17288-64104","RB","Terrell","","Watson","0","0","4500","NE@DEN","DEN","NE","","","",""
"17288-29290","WR","Bryce","","Treggs","3.2666667302449545","3","4500","PHI@BAL","PHI","BAL","","","",""
"17288-22123","TE","James","","Hanna","1.5499999523162841","8","4500","TB@DAL","DAL","TB","NA","Knee","",""
"17288-6767","K","Ryan","","Succop","7.538461538461538","13","4500","TEN@KC","TEN","KC","","","",""
"17288-11890","WR","Bryan","","Walters","3.683333396911621","6","4500","JAC@HOU","JAC","HOU","","","",""
"17288-38514","WR","Kevin","","White","7.275000095367432","4","4500","GB@CHI","CHI","GB","IR","Lower leg","",""
"17288-38517","RB","Dreamius","","Smith","0","2","4500","PIT@CIN","PIT","CIN","","","",""
"17288-29304","RB","Daniel","","Lasco","1.7666667302449543","3","4500","NO@ARI","NO","ARI","Q","Hamstring","",""
"17288-7801","TE","Brandon","","Myers","2.0428571701049804","7","4500","TB@DAL","TB","DAL","","","",""
"17288-6778","TE","Anthony","","Fasano","2.5111111534966364","9","4500","TEN@KC","TEN","KC","","","",""
"17288-33403","WR","Tevin","","Jones","0","0","4500","JAC@HOU","HOU","JAC","","","",""
"17288-38523","TE","Geoff","","Swaim","1.6499999364217121","6","4500","TB@DAL","DAL","TB","IR","Pectoral","",""
"17288-7806","RB","Darren","","McFadden","10.981249809265136","16","4500","TB@DAL","DAL","TB","","","",""
"17288-21123","TE","Larry","","Donnell","3.4500001271565756","6","4500","DET@NYG","NYG","DET","","","",""
"17288-25225","WR","Quinshad","","Davis","0","0","4500","DET@NYG","DET","NYG","","","",""
"17288-27273","RB","Andy","","Janovich","2.3142858232770646","7","4500","NE@DEN","DEN","NE","IR","Ankle","",""
"17288-33418","TE","Alan","","Cross","1.7666667302449543","6","4500","TB@DAL","TB","DAL","","","",""
"17288-29327","WR","Bralon","","Addison","0","0","4500","GB@CHI","CHI","GB","","","",""
"17288-33424","WR","Mose","","Frazier","0","0","4500","SF@ATL","SF","ATL","","","",""
"17288-31378","WR","Kadron","","Boone","0","0","4500","DET@NYG","NYG","DET","","","",""
"17288-32410","RB","Trey","","Williams","1.2000000476837158","1","4500","IND@MIN","IND","MIN","","","",""
"17288-45723","TE","Crockett","","Gillmore","3.4200000762939453","5","4500","PHI@BAL","BAL","PHI","Q","Thigh","",""
"17288-29340","WR","Josh","","Huff","3.674999952316284","8","4500","TB@DAL","TB","DAL","","","",""
"17288-6823","TE","John","","Phillips","2.8600000381469725","5","4500","NO@ARI","NO","ARI","","","",""
"17288-29351","WR","De'Anthony","","Thomas","1.0750000476837158","8","4500","TEN@KC","KC","TEN","","","",""
"17288-22188","RB","Daryl","","Richardson","0.3499999940395355","2","4500","PIT@CIN","PIT","CIN","","","",""
"17288-46767","TE","Je'Ron","","Hamm","0","1","4500","SF@ATL","SF","ATL","","","",""
"17288-7856","WR","Matthew","","Slater","-0.375","4","4500","NE@DEN","NE","DEN","Q","Foot","",""
"17288-30385","WR","Marlon","","Brown","2.0222223069932727","9","4500","NE@DEN","DEN","NE","IR","Undisclosed","",""
"17288-22198","WR","Brittan","","Golden","1.6714285441807337","7","4500","NO@ARI","ARI","NO","","","",""
"17288-31417","WR","James","","Wright","1.774999976158142","8","4500","PIT@CIN","CIN","PIT","Q","Knee","",""
"17288-28346","TE","Maxx","","Williams","4.066666603088379","12","4500","PHI@BAL","BAL","PHI","IR","Knee","",""
"17288-70335","TE","Seth","","DeValve","3.6599998474121093","5","4500","CLE@BUF","CLE","BUF","","","",""
"17288-33473","WR","Chris","","Brown","0","0","4500","TB@DAL","DAL","TB","","","",""
"17288-30403","WR","Chris","","Conley","4.846153846153846","13","4500","TEN@KC","KC","TEN","","","",""
"17288-27338","RB","Rex","","Burkhead","3.1624999046325683","8","4500","PIT@CIN","CIN","PIT","","","",""
"17288-31435","TE","Nic","","Jacobs","0.36666667461395263","3","4500","PHI@BAL","BAL","PHI","","","",""
"17288-22220","TE","Sean","","McGrath","1.1666666666666667","3","4500","OAK@SD","SD","OAK","","","",""
"17288-30412","WR","Tavarres","","King","0.550000011920929","2","4500","DET@NYG","NYG","DET","","","",""
"17288-16078","TE","Ross","","Travis","0.75","4","4500","TEN@KC","KC","TEN","","","",""
"17288-33488","TE","Troy","","Niklas","0.25","2","4500","NO@ARI","ARI","NO","IR","Wrist","",""
"17288-47828","RB","Antonio","","Andrews","0.5","3","4500","TEN@KC","TEN","KC","","","",""
"17288-29404","RB","Byron","","Marshall","0","0","4500","PHI@BAL","PHI","BAL","","","",""
