"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16789-6733","RB","Jonathan","","Stewart","13","4","6400","CAR@LA","CAR","LA","","","",""
"16789-22994","QB","Case","","Keenum","14.045714242117745","7","6300","CAR@LA","LA","CAR","","","",""
"16789-22288","WR","Cole","","Beasley","11.642857142857142","7","6300","DAL@CLE","DAL","CLE","","","",""
"16789-6840","RB","Frank","","Gore","13.262499809265137","8","6300","IND@GB","IND","GB","","","",""
"16789-54608","RB","Jerick","","McKinnon","6.099999745686849","6","6200","DET@MIN","MIN","DET","Q","Ankle","",""
"16789-38435","QB","Jared","","Goff","0","0","6200","CAR@LA","LA","CAR","","","",""
"16789-31561","WR","Donte","","Moncrief","9.59999974568685","3","6100","IND@GB","IND","GB","","","",""
"16789-6828","RB","Tim","","Hightower","3","7","6100","NO@SF","NO","SF","","","",""
"16789-6535","WR","Kenny","","Britt","11.428571428571429","7","6000","CAR@LA","LA","CAR","","","",""
"16789-29587","QB","Cody","","Kessler","10.616000366210937","5","6000","DAL@CLE","CLE","DAL","","","",""
"16789-14194","QB","Blaine","","Gabbert","15.539999389648438","5","6000","NO@SF","SF","NO","","","",""
"16789-14267","QB","Ryan","","Mallett","10.991428920200892","7","6000","PIT@BAL","BAL","PIT","","","",""
"16789-27457","WR","Kenny","","Stills","8.242857251848493","7","6000","NYJ@MIA","MIA","NYJ","","","",""
"16789-54684","RB","Isaiah","","Crowell","12.9375","8","6000","DAL@CLE","CLE","DAL","","","",""
"16789-14757","RB","Matt","","Asiata","7.557143075125558","7","6000","DET@MIN","MIN","DET","","","",""
"16789-7970","QB","Charlie","","Whitehurst","10.380000114440918","1","6000","DAL@CLE","CLE","DAL","","","",""
"16789-34331","RB","Latavius","","Murray","12.566666920979818","6","6000","DEN@OAK","OAK","DEN","","","",""
"16789-33463","QB","Paxton","","Lynch","12.0600004196167","2","6000","DEN@OAK","DEN","OAK","","","",""
"16789-7778","QB","Matt","","Cassel","0.25","2","6000","TEN@SD","TEN","SD","","","",""
"16789-29715","QB","Kevin","","Hogan","9.279999732971191","2","6000","DAL@CLE","CLE","DAL","","","",""
"16789-22035","WR","Travis","","Benjamin","10.225000381469727","8","6000","TEN@SD","SD","TEN","Q","Knee - pcl","",""
"16789-33260","WR","DeVante","","Parker","7.833333333333333","6","5900","NYJ@MIA","MIA","NYJ","","","",""
"16789-39280","RB","Derrick","","Henry","5.412499904632568","8","5900","TEN@SD","TEN","SD","","","",""
"16789-25760","WR","Allen","","Hurns","10.257143293108259","7","5900","JAC@KC","JAC","KC","","","",""
"16789-21971","TE","Coby","","Fleener","8.914285932268415","7","5800","NO@SF","NO","SF","","","",""
"16789-28573","WR","Michael","","Thomas","12.714285714285714","7","5800","NO@SF","NO","SF","","","",""
"16789-30837","WR","Jordan","","Matthews","11.12857164655413","7","5800","PHI@NYG","PHI","NYG","","","",""
"16789-6844","QB","Shaun","","Hill","10.239999771118164","1","5800","DET@MIN","MIN","DET","","","",""
"16789-6479","WR","Anquan","","Boldin","8.512499809265137","8","5700","DET@MIN","DET","MIN","","","",""
"16789-31732","WR","Corey","","Coleman","16.399999618530273","2","5600","DAL@CLE","CLE","DAL","","","",""
"16789-14317","TE","Julius","","Thomas","8.316666920979818","6","5600","JAC@KC","JAC","KC","","","",""
"16789-27477","WR","Sterling","","Shepard","8.700000217982701","7","5600","PHI@NYG","NYG","PHI","","","",""
"16789-54687","RB","Charcandrick","","West","4.149999936421712","6","5600","JAC@KC","KC","JAC","","","",""
"16789-26458","WR","Tavon","","Austin","9.442856924874443","7","5600","CAR@LA","LA","CAR","","","",""
"16789-31061","RB","T.J.","","Yeldon","7.742857251848493","7","5600","JAC@KC","JAC","KC","","","",""
"16789-62535","WR","Tyrell","","Williams","10.125","8","5600","TEN@SD","SD","TEN","Q","Knee","",""
"16789-6627","WR","Ted","","Ginn Jr.","4.785714285714286","7","5500","CAR@LA","CAR","LA","","","",""
"16789-22848","QB","Austin","","Davis","7.393333435058594","3","5500","DEN@OAK","DEN","OAK","","","",""
"16789-31241","WR","Sammie","","Coates","9.285714285714286","7","5500","PIT@BAL","PIT","BAL","","","",""
"16789-31073","RB","Knile","","Davis","1.024999976158142","4","5500","NYJ@MIA","NYJ","MIA","","","",""
"16789-43504","RB","Don","","Jackson","0.800000011920929","2","5500","IND@GB","GB","IND","","","",""
"16789-7965","TE","Antonio","","Gates","6.950000127156575","6","5500","TEN@SD","SD","TEN","","","",""
"16789-14645","WR","Dontrelle","","Inman","5.925000190734863","8","5500","TEN@SD","SD","TEN","","","",""
"16789-6808","QB","Matt","","Moore","0.36000001430511475","1","5500","NYJ@MIA","MIA","NYJ","","","",""
"16789-40845","TE","Hunter","","Henry","8.714285714285714","7","5500","TEN@SD","SD","TEN","Q","Knee","",""
"16789-31836","WR","Terrance","","Williams","8.09999974568685","6","5500","DAL@CLE","DAL","CLE","","","",""
"16789-7844","QB","Chad","","Henne","0","0","5500","JAC@KC","JAC","KC","","","",""
"16789-6735","WR","Steve","","Smith Sr.","10.1","5","5500","PIT@BAL","BAL","PIT","Q","Ankle","",""
"16789-28677","QB","Matt","","McGloin","5.340000152587891","2","5500","DEN@OAK","OAK","DEN","","","",""
"16789-25272","TE","Eric","","Ebron","9.480000305175782","5","5400","DET@MIN","DET","MIN","","","",""
"16789-34295","WR","Breshad","","Perriman","3.642857142857143","7","5400","PIT@BAL","BAL","PIT","","","",""
"16789-14320","RB","Bilal","","Powell","6.712500095367432","8","5400","NYJ@MIA","NYJ","MIA","","","",""
"16789-54741","WR","Seth","","Roberts","7.4375","8","5400","DEN@OAK","OAK","DEN","","","",""
"16789-8052","RB","Rashad","","Jennings","7.675000190734863","4","5400","PHI@NYG","NYG","PHI","","","",""
"16789-22163","WR","Rishard","","Matthews","8.399999618530273","8","5400","TEN@SD","TEN","SD","","","",""
"16789-30733","WR","Cordarrelle","","Patterson","6.2000002179827005","7","5400","DET@MIN","MIN","DET","","","",""
"16789-39716","WR","Adam","","Thielen","7.842857360839844","7","5400","DET@MIN","MIN","DET","","","",""
"16789-22004","TE","Dwayne","","Allen","7.033333460489909","6","5300","IND@GB","IND","GB","Q","Ankle","",""
"16789-14288","WR","Torrey","","Smith","5.485714503696987","7","5300","NO@SF","SF","NO","","","",""
"16789-14905","WR","Kamar","","Aiken","3.028571537562779","7","5300","PIT@BAL","BAL","PIT","","","",""
"16789-11425","RB","Ryan","","Mathews","9.085714067731585","7","5300","PHI@NYG","PHI","NYG","","","",""
"16789-39445","WR","Brice","","Butler","4.085714340209961","7","5300","DAL@CLE","DAL","CLE","","","",""
"16789-39859","TE","Jack","","Doyle","8.912500381469727","8","5300","IND@GB","IND","GB","","","",""
"16789-12540","D","Minnesota","","Vikings","13.428571428571429","7","5300","DET@MIN","MIN","DET","","","",""
"16789-14349","WR","Jeremy","","Kerley","8.585714067731585","7","5300","NO@SF","SF","NO","","","",""
"16789-52560","WR","Geronimo","","Allison","9.100000381469727","1","5200","IND@GB","GB","IND","","","",""
"16789-29683","WR","Nelson","","Agholor","5.514285496303013","7","5200","PHI@NYG","PHI","NYG","","","",""
"16789-6641","TE","Jason","","Witten","7.142857142857143","7","5200","DAL@CLE","DAL","CLE","","","",""
"16789-32613","RB","DeAndre","","Washington","4.737500190734863","8","5200","DEN@OAK","OAK","DEN","","","",""
"16789-14198","QB","Christian","","Ponder","0","0","5200","NO@SF","SF","NO","","","",""
"16789-11999","WR","Victor","","Cruz","7.014285496303013","7","5200","PHI@NYG","NYG","PHI","","","",""
"16789-6422","TE","Gary","","Barnidge","7.349999904632568","8","5200","DAL@CLE","CLE","DAL","","","",""
"16789-25837","RB","Duke","","Johnson Jr.","8.975000381469727","8","5200","DAL@CLE","CLE","DAL","","","",""
"16789-12553","D","Carolina","","Panthers","7.571428571428571","7","5200","CAR@LA","CAR","LA","","","",""
"16789-11532","TE","Dennis","","Pitta","7.5","7","5200","PIT@BAL","BAL","PIT","","","",""
"16789-7784","WR","Darrius","","Heyward-Bey","6.659999847412109","5","5200","PIT@BAL","PIT","BAL","","","",""
"16789-62616","RB","Zach","","Zenner","5.3799999237060545","5","5100","DET@MIN","DET","MIN","","","",""
"16789-41370","WR","Trevor","","Davis","1.6499999364217122","6","5100","IND@GB","GB","IND","","","",""
"16789-10744","K","Graham","","Gano","9","7","5100","CAR@LA","CAR","LA","","","",""
"16789-12536","D","Kansas City","","Chiefs","10.428571428571429","7","5100","JAC@KC","KC","JAC","","","",""
"16789-28694","TE","Jesse","","James","6.414285932268415","7","5100","PIT@BAL","PIT","BAL","","","",""
"16789-8803","QB","Chase","","Daniel","-0.019999999552965164","2","5000","PHI@NYG","PHI","NYG","","","",""
"16789-70446","QB","Joe","","Callahan","0","0","5000","DAL@CLE","CLE","DAL","","","",""
"16789-28163","QB","Connor","","Cook","0","0","5000","DEN@OAK","OAK","DEN","","","",""
"16789-70464","QB","Josh","","Woodrum","0","0","5000","IND@GB","IND","GB","","","",""
"16789-47772","QB","Brandon","","Doughty","0","0","5000","NYJ@MIA","MIA","NYJ","","","",""
"16789-43956","QB","David","","Fales","0","0","5000","PIT@BAL","BAL","PIT","","","",""
"16789-26355","QB","Logan","","Thomas","0","0","5000","PHI@NYG","NYG","PHI","","","",""
"16789-41732","QB","Christian","","Hackenberg","0","0","5000","NYJ@MIA","NYJ","MIA","","","",""
"16789-14237","TE","Kyle","","Rudolph","9.385713849748884","7","5000","DET@MIN","MIN","DET","","","",""
"16789-45797","QB","Garrett","","Grayson","0","1","5000","NO@SF","NO","SF","","","",""
"16789-26141","QB","Ryan","","Nassib","6.71999979019165","1","5000","PHI@NYG","NYG","PHI","Q","Elbow","",""
"16789-29445","QB","Sean","","Mannion","1.2400000095367432","1","5000","CAR@LA","LA","CAR","","","",""
"16789-11864","RB","Chris","","Ivory","4.8","5","5000","JAC@KC","JAC","KC","","","",""
"16789-29500","WR","Markus","","Wheaton","5.033333460489909","3","5000","PIT@BAL","PIT","BAL","","","",""
"16789-53331","QB","Taylor","","Heinicke","0","0","5000","DET@MIN","MIN","DET","O","Ankle","",""
"16789-54705","QB","Dustin","","Vaughan","0","0","5000","PIT@BAL","PIT","BAL","","","",""
"16789-6373","QB","Derek","","Anderson","7.506666819254558","3","5000","CAR@LA","CAR","LA","","","",""
"16789-32366","QB","Jameill","","Showers","0","0","5000","DAL@CLE","DAL","CLE","","","",""
"16789-31421","QB","Zach","","Mettenberger","7.028571537562779","7","5000","PIT@BAL","PIT","BAL","","","",""
"16789-33578","RB","Jalen","","Richard","5.875","8","5000","DEN@OAK","OAK","DEN","","","",""
"16789-8071","QB","Dan","","Orlovsky","5.519999980926514","2","5000","DET@MIN","DET","MIN","","","",""
"16789-25813","WR","Phillip","","Dorsett","6.271428789411273","7","5000","IND@GB","IND","GB","","","",""
"16789-14696","QB","Scott","","Tolzien","-0.07000000029802322","2","5000","IND@GB","IND","GB","","","",""
"16789-8023","QB","Josh","","Johnson","0","0","5000","PHI@NYG","NYG","PHI","","","",""
"16789-31170","QB","Brandon","","Allen","0","0","5000","JAC@KC","JAC","KC","","","",""
"16789-8051","QB","Luke","","McCown","6.199999809265137","2","5000","NO@SF","NO","SF","","","",""
"16789-70127","QB","Griffin","","Neal","0","0","5000","NO@SF","NO","SF","","","",""
"16789-31798","QB","Bryce","","Petty","0","0","5000","NYJ@MIA","NYJ","MIA","","","",""
"16789-23075","QB","Alex","","Tanney","7.960000038146973","1","5000","TEN@SD","TEN","SD","","","",""
"16789-30788","QB","Tyler","","Bray","0","0","5000","JAC@KC","KC","JAC","","","",""
"16789-7919","QB","Kellen","","Clemens","-0.10000000149011612","1","5000","TEN@SD","SD","TEN","","","",""
"16789-27982","QB","Jake","","Rudock","0","0","5000","DET@MIN","DET","MIN","","","",""
"16789-29915","QB","Brett","","Hundley","0","0","5000","IND@GB","GB","IND","","","",""
"16789-6687","QB","Mark","","Sanchez","12.28000005086263","3","5000","DAL@CLE","DAL","CLE","","","",""
"16789-6668","K","Adam","","Vinatieri","11.25","8","5000","IND@GB","IND","GB","","","",""
"16789-12531","D","Denver","","Broncos","11.75","8","5000","DEN@OAK","DEN","OAK","","","",""
"16789-27134","WR","Dorial","","Green-Beckham","4.914285932268415","7","5000","PHI@NYG","PHI","NYG","","","",""
"16789-11615","QB","Joe","","Webb","0.4000000059604645","2","5000","CAR@LA","CAR","LA","","","",""
"16789-21957","WR","Kendall","","Wright","9.44000015258789","5","4900","TEN@SD","TEN","SD","","","",""
"16789-30635","RB","Mike","","Davis","2.0833333333333335","6","4900","NO@SF","SF","NO","","","",""
"16789-43413","RB","Kenneth","","Dixon","1.0333333015441895","3","4900","PIT@BAL","BAL","PIT","","","",""
"16789-23045","K","Justin","","Tucker","11.142857142857142","7","4900","PIT@BAL","BAL","PIT","","","",""
"16789-12530","D","Dallas","","Cowboys","5.571428571428571","7","4900","DAL@CLE","DAL","CLE","","","",""
"16789-6732","RB","DeAngelo","","Williams","11.34999974568685","6","4900","PIT@BAL","PIT","BAL","Q","Knee","",""
"16789-29780","TE","Zach","","Ertz","4.5","5","4900","PHI@NYG","PHI","NYG","","","",""
"16789-26247","K","Brandon","","McManus","8.75","8","4800","DEN@OAK","DEN","OAK","","","",""
"16789-29593","WR","Marqise","","Lee","6.971428462437221","7","4800","JAC@KC","JAC","KC","","","",""
"16789-33244","WR","Eli","","Rogers","6.5","4","4800","PIT@BAL","PIT","BAL","","","",""
"16789-14952","K","Dan","","Bailey","9.857142857142858","7","4800","DAL@CLE","DAL","CLE","","","",""
"16789-38509","RB","Wendell","","Smallwood","3.816666603088379","6","4800","PHI@NYG","PHI","NYG","","","",""
"16789-7972","RB","Darren","","Sproles","8.928571428571429","7","4800","PHI@NYG","PHI","NYG","","","",""
"16789-29645","RB","Javorius","","Allen","3.049999952316284","2","4700","PIT@BAL","BAL","PIT","","","",""
"16789-26251","WR","Robby","","Anderson","4.283333460489909","6","4700","NYJ@MIA","NYJ","MIA","","","",""
"16789-53681","WR","Tyreek","","Hill","8.314285823277064","7","4700","JAC@KC","KC","JAC","","","",""
"16789-37245","RB","Fozzy","","Whittaker","6.399999891008649","7","4700","CAR@LA","CAR","LA","","","",""
"16789-15006","RB","Shaun","","Draughn","3.942857197352818","7","4700","NO@SF","SF","NO","","","",""
"16789-29314","TE","Richard","","Rodgers","3.1499999364217124","6","4700","IND@GB","GB","IND","","","",""
"16789-28486","WR","Corey","","Brown","4.428571428571429","7","4700","CAR@LA","CAR","LA","","","",""
"16789-30261","K","Caleb","","Sturgis","10.571428571428571","7","4700","PHI@NYG","PHI","NYG","","","",""
"16789-25775","TE","Clive","","Walford","4.871428353445871","7","4700","DEN@OAK","OAK","DEN","","","",""
"16789-62619","K","Andrew","","Franks","6.142857142857143","7","4700","NYJ@MIA","MIA","NYJ","","","",""
"16789-39449","WR","Charles","","Johnson","1.7428571156093053","7","4700","DET@MIN","MIN","DET","","","",""
"16789-33714","K","Cairo","","Santos","9.285714285714286","7","4700","JAC@KC","KC","JAC","","","",""
"16789-47523","WR","Tajae","","Sharpe","4.6875","8","4700","TEN@SD","TEN","SD","","","",""
"16789-6857","RB","Justin","","Forsett","5.040000152587891","5","4700","DET@MIN","DET","MIN","","","",""
"16789-6897","K","Mason","","Crosby","8.571428571428571","7","4700","IND@GB","GB","IND","","","",""
"16789-12539","D","Miami","","Dolphins","6","7","4700","NYJ@MIA","MIA","NYJ","","","",""
"16789-28080","WR","Devin","","Funchess","5.666666666666667","6","4700","CAR@LA","CAR","LA","","","",""
"16789-28157","WR","Bennie","","Fowler","2.5","6","4700","DEN@OAK","DEN","OAK","","","",""
"16789-22958","RB","Bobby","","Rainey","5.520000076293945","5","4600","PHI@NYG","NYG","PHI","Q","Calf","",""
"16789-38269","RB","Cameron","","Artis-Payne","9.333333333333334","3","4600","CAR@LA","CAR","LA","","","",""
"16789-29357","RB","Kenjon","","Barner","3.4200000762939453","5","4600","PHI@NYG","PHI","NYG","","","",""
"16789-32429","K","Josh","","Lambo","9.625","8","4600","TEN@SD","SD","TEN","","","",""
"16789-32058","K","Chris","","Boswell","6.571428571428571","7","4600","PIT@BAL","PIT","BAL","","","",""
"16789-12545","D","Philadelphia","","Eagles","12.571428571428571","7","4600","PHI@NYG","PHI","NYG","","","",""
"16789-39427","WR","Quinton","","Patton","4.028571537562779","7","4600","NO@SF","SF","NO","","","",""
"16789-33691","RB","Orleans","","Darkwa","6.324999809265137","4","4600","PHI@NYG","NYG","PHI","","","",""
"16789-16923","TE","Austin","","Seferian-Jenkins","4.866666793823242","3","4600","NYJ@MIA","NYJ","MIA","","","",""
"16789-7831","K","Sebastian","","Janikowski","8.625","8","4600","DEN@OAK","OAK","DEN","","","",""
"16789-26094","WR","Brandon","","Coleman","5.083333333333333","6","4600","NO@SF","NO","SF","","","",""
"16789-22110","K","Blair","","Walsh","7.285714285714286","7","4600","DET@MIN","MIN","DET","","","",""
"16789-22113","RB","Alfred","","Morris","3.7571427481515065","7","4600","DAL@CLE","DAL","CLE","","","",""
"16789-22003","RB","Ronnie","","Hillman","1.75","2","4500","DET@MIN","MIN","DET","","","",""
"16789-47828","RB","Antonio","","Andrews","0","2","4500","TEN@SD","TEN","SD","","","",""
"16789-22010","WR","DeVier","","Posey","0","0","4500","DEN@OAK","DEN","OAK","","","",""
"16789-33047","WR","Chris","","Moore","1.1833333174387615","6","4500","PIT@BAL","BAL","PIT","","","",""
"16789-6567","TE","David","","Johnson","1.274999976158142","4","4500","PIT@BAL","PIT","BAL","","","",""
"16789-70423","TE","Anthony","","Norris","0","0","4500","DEN@OAK","DEN","OAK","","","",""
"16789-21984","RB","Isaiah","","Pead","1.649999976158142","2","4500","NYJ@MIA","MIA","NYJ","","","",""
"16789-33037","WR","Kenbrell","","Thompkins","4.166666666666667","6","4500","NYJ@MIA","NYJ","MIA","","","",""
"16789-47861","TE","Mitchell","","Henry","0","2","4500","IND@GB","GB","IND","","","",""
"16789-21972","WR","Brian","","Quick","9.10000010899135","7","4500","CAR@LA","LA","CAR","","","",""
"16789-70444","WR","Paul","","McRoberts","0","0","4500","CAR@LA","LA","CAR","","","",""
"16789-30654","TE","Jerell","","Adams","2.3499999046325684","2","4500","PHI@NYG","NYG","PHI","","","",""
"16789-47870","TE","Tyler","","Higbee","0.4000000059604645","4","4500","CAR@LA","LA","CAR","","","",""
"16789-64104","RB","Terrell","","Watson","0","0","4500","DEN@OAK","DEN","OAK","","","",""
"16789-41806","WR","Laquon","","Treadwell","0","2","4500","DET@MIN","MIN","DET","","","",""
"16789-45683","RB","Kapri","","Bibbs","0.8999999761581421","4","4500","DEN@OAK","DEN","OAK","","","",""
"16789-70457","TE","Cole","","Wick","0.9333333174387614","3","4500","DET@MIN","DET","MIN","IR","Knee","",""
"16789-29592","TE","Xavier","","Grimble","3.6599998474121094","5","4500","PIT@BAL","PIT","BAL","","","",""
"16789-30678","WR","Damiere","","Byrd","0","0","4500","CAR@LA","CAR","LA","","","",""
"16789-30684","RB","Brandon","","Wilds","0","0","4500","NYJ@MIA","NYJ","MIA","","","",""
"16789-27199","RB","Marcus","","Murphy","0","1","4500","NO@SF","NO","SF","","","",""
"16789-29583","TE","Randall","","Telfer","0","2","4500","DAL@CLE","CLE","DAL","","","",""
"16789-6642","K","Nick","","Folk","7","8","4500","NYJ@MIA","NYJ","MIA","","","",""
"16789-30667","TE","Justice","","Cunningham","0","2","4500","CAR@LA","LA","CAR","","","",""
"16789-22849","TE","Cory","","Harkey","0.8499999841054281","6","4500","CAR@LA","LA","CAR","","","",""
"16789-25225","WR","Quinshad","","Davis","0","0","4500","DET@MIN","DET","MIN","","","",""
"16789-70501","RB","C.J.","","Ham","0","0","4500","DET@MIN","MIN","DET","","","",""
"16789-28246","WR","Isaac","","Fruechte","0","0","4500","DET@MIN","MIN","DET","","","",""
"16789-70506","TE","Ryan","","O'Malley","0","0","4500","DEN@OAK","OAK","DEN","","","",""
"16789-6595","TE","Matt","","Spaeth","0.6666666666666666","3","4500","PIT@BAL","PIT","BAL","","","",""
"16789-32632","WR","Bradley","","Marquez","0.925000011920929","4","4500","CAR@LA","LA","CAR","","","",""
"16789-28226","WR","Aaron","","Burbridge","0.3333333333333333","3","4500","NO@SF","SF","NO","","","",""
