Year,Week,Name,Position,Salary,Predicted points
2016,14,Dak Prescott,QB,8000.0,18.637577806536513
2016,14,Jordy Nelson,WR,7100.0,17.047923551595925
2016,14,Jamison Crowder,WR,6400.0,15.995017410853983
2016,14,Cole Beasley,WR,6300.0,16.115298234021715
2016,14,Le'Veon Bell,RB,9000.0,20.738888473719264
2016,14,Ezekiel Elliott,RB,8500.0,19.20302223854155
2016,14,Andrew Franks,PK,4500.0,12.616020355968152
2016,14,Coby Fleener,TE,5300.0,14.236898826529123
2016,14,MIN,Def,4800.0,16.337214663308508
